,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,loss,status,time
15,0,1,1,1,0,0,1,1,kneighborsClassifier,None,auto,None,None,38,None,None,None,None,None,None,10,None,distance,0.5421245421245421,ok,38.15916371997446
16,1,0,0,0,0,0,0,0,randomForestClassifier,None,None,None,entropy,None,None,94.0,auto,5.0,9.0,None,None,None,None,0.5592185592185592,ok,40.321370949968696
17,1,1,0,0,0,1,1,0,nnClassifier,relu,None,12.0,None,None,constant,None,None,None,None,9.0,None,sgd,None,0.5421245421245421,ok,61.793390698032454
18,0,0,1,1,0,0,0,1,kneighborsClassifier,None,ball_tree,None,None,12,None,None,None,None,None,None,8,None,distance,0.5409035409035409,ok,61.83353493688628
19,0,0,0,0,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,56.0,log2,7.0,27.0,None,None,None,None,0.9316239316239316,ok,62.960982291027904
20,0,0,1,1,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,5.0,log2,20.0,40.0,None,None,None,None,0.9206349206349206,ok,63.98217751807533
21,1,0,1,1,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,21.0,sqrt,12.0,25.0,None,None,None,None,0.938949938949939,ok,65.3905590788927
22,1,0,1,1,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,27.0,sqrt,12.0,26.0,None,None,None,None,0.9401709401709402,ok,66.79004892893136
23,1,0,1,1,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,16.0,sqrt,14.0,20.0,None,None,None,None,0.9401709401709402,ok,68.16868167393841
24,1,0,1,1,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,26.0,sqrt,16.0,17.0,None,None,None,None,0.9377289377289377,ok,69.53445388306864
25,1,0,1,1,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,33.0,sqrt,15.0,20.0,None,None,None,None,0.9426129426129426,ok,70.90382496197708
26,1,0,1,1,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,2.0,sqrt,16.0,18.0,None,None,None,None,0.8864468864468864,ok,71.52715126494877
27,1,0,1,1,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,44.0,sqrt,16.0,15.0,None,None,None,None,0.9377289377289377,ok,72.8891043169424
28,1,0,1,1,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,43.0,sqrt,18.0,4.0,None,None,None,None,0.9365079365079365,ok,74.23480217088945
29,1,0,1,1,1,1,1,1,randomForestClassifier,None,None,None,gini,None,None,15.0,sqrt,14.0,22.0,None,None,None,None,0.9426129426129426,ok,75.27589890407398
30,1,0,1,1,1,1,1,0,randomForestClassifier,None,None,None,gini,None,None,36.0,sqrt,8.0,35.0,None,None,None,None,0.9377289377289377,ok,76.37788810394704
31,1,0,1,1,1,1,1,1,randomForestClassifier,None,None,None,gini,None,None,62.0,log2,19.0,23.0,None,None,None,None,0.9328449328449329,ok,77.39671848807484
32,1,0,1,1,1,1,1,1,randomForestClassifier,None,None,None,gini,None,None,10.0,sqrt,14.0,30.0,None,None,None,None,0.938949938949939,ok,78.40757156093605
33,1,0,1,1,1,1,1,1,randomForestClassifier,None,None,None,gini,None,None,33.0,sqrt,14.0,12.0,None,None,None,None,0.9426129426129426,ok,79.44951054500416
34,1,0,1,1,1,1,1,1,randomForestClassifier,None,None,None,gini,None,None,13.0,sqrt,9.0,4.0,None,None,None,None,0.9438339438339438,ok,80.51447317097336
35,1,0,1,1,0,1,1,0,randomForestClassifier,None,None,None,gini,None,None,12.0,sqrt,9.0,3.0,None,None,None,None,0.8229548229548229,ok,81.75725751998834
36,1,1,1,1,1,1,1,1,randomForestClassifier,None,None,None,gini,None,None,48.0,log2,9.0,8.0,None,None,None,None,0.9401709401709402,ok,83.11209903191775
37,1,0,1,1,1,1,1,1,randomForestClassifier,None,None,None,gini,None,None,36.0,auto,7.0,12.0,None,None,None,None,0.945054945054945,ok,84.20148940291256
38,1,0,1,1,1,1,1,0,nnClassifier,tanh,None,24.0,None,None,adaptive,None,None,None,None,1.0,None,adam,None,0.5152625152625152,ok,93.89671886293218
39,1,1,1,1,0,1,0,1,kneighborsClassifier,None,brute,None,None,25,None,None,None,None,None,None,1,None,distance,0.7277167277167277,ok,93.97664441610686
40,1,0,1,1,1,1,1,1,randomForestClassifier,None,None,None,gini,None,None,1.0,auto,6.0,6.0,None,None,None,None,0.9462759462759462,ok,95.06925546191633
41,1,0,1,1,1,1,1,0,nnClassifier,logistic,None,10.0,None,None,invscaling,None,None,None,None,4.0,None,adam,None,0.514041514041514,ok,133.04749079304747
42,1,1,0,0,1,0,0,1,randomForestClassifier,None,None,None,gini,None,None,61.0,auto,2.0,13.0,None,None,None,None,0.7191697191697192,ok,134.49590335204266
43,0,0,1,1,0,1,1,1,kneighborsClassifier,None,kd_tree,None,None,18,None,None,None,None,None,None,1,None,uniform,0.7155067155067155,ok,134.56443865294568
44,1,0,1,0,1,1,0,1,nnClassifier,tanh,None,27.0,None,None,adaptive,None,None,None,None,3.0,None,adam,None,0.5286935286935287,ok,146.3702970710583
45,1,1,0,1,1,0,1,0,randomForestClassifier,None,None,None,gini,None,None,70.0,auto,5.0,8.0,None,None,None,None,0.7191697191697192,ok,147.90036996803246
46,0,0,1,1,0,1,1,1,kneighborsClassifier,None,auto,None,None,26,None,None,None,None,None,None,10,None,distance,0.811965811965812,ok,147.9543544088956
47,1,0,0,0,1,0,0,1,randomForestClassifier,None,None,None,gini,None,None,93.0,auto,2.0,6.0,None,None,None,None,0.706959706959707,ok,148.86928257788531
48,0,1,1,1,1,1,1,0,nnClassifier,tanh,None,8.0,None,None,adaptive,None,None,None,None,7.0,None,adam,None,0.5079365079365079,ok,197.66124974400736
49,1,0,1,0,0,0,1,1,randomForestClassifier,None,None,None,gini,None,None,38.0,auto,6.0,15.0,None,None,None,None,0.5738705738705738,ok,199.03150526690297
50,1,0,0,1,1,1,0,1,kneighborsClassifier,None,brute,None,None,14,None,None,None,None,None,None,3,None,uniform,0.9157509157509157,ok,199.14896502601914
51,0,1,1,1,1,1,1,1,randomForestClassifier,None,None,None,gini,None,None,1.0,auto,3.0,6.0,None,None,None,None,0.9413919413919414,ok,200.30416704108939
52,1,0,1,0,0,0,1,0,nnClassifier,logistic,None,22.0,None,None,invscaling,None,None,None,None,7.0,None,lbfgs,None,0.57997557997558,ok,204.28115139110014
53,1,0,0,1,1,1,0,1,randomForestClassifier,None,None,None,gini,None,None,82.0,auto,11.0,10.0,None,None,None,None,0.9316239316239316,ok,205.29702461790293
54,0,0,1,1,1,1,1,1,kneighborsClassifier,None,kd_tree,None,None,28,None,None,None,None,None,None,2,None,uniform,0.9047619047619048,ok,205.36736270110123
55,1,1,1,0,1,0,1,1,randomForestClassifier,None,None,None,gini,None,None,23.0,auto,7.0,13.0,None,None,None,None,0.724053724053724,ok,206.65658383490518
56,1,0,0,1,0,1,1,0,nnClassifier,logistic,None,29.0,None,None,adaptive,None,None,None,None,2.0,None,adam,None,0.5494505494505495,ok,213.93661732506007
57,0,0,1,1,1,1,0,1,randomForestClassifier,None,None,None,gini,None,None,51.0,auto,4.0,6.0,None,None,None,None,0.9304029304029304,ok,214.97461578901857
58,1,0,1,1,1,1,1,1,randomForestClassifier,None,None,None,gini,None,None,72.0,auto,10.0,10.0,None,None,None,None,0.9377289377289377,ok,216.06549123302102
59,1,1,1,0,1,0,1,1,kneighborsClassifier,None,ball_tree,None,None,40,None,None,None,None,None,None,9,None,distance,0.7130647130647131,ok,216.12052637292072
60,1,0,0,1,1,1,1,1,randomForestClassifier,None,None,None,gini,None,None,7.0,auto,6.0,18.0,None,None,None,None,0.9352869352869353,ok,217.0447138529271
61,0,0,1,1,0,1,0,0,randomForestClassifier,None,None,None,gini,None,None,84.0,auto,4.0,2.0,None,None,None,None,0.8168498168498168,ok,218.06475055008195
62,1,0,1,1,1,1,1,1,nnClassifier,tanh,None,15.0,None,None,invscaling,None,None,None,None,7.0,None,sgd,None,0.5225885225885226,ok,242.04283947101794
63,1,0,1,0,1,0,1,1,randomForestClassifier,None,None,None,gini,None,None,56.0,auto,7.0,16.0,None,None,None,None,0.7191697191697192,ok,243.27958060102537
64,1,1,0,1,1,1,1,1,randomForestClassifier,None,None,None,gini,None,None,19.0,log2,5.0,12.0,None,None,None,None,0.9365079365079365,ok,244.42078451090492
65,1,0,1,1,1,1,1,1,randomForestClassifier,None,None,None,gini,None,None,28.0,auto,9.0,4.0,None,None,None,None,0.9413919413919414,ok,245.4877613449935
66,1,0,1,1,1,1,1,1,randomForestClassifier,None,None,None,gini,None,None,8.0,auto,12.0,2.0,None,None,None,None,0.9377289377289377,ok,246.46382450591773
67,1,0,1,1,1,1,1,1,randomForestClassifier,None,None,None,gini,None,None,1.0,log2,8.0,7.0,None,None,None,None,0.9438339438339438,ok,247.54899043496698
68,1,0,1,1,1,1,1,1,randomForestClassifier,None,None,None,gini,None,None,1.0,log2,6.0,8.0,None,None,None,None,0.9462759462759462,ok,248.71118048694916
69,1,0,1,1,1,1,1,1,randomForestClassifier,None,None,None,gini,None,None,19.0,log2,6.0,10.0,None,None,None,None,0.9462759462759462,ok,249.80333654489368
70,1,0,1,1,1,1,1,1,randomForestClassifier,None,None,None,gini,None,None,5.0,log2,3.0,9.0,None,None,None,None,0.9304029304029304,ok,250.59049928397872
71,1,0,1,1,1,1,1,1,randomForestClassifier,None,None,None,gini,None,None,20.0,log2,6.0,14.0,None,None,None,None,0.945054945054945,ok,251.70493712602183
72,1,0,1,1,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,2.0,log2,3.0,10.0,None,None,None,None,0.884004884004884,ok,252.33688725205138
73,1,0,1,1,1,1,1,1,randomForestClassifier,None,None,None,gini,None,None,17.0,log2,10.0,18.0,None,None,None,None,0.9377289377289377,ok,253.40646457695402
74,1,0,1,1,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,23.0,log2,5.0,5.0,None,None,None,None,0.9426129426129426,ok,254.9114275239408
75,1,0,1,1,1,1,1,1,kneighborsClassifier,None,brute,None,None,12,None,None,None,None,None,None,5,None,uniform,0.9194139194139194,ok,255.0680513230618
76,1,0,1,1,1,1,1,1,randomForestClassifier,None,None,None,gini,None,None,29.0,log2,8.0,28.0,None,None,None,None,0.9401709401709402,ok,256.13915353408083
77,1,0,1,1,0,1,1,0,randomForestClassifier,None,None,None,gini,None,None,6.0,log2,4.0,38.0,None,None,None,None,0.818070818070818,ok,257.06876516900957
78,0,0,1,1,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,13.0,log2,6.0,20.0,None,None,None,None,0.9426129426129426,ok,258.4577158940956
79,1,0,1,1,1,1,0,1,nnClassifier,identity,None,21.0,None,None,invscaling,None,None,None,None,6.0,None,adam,None,0.5262515262515263,ok,262.13589956308715
80,1,0,1,1,1,1,1,1,randomForestClassifier,None,None,None,gini,None,None,42.0,log2,13.0,8.0,None,None,None,None,0.9365079365079365,ok,263.2051611309871
81,1,1,1,0,1,0,1,1,kneighborsClassifier,None,auto,None,None,32,None,None,None,None,None,None,6,None,distance,0.7045177045177046,ok,263.26148577802815
82,1,0,0,1,0,1,1,0,randomForestClassifier,None,None,None,gini,None,None,10.0,log2,11.0,3.0,None,None,None,None,0.8131868131868132,ok,264.4556789919734
83,0,0,1,1,1,1,0,1,randomForestClassifier,None,None,None,entropy,None,None,16.0,log2,10.0,24.0,None,None,None,None,0.9316239316239316,ok,265.7650779839605
84,1,0,1,1,1,1,1,1,nnClassifier,tanh,None,8.0,None,None,adaptive,None,None,None,None,3.0,None,lbfgs,None,0.5115995115995116,ok,270.819246242987
85,1,1,1,0,1,1,1,1,randomForestClassifier,None,None,None,gini,None,None,32.0,log2,7.0,16.0,None,None,None,None,0.9401709401709402,ok,271.90336823789403
86,1,0,0,1,0,0,1,0,kneighborsClassifier,None,brute,None,None,23,None,None,None,None,None,None,7,None,uniform,0.5457875457875457,ok,272.0563900331035
87,0,0,1,1,1,1,0,1,randomForestClassifier,None,None,None,gini,None,None,1.0,log2,8.0,5.0,None,None,None,None,0.9328449328449329,ok,273.0502169691026
88,1,0,1,1,1,1,1,1,randomForestClassifier,None,None,None,gini,None,None,25.0,log2,5.0,11.0,None,None,None,None,0.945054945054945,ok,274.1629178079311
89,1,0,1,1,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,11.0,log2,2.0,20.0,None,None,None,None,0.9413919413919414,ok,275.6527250010986
90,1,1,1,0,1,0,1,1,nnClassifier,relu,None,23.0,None,None,constant,None,None,None,None,6.0,None,sgd,None,0.5616605616605617,ok,291.35318732005544
91,1,0,0,1,0,1,1,0,randomForestClassifier,None,None,None,gini,None,None,4.0,log2,4.0,32.0,None,None,None,None,0.8131868131868132,ok,292.1044047360774
92,0,0,1,1,1,1,0,1,kneighborsClassifier,None,ball_tree,None,None,38,None,None,None,None,None,None,2,None,distance,0.9072039072039072,ok,292.15812887693755
93,1,0,1,1,1,1,1,1,randomForestClassifier,None,None,None,gini,None,None,30.0,log2,3.0,7.0,None,None,None,None,0.9438339438339438,ok,293.35674977791496
94,1,1,1,0,1,0,1,1,randomForestClassifier,None,None,None,gini,None,None,40.0,sqrt,8.0,22.0,None,None,None,None,0.7155067155067155,ok,294.5991107369773
95,1,0,0,1,0,1,1,0,nnClassifier,identity,None,32.0,None,None,adaptive,None,None,None,None,4.0,None,lbfgs,None,0.5409035409035409,ok,294.725776335923
96,0,0,1,1,1,1,1,1,randomForestClassifier,None,None,None,gini,None,None,100.0,log2,12.0,13.0,None,None,None,None,0.9365079365079365,ok,295.75367454299703
97,1,0,1,1,1,1,0,1,randomForestClassifier,None,None,None,entropy,None,None,50.0,auto,6.0,11.0,None,None,None,None,0.9401709401709402,ok,297.185456774896
98,1,0,1,1,1,1,1,1,kneighborsClassifier,None,kd_tree,None,None,16,None,None,None,None,None,None,9,None,distance,0.9194139194139194,ok,297.2422749469988
99,1,1,1,0,1,0,1,1,randomForestClassifier,None,None,None,gini,None,None,17.0,sqrt,9.0,9.0,None,None,None,None,0.717948717948718,ok,298.4680605160538
