,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,loss,status,time
0,1,0,1,0,1,0,1,0,randomForestClassifier,None,None,None,gini,None,None,69,auto,14,39,None,None,None,None,0.746031746031746,ok,1.2905121860094368
1,0,1,1,1,1,1,0,0,kneighborsClassifier,None,brute,None,None,9.0,None,None,None,None,None,None,7.0,None,distance,0.9365079365079365,ok,1.4162803238723427
2,1,0,0,0,0,0,1,0,kneighborsClassifier,None,auto,None,None,19.0,None,None,None,None,None,None,5.0,None,uniform,0.5225885225885226,ok,1.4663973399437964
3,1,0,0,0,0,0,1,1,kneighborsClassifier,None,ball_tree,None,None,22.0,None,None,None,None,None,None,7.0,None,uniform,0.557997557997558,ok,1.5349282638635486
4,1,1,0,0,1,0,0,0,nnClassifier,relu,None,18.0,None,None,invscaling,None,None,None,None,6.0,None,sgd,None,0.5616605616605617,ok,16.748745703836903
5,1,1,1,0,1,0,1,1,randomForestClassifier,None,None,None,entropy,None,None,42,log2,10,20,None,None,None,None,0.7423687423687424,ok,18.659192584920675
6,0,0,1,0,0,0,0,0,nnClassifier,relu,None,14.0,None,None,invscaling,None,None,None,None,3.0,None,adam,None,0.6092796092796092,ok,21.715456294827163
7,1,0,1,1,1,0,0,1,nnClassifier,identity,None,13.0,None,None,invscaling,None,None,None,None,7.0,None,adam,None,0.5409035409035409,ok,26.508841624017805
8,0,0,0,0,1,0,1,1,randomForestClassifier,None,None,None,entropy,None,None,67,log2,12,40,None,None,None,None,0.7509157509157509,ok,27.49468882381916
9,1,1,1,0,0,0,0,0,randomForestClassifier,None,None,None,entropy,None,None,14,log2,4,34,None,None,None,None,0.590964590964591,ok,28.930052842013538
10,0,0,1,1,1,0,0,0,kneighborsClassifier,None,kd_tree,None,None,9.0,None,None,None,None,None,None,1.0,None,distance,0.6336996336996337,ok,28.96200171695091
11,1,1,0,0,1,1,1,1,kneighborsClassifier,None,ball_tree,None,None,31.0,None,None,None,None,None,None,3.0,None,distance,0.9413919413919414,ok,29.001352363964543
12,1,0,0,1,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,41,log2,19,20,None,None,None,None,0.9340659340659341,ok,30.356423567049205
13,0,0,1,1,1,1,0,0,randomForestClassifier,None,None,None,gini,None,None,44,sqrt,4,22,None,None,None,None,0.9316239316239316,ok,31.456710245925933
14,0,1,0,1,1,1,1,0,randomForestClassifier,None,None,None,gini,None,None,70,sqrt,9,34,None,None,None,None,0.938949938949939,ok,32.58296844991855
15,1,1,1,0,0,0,1,1,randomForestClassifier,None,None,None,gini,None,None,55,log2,19,30,None,None,None,None,0.608058608058608,ok,33.80900747701526
16,0,0,1,1,0,1,1,1,kneighborsClassifier,None,auto,None,None,17.0,None,None,None,None,None,None,4.0,None,uniform,0.7277167277167277,ok,33.86643973691389
17,0,0,1,0,1,0,1,0,randomForestClassifier,None,None,None,gini,None,None,93,log2,17,26,None,None,None,None,0.7533577533577533,ok,34.79984127194621
