feature_0,feature_1,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_2,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_3,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_4,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_5,feature_50,feature_6,feature_7,feature_8,feature_9,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,objective,elapsed_sec
0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,kneighborsClassifier,NA,ball_tree,nan,NA,20,NA,nan,NA,nan,nan,nan,5,NA,distance,0.6258169934640523,81.1436562538147
1,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,kneighborsClassifier,NA,brute,nan,NA,3,NA,nan,NA,nan,nan,nan,1,NA,distance,0.5915032679738562,86.12638974189758
0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,26,NA,nan,NA,nan,nan,nan,9,NA,distance,0.6241830065359477,91.43134713172913
0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0,1,0,kneighborsClassifier,NA,brute,nan,NA,23,NA,nan,NA,nan,nan,nan,9,NA,distance,0.6127450980392157,97.0011076927185
0,1,1,0,0,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,kneighborsClassifier,NA,auto,nan,NA,30,NA,nan,NA,nan,nan,nan,9,NA,distance,0.6209150326797386,102.90965723991394
1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,kneighborsClassifier,NA,auto,nan,NA,8,NA,nan,NA,nan,nan,nan,6,NA,distance,0.6372549019607843,108.77276968955994
0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,kneighborsClassifier,NA,auto,nan,NA,40,NA,nan,NA,nan,nan,nan,8,NA,distance,0.6160130718954249,114.41770505905151
1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,kneighborsClassifier,NA,brute,nan,NA,5,NA,nan,NA,nan,nan,nan,3,NA,distance,0.5833333333333334,120.00488543510437
1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,kneighborsClassifier,NA,ball_tree,nan,NA,40,NA,nan,NA,nan,nan,nan,4,NA,distance,0.6045751633986928,125.56062173843384
0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,kneighborsClassifier,NA,brute,nan,NA,6,NA,nan,NA,nan,nan,nan,10,NA,distance,0.5996732026143791,131.1516981124878
0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,kneighborsClassifier,NA,brute,nan,NA,40,NA,nan,NA,nan,nan,nan,7,NA,distance,0.6160130718954249,136.4788317680359
0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,kneighborsClassifier,NA,kd_tree,nan,NA,6,NA,nan,NA,nan,nan,nan,6,NA,distance,0.6045751633986928,142.1087052822113
0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,kneighborsClassifier,NA,kd_tree,nan,NA,2,NA,nan,NA,nan,nan,nan,7,NA,distance,0.6225490196078431,147.9458327293396
1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,kneighborsClassifier,NA,kd_tree,nan,NA,18,NA,nan,NA,nan,nan,nan,8,NA,distance,0.6274509803921569,153.5841097831726
1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,kneighborsClassifier,NA,kd_tree,nan,NA,18,NA,nan,NA,nan,nan,nan,6,NA,distance,0.6078431372549019,159.29572248458862
1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,16,NA,nan,NA,nan,nan,nan,6,NA,distance,0.6339869281045751,164.6833610534668
1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,kneighborsClassifier,NA,auto,nan,NA,19,NA,nan,NA,nan,nan,nan,10,NA,distance,0.6274509803921569,170.2839813232422
0,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,1,0,kneighborsClassifier,NA,brute,nan,NA,21,NA,nan,NA,nan,nan,nan,5,NA,distance,0.6111111111111112,175.6068630218506
1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,kneighborsClassifier,NA,ball_tree,nan,NA,6,NA,nan,NA,nan,nan,nan,3,NA,distance,0.6062091503267973,180.9616858959198
0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,kneighborsClassifier,NA,kd_tree,nan,NA,10,NA,nan,NA,nan,nan,nan,8,NA,distance,0.630718954248366,186.14947819709778
0,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,kneighborsClassifier,NA,auto,nan,NA,8,NA,nan,NA,nan,nan,nan,8,NA,distance,0.6160130718954249,191.83963346481323
1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,kneighborsClassifier,NA,ball_tree,nan,NA,15,NA,nan,NA,nan,nan,nan,5,NA,distance,0.6274509803921569,197.3742392063141
0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,kneighborsClassifier,NA,kd_tree,nan,NA,13,NA,nan,NA,nan,nan,nan,9,NA,distance,0.6127450980392157,203.06095457077026
1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,23,NA,nan,NA,nan,nan,nan,9,NA,distance,0.6160130718954249,208.58295583724976
1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,kneighborsClassifier,NA,ball_tree,nan,NA,14,NA,nan,NA,nan,nan,nan,6,NA,distance,0.6258169934640523,214.64859628677368
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,35,NA,nan,NA,nan,nan,nan,5,NA,distance,0.5784313725490197,220.46747517585754
1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,kneighborsClassifier,NA,brute,nan,NA,5,NA,nan,NA,nan,nan,nan,5,NA,distance,0.6225490196078431,227.06168389320374
1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,5,NA,nan,NA,nan,nan,nan,10,NA,distance,0.6062091503267973,232.5197150707245
0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,kneighborsClassifier,NA,auto,nan,NA,24,NA,nan,NA,nan,nan,nan,5,NA,distance,0.6078431372549019,237.92322373390198
1,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,kneighborsClassifier,NA,brute,nan,NA,38,NA,nan,NA,nan,nan,nan,7,NA,distance,0.6290849673202614,243.17947673797607
1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,kneighborsClassifier,NA,auto,nan,NA,8,NA,nan,NA,nan,nan,nan,8,NA,distance,0.6062091503267973,248.57840585708618
1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,kneighborsClassifier,NA,brute,nan,NA,16,NA,nan,NA,nan,nan,nan,3,NA,distance,0.5898692810457516,254.04912328720093
0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,7,NA,nan,NA,nan,nan,nan,3,NA,distance,0.6013071895424836,259.52951884269714
1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,kneighborsClassifier,NA,brute,nan,NA,6,NA,nan,NA,nan,nan,nan,6,NA,distance,0.6094771241830066,265.21263694763184
1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,34,NA,nan,NA,nan,nan,nan,4,NA,distance,0.6274509803921569,270.82956099510193
1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,kneighborsClassifier,NA,auto,nan,NA,2,NA,nan,NA,nan,nan,nan,5,NA,distance,0.5980392156862745,276.5696988105774
1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,kneighborsClassifier,NA,auto,nan,NA,36,NA,nan,NA,nan,nan,nan,10,NA,distance,0.6258169934640523,282.08151173591614
1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,kneighborsClassifier,NA,brute,nan,NA,21,NA,nan,NA,nan,nan,nan,6,NA,distance,0.6209150326797386,287.56204867362976
1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,kneighborsClassifier,NA,brute,nan,NA,37,NA,nan,NA,nan,nan,nan,4,NA,distance,0.619281045751634,293.1349160671234
1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,kneighborsClassifier,NA,kd_tree,nan,NA,39,NA,nan,NA,nan,nan,nan,9,NA,distance,0.619281045751634,298.4629428386688
1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,11,NA,nan,NA,nan,nan,nan,6,NA,distance,0.6127450980392157,303.7497010231018
1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,kneighborsClassifier,NA,auto,nan,NA,6,NA,nan,NA,nan,nan,nan,5,NA,distance,0.6160130718954249,308.9848847389221
0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,kneighborsClassifier,NA,kd_tree,nan,NA,34,NA,nan,NA,nan,nan,nan,9,NA,distance,0.5996732026143791,314.28344559669495
0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,kneighborsClassifier,NA,ball_tree,nan,NA,23,NA,nan,NA,nan,nan,nan,5,NA,distance,0.6241830065359477,319.51227831840515
1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,12,NA,nan,NA,nan,nan,nan,4,NA,distance,0.6045751633986928,324.98781299591064
1,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,kneighborsClassifier,NA,auto,nan,NA,13,NA,nan,NA,nan,nan,nan,10,NA,distance,0.6209150326797386,330.9095618724823
1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,kneighborsClassifier,NA,ball_tree,nan,NA,34,NA,nan,NA,nan,nan,nan,7,NA,distance,0.6160130718954249,336.4029459953308
1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,kneighborsClassifier,NA,kd_tree,nan,NA,38,NA,nan,NA,nan,nan,nan,5,NA,distance,0.6160130718954249,341.72417855262756
0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,kneighborsClassifier,NA,auto,nan,NA,37,NA,nan,NA,nan,nan,nan,7,NA,distance,0.6176470588235294,346.7618715763092
0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1,kneighborsClassifier,NA,brute,nan,NA,38,NA,nan,NA,nan,nan,nan,8,NA,distance,0.619281045751634,352.39399814605713
0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,1,0,1,kneighborsClassifier,NA,ball_tree,nan,NA,8,NA,nan,NA,nan,nan,nan,10,NA,distance,0.6209150326797386,357.85719108581543
0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,kneighborsClassifier,NA,ball_tree,nan,NA,9,NA,nan,NA,nan,nan,nan,4,NA,distance,0.6078431372549019,363.38754963874817
1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,kneighborsClassifier,NA,kd_tree,nan,NA,14,NA,nan,NA,nan,nan,nan,5,NA,distance,0.6274509803921569,368.7108325958252
0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1,kneighborsClassifier,NA,brute,nan,NA,31,NA,nan,NA,nan,nan,nan,7,NA,distance,0.6062091503267973,374.1559097766876
0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,kneighborsClassifier,NA,brute,nan,NA,37,NA,nan,NA,nan,nan,nan,5,NA,distance,0.6274509803921569,379.38657808303833
0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,kneighborsClassifier,NA,kd_tree,nan,NA,7,NA,nan,NA,nan,nan,nan,9,NA,distance,0.6241830065359477,384.766624212265
0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,kneighborsClassifier,NA,auto,nan,NA,3,NA,nan,NA,nan,nan,nan,10,NA,distance,0.6045751633986928,390.4856402873993
0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,33,NA,nan,NA,nan,nan,nan,7,NA,distance,0.5996732026143791,396.46114683151245
1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,kneighborsClassifier,NA,kd_tree,nan,NA,7,NA,nan,NA,nan,nan,nan,6,NA,distance,0.6143790849673203,401.7511856555939
1,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,kneighborsClassifier,NA,auto,nan,NA,16,NA,nan,NA,nan,nan,nan,6,NA,uniform,0.5751633986928104,407.55071997642517
0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,kneighborsClassifier,NA,auto,nan,NA,36,NA,nan,NA,nan,nan,nan,4,NA,distance,0.619281045751634,413.1813509464264
0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,21,NA,nan,NA,nan,nan,nan,7,NA,distance,0.6274509803921569,418.57520294189453
1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,kneighborsClassifier,NA,kd_tree,nan,NA,37,NA,nan,NA,nan,nan,nan,2,NA,distance,0.576797385620915,423.84437084198
0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,kneighborsClassifier,NA,auto,nan,NA,32,NA,nan,NA,nan,nan,nan,4,NA,distance,0.6029411764705882,429.5791778564453
1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,kneighborsClassifier,NA,brute,nan,NA,30,NA,nan,NA,nan,nan,nan,7,NA,distance,0.6339869281045751,435.490074634552
