feature_0,feature_1,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_2,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_3,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_4,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_5,feature_50,feature_6,feature_7,feature_8,feature_9,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,objective,elapsed_sec
0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,1,log2,9,35,nan,nan,NA,NA,0.5833333333333334,352.9467206001282
0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,8,auto,17,26,nan,nan,NA,NA,0.5555555555555556,359.33283948898315
0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,8,sqrt,12,26,nan,nan,NA,NA,0.5718954248366013,365.84504675865173
0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,7,auto,17,6,nan,nan,NA,NA,0.5718954248366013,373.0811822414398
0,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,10,auto,3,37,nan,nan,NA,NA,0.5931372549019608,379.540894985199
0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,1,sqrt,2,19,nan,nan,NA,NA,0.6078431372549019,386.3314673900604
0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,1,sqrt,8,6,nan,nan,NA,NA,0.5898692810457516,393.45520544052124
1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,6,sqrt,11,8,nan,nan,NA,NA,0.5571895424836601,400.1258296966553
1,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,9,auto,13,6,nan,nan,NA,NA,0.5849673202614379,406.39274191856384
0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,45,sqrt,2,7,nan,nan,NA,NA,0.619281045751634,413.97651982307434
0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,kneighborsClassifier,NA,kd_tree,nan,NA,12,NA,nan,NA,nan,nan,nan,3,NA,distance,0.5816993464052288,419.7678909301758
0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,43,log2,5,15,nan,nan,NA,NA,0.6078431372549019,427.49980664253235
0,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,5,sqrt,11,22,nan,nan,NA,NA,0.5408496732026143,434.58111476898193
0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,2,sqrt,3,14,nan,nan,NA,NA,0.4738562091503268,440.6038863658905
0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,1,auto,17,36,nan,nan,NA,NA,0.5849673202614379,447.3279151916504
0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,1,sqrt,16,16,nan,nan,NA,NA,0.5882352941176471,454.77709555625916
1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,1,sqrt,11,39,nan,nan,NA,NA,0.5882352941176471,462.4545547962189
0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,kneighborsClassifier,NA,ball_tree,nan,NA,6,NA,nan,NA,nan,nan,nan,4,NA,distance,0.5800653594771242,468.0316505432129
1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,3,log2,7,20,nan,nan,NA,NA,0.4950980392156863,474.0362730026245
1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,kneighborsClassifier,NA,brute,nan,NA,25,NA,nan,NA,nan,nan,nan,4,NA,distance,0.5588235294117647,479.51994490623474
0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,1,log2,10,34,nan,nan,NA,NA,0.5931372549019608,486.4361763000488
0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,2,auto,18,21,nan,nan,NA,NA,0.4738562091503268,492.01608538627625
0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,56,sqrt,19,4,nan,nan,NA,NA,0.5800653594771242,498.201247215271
1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,kneighborsClassifier,NA,kd_tree,nan,NA,13,NA,nan,NA,nan,nan,nan,5,NA,distance,0.5702614379084967,503.57624554634094
1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,24,log2,18,40,nan,nan,NA,NA,0.5702614379084967,510.38298630714417
1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,48,sqrt,1,16,nan,nan,NA,NA,0.6176470588235294,518.833642244339
0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,54,auto,18,7,nan,nan,NA,NA,0.5816993464052288,526.1187281608582
0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,kneighborsClassifier,NA,kd_tree,nan,NA,18,NA,nan,NA,nan,nan,nan,4,NA,uniform,0.5212418300653595,531.2161710262299
1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,9,log2,4,33,nan,nan,NA,NA,0.5784313725490197,538.0090065002441
0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,9,auto,4,11,nan,nan,NA,NA,0.5800653594771242,545.2864129543304
1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,1,auto,3,39,nan,nan,NA,NA,0.5931372549019608,551.0870614051819
1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,6,NA,nan,NA,nan,nan,nan,6,NA,distance,0.5882352941176471,555.939341545105
1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,9,log2,19,38,nan,nan,NA,NA,0.5849673202614379,561.4900856018066
0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,1,auto,3,34,nan,nan,NA,NA,0.6127450980392157,567.3527028560638
1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,1,sqrt,14,35,nan,nan,NA,NA,0.5947712418300654,574.6798751354218
