activation,algorithm,batchSize,criterion,feature_0,feature_1,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_2,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_3,feature_30,feature_31,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,model,nLayers,n_neighbors,optimizer,weights,loss,time
relu,auto,19,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,constant,50,auto,8,25,nnRegressor,1,10,adam,distance,0.4899166615392213,1689.3599491298664
relu,auto,18,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,constant,37,auto,11,29,nnRegressor,1,9,adam,distance,0.4763322249478581,1689.3600132698193
relu,auto,20,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,constant,33,auto,12,11,nnRegressor,1,6,adam,distance,0.4859122486262796,1689.3600777089596
relu,auto,18,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,constant,75,auto,10,11,nnRegressor,4,9,adam,distance,0.42136355633541667,1689.360141377896
relu,auto,18,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,constant,48,auto,12,16,nnRegressor,2,10,adam,distance,0.4316944540733514,1689.3602135069668
relu,auto,20,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,constant,55,auto,8,7,nnRegressor,1,8,adam,distance,0.4505235800612978,1689.360277636908
relu,auto,17,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,constant,17,auto,10,27,nnRegressor,3,2,adam,distance,0.04878796145779207,1689.360341575928
relu,auto,16,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,constant,79,auto,12,11,nnRegressor,2,9,adam,distance,0.5424935116582716,1836.620794116985
relu,auto,17,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,constant,44,auto,13,15,nnRegressor,1,10,adam,distance,0.5348630478296242,1836.620872705942
relu,auto,20,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,constant,19,auto,12,15,nnRegressor,1,9,adam,distance,0.5313881579734407,1836.620939094806
relu,auto,19,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,constant,29,auto,9,12,nnRegressor,2,10,adam,distance,0.5449737037785257,1836.621004933957
relu,auto,17,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,constant,78,auto,14,14,nnRegressor,3,10,adam,distance,0.5313881579734407,1836.6210776530206
relu,auto,20,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,constant,25,auto,9,25,nnRegressor,1,9,adam,distance,0.5288132929747109,1836.6211430828553
relu,auto,18,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,constant,46,auto,13,11,nnRegressor,1,10,adam,distance,0.5356306236189693,1836.621216851985
relu,auto,19,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,constant,41,auto,12,10,nnRegressor,4,10,adam,distance,0.5081403816178927,1836.6212814708706
relu,auto,16,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,constant,76,auto,11,10,nnRegressor,2,10,adam,distance,0.514773038029946,1836.6213460399304
relu,auto,18,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,constant,40,auto,14,8,nnRegressor,6,9,adam,distance,0.5117860593700876,1836.621411319822
relu,auto,19,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,constant,22,auto,12,8,nnRegressor,3,10,adam,distance,0.5140661825279487,1836.6214766788762
relu,auto,20,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,constant,38,auto,13,14,nnRegressor,3,10,adam,distance,0.523637788406454,1836.621541207889
relu,auto,18,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,constant,42,auto,12,12,nnRegressor,2,10,adam,distance,0.514773038029946,1836.621605627006
relu,auto,18,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,constant,47,auto,10,21,nnRegressor,1,10,adam,distance,0.514773038029946,1836.6216702270322
relu,auto,18,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,constant,41,auto,14,25,nnRegressor,1,10,adam,distance,0.5356306236189693,1836.6217343360186
relu,auto,19,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,constant,37,auto,11,14,nnRegressor,1,7,adam,distance,0.5258032197491129,1836.6217989048455
relu,auto,16,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,constant,71,auto,11,15,nnRegressor,3,10,adam,distance,0.5169292621727379,1836.6218632739037
relu,auto,16,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,constant,46,auto,10,14,nnRegressor,2,10,adam,distance,0.5457462748139532,1836.6219274138566
relu,auto,19,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,constant,51,auto,8,11,nnRegressor,2,8,adam,distance,0.5258032197491129,1836.6219913628884
relu,auto,20,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,constant,21,auto,13,23,nnRegressor,2,5,adam,distance,0.521197010148204,1836.6220552718733
relu,auto,18,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,constant,75,auto,13,8,nnRegressor,1,8,adam,distance,0.5311220765084322,1983.0302257698495
relu,auto,15,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,constant,46,auto,14,15,nnRegressor,1,10,adam,distance,0.5462858423023451,1983.0303052398376
relu,auto,18,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,23,auto,14,15,nnRegressor,1,7,adam,distance,0.5258032197491129,1983.0303710890003
relu,auto,22,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,constant,31,auto,13,16,nnRegressor,1,10,adam,distance,0.47450159710455364,1983.0304354678374
relu,auto,18,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,constant,74,auto,10,15,nnRegressor,1,8,adam,distance,0.521197010148204,1983.0305003270041
relu,auto,18,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,constant,29,auto,10,21,nnRegressor,1,10,adam,distance,0.5258032197491129,1983.0305643270258
relu,auto,17,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,constant,42,auto,11,12,nnRegressor,1,10,adam,distance,0.5356306236189693,1983.0306279559154
relu,auto,17,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,constant,45,auto,15,14,nnRegressor,1,10,adam,distance,0.5355286407536164,1983.0306920448784
relu,auto,16,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,constant,72,auto,15,14,nnRegressor,1,10,adam,distance,0.5311220765084322,1983.0307552248705
relu,auto,17,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,constant,44,auto,15,12,nnRegressor,2,10,adam,distance,0.5214032584595425,1983.030818163883
relu,auto,16,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,constant,25,auto,15,12,nnRegressor,2,10,adam,distance,0.5218963213546468,1983.0308812030125
relu,auto,19,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,constant,42,auto,15,14,nnRegressor,1,10,adam,distance,0.5342028218294022,1983.0309446719475
relu,auto,17,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,constant,46,auto,16,16,nnRegressor,2,10,adam,distance,0.5457462748139532,1983.0310073418077
relu,auto,16,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,constant,45,auto,14,17,nnRegressor,1,10,adam,distance,0.5356306236189693,1983.031070390949
relu,auto,17,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,constant,39,auto,10,21,nnRegressor,1,9,adam,distance,0.5356306236189693,1983.0311329599936
relu,auto,19,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,constant,41,auto,14,16,nnRegressor,1,8,adam,distance,0.514773038029946,1983.0312053388916
relu,auto,15,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,constant,67,auto,15,17,nnRegressor,2,10,adam,distance,0.5201021572556,1983.0312688089907
relu,auto,17,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,constant,45,auto,14,14,nnRegressor,1,10,adam,distance,0.5311220765084322,1983.0313319878187
relu,auto,17,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,constant,47,auto,11,12,nnRegressor,1,10,adam,distance,0.47450159710455364,1983.031394746853
relu,auto,19,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,constant,25,auto,15,19,nnRegressor,1,9,adam,distance,0.5350748931683159,1983.031457936857
relu,auto,16,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,constant,71,auto,14,12,nnRegressor,1,9,adam,distance,0.5356306236189693,2147.143425605027
relu,auto,14,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,constant,47,auto,15,15,nnRegressor,1,10,adam,distance,0.5628271295617284,2147.1435026838444
relu,auto,15,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,constant,27,auto,15,15,nnRegressor,1,7,adam,distance,0.5356306236189693,2147.1435684729367
relu,auto,18,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,constant,35,auto,14,17,nnRegressor,1,10,adam,distance,0.5233452676530816,2147.143633681815
relu,auto,18,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,constant,70,auto,10,16,nnRegressor,1,10,adam,distance,0.5356306236189693,2147.1436986008193
relu,auto,15,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,constant,33,auto,14,17,nnRegressor,1,10,adam,distance,0.5356306236189693,2147.143763179891
relu,auto,13,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,constant,46,auto,11,16,nnRegressor,1,10,adam,distance,0.5462858423023451,2147.1438273298554
relu,auto,13,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,constant,48,auto,15,18,nnRegressor,1,10,adam,distance,0.5462858423023451,2147.1438921489753
relu,auto,15,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,constant,68,auto,13,17,nnRegressor,2,10,adam,distance,0.5257539922358281,2147.143956547836
relu,auto,13,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,constant,48,auto,14,16,nnRegressor,1,10,adam,distance,0.5424935116582716,2147.1440206568222
relu,auto,14,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,constant,29,auto,15,14,nnRegressor,1,10,adam,distance,0.5311220765084322,2147.1440847259946
relu,auto,15,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,constant,42,auto,14,16,nnRegressor,3,10,adam,distance,0.514773038029946,2147.144157055998
relu,auto,15,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,constant,42,auto,12,12,nnRegressor,2,10,adam,distance,0.5424935116582716,2147.144229114987
relu,auto,18,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,constant,45,auto,11,15,nnRegressor,1,10,adam,distance,0.5257539922358281,2147.144293823978
relu,auto,14,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,constant,43,auto,13,17,nnRegressor,1,10,adam,distance,0.5462858423023451,2147.144358062884
relu,auto,19,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,constant,43,auto,14,14,nnRegressor,1,8,adam,distance,0.514773038029946,2147.1444220219273
relu,auto,15,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,constant,63,auto,16,14,nnRegressor,1,10,adam,distance,0.5381834073677598,2147.1444867318496
relu,auto,14,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,constant,45,auto,16,15,nnRegressor,1,10,adam,distance,0.5462858423023451,2147.144550630823
relu,auto,16,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,constant,44,auto,15,16,nnRegressor,1,10,adam,distance,0.5462858423023451,2147.144614789868
relu,auto,15,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,constant,29,auto,12,19,nnRegressor,1,10,adam,distance,0.514773038029946,2147.1446788888425
