activation,algorithm,batchSize,criterion,feature_0,feature_1,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_2,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_3,feature_30,feature_31,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,model,nLayers,n_neighbors,optimizer,weights,loss,time
relu,auto,22,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,constant,80,auto,15,27,nnRegressor,7,4,adam,distance,-0.6073633263561558,981.712152853841
relu,auto,21,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,constant,57,auto,16,12,nnRegressor,6,1,adam,distance,0.42464022341490704,981.7122173227835
relu,auto,21,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,constant,66,auto,10,13,nnRegressor,10,1,adam,distance,0.48429911693834826,981.7122816918418
relu,auto,22,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35,constant,94,auto,14,29,nnRegressor,6,1,adam,distance,0.2547549653580009,981.7123457009438
relu,auto,20,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,constant,71,auto,15,20,nnRegressor,9,1,adam,distance,0.32650756634522426,981.7124095389154
relu,auto,23,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,constant,61,auto,12,22,nnRegressor,5,2,adam,distance,0.4688974366198412,981.71247338783
relu,auto,23,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,83,auto,16,17,nnRegressor,8,2,adam,distance,0.46138122231945955,981.7125373668969
relu,auto,23,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,constant,48,auto,15,20,nnRegressor,7,1,adam,distance,0.4932669145983932,981.7126005659811
relu,auto,20,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,constant,74,auto,14,23,nnRegressor,10,1,adam,distance,0.43647239477527633,1118.1268808220048
relu,auto,22,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,constant,75,auto,11,26,nnRegressor,10,1,adam,distance,0.4419953516491081,1118.1269712198991
relu,auto,22,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,constant,29,auto,16,14,nnRegressor,7,1,adam,distance,0.4035871242979049,1118.127037718892
relu,auto,22,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,constant,31,auto,14,17,nnRegressor,8,1,adam,distance,0.395962684977068,1118.1271141378675
relu,auto,21,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,constant,38,auto,11,14,nnRegressor,8,3,adam,distance,0.3873894378473365,1118.1271941768937
relu,auto,25,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,constant,79,auto,13,14,nnRegressor,8,2,adam,distance,0.43455250406855817,1118.1272596558556
relu,auto,23,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,constant,75,auto,17,25,nnRegressor,9,1,adam,distance,0.39973160552785125,1118.1273250449449
relu,auto,23,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,constant,71,auto,16,16,nnRegressor,7,1,adam,distance,0.4274659925621641,1118.1273897038773
relu,auto,25,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,constant,90,auto,19,12,nnRegressor,5,1,adam,distance,0.41007275673552745,1118.1274531229865
relu,auto,20,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,constant,42,auto,16,21,nnRegressor,10,1,adam,distance,0.4058090585782822,1118.1275170019362
relu,auto,22,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,37,constant,55,auto,15,20,nnRegressor,9,1,adam,distance,0.46663858839703,1118.1275817807764
relu,auto,23,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,constant,62,auto,11,17,nnRegressor,10,1,adam,distance,0.40876870169645696,1118.1276456189808
relu,auto,25,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,constant,76,auto,17,23,nnRegressor,10,2,adam,distance,0.41721621352788296,1118.1277102078311
relu,auto,24,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,constant,54,auto,12,16,nnRegressor,9,1,adam,distance,0.4192698192396491,1118.127774366876
relu,auto,18,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,constant,63,auto,11,17,nnRegressor,10,1,adam,distance,0.4139468800514028,1118.1278381859884
relu,auto,21,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,constant,90,auto,12,25,nnRegressor,10,1,adam,distance,0.3873894378473365,1118.1279016749468
relu,auto,24,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,constant,67,auto,12,20,nnRegressor,10,1,adam,distance,0.3794943587755055,1118.1279657739215
relu,auto,24,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,constant,57,auto,11,21,nnRegressor,9,2,adam,distance,0.4459770032548739,1118.1280292728916
relu,auto,22,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,constant,79,auto,12,21,nnRegressor,9,1,adam,distance,0.4728116373422119,1118.1280926419422
relu,auto,23,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,constant,45,auto,14,23,nnRegressor,9,1,adam,distance,0.4623192045003498,1118.128163310932
relu,auto,20,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,constant,70,auto,13,21,nnRegressor,8,1,adam,distance,0.42786871061495024,1250.9952580668032
relu,auto,22,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,constant,71,auto,14,23,nnRegressor,9,1,adam,distance,0.45220640149708624,1250.9953429948073
relu,auto,20,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,constant,33,auto,18,18,nnRegressor,8,3,adam,distance,0.41721621352788296,1250.9954089638777
relu,auto,24,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,constant,35,auto,13,21,nnRegressor,9,1,adam,distance,0.46663858839703,1250.9954739029054
relu,auto,21,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,constant,42,auto,12,18,nnRegressor,7,1,adam,distance,0.4455552416952232,1250.9955391217954
relu,auto,24,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29,constant,75,auto,13,18,nnRegressor,8,3,adam,distance,0.46758682504333193,1250.9956033108756
relu,auto,22,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29,constant,71,auto,18,25,nnRegressor,9,1,adam,distance,0.41007275673552745,1250.995668109972
relu,auto,22,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,constant,67,auto,12,16,nnRegressor,7,1,adam,distance,0.4623192045003498,1250.9957318988163
relu,auto,23,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,constant,86,auto,17,16,nnRegressor,6,1,adam,distance,0.46833147475813963,1250.9957967877854
relu,auto,22,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,constant,46,auto,14,24,nnRegressor,7,1,adam,distance,0.42786871061495024,1250.9958606169093
relu,auto,23,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,constant,51,auto,14,22,nnRegressor,6,1,adam,distance,0.4058090585782822,1250.9959249459207
relu,auto,25,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,constant,58,auto,14,21,nnRegressor,9,1,adam,distance,0.4419953516491081,1250.9959894348867
relu,auto,21,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,constant,72,auto,13,25,nnRegressor,8,2,adam,distance,0.4024359982857961,1250.996054093819
relu,auto,25,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,constant,58,auto,13,18,nnRegressor,8,1,adam,distance,0.39099767049679446,1250.9961250228807
relu,auto,15,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,constant,60,auto,10,13,nnRegressor,6,1,adam,distance,0.4418098097138351,1250.9961896019522
relu,auto,23,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,38,constant,86,auto,11,21,nnRegressor,10,1,adam,distance,0.4139468800514028,1250.996254030848
relu,auto,26,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35,constant,63,auto,12,23,nnRegressor,7,1,adam,distance,0.43195205896652,1250.9963184199296
relu,auto,25,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,constant,53,auto,9,18,nnRegressor,10,4,adam,distance,0.39099767049679446,1250.996383228805
relu,auto,23,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,constant,75,auto,16,23,nnRegressor,6,2,adam,distance,0.4058090585782822,1250.9964473678265
relu,auto,23,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,37,constant,46,auto,13,23,nnRegressor,8,1,adam,distance,0.41007275673552745,1250.9965113368817
relu,auto,24,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,constant,66,auto,12,22,nnRegressor,7,1,adam,distance,0.44375483259049664,1406.993795216782
relu,auto,24,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,constant,67,auto,10,21,nnRegressor,9,1,adam,distance,0.4058090585782822,1406.9938809059095
relu,auto,16,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,constant,37,auto,16,19,nnRegressor,7,2,adam,distance,0.44375483259049664,1406.9939454249106
relu,auto,22,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,constant,37,auto,13,24,nnRegressor,7,1,adam,distance,0.39099767049679446,1406.9940101639368
relu,auto,21,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,constant,38,auto,11,17,nnRegressor,8,1,adam,distance,0.395962684977068,1406.994073002832
relu,auto,23,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,constant,77,auto,13,16,nnRegressor,8,1,adam,distance,0.43455250406855817,1406.9941426718142
relu,auto,23,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,constant,67,auto,19,26,nnRegressor,5,1,adam,distance,0.4058090585782822,1406.9942057898734
relu,auto,24,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,constant,63,auto,15,19,nnRegressor,9,1,adam,distance,0.41721621352788296,1406.9942691489123
relu,auto,23,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29,constant,82,auto,16,20,nnRegressor,9,1,adam,distance,0.4143028457822412,1406.994331637863
relu,auto,23,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35,constant,42,auto,13,20,nnRegressor,7,1,adam,distance,0.41721621352788296,1406.9943951168098
relu,auto,22,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,constant,50,auto,17,23,nnRegressor,6,1,adam,distance,0.4143028457822412,1406.9944577158894
relu,auto,21,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29,constant,54,auto,10,17,nnRegressor,8,1,adam,distance,0.31701248460387665,1406.9945283448324
relu,auto,22,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,constant,68,auto,11,26,nnRegressor,7,1,adam,distance,0.4455552416952232,1406.9945913739502
relu,auto,25,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35,constant,54,auto,13,20,nnRegressor,7,1,adam,distance,0.46758682504333193,1406.994653682923
relu,auto,19,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,constant,56,auto,6,11,nnRegressor,8,1,adam,distance,0.4037289079650208,1406.994717181893
relu,auto,24,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,constant,82,auto,11,20,nnRegressor,10,1,adam,distance,0.4419953516491081,1406.9947793809697
relu,auto,23,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,37,constant,59,auto,14,19,nnRegressor,7,1,adam,distance,0.4104046363622993,1406.9948429998476
relu,auto,27,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,constant,49,auto,7,18,nnRegressor,6,4,adam,distance,0.4024359982857961,1406.9949061488733
relu,auto,24,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,constant,71,auto,18,19,nnRegressor,8,1,adam,distance,0.4143028457822412,1406.994969807798
relu,auto,23,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35,constant,47,auto,13,20,nnRegressor,7,1,adam,distance,0.4728116373422119,1406.995032576844
