activation,algorithm,batchSize,criterion,feature_0,feature_1,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_2,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_3,feature_30,feature_31,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,model,nLayers,n_neighbors,optimizer,weights,loss
tanh,auto,16,entropy,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,15,adaptive,63,auto,17,21,randomForestClassifier,4,2,sgd,uniform,0.8620268620268621
tanh,brute,14,entropy,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,22,invscaling,23,sqrt,15,26,nnClassifier,4,9,adam,uniform,0.5177045177045178
identity,brute,20,entropy,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,3,invscaling,34,auto,17,32,randomForestClassifier,1,3,adam,uniform,0.8754578754578755
logistic,auto,31,gini,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,35,constant,69,auto,11,34,nnClassifier,6,3,sgd,uniform,0.5128205128205128
logistic,kd_tree,26,gini,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,3,adaptive,36,sqrt,8,15,nnClassifier,10,6,sgd,uniform,0.4163614163614164
tanh,auto,31,gini,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,15,adaptive,23,sqrt,16,40,randomForestClassifier,6,4,adam,distance,0.5286935286935287
tanh,brute,27,gini,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,8,invscaling,17,auto,14,39,randomForestClassifier,5,8,lbfgs,uniform,0.5103785103785103
relu,brute,11,gini,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,40,constant,67,auto,2,10,nnClassifier,3,7,sgd,uniform,0.48595848595848595
tanh,brute,22,gini,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,9,invscaling,72,log2,18,28,randomForestClassifier,10,8,lbfgs,uniform,0.8717948717948718
relu,brute,15,entropy,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,34,invscaling,42,auto,8,10,kneighborsClassifier,8,1,lbfgs,uniform,0.49206349206349204
identity,ball_tree,28,entropy,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,30,adaptive,76,auto,20,9,randomForestClassifier,7,9,lbfgs,uniform,0.514041514041514
identity,kd_tree,31,entropy,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,6,invscaling,72,sqrt,4,13,randomForestClassifier,8,7,sgd,distance,0.6422466422466423
tanh,brute,22,gini,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,13,invscaling,25,log2,8,29,kneighborsClassifier,7,8,sgd,distance,0.6153846153846154
identity,kd_tree,26,gini,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,35,adaptive,32,auto,9,32,randomForestClassifier,10,9,lbfgs,distance,0.8766788766788767
identity,brute,16,gini,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,16,invscaling,41,sqrt,9,38,kneighborsClassifier,5,10,adam,uniform,0.5848595848595849
relu,auto,28,entropy,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,26,invscaling,54,auto,18,27,randomForestClassifier,6,9,lbfgs,uniform,0.5054945054945055
identity,brute,9,entropy,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,33,constant,40,auto,9,3,kneighborsClassifier,1,6,adam,uniform,0.4700854700854701
logistic,kd_tree,20,gini,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,8,constant,30,sqrt,6,22,randomForestClassifier,7,10,lbfgs,uniform,0.6507936507936508
identity,auto,32,entropy,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,32,constant,86,log2,4,10,nnClassifier,4,8,adam,uniform,0.36385836385836384
tanh,auto,17,gini,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1,17,adaptive,6,log2,2,27,randomForestClassifier,6,7,lbfgs,distance,0.518925518925519
relu,brute,17,gini,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,8,constant,2,auto,18,9,randomForestClassifier,8,8,lbfgs,distance,0.4932844932844933
relu,brute,11,gini,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,15,adaptive,23,log2,10,16,nnClassifier,6,6,adam,distance,0.5091575091575091
tanh,auto,15,entropy,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,15,adaptive,43,log2,8,4,nnClassifier,9,8,sgd,distance,0.5018315018315018
relu,brute,26,gini,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,11,adaptive,15,log2,13,37,randomForestClassifier,10,7,adam,uniform,0.6446886446886447
identity,auto,8,gini,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,14,constant,92,auto,6,31,nnClassifier,7,7,lbfgs,uniform,0.5103785103785103
relu,auto,26,entropy,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,8,adaptive,13,log2,15,35,kneighborsClassifier,10,6,lbfgs,distance,0.608058608058608
identity,brute,23,gini,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,22,adaptive,78,auto,12,36,nnClassifier,2,3,adam,uniform,0.5042735042735043
logistic,ball_tree,14,entropy,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,0,37,adaptive,45,sqrt,12,14,randomForestClassifier,6,5,adam,uniform,0.8669108669108669
tanh,kd_tree,19,entropy,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,22,constant,28,sqrt,20,18,randomForestClassifier,5,3,adam,distance,0.8705738705738706
tanh,brute,13,entropy,1,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,34,invscaling,44,log2,11,25,randomForestClassifier,9,7,adam,uniform,0.8778998778998779
tanh,ball_tree,19,gini,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,1,12,adaptive,41,auto,8,29,nnClassifier,4,8,adam,distance,0.4835164835164835
logistic,brute,30,gini,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,3,constant,37,sqrt,14,35,randomForestClassifier,1,1,adam,uniform,0.8705738705738706
identity,ball_tree,31,gini,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,14,invscaling,34,sqrt,15,30,randomForestClassifier,7,6,adam,uniform,0.5091575091575091
logistic,auto,32,gini,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,20,invscaling,32,sqrt,20,28,kneighborsClassifier,1,10,sgd,distance,0.6092796092796092
identity,kd_tree,16,gini,1,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,7,constant,85,sqrt,5,20,randomForestClassifier,2,1,lbfgs,uniform,0.5103785103785103
tanh,ball_tree,12,entropy,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,37,invscaling,96,auto,5,2,kneighborsClassifier,1,9,adam,distance,0.6178266178266179
identity,ball_tree,12,gini,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,28,invscaling,36,sqrt,8,36,kneighborsClassifier,7,10,lbfgs,uniform,0.4981684981684982
tanh,ball_tree,23,gini,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,6,constant,37,log2,2,16,kneighborsClassifier,9,8,sgd,uniform,0.6092796092796092
tanh,auto,14,gini,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,34,constant,4,log2,9,15,randomForestClassifier,4,2,adam,uniform,0.645909645909646
tanh,brute,20,gini,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,39,invscaling,49,auto,17,29,nnClassifier,3,9,sgd,uniform,0.41514041514041516
identity,brute,18,gini,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,15,adaptive,72,auto,10,26,randomForestClassifier,4,3,adam,distance,0.8656898656898657
logistic,brute,9,gini,1,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,17,invscaling,28,auto,19,23,nnClassifier,10,7,sgd,uniform,0.47985347985347987
logistic,brute,27,entropy,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1,27,adaptive,73,log2,19,21,nnClassifier,9,6,lbfgs,distance,0.49694749694749696
relu,brute,17,gini,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1,0,6,adaptive,6,log2,19,30,nnClassifier,7,4,adam,uniform,0.5067155067155067
identity,kd_tree,32,entropy,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,31,constant,83,log2,17,2,kneighborsClassifier,2,3,adam,uniform,0.49694749694749696
tanh,brute,10,gini,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,26,constant,80,sqrt,7,39,nnClassifier,4,3,sgd,uniform,0.5054945054945055
logistic,ball_tree,17,entropy,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,40,invscaling,25,auto,13,30,nnClassifier,7,6,adam,uniform,0.5091575091575091
relu,auto,15,gini,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,40,adaptive,32,auto,8,22,kneighborsClassifier,10,10,sgd,distance,0.48595848595848595
logistic,brute,11,entropy,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,16,constant,20,log2,20,33,kneighborsClassifier,9,3,lbfgs,distance,0.5836385836385837
identity,brute,26,gini,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,0,24,adaptive,28,log2,11,39,kneighborsClassifier,8,1,adam,distance,0.5238095238095238
relu,kd_tree,25,entropy,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,12,adaptive,99,log2,13,10,randomForestClassifier,2,3,adam,distance,0.6471306471306472
logistic,kd_tree,18,entropy,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,15,constant,94,sqrt,5,4,nnClassifier,10,7,lbfgs,distance,0.5115995115995116
tanh,kd_tree,22,gini,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,24,invscaling,31,sqrt,8,5,kneighborsClassifier,2,10,lbfgs,uniform,0.6214896214896215
logistic,ball_tree,15,gini,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,20,constant,27,log2,9,17,nnClassifier,3,3,lbfgs,distance,0.5115995115995116
logistic,auto,32,entropy,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,9,constant,97,sqrt,2,35,nnClassifier,4,6,sgd,uniform,0.398046398046398
relu,brute,8,gini,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,6,invscaling,27,log2,11,26,kneighborsClassifier,4,2,lbfgs,distance,0.4822954822954823
tanh,ball_tree,23,entropy,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0,4,adaptive,52,log2,11,30,nnClassifier,9,2,sgd,distance,0.47741147741147744
tanh,brute,9,gini,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,1,11,invscaling,24,sqrt,5,10,randomForestClassifier,7,8,adam,distance,0.6495726495726496
tanh,ball_tree,22,entropy,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,12,adaptive,33,auto,3,10,nnClassifier,7,2,adam,distance,0.5115995115995116
identity,ball_tree,11,entropy,1,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,23,adaptive,41,auto,12,30,randomForestClassifier,1,3,sgd,distance,0.8571428571428571
identity,auto,30,entropy,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,2,adaptive,95,sqrt,15,8,randomForestClassifier,9,3,lbfgs,distance,0.645909645909646
tanh,brute,22,entropy,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,6,adaptive,28,sqrt,12,3,randomForestClassifier,9,8,lbfgs,distance,0.49206349206349204
relu,brute,17,gini,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,7,invscaling,74,log2,2,12,randomForestClassifier,7,4,adam,distance,0.6251526251526252
logistic,kd_tree,23,gini,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,20,adaptive,35,log2,13,21,randomForestClassifier,8,1,lbfgs,distance,0.5164835164835165
identity,brute,31,entropy,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,37,invscaling,94,sqrt,18,29,nnClassifier,7,10,lbfgs,distance,0.5164835164835165
tanh,auto,10,gini,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,28,adaptive,47,auto,17,38,kneighborsClassifier,8,4,sgd,uniform,0.5018315018315018
tanh,ball_tree,18,gini,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,35,constant,66,sqrt,15,6,nnClassifier,3,5,sgd,distance,0.5079365079365079
logistic,brute,31,entropy,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,5,adaptive,1,sqrt,2,10,randomForestClassifier,3,6,lbfgs,uniform,0.5018315018315018
tanh,kd_tree,13,entropy,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,37,invscaling,45,log2,10,39,nnClassifier,4,3,lbfgs,uniform,0.48473748473748474
identity,ball_tree,17,entropy,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,17,adaptive,76,auto,18,40,kneighborsClassifier,10,10,lbfgs,distance,0.5006105006105006
logistic,ball_tree,8,entropy,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,3,invscaling,21,log2,3,31,nnClassifier,3,3,lbfgs,distance,0.4822954822954823
logistic,ball_tree,12,entropy,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1,28,constant,29,log2,10,19,kneighborsClassifier,10,7,adam,distance,0.5372405372405372
relu,auto,9,gini,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,24,adaptive,55,auto,14,31,nnClassifier,9,6,adam,distance,0.5323565323565324
tanh,brute,18,entropy,0,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3,invscaling,13,sqrt,16,32,randomForestClassifier,7,8,lbfgs,uniform,0.4993894993894994
tanh,kd_tree,10,entropy,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,21,invscaling,38,auto,12,32,kneighborsClassifier,9,10,sgd,distance,0.5970695970695971
identity,brute,29,gini,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0,0,0,39,invscaling,75,auto,7,13,nnClassifier,4,6,lbfgs,uniform,0.5128205128205128
identity,kd_tree,32,gini,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,26,adaptive,4,sqrt,13,5,kneighborsClassifier,3,7,adam,uniform,0.6166056166056166
relu,kd_tree,17,entropy,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,5,adaptive,46,sqrt,5,2,randomForestClassifier,1,8,lbfgs,uniform,0.8717948717948718
tanh,auto,13,entropy,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,37,constant,7,log2,12,31,kneighborsClassifier,6,1,adam,uniform,0.5738705738705738
identity,auto,30,gini,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,35,constant,48,sqrt,5,11,randomForestClassifier,4,5,sgd,distance,0.4884004884004884
tanh,kd_tree,16,gini,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,3,constant,17,log2,2,11,randomForestClassifier,6,1,lbfgs,distance,0.5164835164835165
identity,brute,26,gini,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,15,adaptive,8,auto,7,7,randomForestClassifier,6,8,lbfgs,distance,0.5225885225885226
identity,auto,29,entropy,1,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1,11,constant,81,log2,3,20,kneighborsClassifier,1,7,lbfgs,uniform,0.5018315018315018
identity,auto,23,gini,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,18,constant,98,sqrt,15,3,kneighborsClassifier,4,1,adam,uniform,0.49206349206349204
relu,auto,26,entropy,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,invscaling,94,sqrt,20,5,randomForestClassifier,9,3,adam,uniform,0.6471306471306472
logistic,auto,20,entropy,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1,13,invscaling,42,log2,19,19,kneighborsClassifier,4,10,adam,uniform,0.47741147741147744
relu,ball_tree,30,gini,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,5,constant,31,log2,20,4,nnClassifier,9,2,lbfgs,uniform,0.5006105006105006
identity,kd_tree,26,gini,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,34,invscaling,51,log2,6,35,nnClassifier,8,9,sgd,uniform,0.4468864468864469
relu,ball_tree,25,gini,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,23,constant,4,sqrt,6,37,randomForestClassifier,9,7,adam,distance,0.5152625152625152
identity,brute,31,gini,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,20,invscaling,44,log2,9,37,nnClassifier,8,6,adam,uniform,0.4554334554334554
