activation,algorithm,batchSize,criterion,feature_0,feature_1,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_2,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_3,feature_30,feature_31,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,model,nLayers,n_neighbors,optimizer,weights,loss
relu,auto,23,entropy,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,15,adaptive,21,auto,16,2,randomForestClassifier,9,6,lbfgs,distance,0.8937728937728938
identity,brute,32,entropy,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,15,invscaling,97,sqrt,11,6,nnClassifier,7,4,adam,distance,0.3443223443223443
relu,ball_tree,12,entropy,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,26,constant,68,sqrt,14,34,nnClassifier,3,7,sgd,uniform,0.5018315018315018
tanh,brute,31,gini,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,23,invscaling,69,log2,20,26,kneighborsClassifier,3,2,sgd,uniform,0.5848595848595849
identity,kd_tree,20,entropy,1,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,12,invscaling,37,auto,20,27,nnClassifier,7,5,sgd,uniform,0.43833943833943834
relu,brute,19,entropy,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,40,constant,51,sqrt,5,31,nnClassifier,7,5,adam,uniform,0.5164835164835165
logistic,auto,31,entropy,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,25,constant,26,sqrt,9,8,randomForestClassifier,9,7,sgd,distance,0.5079365079365079
tanh,auto,26,gini,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,11,invscaling,34,log2,16,9,nnClassifier,9,10,adam,uniform,0.5018315018315018
logistic,kd_tree,16,gini,1,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,25,constant,68,auto,18,18,nnClassifier,5,2,sgd,uniform,0.5299145299145299
relu,brute,19,gini,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,22,invscaling,39,log2,16,21,kneighborsClassifier,1,1,adam,distance,0.5006105006105006
identity,auto,12,entropy,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,8,constant,58,auto,16,16,nnClassifier,4,6,lbfgs,distance,0.4700854700854701
relu,kd_tree,22,entropy,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,17,invscaling,93,sqrt,4,39,kneighborsClassifier,2,7,adam,distance,0.503052503052503
logistic,brute,23,gini,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,11,invscaling,24,log2,11,19,randomForestClassifier,2,8,sgd,distance,0.8913308913308914
identity,kd_tree,10,gini,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,1,1,13,constant,19,log2,11,39,randomForestClassifier,6,1,sgd,uniform,0.6385836385836385
relu,kd_tree,20,gini,1,0,0,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,39,adaptive,61,log2,16,31,kneighborsClassifier,6,10,lbfgs,uniform,0.6068376068376068
tanh,ball_tree,17,entropy,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,34,constant,50,log2,4,25,nnClassifier,6,2,adam,distance,0.47496947496947495
relu,kd_tree,31,gini,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,29,invscaling,98,log2,7,34,randomForestClassifier,10,5,sgd,distance,0.6361416361416361
logistic,brute,29,gini,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,5,adaptive,17,log2,7,30,nnClassifier,6,8,lbfgs,distance,0.4078144078144078
logistic,ball_tree,24,gini,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,30,adaptive,29,log2,5,14,randomForestClassifier,5,7,adam,distance,0.8876678876678876
identity,kd_tree,10,entropy,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,22,adaptive,19,log2,20,20,nnClassifier,2,1,adam,uniform,0.31868131868131866
logistic,auto,19,entropy,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,24,adaptive,56,auto,11,2,randomForestClassifier,8,3,sgd,distance,0.5079365079365079
relu,auto,10,entropy,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,3,constant,58,sqrt,11,5,randomForestClassifier,1,9,lbfgs,distance,0.518925518925519
logistic,brute,10,entropy,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,25,invscaling,54,auto,18,20,kneighborsClassifier,9,2,adam,distance,0.5555555555555556
logistic,kd_tree,8,entropy,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,30,constant,58,auto,18,28,kneighborsClassifier,7,4,lbfgs,distance,0.5763125763125763
tanh,kd_tree,12,gini,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,30,invscaling,97,log2,17,17,nnClassifier,2,8,adam,distance,0.518925518925519
tanh,brute,29,entropy,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,16,invscaling,17,auto,12,9,randomForestClassifier,8,3,sgd,uniform,0.49572649572649574
relu,brute,32,gini,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,29,invscaling,59,sqrt,14,12,kneighborsClassifier,2,7,lbfgs,uniform,0.5824175824175825
tanh,auto,21,entropy,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,8,invscaling,97,auto,15,17,randomForestClassifier,6,5,adam,uniform,0.5177045177045178
tanh,ball_tree,12,gini,1,0,1,0,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,9,constant,20,log2,14,10,randomForestClassifier,1,10,sgd,uniform,0.8876678876678876
tanh,brute,18,gini,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,17,adaptive,69,log2,5,31,kneighborsClassifier,7,9,sgd,uniform,0.4810744810744811
identity,kd_tree,24,entropy,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,8,constant,4,auto,8,14,randomForestClassifier,9,10,lbfgs,distance,0.6398046398046398
logistic,auto,20,gini,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,33,constant,90,sqrt,8,15,randomForestClassifier,10,9,adam,distance,0.884004884004884
tanh,ball_tree,13,gini,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,18,invscaling,3,log2,8,16,randomForestClassifier,5,10,adam,distance,0.5445665445665445
relu,brute,18,entropy,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,36,constant,97,log2,14,26,kneighborsClassifier,4,3,sgd,distance,0.4590964590964591
logistic,ball_tree,18,gini,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,38,constant,83,sqrt,13,24,randomForestClassifier,3,1,adam,distance,0.8901098901098901
relu,kd_tree,15,gini,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,1,7,adaptive,87,log2,15,33,kneighborsClassifier,2,6,lbfgs,distance,0.5225885225885226
relu,brute,31,entropy,0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,13,invscaling,50,sqrt,19,2,kneighborsClassifier,2,8,adam,distance,0.5103785103785103
relu,brute,24,entropy,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,24,constant,92,sqrt,13,40,randomForestClassifier,8,8,sgd,uniform,0.5433455433455433
logistic,auto,20,gini,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,28,invscaling,98,sqrt,19,11,randomForestClassifier,9,5,lbfgs,uniform,0.8913308913308914
identity,brute,14,entropy,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,16,adaptive,10,sqrt,14,8,kneighborsClassifier,1,9,lbfgs,uniform,0.46764346764346765
logistic,brute,9,entropy,1,1,0,1,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,32,invscaling,80,auto,6,10,nnClassifier,1,3,sgd,uniform,0.020757020757020756
identity,auto,24,entropy,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,7,invscaling,36,sqrt,5,4,kneighborsClassifier,3,9,adam,distance,0.503052503052503
identity,auto,16,gini,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,25,invscaling,90,auto,9,32,randomForestClassifier,5,2,lbfgs,distance,0.5286935286935287
relu,auto,21,gini,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,28,constant,30,sqrt,19,20,randomForestClassifier,4,6,sgd,distance,0.8913308913308914
identity,brute,13,entropy,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,5,constant,44,auto,15,28,randomForestClassifier,4,6,adam,distance,0.5091575091575091
tanh,auto,21,gini,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0,37,invscaling,32,log2,10,21,randomForestClassifier,1,4,lbfgs,distance,0.8876678876678876
identity,kd_tree,15,entropy,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,26,invscaling,97,log2,7,39,randomForestClassifier,7,1,lbfgs,uniform,0.5067155067155067
tanh,auto,9,gini,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,37,constant,34,auto,4,39,randomForestClassifier,8,10,adam,distance,0.5274725274725275
identity,auto,28,gini,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,31,invscaling,51,log2,8,22,randomForestClassifier,10,2,lbfgs,uniform,0.5018315018315018
identity,auto,24,gini,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,17,constant,86,auto,20,16,randomForestClassifier,7,6,lbfgs,uniform,0.5384615384615384
logistic,kd_tree,14,gini,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,4,adaptive,95,auto,17,38,randomForestClassifier,8,9,lbfgs,distance,0.6398046398046398
relu,brute,12,gini,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,1,1,29,invscaling,45,sqrt,11,26,randomForestClassifier,8,10,lbfgs,distance,0.6410256410256411
relu,auto,17,gini,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,27,invscaling,11,log2,2,11,kneighborsClassifier,8,9,adam,distance,0.5995115995115995
identity,brute,24,entropy,1,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,26,constant,12,log2,4,20,randomForestClassifier,7,7,lbfgs,uniform,0.4993894993894994
identity,auto,32,entropy,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,20,constant,79,auto,20,3,randomForestClassifier,4,1,sgd,uniform,0.5067155067155067
logistic,ball_tree,15,entropy,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,33,constant,79,log2,6,18,kneighborsClassifier,6,3,sgd,distance,0.5225885225885226
identity,auto,14,entropy,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,37,adaptive,23,log2,9,6,nnClassifier,1,3,adam,distance,0.5225885225885226
identity,auto,12,gini,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,2,invscaling,35,auto,10,25,nnClassifier,6,9,adam,uniform,0.5213675213675214
tanh,brute,13,gini,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,11,constant,99,sqrt,14,3,nnClassifier,10,2,adam,distance,0.5335775335775336
logistic,ball_tree,28,entropy,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,20,constant,43,log2,3,9,kneighborsClassifier,1,8,lbfgs,uniform,0.5054945054945055
identity,kd_tree,17,gini,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,35,adaptive,57,sqrt,16,8,nnClassifier,9,6,lbfgs,uniform,0.463980463980464
logistic,kd_tree,21,gini,0,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,8,adaptive,75,log2,18,40,kneighborsClassifier,3,10,sgd,uniform,0.5934065934065934
tanh,kd_tree,16,gini,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,4,constant,23,auto,4,38,kneighborsClassifier,5,9,sgd,uniform,0.503052503052503
relu,brute,21,gini,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,37,invscaling,77,sqrt,10,28,nnClassifier,8,3,sgd,distance,0.24175824175824176
relu,ball_tree,9,gini,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1,12,adaptive,67,auto,18,8,nnClassifier,6,4,lbfgs,uniform,0.48595848595848595
