activation,algorithm,batchSize,criterion,feature_0,feature_1,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_2,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_3,feature_30,feature_31,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,model,nLayers,n_neighbors,optimizer,weights,loss
identity,brute,30,gini,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,12,constant,12,log2,15,16,nnClassifier,4,5,sgd,distance,0.4993894993894994
logistic,kd_tree,19,entropy,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,28,constant,53,auto,13,32,kneighborsClassifier,4,4,adam,distance,0.4835164835164835
tanh,auto,32,gini,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,24,invscaling,18,auto,17,2,nnClassifier,5,4,sgd,uniform,0.21001221001221002
logistic,ball_tree,13,gini,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,0,1,20,invscaling,70,sqrt,20,31,randomForestClassifier,7,5,sgd,uniform,0.5128205128205128
logistic,brute,26,entropy,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1,7,adaptive,12,log2,20,7,kneighborsClassifier,3,5,lbfgs,distance,0.5970695970695971
identity,auto,9,entropy,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,24,invscaling,63,log2,9,3,kneighborsClassifier,5,10,adam,uniform,0.4884004884004884
logistic,auto,23,entropy,1,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,35,constant,38,log2,7,5,nnClassifier,5,5,adam,uniform,0.48717948717948717
tanh,brute,24,gini,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,38,invscaling,87,log2,5,40,randomForestClassifier,6,9,sgd,uniform,0.8925518925518926
tanh,kd_tree,32,entropy,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,30,constant,30,sqrt,7,10,randomForestClassifier,10,7,sgd,distance,0.5347985347985348
relu,ball_tree,28,entropy,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,10,invscaling,40,sqrt,4,34,nnClassifier,3,3,adam,uniform,0.4725274725274725
identity,kd_tree,29,gini,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,17,adaptive,37,auto,18,12,randomForestClassifier,10,8,lbfgs,uniform,0.5164835164835165
relu,brute,18,entropy,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1,30,constant,1,sqrt,18,25,kneighborsClassifier,6,4,sgd,distance,0.5775335775335775
relu,ball_tree,19,gini,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,15,constant,79,log2,6,4,kneighborsClassifier,7,3,adam,uniform,0.5714285714285714
tanh,ball_tree,29,entropy,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,7,adaptive,41,sqrt,19,28,kneighborsClassifier,1,7,adam,distance,0.5042735042735043
tanh,auto,25,entropy,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,18,invscaling,40,log2,13,10,randomForestClassifier,3,6,sgd,distance,0.8888888888888888
relu,ball_tree,27,gini,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,8,constant,50,log2,8,7,randomForestClassifier,6,3,lbfgs,distance,0.8778998778998779
identity,auto,8,gini,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,31,constant,51,sqrt,14,15,nnClassifier,1,3,adam,uniform,0.4932844932844933
tanh,auto,24,gini,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,15,adaptive,48,sqrt,4,34,kneighborsClassifier,1,4,sgd,distance,0.5738705738705738
logistic,ball_tree,17,gini,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,11,adaptive,80,sqrt,14,7,nnClassifier,4,8,sgd,distance,0.4945054945054945
logistic,kd_tree,27,entropy,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,26,adaptive,45,log2,2,15,randomForestClassifier,7,6,sgd,distance,0.8974358974358975
identity,ball_tree,29,gini,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,27,invscaling,70,sqrt,17,39,nnClassifier,2,9,lbfgs,uniform,0.5115995115995116
tanh,auto,26,entropy,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,25,invscaling,48,sqrt,10,31,nnClassifier,8,9,adam,distance,0.4822954822954823
logistic,brute,15,gini,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,40,constant,25,auto,7,13,nnClassifier,9,6,adam,distance,0.49572649572649574
identity,brute,17,entropy,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,20,constant,57,auto,14,12,randomForestClassifier,5,3,sgd,distance,0.5409035409035409
identity,brute,14,entropy,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,31,adaptive,42,auto,14,5,nnClassifier,4,1,sgd,distance,0.5006105006105006
logistic,kd_tree,9,gini,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,39,constant,4,log2,12,35,randomForestClassifier,3,2,adam,distance,0.6544566544566545
logistic,kd_tree,26,gini,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,30,invscaling,63,auto,6,15,kneighborsClassifier,8,3,sgd,uniform,0.5775335775335775
tanh,auto,13,entropy,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,21,adaptive,63,sqrt,16,31,kneighborsClassifier,3,2,sgd,distance,0.5067155067155067
relu,auto,25,entropy,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,20,invscaling,33,log2,9,22,randomForestClassifier,7,2,sgd,distance,0.652014652014652
logistic,kd_tree,22,gini,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,5,invscaling,25,sqrt,11,31,kneighborsClassifier,4,4,adam,distance,0.5726495726495726
relu,brute,11,entropy,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,30,adaptive,3,auto,10,39,randomForestClassifier,6,8,lbfgs,distance,0.6825396825396826
relu,brute,25,entropy,1,1,1,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,32,adaptive,27,auto,18,15,kneighborsClassifier,7,5,lbfgs,uniform,0.6092796092796092
tanh,brute,16,entropy,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,21,constant,45,log2,6,30,randomForestClassifier,10,10,lbfgs,uniform,0.8937728937728938
identity,kd_tree,26,gini,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,2,constant,10,log2,19,13,nnClassifier,2,4,sgd,distance,0.4896214896214896
tanh,kd_tree,8,entropy,0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,27,invscaling,88,sqrt,12,38,nnClassifier,3,5,adam,distance,0.4700854700854701
identity,kd_tree,28,entropy,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,32,adaptive,76,sqrt,4,38,randomForestClassifier,8,6,sgd,uniform,0.5054945054945055
tanh,brute,26,gini,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,23,invscaling,78,sqrt,14,25,kneighborsClassifier,1,9,sgd,distance,0.5213675213675214
identity,brute,14,gini,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,26,adaptive,9,sqrt,17,4,randomForestClassifier,2,9,sgd,uniform,0.5323565323565324
tanh,kd_tree,30,gini,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,15,constant,39,log2,4,24,nnClassifier,7,3,sgd,distance,0.48595848595848595
identity,auto,32,gini,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,24,adaptive,24,log2,10,13,randomForestClassifier,8,10,sgd,uniform,0.5347985347985348
relu,kd_tree,16,entropy,1,0,1,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,12,constant,48,auto,10,9,nnClassifier,1,6,sgd,uniform,0.4700854700854701
logistic,kd_tree,18,gini,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,40,constant,58,auto,5,36,kneighborsClassifier,9,7,adam,distance,0.518925518925519
relu,brute,25,gini,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,6,constant,79,sqrt,16,27,randomForestClassifier,7,5,sgd,distance,0.884004884004884
logistic,brute,14,entropy,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,22,invscaling,63,log2,7,5,kneighborsClassifier,5,3,adam,uniform,0.4652014652014652
tanh,kd_tree,21,gini,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,26,constant,43,log2,17,35,nnClassifier,10,7,sgd,distance,0.4822954822954823
logistic,kd_tree,15,gini,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,15,adaptive,80,log2,8,11,nnClassifier,5,6,lbfgs,uniform,0.503052503052503
identity,auto,27,gini,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,22,constant,56,log2,17,19,randomForestClassifier,8,2,sgd,uniform,0.5482295482295483
relu,brute,29,gini,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,34,invscaling,22,log2,13,19,nnClassifier,5,7,sgd,uniform,0.41025641025641024
identity,auto,12,gini,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,16,constant,39,auto,12,11,nnClassifier,3,4,adam,uniform,0.4810744810744811
tanh,kd_tree,29,entropy,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,38,adaptive,74,auto,9,13,randomForestClassifier,2,5,lbfgs,uniform,0.5299145299145299
logistic,brute,28,gini,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,14,invscaling,91,sqrt,12,39,kneighborsClassifier,2,4,lbfgs,distance,0.5091575091575091
logistic,auto,21,gini,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,28,constant,75,log2,4,23,nnClassifier,10,5,adam,uniform,0.4981684981684982
tanh,kd_tree,22,gini,1,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,6,constant,16,log2,16,24,randomForestClassifier,3,4,sgd,uniform,0.518925518925519
identity,kd_tree,20,gini,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,28,adaptive,9,log2,6,30,randomForestClassifier,4,2,adam,uniform,0.5225885225885226
relu,brute,9,gini,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,16,invscaling,61,sqrt,8,10,randomForestClassifier,8,1,sgd,distance,0.6532356532356532
tanh,brute,9,gini,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,3,constant,92,auto,6,28,nnClassifier,10,4,sgd,distance,0.4908424908424908
logistic,ball_tree,9,gini,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,26,adaptive,1,auto,7,30,kneighborsClassifier,7,1,lbfgs,uniform,0.568986568986569
logistic,kd_tree,21,entropy,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,14,adaptive,1,log2,11,28,randomForestClassifier,5,8,adam,uniform,0.5103785103785103
logistic,kd_tree,24,entropy,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,23,adaptive,80,auto,13,11,randomForestClassifier,4,2,sgd,distance,0.5164835164835165
identity,auto,11,gini,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,38,invscaling,5,auto,17,26,nnClassifier,1,3,sgd,uniform,0.3235653235653236
identity,auto,18,entropy,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,20,constant,43,sqrt,19,12,nnClassifier,6,7,sgd,uniform,0.39316239316239315
logistic,brute,31,gini,1,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,22,constant,20,sqrt,3,3,randomForestClassifier,6,7,adam,uniform,0.49694749694749696
tanh,brute,29,gini,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,12,invscaling,9,sqrt,9,33,nnClassifier,3,5,adam,distance,0.47374847374847373
logistic,ball_tree,25,gini,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,30,constant,14,sqrt,15,6,randomForestClassifier,1,4,lbfgs,distance,0.5213675213675214
tanh,ball_tree,31,gini,1,1,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,39,constant,95,auto,19,10,kneighborsClassifier,7,10,lbfgs,uniform,0.6324786324786325
logistic,kd_tree,32,gini,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,37,invscaling,60,log2,19,28,randomForestClassifier,9,2,adam,distance,0.6556776556776557
tanh,brute,10,entropy,0,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,14,constant,19,log2,13,12,randomForestClassifier,9,5,adam,uniform,0.6581196581196581
tanh,auto,15,gini,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,38,adaptive,69,sqrt,16,25,kneighborsClassifier,5,8,lbfgs,distance,0.5201465201465202
logistic,ball_tree,32,gini,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,14,invscaling,28,auto,2,13,randomForestClassifier,5,5,lbfgs,uniform,0.6532356532356532
tanh,auto,10,entropy,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,3,adaptive,62,auto,5,8,randomForestClassifier,8,1,lbfgs,uniform,0.6532356532356532
identity,ball_tree,21,entropy,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,25,constant,38,log2,4,11,kneighborsClassifier,2,10,sgd,distance,0.5128205128205128
logistic,ball_tree,22,gini,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,23,constant,61,log2,6,14,nnClassifier,6,6,adam,distance,0.4542124542124542
logistic,brute,13,gini,1,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,12,invscaling,84,auto,3,20,nnClassifier,10,10,adam,distance,0.5054945054945055
logistic,ball_tree,9,gini,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,19,adaptive,13,auto,12,36,nnClassifier,9,8,adam,uniform,0.4700854700854701
relu,brute,17,entropy,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,18,constant,83,auto,11,29,kneighborsClassifier,5,1,sgd,uniform,0.5384615384615384
logistic,auto,21,entropy,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,13,adaptive,76,log2,10,19,kneighborsClassifier,5,10,lbfgs,distance,0.6239316239316239
identity,ball_tree,16,entropy,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,37,invscaling,10,auto,12,40,kneighborsClassifier,5,5,sgd,distance,0.5079365079365079
logistic,auto,30,gini,1,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,10,adaptive,17,log2,13,5,randomForestClassifier,10,4,lbfgs,uniform,0.5042735042735043
relu,ball_tree,19,entropy,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,21,constant,62,auto,11,13,randomForestClassifier,1,7,lbfgs,uniform,0.5115995115995116
identity,ball_tree,9,entropy,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,38,adaptive,22,auto,16,26,kneighborsClassifier,7,9,adam,uniform,0.503052503052503
tanh,kd_tree,22,gini,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,20,constant,88,sqrt,10,37,nnClassifier,2,7,adam,distance,0.4822954822954823
identity,kd_tree,29,entropy,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,23,adaptive,76,log2,5,28,nnClassifier,5,2,sgd,distance,0.503052503052503
identity,auto,30,gini,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,12,adaptive,9,sqrt,11,25,randomForestClassifier,1,1,lbfgs,uniform,0.8876678876678876
relu,brute,26,gini,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,1,1,0,1,8,invscaling,1,auto,13,40,randomForestClassifier,2,1,sgd,uniform,0.4932844932844933
logistic,kd_tree,31,gini,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,1,0,8,invscaling,91,sqrt,16,3,randomForestClassifier,10,6,adam,uniform,0.8864468864468864
