feature_0,feature_1,feature_10,feature_11,feature_12,feature_13,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,objective,elapsed_sec
0,0,0,0,0,1,0,1,0,1,0,0,1,1,randomForestRegressor,NA,NA,nan,mse,nan,NA,71,auto,20,13,nan,nan,NA,NA,0.7199717718412776,401.4293386936188
0,1,1,0,0,1,1,0,1,1,1,1,1,1,nnRegressor,tanh,NA,29,NA,nan,constant,nan,NA,nan,nan,4,nan,sgd,NA,0.7394229712372107,415.5644941329956
1,1,1,1,1,1,0,1,0,1,1,1,1,1,nnRegressor,logistic,NA,13,NA,nan,adaptive,nan,NA,nan,nan,7,nan,adam,NA,0.7972266869857814,443.6391842365265
1,0,1,0,0,1,0,0,1,1,0,0,1,0,nnRegressor,logistic,NA,17,NA,nan,adaptive,nan,NA,nan,nan,9,nan,adam,NA,0.7225774023172038,466.05227756500244
1,1,1,1,0,0,0,1,0,1,1,1,1,1,nnRegressor,relu,NA,25,NA,nan,invscaling,nan,NA,nan,nan,7,nan,sgd,NA,0.7674532895844408,481.8602488040924
1,1,1,1,0,1,1,0,1,0,0,1,0,1,nnRegressor,relu,NA,24,NA,nan,adaptive,nan,NA,nan,nan,8,nan,sgd,NA,0.7112769709389157,497.4978036880493
1,1,1,0,1,1,0,0,1,1,1,1,1,0,nnRegressor,logistic,NA,17,NA,nan,invscaling,nan,NA,nan,nan,10,nan,sgd,NA,0.6385401413078062,517.5740656852722
1,0,1,1,1,0,1,0,0,1,1,1,1,1,nnRegressor,relu,NA,9,NA,nan,adaptive,nan,NA,nan,nan,8,nan,sgd,NA,0.6757546950401137,547.6185431480408
0,0,0,0,0,1,1,1,0,1,1,1,1,0,nnRegressor,relu,NA,25,NA,nan,adaptive,nan,NA,nan,nan,5,nan,sgd,NA,0.7048860549014933,562.845281124115
1,1,1,1,0,0,1,1,1,0,1,1,0,0,nnRegressor,tanh,NA,27,NA,nan,constant,nan,NA,nan,nan,10,nan,adam,NA,0.7037075383545972,580.1921181678772
0,1,1,1,0,1,1,1,1,0,1,0,0,1,nnRegressor,logistic,NA,19,NA,nan,constant,nan,NA,nan,nan,9,nan,lbfgs,NA,0.6699825090191149,587.6828300952911
1,0,1,1,1,0,1,1,0,1,1,0,1,1,nnRegressor,logistic,NA,21,NA,nan,constant,nan,NA,nan,nan,4,nan,sgd,NA,0.7501728238582503,596.0218095779419
1,0,1,0,1,1,1,1,0,0,1,1,0,0,nnRegressor,logistic,NA,9,NA,nan,constant,nan,NA,nan,nan,2,nan,adam,NA,0.6677807254785397,630.4718503952026
1,1,0,0,1,0,0,0,0,1,1,1,1,0,nnRegressor,relu,NA,16,NA,nan,constant,nan,NA,nan,nan,2,nan,sgd,NA,0.7505382847236701,649.432888507843
1,1,1,1,1,1,0,1,0,1,1,1,0,1,nnRegressor,relu,NA,16,NA,nan,invscaling,nan,NA,nan,nan,6,nan,adam,NA,0.7711140461460376,671.7020409107208
1,1,0,0,0,1,0,1,1,1,0,0,1,0,nnRegressor,tanh,NA,18,NA,nan,constant,nan,NA,nan,nan,8,nan,sgd,NA,0.7598735162617138,690.5150725841522
0,0,0,0,0,0,1,1,1,1,1,1,0,1,nnRegressor,identity,NA,26,NA,nan,invscaling,nan,NA,nan,nan,1,nan,adam,NA,0.7207436925733871,695.4306373596191
0,1,0,0,1,0,0,1,1,1,1,1,1,1,nnRegressor,relu,NA,10,NA,nan,invscaling,nan,NA,nan,nan,8,nan,adam,NA,0.7567103914652026,726.9942181110382
0,1,0,1,1,1,0,1,1,1,0,0,0,1,nnRegressor,tanh,NA,25,NA,nan,constant,nan,NA,nan,nan,6,nan,sgd,NA,0.7142087948761076,738.9905326366425
1,1,1,1,0,0,1,0,1,1,1,1,0,0,nnRegressor,relu,NA,19,NA,nan,invscaling,nan,NA,nan,nan,2,nan,sgd,NA,0.7066007074911071,755.5087358951569
0,1,0,0,1,0,0,1,0,1,1,0,1,1,nnRegressor,logistic,NA,22,NA,nan,invscaling,nan,NA,nan,nan,8,nan,lbfgs,NA,0.7410135578224877,762.236668586731
1,0,0,1,1,0,1,1,0,1,0,0,1,1,nnRegressor,identity,NA,29,NA,nan,adaptive,nan,NA,nan,nan,3,nan,lbfgs,NA,0.7443710539629618,766.1524686813354
1,0,0,1,1,0,1,1,0,1,1,1,1,1,nnRegressor,relu,NA,19,NA,nan,constant,nan,NA,nan,nan,2,nan,adam,NA,0.7773516315123417,784.9216666221619
0,1,1,1,0,0,1,1,1,1,0,0,1,1,nnRegressor,relu,NA,28,NA,nan,constant,nan,NA,nan,nan,5,nan,lbfgs,NA,0.7264677591670199,790.9191596508026
0,0,0,0,0,1,1,1,0,1,1,0,1,0,nnRegressor,relu,NA,19,NA,nan,constant,nan,NA,nan,nan,7,nan,adam,NA,0.6998987379930306,802.6032435894012
1,0,0,1,0,1,0,1,1,1,1,0,1,1,nnRegressor,logistic,NA,17,NA,nan,constant,nan,NA,nan,nan,8,nan,sgd,NA,0.7482877155398485,809.6618852615356
1,1,1,0,0,0,0,1,1,1,0,1,1,0,nnRegressor,logistic,NA,29,NA,nan,constant,nan,NA,nan,nan,6,nan,lbfgs,NA,0.7397716534457099,816.5967338085175
1,0,0,1,0,1,1,1,1,1,1,0,1,0,nnRegressor,relu,NA,19,NA,nan,constant,nan,NA,nan,nan,1,nan,adam,NA,-0.002654102768284927,830.2764999866486
0,1,1,0,0,0,1,1,0,1,0,0,0,0,nnRegressor,relu,NA,28,NA,nan,invscaling,nan,NA,nan,nan,7,nan,adam,NA,0.6138367766610423,843.8152740001678
1,0,0,1,1,0,1,1,1,1,0,0,1,1,nnRegressor,logistic,NA,20,NA,nan,constant,nan,NA,nan,nan,5,nan,lbfgs,NA,0.7714215684141283,850.4546022415161
1,1,0,0,1,0,1,1,0,1,0,0,1,1,nnRegressor,relu,NA,11,NA,nan,invscaling,nan,NA,nan,nan,5,nan,adam,NA,0.7646306299141239,879.4081606864929
1,1,1,0,1,1,1,0,1,1,0,0,1,0,nnRegressor,tanh,NA,25,NA,nan,constant,nan,NA,nan,nan,2,nan,sgd,NA,0.7242171942967155,886.9091975688934
1,0,1,0,0,0,0,1,1,1,0,1,1,1,nnRegressor,identity,NA,9,NA,nan,constant,nan,NA,nan,nan,3,nan,sgd,NA,0.7319847855610052,898.9653153419495
0,0,0,0,0,0,1,1,1,1,0,0,1,0,nnRegressor,logistic,NA,24,NA,nan,adaptive,nan,NA,nan,nan,7,nan,adam,NA,0.6722416474912811,914.2196779251099
1,0,0,1,0,0,1,1,1,1,0,0,1,1,nnRegressor,relu,NA,24,NA,nan,invscaling,nan,NA,nan,nan,7,nan,adam,NA,0.7721857639417952,925.3633954524994
1,0,1,1,0,0,0,1,1,0,1,1,1,1,nnRegressor,relu,NA,11,NA,nan,adaptive,nan,NA,nan,nan,6,nan,lbfgs,NA,0.733439937952514,931.2818834781647
1,0,0,0,1,0,1,1,1,0,1,1,1,1,nnRegressor,relu,NA,28,NA,nan,constant,nan,NA,nan,nan,6,nan,lbfgs,NA,0.7585333635783043,937.1603543758392
1,1,1,1,0,0,1,1,1,0,1,1,0,1,nnRegressor,relu,NA,29,NA,nan,constant,nan,NA,nan,nan,1,nan,sgd,NA,-0.0028039589145743005,942.7663857936859
1,1,0,1,1,0,1,1,1,1,0,1,0,1,nnRegressor,logistic,NA,22,NA,nan,constant,nan,NA,nan,nan,1,nan,lbfgs,NA,-0.0026798879009872767,946.5331354141235
1,1,1,0,1,0,0,1,1,0,1,0,0,1,randomForestRegressor,NA,NA,nan,mae,nan,NA,63,sqrt,13,33,nan,nan,NA,NA,0.6598647808448461,959.8740468025208
1,0,0,0,0,0,1,1,0,1,0,0,0,1,randomForestRegressor,NA,NA,nan,mae,nan,NA,57,log2,10,25,nan,nan,NA,NA,0.7127556928536101,972.8717143535614
1,1,1,1,1,1,1,1,1,1,1,1,1,1,nnRegressor,identity,NA,30,NA,nan,constant,nan,NA,nan,nan,2,nan,adam,NA,0.7589010984969453,977.4328165054321
1,0,0,1,0,0,0,0,0,1,0,1,1,0,nnRegressor,tanh,NA,29,NA,nan,constant,nan,NA,nan,nan,7,nan,sgd,NA,0.7262138468185537,988.0933170318604
1,1,0,1,1,0,0,1,0,1,1,0,0,1,nnRegressor,logistic,NA,15,NA,nan,constant,nan,NA,nan,nan,7,nan,sgd,NA,0.7545619285186399,1008.1674447059631
1,0,1,1,1,0,1,1,0,1,1,1,1,0,nnRegressor,identity,NA,10,NA,nan,invscaling,nan,NA,nan,nan,3,nan,adam,NA,0.7111459959331453,1024.1631355285645
1,1,1,1,0,1,1,1,1,1,1,1,0,0,nnRegressor,identity,NA,12,NA,nan,adaptive,nan,NA,nan,nan,2,nan,sgd,NA,0.6985573841608661,1041.72833943367
1,0,0,0,0,0,0,1,0,1,1,0,1,0,nnRegressor,logistic,NA,10,NA,nan,adaptive,nan,NA,nan,nan,1,nan,sgd,NA,0.7184739059694583,1067.3583743572235
1,0,1,0,0,0,1,1,0,1,1,1,1,1,nnRegressor,logistic,NA,25,NA,nan,adaptive,nan,NA,nan,nan,1,nan,adam,NA,0.6923255516695929,1083.1332712173462
1,0,1,1,0,1,0,1,0,1,0,0,1,0,randomForestRegressor,NA,NA,nan,mae,nan,NA,71,auto,12,13,nan,nan,NA,NA,0.7226649869155068,1112.3143348693848
0,1,0,1,1,0,1,1,1,0,0,1,0,1,nnRegressor,relu,NA,10,NA,nan,constant,nan,NA,nan,nan,2,nan,lbfgs,NA,0.727650948931003,1118.199499130249
1,1,1,1,0,1,0,0,0,1,0,0,0,1,randomForestRegressor,NA,NA,nan,mse,nan,NA,69,auto,14,13,nan,nan,NA,NA,0.7241744939206352,1123.350267648697
1,1,0,1,1,1,1,1,1,1,1,1,0,1,nnRegressor,relu,NA,30,NA,nan,invscaling,nan,NA,nan,nan,6,nan,adam,NA,0.7731734215621725,1137.8672144412994
1,1,0,0,1,1,0,1,0,1,1,1,1,1,nnRegressor,relu,NA,22,NA,nan,adaptive,nan,NA,nan,nan,1,nan,sgd,NA,-0.0027013999324694282,1148.4496405124664
1,1,0,1,0,0,1,1,0,1,0,1,1,0,nnRegressor,identity,NA,32,NA,nan,constant,nan,NA,nan,nan,1,nan,adam,NA,0.7216501785179016,1153.3717794418335
1,1,0,0,0,0,1,1,0,0,1,0,1,1,nnRegressor,identity,NA,22,NA,nan,constant,nan,NA,nan,nan,1,nan,sgd,NA,0.697723761548534,1158.9353399276733
0,0,0,0,1,1,1,1,1,1,0,0,1,1,nnRegressor,relu,NA,25,NA,nan,constant,nan,NA,nan,nan,2,nan,sgd,NA,0.7469679375875149,1172.882262468338
1,0,1,1,0,0,0,1,1,1,1,0,0,0,nnRegressor,identity,NA,18,NA,nan,adaptive,nan,NA,nan,nan,1,nan,adam,NA,0.6554610557848031,1177.8085644245148
1,0,1,0,1,0,0,0,0,1,0,1,1,0,nnRegressor,tanh,NA,30,NA,nan,constant,nan,NA,nan,nan,3,nan,lbfgs,NA,0.7147376885713067,1185.6442668437958
1,1,0,1,0,0,1,0,1,0,1,1,1,1,nnRegressor,logistic,NA,31,NA,nan,constant,nan,NA,nan,nan,1,nan,adam,NA,0.6371706529329231,1199.318924665451
1,1,0,1,1,0,0,0,1,0,1,0,1,1,nnRegressor,relu,NA,19,NA,nan,invscaling,nan,NA,nan,nan,6,nan,adam,NA,0.7589650578671114,1218.407571554184
0,0,0,1,1,1,0,1,1,1,0,0,1,0,nnRegressor,logistic,NA,28,NA,nan,invscaling,nan,NA,nan,nan,7,nan,sgd,NA,0.2078034648303676,1231.705602645874
1,1,0,0,1,1,1,1,1,1,0,1,1,1,nnRegressor,identity,NA,28,NA,nan,invscaling,nan,NA,nan,nan,4,nan,lbfgs,NA,0.7623995911319124,1235.603788614273
0,1,1,0,0,0,1,0,1,1,0,1,0,1,nnRegressor,logistic,NA,20,NA,nan,adaptive,nan,NA,nan,nan,2,nan,adam,NA,0.7266756560565029,1253.9840734004974
1,1,0,1,0,0,0,0,0,1,0,1,0,1,randomForestRegressor,NA,NA,nan,mae,nan,NA,4,log2,12,3,nan,nan,NA,NA,0.698510545381098,1265.1837623119354
1,1,0,0,1,0,1,0,1,0,0,1,1,1,nnRegressor,logistic,NA,23,NA,nan,constant,nan,NA,nan,nan,3,nan,lbfgs,NA,0.7741976571487164,1271.9559800624847
1,1,1,1,0,0,0,1,0,1,0,0,1,0,nnRegressor,tanh,NA,19,NA,nan,adaptive,nan,NA,nan,nan,1,nan,lbfgs,NA,0.7459824467303395,1279.498746395111
1,1,0,1,0,0,0,0,0,1,1,1,0,1,nnRegressor,logistic,NA,16,NA,nan,invscaling,nan,NA,nan,nan,1,nan,lbfgs,NA,-0.002678916396120501,1283.4103600978851
