feature_0,feature_1,feature_2,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,objective,elapsed_sec
1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,77,log2,8,14,nan,nan,NA,NA,0.9713721618953604,147.87906217575073
1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,15,log2,3,20,nan,nan,NA,NA,0.9713721618953604,153.4080047607422
1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,7,auto,11,37,nan,nan,NA,NA,0.9713721618953604,159.08138036727905
1,0,0,nnClassifier,relu,NA,25,NA,nan,constant,nan,NA,nan,nan,6,nan,lbfgs,NA,0.9427443237907206,169.1476593017578
1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,99,sqrt,10,20,nan,nan,NA,NA,0.9713721618953604,174.69053149223328
0,1,0,nnClassifier,logistic,NA,13,NA,nan,invscaling,nan,NA,nan,nan,8,nan,sgd,NA,0.9427443237907206,192.31146669387817
1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,100,sqrt,8,5,nan,nan,NA,NA,0.9733464955577492,198.30540013313293
1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,100,sqrt,19,24,nan,nan,NA,NA,0.9723593287265548,204.0662717819214
1,0,0,nnClassifier,identity,NA,23,NA,nan,constant,nan,NA,nan,nan,5,nan,sgd,NA,0.9427443237907206,210.7131061553955
1,0,0,nnClassifier,identity,NA,21,NA,nan,adaptive,nan,NA,nan,nan,2,nan,lbfgs,NA,0.9427443237907206,216.6363320350647
1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,96,log2,17,7,nan,nan,NA,NA,0.9733464955577492,222.72133469581604
1,1,0,nnClassifier,identity,NA,26,NA,nan,constant,nan,NA,nan,nan,4,nan,lbfgs,NA,0.9427443237907206,227.70145630836487
1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,100,sqrt,16,24,nan,nan,NA,NA,0.9723593287265548,234.13828706741333
1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,64,auto,20,8,nan,nan,NA,NA,0.9743336623889437,240.29382729530334
0,1,0,nnClassifier,logistic,NA,16,NA,nan,constant,nan,NA,nan,nan,10,nan,lbfgs,NA,0.9427443237907206,245.12529730796814
1,0,0,nnClassifier,relu,NA,31,NA,nan,constant,nan,NA,nan,nan,10,nan,sgd,NA,0.9427443237907206,251.7024703025818
1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,48,auto,18,5,nan,nan,NA,NA,0.9743336623889437,257.891939163208
1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,73,auto,2,13,nan,nan,NA,NA,0.9723593287265548,264.07604789733887
0,1,1,nnClassifier,logistic,NA,16,NA,nan,constant,nan,NA,nan,nan,10,nan,sgd,NA,0.9259624876604146,288.87874484062195
0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,98,log2,3,26,nan,nan,NA,NA,0.9713721618953604,294.78610587120056
1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,98,log2,3,2,nan,nan,NA,NA,0.9723593287265548,300.9418981075287
1,0,0,nnClassifier,identity,NA,21,NA,nan,constant,nan,NA,nan,nan,10,nan,sgd,NA,0.9427443237907206,308.3648202419281
0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,80,auto,11,33,nan,nan,NA,NA,0.9713721618953604,314.5777506828308
0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,27,auto,20,4,nan,nan,NA,NA,0.9733464955577492,319.8396348953247
0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,99,sqrt,16,28,nan,nan,NA,NA,0.9733464955577492,326.39245557785034
0,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,63,sqrt,20,12,nan,nan,NA,NA,0.0,330.95986914634705
0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,76,sqrt,20,34,nan,nan,NA,NA,0.9733464955577492,337.34164547920227
0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,10,sqrt,20,18,nan,nan,NA,NA,0.9713721618953604,342.92207622528076
1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,11,auto,20,10,nan,nan,NA,NA,0.9733464955577492,349.5134131908417
0,1,0,nnClassifier,tanh,NA,23,NA,nan,invscaling,nan,NA,nan,nan,7,nan,lbfgs,NA,0.9427443237907206,354.42131876945496
1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,33,sqrt,20,31,nan,nan,NA,NA,0.9713721618953604,360.51200819015503
0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,54,auto,5,10,nan,nan,NA,NA,0.9743336623889437,366.3773889541626
1,0,0,nnClassifier,tanh,NA,26,NA,nan,invscaling,nan,NA,nan,nan,9,nan,lbfgs,NA,0.9427443237907206,376.847026348114
0,0,1,nnClassifier,logistic,NA,10,NA,nan,adaptive,nan,NA,nan,nan,1,nan,adam,NA,0.9299111549851925,403.2085337638855
0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,42,sqrt,13,40,nan,nan,NA,NA,0.9713721618953604,409.7513749599457
0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,9,auto,16,7,nan,nan,NA,NA,0.9733464955577492,414.87656235694885
0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,94,log2,7,10,nan,nan,NA,NA,0.9733464955577492,420.2607796192169
0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,97,sqrt,7,14,nan,nan,NA,NA,0.9733464955577492,426.91047716140747
0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,100,auto,12,21,nan,nan,NA,NA,0.9733464955577492,432.7629451751709
0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,53,log2,1,11,nan,nan,NA,NA,0.9624876604146101,439.6305196285248
1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,37,auto,14,3,nan,nan,NA,NA,0.9713721618953604,445.6477291584015
0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,70,auto,19,15,nan,nan,NA,NA,0.9713721618953604,451.77214550971985
1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,93,log2,18,5,nan,nan,NA,NA,0.9743336623889437,457.9029998779297
1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,91,auto,20,10,nan,nan,NA,NA,0.9743336623889437,464.3346309661865
0,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,95,auto,19,13,nan,nan,NA,NA,0.0,469.11604404449463
0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,19,auto,20,31,nan,nan,NA,NA,0.9733464955577492,475.3550136089325
1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,15,log2,19,18,nan,nan,NA,NA,0.9723593287265548,481.3669936656952
1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,86,auto,19,39,nan,nan,NA,NA,0.9713721618953604,487.66610050201416
0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,98,log2,4,9,nan,nan,NA,NA,0.9743336623889437,493.29145550727844
0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,54,sqrt,15,9,nan,nan,NA,NA,0.9733464955577492,498.54091596603394
1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,98,auto,17,12,nan,nan,NA,NA,0.9723593287265548,504.62048506736755
1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,71,auto,18,7,nan,nan,NA,NA,0.9713721618953604,509.975802898407
0,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,21,auto,14,9,nan,nan,NA,NA,0.0,514.3744022846222
0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,17,auto,7,21,nan,nan,NA,NA,0.9733464955577492,520.1179900169373
1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,56,sqrt,20,33,nan,nan,NA,NA,0.9723593287265548,526.4655900001526
1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,91,log2,9,26,nan,nan,NA,NA,0.9723593287265548,533.0424325466156
1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,22,sqrt,7,7,nan,nan,NA,NA,0.9723593287265548,539.320298910141
0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,100,auto,19,4,nan,nan,NA,NA,0.9733464955577492,545.6716437339783
0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,17,sqrt,18,26,nan,nan,NA,NA,0.9713721618953604,551.8539521694183
0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,21,log2,13,20,nan,nan,NA,NA,0.9723593287265548,557.5503406524658
1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,90,auto,19,6,nan,nan,NA,NA,0.9713721618953604,563.757556438446
0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,95,auto,14,36,nan,nan,NA,NA,0.9733464955577492,568.6938109397888
0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,20,auto,20,37,nan,nan,NA,NA,0.9713721618953604,574.0585811138153
0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,43,auto,9,6,nan,nan,NA,NA,0.9733464955577492,579.3923714160919
0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,21,auto,7,21,nan,nan,NA,NA,0.9733464955577492,585.922247171402
0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,54,auto,2,3,nan,nan,NA,NA,0.9713721618953604,591.0370743274689
1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,20,log2,19,11,nan,nan,NA,NA,0.9713721618953604,596.145765542984
1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,37,auto,19,2,nan,nan,NA,NA,0.9723593287265548,601.4376027584076
0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,95,auto,14,5,nan,nan,NA,NA,0.9733464955577492,606.7428116798401
1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,49,auto,20,11,nan,nan,NA,NA,0.9723593287265548,612.8760695457458
1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,55,log2,20,2,nan,nan,NA,NA,0.9713721618953604,617.9455490112305
0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,92,sqrt,10,8,nan,nan,NA,NA,0.9713721618953604,622.9567112922668
1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,99,auto,14,11,nan,nan,NA,NA,0.9713721618953604,629.351457118988
1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,2,auto,13,8,nan,nan,NA,NA,0.9713721618953604,634.1279625892639
0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,61,auto,3,7,nan,nan,NA,NA,0.9743336623889437,639.164263010025
0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,95,sqrt,10,4,nan,nan,NA,NA,0.9733464955577492,644.1162083148956
0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,87,log2,20,36,nan,nan,NA,NA,0.9713721618953604,649.5789952278137
1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,97,sqrt,2,18,nan,nan,NA,NA,0.9713721618953604,654.4082288742065
0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,2,log2,19,12,nan,nan,NA,NA,0.9713721618953604,658.652360200882
1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,98,auto,20,2,nan,nan,NA,NA,0.9713721618953604,663.3690388202667
1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,92,log2,11,6,nan,nan,NA,NA,0.9723593287265548,668.0480945110321
0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,93,log2,13,35,nan,nan,NA,NA,0.9713721618953604,673.3197906017303
1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,96,log2,10,22,nan,nan,NA,NA,0.9723593287265548,679.0157852172852
0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,26,sqrt,7,5,nan,nan,NA,NA,0.9713721618953604,683.9549350738525
