feature_0,feature_1,feature_2,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,objective,elapsed_sec
1,0,0,kneighborsClassifier,NA,kd_tree,nan,NA,38,NA,nan,NA,nan,nan,nan,7,NA,uniform,0.9644619940769991,193.06128668785095
0,1,1,kneighborsClassifier,NA,brute,nan,NA,39,NA,nan,NA,nan,nan,nan,6,NA,uniform,0.9644619940769991,198.21786212921143
0,0,1,kneighborsClassifier,NA,kd_tree,nan,NA,12,NA,nan,NA,nan,nan,nan,8,NA,uniform,0.9664363277393879,202.69196271896362
0,0,1,kneighborsClassifier,NA,kd_tree,nan,NA,18,NA,nan,NA,nan,nan,nan,8,NA,uniform,0.9664363277393879,207.43428707122803
0,0,0,kneighborsClassifier,NA,kd_tree,nan,NA,2,NA,nan,NA,nan,nan,nan,7,NA,uniform,0.0,211.76966261863708
0,0,1,kneighborsClassifier,NA,brute,nan,NA,2,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.9664363277393879,216.47370648384094
0,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,23,sqrt,15,2,nan,nan,NA,NA,0.0,220.51313662528992
0,0,0,kneighborsClassifier,NA,auto,nan,NA,16,NA,nan,NA,nan,nan,nan,5,NA,uniform,0.0,224.95114827156067
0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,17,sqrt,20,20,nan,nan,NA,NA,0.9674234945705824,230.57473754882812
0,1,0,kneighborsClassifier,NA,brute,nan,NA,5,NA,nan,NA,nan,nan,nan,6,NA,uniform,0.9644619940769991,235.37935423851013
0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,24,sqrt,14,14,nan,nan,NA,NA,0.9674234945705824,241.10502123832703
1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,50,auto,6,36,nan,nan,NA,NA,0.9644619940769991,246.77088475227356
1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,7,sqrt,14,16,nan,nan,NA,NA,0.9674234945705824,251.91546082496643
1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,98,log2,16,8,nan,nan,NA,NA,0.9664363277393879,257.6327953338623
0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,5,auto,15,30,nan,nan,NA,NA,0.9644619940769991,262.80201292037964
0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,38,auto,16,4,nan,nan,NA,NA,0.9684106614017769,268.739848613739
0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,34,sqrt,14,14,nan,nan,NA,NA,0.9674234945705824,274.06373476982117
0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,46,sqrt,12,6,nan,nan,NA,NA,0.9674234945705824,279.7495572566986
1,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,4,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.9644619940769991,283.9365839958191
1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,26,sqrt,16,4,nan,nan,NA,NA,0.9674234945705824,289.3283677101135
0,1,0,kneighborsClassifier,NA,brute,nan,NA,36,NA,nan,NA,nan,nan,nan,7,NA,uniform,0.9644619940769991,293.8383893966675
0,1,1,kneighborsClassifier,NA,ball_tree,nan,NA,2,NA,nan,NA,nan,nan,nan,7,NA,uniform,0.9644619940769991,298.63248777389526
1,0,0,kneighborsClassifier,NA,kd_tree,nan,NA,39,NA,nan,NA,nan,nan,nan,3,NA,uniform,0.9644619940769991,303.17202138900757
1,0,1,kneighborsClassifier,NA,auto,nan,NA,18,NA,nan,NA,nan,nan,nan,3,NA,uniform,0.9654491609081934,308.02735209465027
1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,24,sqrt,16,2,nan,nan,NA,NA,0.9674234945705824,313.5693609714508
0,0,1,kneighborsClassifier,NA,brute,nan,NA,2,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.9684106614017769,318.0525870323181
0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,85,auto,16,32,nan,nan,NA,NA,0.9644619940769991,323.51327180862427
0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,69,sqrt,19,2,nan,nan,NA,NA,0.9664363277393879,328.8362307548523
1,0,1,kneighborsClassifier,NA,brute,nan,NA,15,NA,nan,NA,nan,nan,nan,4,NA,uniform,0.9644619940769991,333.2704014778137
0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,29,log2,15,22,nan,nan,NA,NA,0.9684106614017769,339.451073884964
0,1,0,kneighborsClassifier,NA,brute,nan,NA,9,NA,nan,NA,nan,nan,nan,4,NA,uniform,0.9644619940769991,344.1584038734436
1,1,1,kneighborsClassifier,NA,kd_tree,nan,NA,15,NA,nan,NA,nan,nan,nan,7,NA,uniform,0.9644619940769991,348.8640224933624
0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,3,sqrt,12,38,nan,nan,NA,NA,0.9644619940769991,353.60287046432495
0,1,1,kneighborsClassifier,NA,kd_tree,nan,NA,3,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.9644619940769991,358.4720287322998
0,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,35,log2,16,30,nan,nan,NA,NA,0.0,363.1344850063324
1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,21,log2,20,13,nan,nan,NA,NA,0.9664363277393879,368.45350790023804
0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,47,log2,8,23,nan,nan,NA,NA,0.9674234945705824,374.5254285335541
1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,28,log2,4,39,nan,nan,NA,NA,0.9674234945705824,380.42056822776794
0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,13,log2,19,39,nan,nan,NA,NA,0.9684106614017769,386.36254262924194
1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,96,log2,10,33,nan,nan,NA,NA,0.9644619940769991,392.0545268058777
1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,85,sqrt,11,9,nan,nan,NA,NA,0.9644619940769991,397.8669800758362
1,0,1,kneighborsClassifier,NA,auto,nan,NA,2,NA,nan,NA,nan,nan,nan,8,NA,uniform,0.9644619940769991,402.79724073410034
1,0,1,kneighborsClassifier,NA,kd_tree,nan,NA,2,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.9644619940769991,407.37960171699524
1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,62,sqrt,13,24,nan,nan,NA,NA,0.9644619940769991,413.2546784877777
0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,5,log2,16,27,nan,nan,NA,NA,0.9664363277393879,418.9144539833069
0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,35,sqrt,15,26,nan,nan,NA,NA,0.9684106614017769,425.02838230133057
0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,93,auto,20,37,nan,nan,NA,NA,0.9644619940769991,430.2970006465912
0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,75,auto,18,31,nan,nan,NA,NA,0.9684106614017769,436.7240390777588
1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,28,log2,6,12,nan,nan,NA,NA,0.9644619940769991,442.25725841522217
1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,12,sqrt,20,40,nan,nan,NA,NA,0.9644619940769991,448.0774302482605
1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,2,log2,18,31,nan,nan,NA,NA,0.9644619940769991,453.0284607410431
1,1,1,kneighborsClassifier,NA,kd_tree,nan,NA,3,NA,nan,NA,nan,nan,nan,3,NA,uniform,0.9615004935834156,457.54654145240784
0,0,1,kneighborsClassifier,NA,kd_tree,nan,NA,2,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.9684106614017769,462.4733934402466
0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,56,log2,9,34,nan,nan,NA,NA,0.9644619940769991,468.403037071228
0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,35,sqrt,10,2,nan,nan,NA,NA,0.9664363277393879,474.0160813331604
0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,79,sqrt,20,3,nan,nan,NA,NA,0.9644619940769991,479.3822991847992
0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,65,log2,9,33,nan,nan,NA,NA,0.9684106614017769,484.9151966571808
0,0,1,kneighborsClassifier,NA,brute,nan,NA,19,NA,nan,NA,nan,nan,nan,5,NA,uniform,0.9674234945705824,489.70623302459717
0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,36,log2,18,34,nan,nan,NA,NA,0.9684106614017769,494.9157381057739
1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,37,log2,20,13,nan,nan,NA,NA,0.9644619940769991,500.0811471939087
1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,60,sqrt,10,3,nan,nan,NA,NA,0.9644619940769991,505.4793448448181
0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,46,sqrt,18,2,nan,nan,NA,NA,0.9684106614017769,511.2910273075104
0,0,1,kneighborsClassifier,NA,kd_tree,nan,NA,37,NA,nan,NA,nan,nan,nan,4,NA,uniform,0.9654491609081934,515.5796854496002
1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,79,log2,16,39,nan,nan,NA,NA,0.9644619940769991,520.853099822998
