feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,objective,elapsed_sec
0,1,0,0,1,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,92,sqrt,18,29,nan,nan,NA,NA,0.9316239316239316,121.31595230102539
1,1,1,1,1,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,41,log2,6,34,nan,nan,NA,NA,0.9438339438339438,127.52312707901001
1,1,1,0,1,1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,20,auto,20,22,nan,nan,NA,NA,0.9377289377289377,133.89552927017212
0,1,0,0,1,1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,29,auto,11,36,nan,nan,NA,NA,0.9242979242979243,139.45669269561768
0,1,1,0,1,1,1,0,nnClassifier,relu,NA,32,NA,nan,adaptive,nan,NA,nan,nan,8,nan,adam,NA,0.525030525030525,150.39551544189453
1,1,1,0,1,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,61,sqrt,4,11,nan,nan,NA,NA,0.9462759462759462,156.43733096122742
1,1,1,0,1,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,6,log2,5,26,nan,nan,NA,NA,0.945054945054945,162.4398102760315
1,1,0,0,1,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,92,log2,13,6,nan,nan,NA,NA,0.9328449328449329,168.63666439056396
1,1,1,1,1,1,1,0,kneighborsClassifier,NA,auto,nan,NA,11,NA,nan,NA,nan,nan,nan,7,NA,uniform,0.9401709401709402,173.86744117736816
0,1,1,0,1,1,1,1,kneighborsClassifier,NA,ball_tree,nan,NA,19,NA,nan,NA,nan,nan,nan,4,NA,distance,0.9194139194139194,178.34940099716187
1,1,1,1,1,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,61,log2,2,4,nan,nan,NA,NA,0.9413919413919414,184.53575778007507
1,1,1,0,1,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,5,log2,10,35,nan,nan,NA,NA,0.927960927960928,190.44053959846497
1,1,1,0,1,1,1,0,nnClassifier,logistic,NA,24,NA,nan,invscaling,nan,NA,nan,nan,10,nan,lbfgs,NA,0.5213675213675214,199.1554410457611
1,1,1,1,1,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,65,auto,2,17,nan,nan,NA,NA,0.9426129426129426,204.86111283302307
1,1,1,1,1,1,1,0,nnClassifier,logistic,NA,15,NA,nan,adaptive,nan,NA,nan,nan,1,nan,lbfgs,NA,0.5213675213675214,213.54748940467834
1,1,1,0,1,1,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,25,NA,nan,NA,nan,nan,nan,8,NA,distance,0.9352869352869353,218.35556650161743
1,1,1,1,1,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,95,auto,16,9,nan,nan,NA,NA,0.9438339438339438,224.09658360481262
1,1,1,1,1,1,1,1,kneighborsClassifier,NA,auto,nan,NA,40,NA,nan,NA,nan,nan,nan,1,NA,uniform,0.9108669108669109,229.00224471092224
1,1,1,0,1,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,8,sqrt,3,2,nan,nan,NA,NA,0.9474969474969475,235.19603967666626
1,1,1,1,1,1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,10,sqrt,11,31,nan,nan,NA,NA,0.9352869352869353,241.33737134933472
1,1,1,0,1,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,99,sqrt,10,15,nan,nan,NA,NA,0.945054945054945,247.0058925151825
1,1,1,0,1,1,1,1,nnClassifier,relu,NA,24,NA,nan,constant,nan,NA,nan,nan,1,nan,sgd,NA,0.5177045177045178,266.0655324459076
1,1,1,1,1,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,40,sqrt,1,7,nan,nan,NA,NA,0.9413919413919414,271.8843147754669
0,1,0,1,1,1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,100,sqrt,5,22,nan,nan,NA,NA,0.9194139194139194,278.14328479766846
1,1,0,0,1,1,0,0,kneighborsClassifier,NA,kd_tree,nan,NA,10,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.9242979242979243,283.0777850151062
0,1,1,1,1,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,62,auto,11,37,nan,nan,NA,NA,0.9377289377289377,289.3206100463867
1,0,1,0,1,1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,14,log2,8,21,nan,nan,NA,NA,0.9304029304029304,294.97250962257385
1,0,1,1,1,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,3,sqrt,14,31,nan,nan,NA,NA,0.9108669108669109,300.6322109699249
1,0,1,0,1,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,51,sqrt,17,7,nan,nan,NA,NA,0.9426129426129426,306.1329507827759
1,0,1,0,0,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,13,log2,18,38,nan,nan,NA,NA,0.8144078144078144,312.16036319732666
1,1,1,0,1,1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,66,sqrt,18,10,nan,nan,NA,NA,0.9365079365079365,318.5056345462799
1,0,1,1,1,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,88,auto,6,9,nan,nan,NA,NA,0.9474969474969475,325.1408636569977
0,1,1,0,1,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,62,sqrt,16,35,nan,nan,NA,NA,0.9401709401709402,330.94282937049866
1,0,1,0,1,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,20,log2,7,10,nan,nan,NA,NA,0.9462759462759462,336.7011864185333
1,1,0,1,1,1,0,1,kneighborsClassifier,NA,auto,nan,NA,12,NA,nan,NA,nan,nan,nan,8,NA,uniform,0.9169719169719169,341.26906418800354
0,0,1,1,1,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,72,sqrt,18,8,nan,nan,NA,NA,0.9413919413919414,346.9489448070526
1,0,1,1,1,1,0,0,kneighborsClassifier,NA,brute,nan,NA,21,NA,nan,NA,nan,nan,nan,4,NA,uniform,0.927960927960928,351.64574337005615
0,1,1,1,1,1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,38,log2,9,14,nan,nan,NA,NA,0.9316239316239316,357.84679079055786
1,1,1,0,1,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,15,log2,7,32,nan,nan,NA,NA,0.9474969474969475,364.1968414783478
1,1,1,0,1,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,99,auto,8,27,nan,nan,NA,NA,0.945054945054945,370.7464773654938
0,1,1,1,1,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,6,auto,4,12,nan,nan,NA,NA,0.927960927960928,376.53981137275696
1,1,1,1,1,1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,16,auto,15,5,nan,nan,NA,NA,0.9352869352869353,382.7024552822113
1,0,1,0,1,1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,32,sqrt,15,32,nan,nan,NA,NA,0.9340659340659341,388.3893373012543
1,0,1,0,1,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,4,sqrt,2,17,nan,nan,NA,NA,0.9230769230769231,393.48881578445435
0,0,1,0,1,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,94,sqrt,8,11,nan,nan,NA,NA,0.9426129426129426,399.35109210014343
1,0,1,0,1,1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,22,sqrt,19,31,nan,nan,NA,NA,0.9328449328449329,405.35473108291626
1,1,1,1,1,1,1,0,kneighborsClassifier,NA,auto,nan,NA,9,NA,nan,NA,nan,nan,nan,2,NA,distance,0.9218559218559218,410.3835463523865
1,1,1,1,1,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,8,auto,18,21,nan,nan,NA,NA,0.9413919413919414,415.8323380947113
1,0,1,1,1,1,1,0,kneighborsClassifier,NA,auto,nan,NA,28,NA,nan,NA,nan,nan,nan,6,NA,uniform,0.9328449328449329,420.62406754493713
1,1,0,0,0,1,1,1,kneighborsClassifier,NA,brute,nan,NA,29,NA,nan,NA,nan,nan,nan,3,NA,uniform,0.7521367521367521,425.2739520072937
1,0,1,1,1,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,6,log2,1,12,nan,nan,NA,NA,0.9401709401709402,431.39793944358826
0,0,1,0,1,1,0,0,kneighborsClassifier,NA,auto,nan,NA,40,NA,nan,NA,nan,nan,nan,1,NA,uniform,0.9169719169719169,436.25750494003296
1,1,1,0,1,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,31,sqrt,11,35,nan,nan,NA,NA,0.9474969474969475,441.96253490448
1,0,0,0,1,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,81,log2,3,35,nan,nan,NA,NA,0.9316239316239316,448.1097960472107
1,0,1,1,1,1,0,0,nnClassifier,identity,NA,18,NA,nan,constant,nan,NA,nan,nan,9,nan,sgd,NA,0.5262515262515263,455.16031765937805
0,1,0,1,1,1,1,0,kneighborsClassifier,NA,auto,nan,NA,14,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.9304029304029304,459.9251799583435
1,1,1,1,0,0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,55,auto,1,18,nan,nan,NA,NA,0.5873015873015873,467.7790789604187
1,0,1,0,1,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,6,auto,13,8,nan,nan,NA,NA,0.9438339438339438,473.59988164901733
0,0,1,1,1,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,75,log2,6,15,nan,nan,NA,NA,0.9474969474969475,479.7420566082001
0,1,1,1,1,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,55,auto,4,6,nan,nan,NA,NA,0.9462759462759462,485.7788951396942
0,1,1,0,1,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,21,auto,11,11,nan,nan,NA,NA,0.9401709401709402,491.73444294929504
0,1,1,1,1,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,43,log2,2,8,nan,nan,NA,NA,0.9462759462759462,498.0481684207916
0,0,1,0,1,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,47,sqrt,4,16,nan,nan,NA,NA,0.9426129426129426,503.9715211391449
0,0,1,1,1,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,62,sqrt,4,3,nan,nan,NA,NA,0.9438339438339438,510.3694999217987
1,0,1,0,1,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,39,sqrt,4,2,nan,nan,NA,NA,0.9401709401709402,516.5813629627228
1,0,1,1,1,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,37,sqrt,6,22,nan,nan,NA,NA,0.9499389499389499,521.7690205574036
1,0,0,0,0,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,10,log2,7,40,nan,nan,NA,NA,0.8144078144078144,527.3804812431335
1,0,1,0,1,1,1,1,kneighborsClassifier,NA,auto,nan,NA,3,NA,nan,NA,nan,nan,nan,6,NA,uniform,0.9267399267399268,531.4593284130096
0,1,1,1,1,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,24,sqrt,4,37,nan,nan,NA,NA,0.9474969474969475,537.1767485141754
0,0,1,1,1,1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,38,auto,13,9,nan,nan,NA,NA,0.9377289377289377,542.0849061012268
1,0,1,0,1,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,8,sqrt,17,23,nan,nan,NA,NA,0.9462759462759462,547.2643072605133
0,0,1,1,1,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,82,auto,3,14,nan,nan,NA,NA,0.9487179487179487,553.1971981525421
0,0,1,1,1,1,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,39,NA,nan,NA,nan,nan,nan,8,NA,uniform,0.9352869352869353,557.5001046657562
0,0,1,1,1,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,29,sqrt,11,35,nan,nan,NA,NA,0.9426129426129426,563.2746951580048
1,1,1,1,1,1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,58,auto,12,7,nan,nan,NA,NA,0.9365079365079365,568.6368563175201
0,0,1,1,1,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,37,log2,8,24,nan,nan,NA,NA,0.9487179487179487,574.0688245296478
1,0,0,0,0,1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,73,auto,11,23,nan,nan,NA,NA,0.8046398046398047,579.0354497432709
0,1,1,1,1,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,11,log2,11,16,nan,nan,NA,NA,0.938949938949939,584.3685684204102
1,1,1,1,1,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,11,auto,3,19,nan,nan,NA,NA,0.9462759462759462,589.6410026550293
0,0,1,1,1,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,71,auto,3,40,nan,nan,NA,NA,0.9438339438339438,595.6836676597595
0,0,1,1,1,1,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,11,NA,nan,NA,nan,nan,nan,3,NA,uniform,0.9365079365079365,599.7037935256958
