feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,objective,elapsed_sec
0,1,1,0,0,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,44,log2,4,14,nan,nan,NA,NA,0.7887667887667887,458.2014057636261
1,1,0,1,1,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,96,log2,20,37,nan,nan,NA,NA,0.9340659340659341,464.47299003601074
0,1,1,1,1,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,82,log2,5,36,nan,nan,NA,NA,0.938949938949939,470.7333071231842
0,0,1,0,1,1,0,0,kneighborsClassifier,NA,auto,nan,NA,24,NA,nan,NA,nan,nan,nan,1,NA,uniform,0.9133089133089133,475.4495084285736
0,1,1,1,1,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,84,log2,1,39,nan,nan,NA,NA,0.9438339438339438,481.1774501800537
0,1,1,0,1,1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,15,log2,6,34,nan,nan,NA,NA,0.9328449328449329,486.98985958099365
1,0,1,0,1,1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,14,log2,13,5,nan,nan,NA,NA,0.9328449328449329,492.77200984954834
0,1,1,1,1,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,30,log2,14,40,nan,nan,NA,NA,0.9365079365079365,498.93320298194885
0,1,1,1,1,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,13,log2,20,3,nan,nan,NA,NA,0.9377289377289377,505.05941462516785
0,1,1,0,1,1,1,0,kneighborsClassifier,NA,brute,nan,NA,33,NA,nan,NA,nan,nan,nan,2,NA,uniform,0.9157509157509157,509.57153701782227
0,1,0,0,1,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,87,auto,17,8,nan,nan,NA,NA,0.9316239316239316,515.2152035236359
1,1,0,1,1,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,11,auto,9,24,nan,nan,NA,NA,0.9316239316239316,520.6124274730682
0,1,0,0,1,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,11,sqrt,2,29,nan,nan,NA,NA,0.9340659340659341,526.5738041400909
1,0,0,0,1,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,12,log2,15,38,nan,nan,NA,NA,0.9304029304029304,531.9172434806824
0,1,0,0,1,1,0,1,kneighborsClassifier,NA,brute,nan,NA,4,NA,nan,NA,nan,nan,nan,7,NA,uniform,0.9267399267399268,536.919736623764
0,1,0,1,1,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,18,log2,1,10,nan,nan,NA,NA,0.9316239316239316,542.2322118282318
0,1,0,1,1,1,1,0,kneighborsClassifier,NA,brute,nan,NA,14,NA,nan,NA,nan,nan,nan,1,NA,distance,0.9316239316239316,546.3105223178864
0,0,1,0,1,1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,10,sqrt,12,39,nan,nan,NA,NA,0.9328449328449329,551.5533151626587
0,1,1,0,1,1,1,1,kneighborsClassifier,NA,ball_tree,nan,NA,2,NA,nan,NA,nan,nan,nan,5,NA,uniform,0.9377289377289377,555.9107010364532
1,0,1,1,1,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,22,auto,15,20,nan,nan,NA,NA,0.9340659340659341,561.456081867218
0,1,1,1,1,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,13,auto,2,40,nan,nan,NA,NA,0.9413919413919414,567.0104665756226
0,1,1,0,1,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,84,auto,13,11,nan,nan,NA,NA,0.9426129426129426,572.1334292888641
0,1,1,0,1,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,17,auto,14,12,nan,nan,NA,NA,0.9438339438339438,577.815863609314
0,1,1,0,1,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,20,sqrt,7,38,nan,nan,NA,NA,0.938949938949939,583.1013696193695
0,1,1,1,1,1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,10,log2,7,28,nan,nan,NA,NA,0.9340659340659341,588.490850687027
1,1,0,1,1,1,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,35,NA,nan,NA,nan,nan,nan,7,NA,uniform,0.9267399267399268,592.4967384338379
0,1,1,1,1,1,0,0,kneighborsClassifier,NA,brute,nan,NA,2,NA,nan,NA,nan,nan,nan,3,NA,distance,0.9242979242979243,596.4352588653564
0,0,1,0,1,1,0,1,kneighborsClassifier,NA,brute,nan,NA,18,NA,nan,NA,nan,nan,nan,4,NA,uniform,0.9328449328449329,600.5394275188446
0,0,1,0,1,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,11,auto,2,24,nan,nan,NA,NA,0.9365079365079365,605.616308927536
0,1,1,1,0,1,0,0,kneighborsClassifier,NA,auto,nan,NA,4,NA,nan,NA,nan,nan,nan,2,NA,distance,0.7106227106227107,609.7656919956207
0,1,0,1,1,1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,7,sqrt,19,7,nan,nan,NA,NA,0.9340659340659341,614.5898652076721
0,0,1,1,1,1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,79,auto,11,39,nan,nan,NA,NA,0.9340659340659341,619.5115933418274
1,1,0,0,0,1,1,1,kneighborsClassifier,NA,brute,nan,NA,38,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.7814407814407814,623.8643143177032
