feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,objective,elapsed_sec
1,0,0,0,1,1,1,1,kneighborsClassifier,NA,kd_tree,nan,NA,38,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.9316239316239316,569.9485764503479
1,0,1,0,0,1,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,38,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.7765567765567766,575.1059129238129
1,1,0,0,1,0,0,1,kneighborsClassifier,NA,auto,nan,NA,36,NA,nan,NA,nan,nan,nan,9,NA,distance,0.7167277167277167,580.2822647094727
0,1,0,0,1,1,0,0,kneighborsClassifier,NA,brute,nan,NA,36,NA,nan,NA,nan,nan,nan,2,NA,distance,0.9010989010989011,584.5858659744263
1,1,0,0,1,0,0,0,kneighborsClassifier,NA,auto,nan,NA,40,NA,nan,NA,nan,nan,nan,8,NA,distance,0.7277167277167277,589.5276966094971
1,0,0,1,1,1,1,1,kneighborsClassifier,NA,ball_tree,nan,NA,36,NA,nan,NA,nan,nan,nan,10,NA,distance,0.9304029304029304,594.3154184818268
1,1,1,1,1,1,1,0,kneighborsClassifier,NA,auto,nan,NA,37,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.9426129426129426,598.4781866073608
1,1,0,0,1,1,0,0,kneighborsClassifier,NA,kd_tree,nan,NA,38,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.9413919413919414,603.8817028999329
1,1,0,1,1,0,1,1,kneighborsClassifier,NA,auto,nan,NA,36,NA,nan,NA,nan,nan,nan,10,NA,distance,0.7374847374847375,608.3703649044037
0,1,0,1,1,1,0,1,kneighborsClassifier,NA,ball_tree,nan,NA,40,NA,nan,NA,nan,nan,nan,7,NA,distance,0.9230769230769231,613.5381844043732
1,0,1,0,1,1,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,37,NA,nan,NA,nan,nan,nan,9,NA,distance,0.9438339438339438,617.5923178195953
1,1,0,0,1,1,0,1,kneighborsClassifier,NA,auto,nan,NA,38,NA,nan,NA,nan,nan,nan,10,NA,distance,0.9340659340659341,621.7710654735565
1,0,1,1,1,1,1,1,kneighborsClassifier,NA,kd_tree,nan,NA,39,NA,nan,NA,nan,nan,nan,8,NA,distance,0.9304029304029304,627.5992319583893
1,1,0,0,1,1,0,0,kneighborsClassifier,NA,kd_tree,nan,NA,39,NA,nan,NA,nan,nan,nan,8,NA,distance,0.9352869352869353,632.4494578838348
1,1,0,1,1,1,0,0,kneighborsClassifier,NA,ball_tree,nan,NA,40,NA,nan,NA,nan,nan,nan,6,NA,distance,0.9267399267399268,636.3096375465393
1,1,0,0,1,1,0,0,kneighborsClassifier,NA,auto,nan,NA,31,NA,nan,NA,nan,nan,nan,8,NA,distance,0.9352869352869353,640.0096302032471
1,0,1,0,1,1,0,1,kneighborsClassifier,NA,ball_tree,nan,NA,40,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.9413919413919414,643.9906234741211
1,1,0,0,1,1,1,0,kneighborsClassifier,NA,brute,nan,NA,38,NA,nan,NA,nan,nan,nan,8,NA,distance,0.938949938949939,647.7917740345001
0,0,1,0,1,1,0,1,kneighborsClassifier,NA,brute,nan,NA,38,NA,nan,NA,nan,nan,nan,9,NA,distance,0.9304029304029304,653.4019269943237
1,1,1,0,1,1,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,35,NA,nan,NA,nan,nan,nan,7,NA,distance,0.9462759462759462,657.5708675384521
0,0,1,0,1,1,1,0,kneighborsClassifier,NA,auto,nan,NA,34,NA,nan,NA,nan,nan,nan,8,NA,distance,0.9413919413919414,662.4975836277008
0,0,0,1,1,1,1,0,kneighborsClassifier,NA,auto,nan,NA,31,NA,nan,NA,nan,nan,nan,9,NA,distance,0.9340659340659341,666.3059604167938
1,1,0,1,1,1,1,0,kneighborsClassifier,NA,auto,nan,NA,33,NA,nan,NA,nan,nan,nan,7,NA,uniform,0.9316239316239316,670.3656561374664
1,0,1,1,1,1,0,1,kneighborsClassifier,NA,ball_tree,nan,NA,30,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.938949938949939,674.292046546936
1,1,1,1,1,1,0,1,kneighborsClassifier,NA,brute,nan,NA,33,NA,nan,NA,nan,nan,nan,5,NA,uniform,0.927960927960928,678.3457446098328
0,1,1,0,1,1,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,31,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.9413919413919414,682.3278255462646
0,0,1,0,1,1,0,0,kneighborsClassifier,NA,auto,nan,NA,28,NA,nan,NA,nan,nan,nan,7,NA,distance,0.938949938949939,686.2547309398651
1,0,1,0,1,1,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,31,NA,nan,NA,nan,nan,nan,4,NA,distance,0.9340659340659341,690.1966438293457
0,1,0,1,1,1,1,1,kneighborsClassifier,NA,auto,nan,NA,26,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.927960927960928,694.1325323581696
1,0,1,1,1,1,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,27,NA,nan,NA,nan,nan,nan,5,NA,uniform,0.9413919413919414,698.0334956645966
0,0,1,1,1,1,0,0,kneighborsClassifier,NA,kd_tree,nan,NA,25,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.9377289377289377,701.9912226200104
1,0,1,1,1,1,0,0,kneighborsClassifier,NA,kd_tree,nan,NA,26,NA,nan,NA,nan,nan,nan,1,NA,uniform,0.9023199023199023,705.659149646759
1,0,1,0,1,1,0,0,kneighborsClassifier,NA,kd_tree,nan,NA,22,NA,nan,NA,nan,nan,nan,5,NA,uniform,0.9462759462759462,709.6129353046417
0,1,0,1,1,1,1,1,kneighborsClassifier,NA,auto,nan,NA,35,NA,nan,NA,nan,nan,nan,4,NA,distance,0.9157509157509157,713.583890914917
0,1,1,0,1,1,1,1,kneighborsClassifier,NA,ball_tree,nan,NA,21,NA,nan,NA,nan,nan,nan,9,NA,distance,0.9291819291819292,717.3910782337189
0,0,1,1,1,1,0,0,kneighborsClassifier,NA,kd_tree,nan,NA,20,NA,nan,NA,nan,nan,nan,5,NA,uniform,0.9377289377289377,721.2144808769226
0,1,0,0,1,1,0,0,kneighborsClassifier,NA,auto,nan,NA,23,NA,nan,NA,nan,nan,nan,4,NA,distance,0.9194139194139194,725.0636515617371
1,1,0,1,1,1,1,1,kneighborsClassifier,NA,ball_tree,nan,NA,20,NA,nan,NA,nan,nan,nan,4,NA,uniform,0.927960927960928,728.9640176296234
0,1,1,0,1,1,0,1,kneighborsClassifier,NA,brute,nan,NA,24,NA,nan,NA,nan,nan,nan,1,NA,distance,0.8998778998778999,732.8077666759491
1,0,0,0,1,1,0,0,kneighborsClassifier,NA,kd_tree,nan,NA,16,NA,nan,NA,nan,nan,nan,6,NA,uniform,0.9328449328449329,736.7615602016449
0,0,1,0,1,1,0,0,kneighborsClassifier,NA,auto,nan,NA,18,NA,nan,NA,nan,nan,nan,6,NA,uniform,0.9377289377289377,740.6136474609375
1,1,0,0,1,1,0,1,kneighborsClassifier,NA,brute,nan,NA,14,NA,nan,NA,nan,nan,nan,9,NA,distance,0.9304029304029304,744.5900213718414
0,0,1,1,1,1,0,0,kneighborsClassifier,NA,ball_tree,nan,NA,12,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.9365079365079365,748.4237327575684
0,1,1,1,1,1,0,0,kneighborsClassifier,NA,auto,nan,NA,2,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.9340659340659341,752.4038677215576
0,0,0,1,1,1,0,0,kneighborsClassifier,NA,kd_tree,nan,NA,15,NA,nan,NA,nan,nan,nan,4,NA,uniform,0.9328449328449329,756.1622171401978
