feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,objective,elapsed_sec
0,1,1,1,0,1,0,1,kneighborsClassifier,NA,kd_tree,nan,NA,33,NA,nan,NA,nan,nan,nan,1,NA,uniform,0.7008547008547008,5.464309453964233
1,1,1,0,1,1,0,1,kneighborsClassifier,NA,brute,nan,NA,19,NA,nan,NA,nan,nan,nan,10,NA,distance,0.927960927960928,10.433626651763916
1,1,0,0,1,1,0,1,kneighborsClassifier,NA,brute,nan,NA,16,NA,nan,NA,nan,nan,nan,10,NA,distance,0.9230769230769231,15.937372922897339
1,0,1,0,1,0,0,1,kneighborsClassifier,NA,auto,nan,NA,18,NA,nan,NA,nan,nan,nan,1,NA,distance,0.6642246642246642,20.45911431312561
1,1,1,0,0,1,0,0,nnClassifier,identity,NA,20,NA,nan,adaptive,nan,NA,nan,nan,4,nan,sgd,NA,0.5299145299145299,32.58038806915283
0,0,1,0,1,0,0,0,kneighborsClassifier,NA,brute,nan,NA,36,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.7203907203907204,37.854243516922
1,1,1,1,1,1,0,1,kneighborsClassifier,NA,brute,nan,NA,37,NA,nan,NA,nan,nan,nan,10,NA,distance,0.9206349206349206,42.6424605846405
1,0,0,0,0,1,1,1,nnClassifier,identity,NA,19,NA,nan,adaptive,nan,NA,nan,nan,3,nan,adam,NA,0.5323565323565324,50.83004188537598
1,0,0,1,0,1,0,1,kneighborsClassifier,NA,brute,nan,NA,5,NA,nan,NA,nan,nan,nan,9,NA,distance,0.757020757020757,55.77833294868469
1,1,1,0,1,0,0,1,kneighborsClassifier,NA,brute,nan,NA,37,NA,nan,NA,nan,nan,nan,10,NA,distance,0.7252747252747253,60.417197465896606
0,1,0,0,0,1,0,1,kneighborsClassifier,NA,brute,nan,NA,12,NA,nan,NA,nan,nan,nan,10,NA,distance,0.7704517704517705,65.14545440673828
1,1,0,0,1,1,0,0,kneighborsClassifier,NA,brute,nan,NA,37,NA,nan,NA,nan,nan,nan,6,NA,uniform,0.9181929181929182,70.64915060997009
1,1,0,0,1,1,1,1,kneighborsClassifier,NA,auto,nan,NA,37,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.9291819291819292,75.70853328704834
1,1,1,1,1,1,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,24,NA,nan,NA,nan,nan,nan,3,NA,distance,0.9352869352869353,81.10740828514099
1,1,0,1,1,1,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,30,NA,nan,NA,nan,nan,nan,3,NA,distance,0.9206349206349206,86.22739720344543
1,1,0,1,1,0,0,1,kneighborsClassifier,NA,kd_tree,nan,NA,27,NA,nan,NA,nan,nan,nan,6,NA,uniform,0.6923076923076923,91.42438101768494
1,1,1,1,1,1,0,0,kneighborsClassifier,NA,brute,nan,NA,27,NA,nan,NA,nan,nan,nan,7,NA,distance,0.9340659340659341,96.571848154068
1,1,1,1,1,1,0,0,kneighborsClassifier,NA,auto,nan,NA,40,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.9328449328449329,101.87905883789062
1,1,1,1,1,1,0,0,kneighborsClassifier,NA,auto,nan,NA,12,NA,nan,NA,nan,nan,nan,8,NA,distance,0.9328449328449329,106.92011260986328
1,0,1,1,1,1,1,1,kneighborsClassifier,NA,auto,nan,NA,36,NA,nan,NA,nan,nan,nan,4,NA,uniform,0.9218559218559218,112.0348379611969
0,1,0,1,1,1,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,15,NA,nan,NA,nan,nan,nan,4,NA,distance,0.927960927960928,116.97762036323547
1,1,1,0,1,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,47,log2,8,7,nan,nan,NA,NA,0.9401709401709402,123.28059506416321
1,0,1,0,1,1,0,1,kneighborsClassifier,NA,auto,nan,NA,17,NA,nan,NA,nan,nan,nan,3,NA,distance,0.9206349206349206,128.6050193309784
1,1,1,0,1,1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,100,log2,1,3,nan,nan,NA,NA,0.9304029304029304,135.41229057312012
0,0,1,1,1,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,16,auto,11,23,nan,nan,NA,NA,0.9401709401709402,141.12525153160095
0,1,1,0,1,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,17,auto,6,19,nan,nan,NA,NA,0.9401709401709402,146.83375024795532
1,0,1,1,1,1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,44,log2,13,20,nan,nan,NA,NA,0.927960927960928,152.88694095611572
