feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,objective,elapsed_sec
1,1,1,1,1,0,1,0,nnClassifier,logistic,NA,32,NA,nan,invscaling,nan,NA,nan,nan,8,nan,sgd,NA,0.5958485958485958,857.1314454078674
0,1,0,0,1,1,1,0,nnClassifier,tanh,NA,26,NA,nan,invscaling,nan,NA,nan,nan,1,nan,sgd,NA,0.4652014652014652,876.039496421814
0,1,0,0,1,1,1,1,nnClassifier,logistic,NA,32,NA,nan,invscaling,nan,NA,nan,nan,3,nan,adam,NA,0.5421245421245421,890.5295429229736
0,0,0,0,1,1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,37,auto,19,15,nan,nan,NA,NA,0.927960927960928,894.8700501918793
1,1,0,1,1,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,55,auto,14,19,nan,nan,NA,NA,0.7411477411477412,899.8682582378387
0,0,1,0,1,1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,9,sqrt,20,3,nan,nan,NA,NA,0.9316239316239316,904.3448221683502
0,0,0,0,1,1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,24,sqrt,20,14,nan,nan,NA,NA,0.9304029304029304,908.7721934318542
1,0,1,0,0,1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,30,sqrt,17,28,nan,nan,NA,NA,0.8107448107448108,913.9109358787537
1,0,0,1,1,1,0,0,kneighborsClassifier,NA,auto,nan,NA,37,NA,nan,NA,nan,nan,nan,6,NA,uniform,0.9401709401709402,917.7219979763031
1,0,0,1,1,1,0,0,kneighborsClassifier,NA,auto,nan,NA,21,NA,nan,NA,nan,nan,nan,2,NA,distance,0.9072039072039072,921.4845101833344
1,0,0,0,1,0,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,4,auto,5,4,nan,nan,NA,NA,0.7435897435897436,925.7508249282837
1,1,0,1,1,1,0,1,kneighborsClassifier,NA,auto,nan,NA,16,NA,nan,NA,nan,nan,nan,3,NA,uniform,0.9255189255189256,929.5430936813354
0,0,1,0,1,1,0,0,kneighborsClassifier,NA,auto,nan,NA,15,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.9340659340659341,933.4146676063538
0,0,1,1,1,0,1,0,kneighborsClassifier,NA,auto,nan,NA,9,NA,nan,NA,nan,nan,nan,8,NA,uniform,0.7264957264957265,937.174721956253
1,1,0,0,1,1,0,0,kneighborsClassifier,NA,ball_tree,nan,NA,19,NA,nan,NA,nan,nan,nan,6,NA,uniform,0.9328449328449329,940.9098570346832
0,1,1,0,1,1,0,0,kneighborsClassifier,NA,brute,nan,NA,30,NA,nan,NA,nan,nan,nan,8,NA,uniform,0.9242979242979243,944.7367362976074
