feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,objective,elapsed_sec
1,0,0,0,0,0,1,1,nnClassifier,identity,NA,20,NA,nan,invscaling,nan,NA,nan,nan,5,nan,sgd,NA,0.4810744810744811,7.268393516540527
1,1,0,0,1,1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,10,log2,8,8,nan,nan,NA,NA,0.706959706959707,14.791802406311035
0,1,1,0,0,1,0,0,kneighborsClassifier,NA,ball_tree,nan,NA,21,NA,nan,NA,nan,nan,nan,8,NA,distance,0.818070818070818,20.04024386405945
0,1,1,1,0,1,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,5,NA,nan,NA,nan,nan,nan,1,NA,distance,0.7643467643467643,24.500375270843506
0,1,0,0,1,1,0,1,kneighborsClassifier,NA,brute,nan,NA,25,NA,nan,NA,nan,nan,nan,3,NA,distance,0.6385836385836385,30.316575050354004
0,0,1,1,0,1,0,0,nnClassifier,identity,NA,23,NA,nan,invscaling,nan,NA,nan,nan,6,nan,adam,NA,0.4932844932844933,37.864890336990356
0,1,1,1,0,1,0,0,kneighborsClassifier,NA,auto,nan,NA,10,NA,nan,NA,nan,nan,nan,6,NA,uniform,0.8058608058608059,42.705650806427
0,0,1,1,0,1,0,0,kneighborsClassifier,NA,auto,nan,NA,21,NA,nan,NA,nan,nan,nan,10,NA,distance,0.6263736263736264,47.82956886291504
0,1,1,0,1,0,1,0,nnClassifier,relu,NA,28,NA,nan,invscaling,nan,NA,nan,nan,8,nan,sgd,NA,0.4297924297924298,67.15408611297607
1,1,1,1,1,1,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,30,NA,nan,NA,nan,nan,nan,6,NA,uniform,0.7948717948717948,71.91603660583496
1,0,0,1,0,1,0,0,kneighborsClassifier,NA,ball_tree,nan,NA,14,NA,nan,NA,nan,nan,nan,8,NA,uniform,0.5006105006105006,76.40422248840332
0,1,1,1,0,0,0,1,kneighborsClassifier,NA,ball_tree,nan,NA,15,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.8376068376068376,80.45197939872742
1,1,1,0,0,0,0,1,kneighborsClassifier,NA,brute,nan,NA,12,NA,nan,NA,nan,nan,nan,6,NA,uniform,0.8070818070818071,85.71975803375244
1,1,1,1,1,0,1,1,kneighborsClassifier,NA,ball_tree,nan,NA,39,NA,nan,NA,nan,nan,nan,8,NA,distance,0.8070818070818071,90.41682028770447
0,1,1,1,0,1,1,1,kneighborsClassifier,NA,kd_tree,nan,NA,23,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.8156288156288156,95.19171452522278
1,1,1,1,0,0,1,1,kneighborsClassifier,NA,kd_tree,nan,NA,17,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.8107448107448108,100.29502725601196
0,1,1,0,0,1,1,1,kneighborsClassifier,NA,auto,nan,NA,6,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.8266178266178266,104.85552263259888
0,1,1,0,1,1,0,1,kneighborsClassifier,NA,ball_tree,nan,NA,38,NA,nan,NA,nan,nan,nan,4,NA,distance,0.8046398046398047,110.275217294693
0,1,1,1,0,1,0,0,kneighborsClassifier,NA,ball_tree,nan,NA,30,NA,nan,NA,nan,nan,nan,9,NA,distance,0.8229548229548229,114.9578971862793
0,1,0,1,1,1,1,1,kneighborsClassifier,NA,brute,nan,NA,13,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.673992673992674,120.1784839630127
0,1,1,0,1,0,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,38,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.833943833943834,124.92081642150879
1,1,1,0,0,0,0,0,kneighborsClassifier,NA,auto,nan,NA,38,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.8217338217338217,129.7927601337433
1,0,1,0,0,1,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,4,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.6544566544566545,134.95139980316162
0,1,1,0,0,0,0,0,kneighborsClassifier,NA,auto,nan,NA,4,NA,nan,NA,nan,nan,nan,10,NA,distance,0.8302808302808303,140.15767979621887
0,1,1,0,0,0,0,1,kneighborsClassifier,NA,brute,nan,NA,12,NA,nan,NA,nan,nan,nan,3,NA,uniform,0.7912087912087912,144.64902472496033
0,1,1,0,0,1,0,0,nnClassifier,logistic,NA,31,NA,nan,constant,nan,NA,nan,nan,7,nan,sgd,NA,0.4725274725274725,161.68238806724548
0,1,1,1,0,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,1,sqrt,20,39,nan,nan,NA,NA,0.8412698412698413,167.3125057220459
0,1,1,1,0,0,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,65,auto,4,3,nan,nan,NA,NA,0.8424908424908425,172.53666973114014
0,1,1,0,0,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,44,auto,11,19,nan,nan,NA,NA,0.8363858363858364,178.33559894561768
1,1,1,1,0,0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,48,sqrt,4,4,nan,nan,NA,NA,0.8351648351648352,184.78067326545715
0,1,1,1,0,0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,93,sqrt,16,5,nan,nan,NA,NA,0.8461538461538461,190.81660532951355
0,1,1,1,1,0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,81,log2,18,24,nan,nan,NA,NA,0.8363858363858364,197.2089250087738
0,1,1,0,0,0,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,100,sqrt,3,22,nan,nan,NA,NA,0.8485958485958486,203.17060256004333
1,1,1,1,1,0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,67,sqrt,19,29,nan,nan,NA,NA,0.8412698412698413,209.76262259483337
