feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,objective,elapsed_sec
1,1,1,1,0,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,66,log2,19,12,nan,nan,NA,NA,0.8351648351648352,103.32224011421204
1,1,1,0,1,0,0,0,kneighborsClassifier,NA,kd_tree,nan,NA,26,NA,nan,NA,nan,nan,nan,7,NA,distance,0.8156288156288156,108.38108420372009
0,0,1,1,0,1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,29,sqrt,4,5,nan,nan,NA,NA,0.6446886446886447,114.95734190940857
0,1,1,1,0,0,0,0,kneighborsClassifier,NA,auto,nan,NA,21,NA,nan,NA,nan,nan,nan,6,NA,uniform,0.811965811965812,119.73914647102356
1,1,1,0,0,1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,11,log2,20,19,nan,nan,NA,NA,0.8388278388278388,125.30959582328796
1,1,1,0,0,1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,77,auto,20,16,nan,nan,NA,NA,0.8327228327228328,131.20699191093445
1,1,1,0,0,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,16,sqrt,3,38,nan,nan,NA,NA,0.8363858363858364,137.91766095161438
0,1,1,1,1,0,1,1,kneighborsClassifier,NA,kd_tree,nan,NA,30,NA,nan,NA,nan,nan,nan,8,NA,uniform,0.8156288156288156,143.0568778514862
1,1,1,1,1,0,1,1,kneighborsClassifier,NA,auto,nan,NA,30,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.8290598290598291,147.62070083618164
1,1,1,1,0,0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,4,log2,9,11,nan,nan,NA,NA,0.8229548229548229,153.88259053230286
1,1,1,0,0,1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,7,sqrt,2,35,nan,nan,NA,NA,0.8376068376068376,160.06102514266968
0,1,1,0,0,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,2,log2,6,6,nan,nan,NA,NA,0.8131868131868132,165.3497428894043
1,1,1,1,0,1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,68,sqrt,5,15,nan,nan,NA,NA,0.8363858363858364,172.41345763206482
0,1,1,0,1,1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,10,sqrt,9,38,nan,nan,NA,NA,0.8351648351648352,178.64612770080566
0,1,1,0,1,0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,6,auto,19,18,nan,nan,NA,NA,0.833943833943834,184.50798749923706
0,1,0,1,0,0,1,1,kneighborsClassifier,NA,auto,nan,NA,5,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.7045177045177046,189.2525908946991
0,1,1,1,0,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,6,log2,2,20,nan,nan,NA,NA,0.8290598290598291,195.0092318058014
1,1,1,0,0,1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,85,log2,3,3,nan,nan,NA,NA,0.8327228327228328,201.36870670318604
1,1,1,0,1,1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,22,sqrt,14,14,nan,nan,NA,NA,0.8388278388278388,207.6844446659088
0,1,1,1,0,1,0,1,kneighborsClassifier,NA,ball_tree,nan,NA,33,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.8302808302808303,213.59554648399353
1,1,1,0,0,1,1,0,kneighborsClassifier,NA,auto,nan,NA,35,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.8192918192918193,218.92726516723633
0,1,1,1,1,0,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,51,sqrt,6,4,nan,nan,NA,NA,0.833943833943834,224.6524796485901
1,1,1,0,0,0,1,0,kneighborsClassifier,NA,auto,nan,NA,34,NA,nan,NA,nan,nan,nan,10,NA,distance,0.8144078144078144,229.58385753631592
1,1,1,1,1,1,1,1,kneighborsClassifier,NA,kd_tree,nan,NA,36,NA,nan,NA,nan,nan,nan,6,NA,distance,0.8107448107448108,234.85481309890747
1,1,1,0,1,0,1,1,nnClassifier,identity,NA,9,NA,nan,constant,nan,NA,nan,nan,1,nan,adam,NA,0.5054945054945055,250.36072707176208
1,1,1,0,0,0,1,0,nnClassifier,identity,NA,31,NA,nan,invscaling,nan,NA,nan,nan,1,nan,adam,NA,0.5054945054945055,257.14804196357727
1,1,1,1,1,1,1,0,nnClassifier,relu,NA,21,NA,nan,constant,nan,NA,nan,nan,7,nan,lbfgs,NA,0.5225885225885226,265.9690384864807
0,1,1,0,1,0,1,1,kneighborsClassifier,NA,auto,nan,NA,23,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.8205128205128205,271.5771279335022
0,0,1,1,1,0,1,1,kneighborsClassifier,NA,ball_tree,nan,NA,16,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.645909645909646,276.80803084373474
0,1,1,0,0,0,0,1,nnClassifier,logistic,NA,17,NA,nan,invscaling,nan,NA,nan,nan,1,nan,sgd,NA,0.5238095238095238,283.9239037036896
0,1,1,1,1,1,1,0,kneighborsClassifier,NA,auto,nan,NA,38,NA,nan,NA,nan,nan,nan,9,NA,distance,0.8156288156288156,288.70604133605957
1,1,1,0,0,1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,4,auto,1,7,nan,nan,NA,NA,0.8266178266178266,294.85574316978455
1,1,1,1,1,1,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,15,NA,nan,NA,nan,nan,nan,3,NA,uniform,0.8034188034188035,300.41663813591003
1,1,1,1,0,1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,24,log2,20,5,nan,nan,NA,NA,0.8290598290598291,306.89462327957153
1,1,1,0,0,0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,3,auto,10,29,nan,nan,NA,NA,0.8217338217338217,312.9906439781189
1,1,1,1,1,1,1,0,kneighborsClassifier,NA,auto,nan,NA,36,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.8107448107448108,317.3740966320038
0,1,1,0,1,1,1,0,nnClassifier,logistic,NA,15,NA,nan,invscaling,nan,NA,nan,nan,9,nan,sgd,NA,0.4590964590964591,323.86398673057556
1,1,1,0,1,0,0,1,kneighborsClassifier,NA,auto,nan,NA,18,NA,nan,NA,nan,nan,nan,6,NA,uniform,0.8107448107448108,328.63290095329285
1,1,1,0,0,1,1,1,kneighborsClassifier,NA,brute,nan,NA,32,NA,nan,NA,nan,nan,nan,6,NA,uniform,0.8217338217338217,333.6736617088318
0,1,1,1,0,0,1,1,kneighborsClassifier,NA,kd_tree,nan,NA,39,NA,nan,NA,nan,nan,nan,10,NA,distance,0.8241758241758241,338.4131042957306
1,1,1,0,1,0,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,16,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.8315018315018315,342.7407932281494
1,1,1,0,0,0,0,1,kneighborsClassifier,NA,brute,nan,NA,37,NA,nan,NA,nan,nan,nan,6,NA,distance,0.8229548229548229,347.9241213798523
0,1,1,1,1,1,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,15,NA,nan,NA,nan,nan,nan,8,NA,uniform,0.8107448107448108,352.5560371875763
1,1,1,0,1,0,1,1,kneighborsClassifier,NA,kd_tree,nan,NA,4,NA,nan,NA,nan,nan,nan,1,NA,uniform,0.7631257631257631,357.13889026641846
1,1,1,0,1,0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,5,log2,18,10,nan,nan,NA,NA,0.8278388278388278,362.91497111320496
0,1,1,0,0,0,0,0,kneighborsClassifier,NA,brute,nan,NA,18,NA,nan,NA,nan,nan,nan,5,NA,distance,0.7936507936507936,367.97620940208435
1,1,1,1,1,1,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,27,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.8107448107448108,373.1131908893585
1,1,1,1,0,0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,1,sqrt,16,27,nan,nan,NA,NA,0.8351648351648352,379.3572669029236
1,1,1,0,1,1,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,29,NA,nan,NA,nan,nan,nan,5,NA,uniform,0.8217338217338217,383.96965980529785
1,1,1,0,1,0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,34,sqrt,18,2,nan,nan,NA,NA,0.8327228327228328,390.67765831947327
1,1,1,1,1,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,1,log2,17,24,nan,nan,NA,NA,0.833943833943834,398.32215666770935
0,1,1,0,1,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,87,sqrt,1,2,nan,nan,NA,NA,0.8266178266178266,404.66317415237427
1,1,1,0,0,0,1,1,kneighborsClassifier,NA,kd_tree,nan,NA,7,NA,nan,NA,nan,nan,nan,8,NA,uniform,0.818070818070818,410.14673590660095
1,1,1,1,1,0,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,30,NA,nan,NA,nan,nan,nan,3,NA,distance,0.811965811965812,415.56207633018494
0,1,1,1,1,0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,3,sqrt,3,12,nan,nan,NA,NA,0.818070818070818,421.02028608322144
0,1,1,1,0,0,1,1,kneighborsClassifier,NA,auto,nan,NA,28,NA,nan,NA,nan,nan,nan,1,NA,distance,0.7692307692307693,425.8431086540222
1,1,1,0,1,0,1,1,kneighborsClassifier,NA,ball_tree,nan,NA,23,NA,nan,NA,nan,nan,nan,5,NA,uniform,0.8205128205128205,430.8772346973419
1,1,1,1,0,1,0,1,kneighborsClassifier,NA,kd_tree,nan,NA,17,NA,nan,NA,nan,nan,nan,5,NA,uniform,0.8070818070818071,435.516743183136
0,1,1,0,0,1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,21,sqrt,5,5,nan,nan,NA,NA,0.8327228327228328,442.12739419937134
1,1,1,0,1,0,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,59,sqrt,7,34,nan,nan,NA,NA,0.8400488400488401,448.88995385169983
0,1,1,0,1,0,0,1,kneighborsClassifier,NA,kd_tree,nan,NA,35,NA,nan,NA,nan,nan,nan,3,NA,uniform,0.8083028083028083,453.7154002189636
0,1,1,0,0,0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,4,auto,12,18,nan,nan,NA,NA,0.8241758241758241,459.08756494522095
1,1,1,0,1,0,1,1,kneighborsClassifier,NA,kd_tree,nan,NA,13,NA,nan,NA,nan,nan,nan,5,NA,distance,0.8205128205128205,464.31382632255554
0,1,1,1,1,1,1,0,kneighborsClassifier,NA,brute,nan,NA,5,NA,nan,NA,nan,nan,nan,7,NA,uniform,0.8156288156288156,469.11465883255005
0,1,1,0,1,0,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,29,sqrt,14,23,nan,nan,NA,NA,0.8327228327228328,474.96052861213684
0,1,1,0,0,1,0,1,kneighborsClassifier,NA,brute,nan,NA,37,NA,nan,NA,nan,nan,nan,5,NA,uniform,0.8290598290598291,480.1394956111908
1,1,1,0,1,0,0,1,kneighborsClassifier,NA,auto,nan,NA,6,NA,nan,NA,nan,nan,nan,3,NA,uniform,0.8070818070818071,484.8007345199585
1,1,1,0,0,1,1,1,kneighborsClassifier,NA,brute,nan,NA,4,NA,nan,NA,nan,nan,nan,5,NA,uniform,0.8229548229548229,489.39037251472473
0,1,1,1,0,0,1,0,kneighborsClassifier,NA,brute,nan,NA,33,NA,nan,NA,nan,nan,nan,5,NA,uniform,0.8144078144078144,493.68797612190247
0,1,1,0,1,1,1,1,kneighborsClassifier,NA,auto,nan,NA,36,NA,nan,NA,nan,nan,nan,8,NA,uniform,0.811965811965812,498.32765197753906
0,1,1,0,0,1,0,1,kneighborsClassifier,NA,ball_tree,nan,NA,2,NA,nan,NA,nan,nan,nan,4,NA,uniform,0.8241758241758241,503.2211945056915
1,1,1,1,0,1,1,1,kneighborsClassifier,NA,kd_tree,nan,NA,2,NA,nan,NA,nan,nan,nan,4,NA,distance,0.7985347985347986,508.10792565345764
1,1,1,0,1,1,0,0,kneighborsClassifier,NA,ball_tree,nan,NA,27,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.8192918192918193,513.2743046283722
1,1,1,0,0,0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,7,sqrt,5,38,nan,nan,NA,NA,0.8302808302808303,519.7191948890686
1,1,0,1,1,0,1,1,kneighborsClassifier,NA,ball_tree,nan,NA,25,NA,nan,NA,nan,nan,nan,3,NA,uniform,0.6568986568986569,524.4847815036774
0,1,1,0,1,0,0,0,kneighborsClassifier,NA,auto,nan,NA,3,NA,nan,NA,nan,nan,nan,1,NA,uniform,0.7594627594627594,528.8407778739929
1,1,1,1,0,1,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,12,NA,nan,NA,nan,nan,nan,1,NA,distance,0.7521367521367521,532.9102296829224
1,1,1,1,0,0,1,1,kneighborsClassifier,NA,auto,nan,NA,38,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.8363858363858364,537.5382385253906
0,1,1,0,1,0,0,0,kneighborsClassifier,NA,brute,nan,NA,37,NA,nan,NA,nan,nan,nan,6,NA,distance,0.8192918192918193,542.5315566062927
0,1,1,1,0,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,1,sqrt,6,38,nan,nan,NA,NA,0.8315018315018315,548.6102819442749
1,1,1,1,0,0,1,1,kneighborsClassifier,NA,ball_tree,nan,NA,3,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.8424908424908425,553.042772769928
