feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,objective,elapsed_sec
1,1,0,0,1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,27,log2,11,12,nan,nan,NA,NA,0.6086105675146771,164.50847363471985
1,1,1,0,0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,27,sqrt,16,16,nan,nan,NA,NA,0.6183953033268101,170.64643335342407
1,1,1,1,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,82,sqrt,10,16,nan,nan,NA,NA,0.6575342465753424,176.4347221851349
1,0,1,1,1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,56,sqrt,14,16,nan,nan,NA,NA,0.6516634050880626,182.3733081817627
1,0,0,1,0,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,14,log2,15,19,nan,nan,NA,NA,0.2876712328767123,187.10451006889343
1,1,1,1,1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,20,sqrt,16,21,nan,nan,NA,NA,0.6418786692759295,192.82697868347168
1,1,1,0,0,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,18,log2,18,31,nan,nan,NA,NA,0.46673189823874756,198.45014071464539
1,1,1,1,0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,20,sqrt,18,18,nan,nan,NA,NA,0.6193737769080235,204.69345045089722
1,0,0,1,1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,39,log2,12,12,nan,nan,NA,NA,0.5117416829745597,209.66981959342957
0,1,1,1,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,39,sqrt,13,21,nan,nan,NA,NA,0.6340508806262231,215.7490997314453
1,1,1,0,1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,82,sqrt,9,17,nan,nan,NA,NA,0.6066536203522505,221.49033641815186
1,1,1,1,1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,19,sqrt,9,15,nan,nan,NA,NA,0.6575342465753424,227.77736639976501
1,0,1,1,1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,20,sqrt,20,6,nan,nan,NA,NA,0.6526418786692759,233.96343541145325
1,0,1,1,0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,71,sqrt,11,23,nan,nan,NA,NA,0.6810176125244618,240.370423078537
1,1,1,1,1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,39,sqrt,20,6,nan,nan,NA,NA,0.6634050880626223,246.49076676368713
1,0,1,0,1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,49,log2,13,29,nan,nan,NA,NA,0.550880626223092,252.297021150589
1,0,0,1,0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,100,sqrt,9,25,nan,nan,NA,NA,0.45303326810176126,257.8420240879059
1,1,1,0,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,94,sqrt,6,3,nan,nan,NA,NA,0.7240704500978473,264.1959722042084
1,0,1,1,0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,80,auto,10,4,nan,nan,NA,NA,0.6105675146771037,269.9599676132202
1,0,1,1,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,47,sqrt,13,3,nan,nan,NA,NA,0.6829745596868885,275.9091942310333
1,1,1,1,1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,68,sqrt,3,21,nan,nan,NA,NA,0.7309197651663405,282.06874346733093
1,0,1,1,0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,61,sqrt,1,33,nan,nan,NA,NA,0.6056751467710372,288.3228392601013
0,1,1,1,1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,94,auto,6,9,nan,nan,NA,NA,0.6800391389432485,295.0086796283722
0,1,1,1,0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,48,auto,4,6,nan,nan,NA,NA,0.6692759295499021,301.24433064460754
0,1,1,1,1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,72,auto,17,3,nan,nan,NA,NA,0.6135029354207436,307.36043429374695
0,1,1,0,1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,33,log2,3,3,nan,nan,NA,NA,0.6976516634050881,313.858434677124
0,1,1,1,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,43,log2,3,21,nan,nan,NA,NA,0.6908023483365949,320.20949363708496
0,0,1,1,1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,92,auto,3,13,nan,nan,NA,NA,0.6839530332681018,325.8210711479187
1,0,1,0,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,24,log2,7,2,nan,nan,NA,NA,0.6947162426614482,331.75647830963135
1,0,1,1,0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,57,sqrt,3,11,nan,nan,NA,NA,0.678082191780822,337.92691826820374
0,1,1,0,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,100,sqrt,5,2,nan,nan,NA,NA,0.6467710371819961,344.05866289138794
0,1,1,0,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,61,sqrt,1,13,nan,nan,NA,NA,0.7299412915851272,350.4361369609833
0,0,1,0,1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,55,auto,2,23,nan,nan,NA,NA,0.5733855185909981,356.6039764881134
0,1,1,0,1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,47,sqrt,7,8,nan,nan,NA,NA,0.6125244618395304,362.72145676612854
1,1,1,1,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,41,log2,2,15,nan,nan,NA,NA,0.761252446183953,368.964706659317
1,1,1,0,0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,41,sqrt,1,4,nan,nan,NA,NA,0.7896281800391389,375.1636800765991
0,0,1,1,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,76,auto,1,12,nan,nan,NA,NA,0.7074363992172211,381.1007332801819
0,1,1,1,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,33,sqrt,1,6,nan,nan,NA,NA,0.821917808219178,386.89991879463196
0,1,1,1,0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,43,auto,1,9,nan,nan,NA,NA,0.6663405088062623,392.66622400283813
0,0,0,0,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,30,log2,2,2,nan,nan,NA,NA,0.7426614481409002,398.62315464019775
0,0,1,1,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,18,auto,1,22,nan,nan,NA,NA,0.6673189823874756,405.18062448501587
0,1,1,1,0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,92,log2,19,12,nan,nan,NA,NA,0.5205479452054794,411.4339828491211
0,1,1,0,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,66,log2,2,6,nan,nan,NA,NA,0.6790606653620352,417.6679790019989
0,1,1,1,0,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,86,sqrt,1,4,nan,nan,NA,NA,0.5645792563600783,423.1907570362091
0,0,1,0,1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,35,log2,5,3,nan,nan,NA,NA,0.6105675146771037,428.72555208206177
1,1,1,1,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,41,sqrt,1,14,nan,nan,NA,NA,0.7690802348336595,434.26388812065125
1,0,1,1,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,23,sqrt,2,15,nan,nan,NA,NA,0.7426614481409002,440.00209045410156
0,0,0,1,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,91,log2,2,4,nan,nan,NA,NA,0.8062622309197651,445.9988465309143
0,0,0,1,0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,21,log2,1,4,nan,nan,NA,NA,0.6839530332681018,451.2978422641754
0,0,0,1,0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,34,sqrt,1,5,nan,nan,NA,NA,0.6555772994129159,457.5439622402191
1,0,0,1,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,63,auto,3,5,nan,nan,NA,NA,0.7876712328767124,463.99628829956055
0,1,1,1,0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,69,log2,2,7,nan,nan,NA,NA,0.7025440313111546,469.5423722267151
0,1,0,1,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,75,sqrt,3,32,nan,nan,NA,NA,0.6183953033268101,475.1876232624054
0,0,0,1,0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,60,log2,7,5,nan,nan,NA,NA,0.4863013698630137,481.20889258384705
1,1,0,1,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,68,auto,5,12,nan,nan,NA,NA,0.7338551859099804,486.6616196632385
0,1,0,1,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,21,log2,1,11,nan,nan,NA,NA,0.7407045009784736,492.4689586162567
1,0,1,0,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,11,auto,2,5,nan,nan,NA,NA,0.6937377690802349,499.14388132095337
1,1,1,1,1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,67,log2,1,9,nan,nan,NA,NA,0.7964774951076321,504.90001106262207
0,0,0,1,1,1,1,nnClassifier,relu,NA,9,NA,nan,constant,nan,NA,nan,nan,1,nan,lbfgs,NA,0.0,513.1447989940643
1,1,0,1,0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,14,auto,4,17,nan,nan,NA,NA,0.6731898238747553,519.2407143115997
1,1,0,1,1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,96,log2,2,7,nan,nan,NA,NA,0.7788649706457925,525.1056888103485
1,1,1,1,0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,15,sqrt,1,8,nan,nan,NA,NA,0.8082191780821918,531.3382837772369
1,1,0,1,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,91,log2,4,12,nan,nan,NA,NA,0.7054794520547946,537.2933886051178
1,1,1,0,0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,10,log2,1,15,nan,nan,NA,NA,0.5851272015655578,542.8841526508331
0,0,0,0,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,79,log2,3,5,nan,nan,NA,NA,0.6937377690802349,548.3308675289154
0,1,1,1,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,42,sqrt,9,9,nan,nan,NA,NA,0.6330724070450098,553.4982614517212
1,0,1,1,1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,16,auto,5,19,nan,nan,NA,NA,0.6956947162426614,558.6988780498505
1,0,1,1,1,0,1,nnClassifier,identity,NA,11,NA,nan,invscaling,nan,NA,nan,nan,9,nan,lbfgs,NA,0.010763209393346379,563.8632121086121
1,1,0,1,1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,42,sqrt,3,9,nan,nan,NA,NA,0.7573385518590998,568.8429718017578
1,0,0,1,0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,14,auto,1,18,nan,nan,NA,NA,0.6506849315068494,574.4933936595917
1,1,0,0,0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,27,sqrt,6,5,nan,nan,NA,NA,0.5244618395303327,579.9120857715607
1,0,0,1,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,89,sqrt,1,2,nan,nan,NA,NA,0.8913894324853229,585.1826210021973
0,1,0,1,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,92,sqrt,3,6,nan,nan,NA,NA,0.7495107632093934,590.9550271034241
1,1,0,1,0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,26,auto,1,7,nan,nan,NA,NA,0.62720156555773,596.1053371429443
1,0,0,1,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,10,log2,4,13,nan,nan,NA,NA,0.6135029354207436,601.1512589454651
1,1,1,1,0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,73,sqrt,2,3,nan,nan,NA,NA,0.7798434442270059,606.8339257240295
1,0,1,1,1,1,1,kneighborsClassifier,NA,ball_tree,nan,NA,39,NA,nan,NA,nan,nan,nan,1,NA,uniform,0.8884540117416829,610.8931684494019
1,1,0,1,1,1,1,kneighborsClassifier,NA,kd_tree,nan,NA,28,NA,nan,NA,nan,nan,nan,7,NA,uniform,0.5469667318982387,614.8733537197113
1,1,1,1,1,0,0,kneighborsClassifier,NA,ball_tree,nan,NA,13,NA,nan,NA,nan,nan,nan,4,NA,uniform,0.6076320939334638,618.9008469581604
