feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,objective,elapsed_sec
0,0,1,1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,32,sqrt,19,22,nan,nan,NA,NA,0.9776386404293381,310.7201364040375
1,0,0,1,1,0,nnClassifier,tanh,NA,8,NA,nan,invscaling,nan,NA,nan,nan,4,nan,adam,NA,1.0,324.16608715057373
1,1,0,1,1,0,nnClassifier,tanh,NA,28,NA,nan,constant,nan,NA,nan,nan,1,nan,adam,NA,1.0,335.3256094455719
1,1,1,1,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,9,NA,nan,NA,nan,nan,nan,10,NA,distance,0.983005366726297,340.0624017715454
0,0,1,0,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,32,NA,nan,NA,nan,nan,nan,6,NA,distance,0.9749552772808586,345.00090765953064
1,1,1,0,1,0,kneighborsClassifier,NA,auto,nan,NA,20,NA,nan,NA,nan,nan,nan,9,NA,distance,0.981216457960644,349.5921103954315
1,0,1,1,1,1,nnClassifier,relu,NA,25,NA,nan,constant,nan,NA,nan,nan,9,nan,sgd,NA,1.0,357.47873187065125
0,1,0,0,0,1,nnClassifier,logistic,NA,25,NA,nan,constant,nan,NA,nan,nan,9,nan,sgd,NA,1.0,367.1762969493866
0,0,1,1,1,1,nnClassifier,relu,NA,18,NA,nan,adaptive,nan,NA,nan,nan,7,nan,lbfgs,NA,1.0,371.9580271244049
1,0,0,1,0,0,nnClassifier,identity,NA,26,NA,nan,invscaling,nan,NA,nan,nan,6,nan,adam,NA,1.0,378.41974687576294
0,1,1,1,1,0,kneighborsClassifier,NA,brute,nan,NA,21,NA,nan,NA,nan,nan,nan,8,NA,distance,0.9785330948121646,383.13255500793457
0,1,0,1,1,0,kneighborsClassifier,NA,auto,nan,NA,15,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.9776386404293381,387.70762753486633
0,1,1,1,0,0,nnClassifier,tanh,NA,17,NA,nan,adaptive,nan,NA,nan,nan,7,nan,lbfgs,NA,1.0,393.4367802143097
1,1,0,1,1,1,kneighborsClassifier,NA,ball_tree,nan,NA,15,NA,nan,NA,nan,nan,nan,1,NA,distance,0.983005366726297,398.1930160522461
0,0,1,0,0,1,nnClassifier,relu,NA,28,NA,nan,invscaling,nan,NA,nan,nan,3,nan,sgd,NA,1.0,419.15288758277893
1,0,1,1,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,15,NA,nan,NA,nan,nan,nan,3,NA,distance,0.981216457960644,423.60061526298523
1,1,1,1,0,0,kneighborsClassifier,NA,ball_tree,nan,NA,3,NA,nan,NA,nan,nan,nan,2,NA,uniform,0.9785330948121646,428.36006212234497
1,1,1,1,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,12,NA,nan,NA,nan,nan,nan,10,NA,distance,0.983005366726297,433.3207964897156
1,0,1,0,1,1,nnClassifier,logistic,NA,30,NA,nan,invscaling,nan,NA,nan,nan,8,nan,adam,NA,1.0,442.08874773979187
1,1,0,1,0,0,kneighborsClassifier,NA,ball_tree,nan,NA,9,NA,nan,NA,nan,nan,nan,2,NA,distance,0.9677996422182469,447.17327427864075
1,1,0,0,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,25,NA,nan,NA,nan,nan,nan,10,NA,distance,0.9821109123434705,451.9989743232727
0,0,0,1,0,1,kneighborsClassifier,NA,ball_tree,nan,NA,32,NA,nan,NA,nan,nan,nan,3,NA,distance,0.9695885509838998,456.6491780281067
1,1,0,0,0,0,nnClassifier,relu,NA,18,NA,nan,invscaling,nan,NA,nan,nan,2,nan,lbfgs,NA,1.0,461.4520962238312
1,1,0,1,0,0,kneighborsClassifier,NA,kd_tree,nan,NA,5,NA,nan,NA,nan,nan,nan,10,NA,distance,0.9776386404293381,465.9450173377991
0,0,1,0,1,0,nnClassifier,logistic,NA,14,NA,nan,adaptive,nan,NA,nan,nan,1,nan,sgd,NA,1.0,492.07852005958557
1,1,1,1,0,1,kneighborsClassifier,NA,ball_tree,nan,NA,37,NA,nan,NA,nan,nan,nan,4,NA,distance,0.9803220035778175,496.8236527442932
0,1,1,1,1,1,nnClassifier,relu,NA,23,NA,nan,adaptive,nan,NA,nan,nan,7,nan,lbfgs,NA,1.0,501.608451128006
1,1,1,0,1,0,nnClassifier,relu,NA,10,NA,nan,constant,nan,NA,nan,nan,10,nan,adam,NA,1.0,511.0959324836731
0,1,0,0,0,0,nnClassifier,identity,NA,30,NA,nan,adaptive,nan,NA,nan,nan,8,nan,sgd,NA,1.0,522.6076467037201
0,1,1,0,1,1,nnClassifier,identity,NA,13,NA,nan,invscaling,nan,NA,nan,nan,3,nan,sgd,NA,1.0,530.0144970417023
1,1,0,1,0,1,kneighborsClassifier,NA,ball_tree,nan,NA,17,NA,nan,NA,nan,nan,nan,3,NA,distance,0.9794275491949911,534.1461985111237
1,1,0,1,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,11,NA,nan,NA,nan,nan,nan,2,NA,distance,0.9847942754919499,538.5941827297211
1,0,0,0,1,0,nnClassifier,tanh,NA,31,NA,nan,adaptive,nan,NA,nan,nan,2,nan,lbfgs,NA,1.0,543.4463658332825
1,1,0,1,1,1,nnClassifier,identity,NA,27,NA,nan,adaptive,nan,NA,nan,nan,2,nan,sgd,NA,1.0,556.0630521774292
0,1,0,1,0,0,nnClassifier,identity,NA,32,NA,nan,constant,nan,NA,nan,nan,4,nan,adam,NA,1.0,562.0395152568817
0,1,1,0,1,1,nnClassifier,relu,NA,25,NA,nan,constant,nan,NA,nan,nan,7,nan,sgd,NA,1.0,569.601800441742
0,1,0,1,0,1,nnClassifier,tanh,NA,25,NA,nan,adaptive,nan,NA,nan,nan,1,nan,adam,NA,1.0,580.1225593090057
1,1,0,1,1,1,kneighborsClassifier,NA,brute,nan,NA,4,NA,nan,NA,nan,nan,nan,2,NA,uniform,0.9874776386404294,584.2298653125763
1,1,0,1,1,0,nnClassifier,tanh,NA,20,NA,nan,constant,nan,NA,nan,nan,5,nan,sgd,NA,1.0,595.1857552528381
0,0,0,1,0,0,nnClassifier,relu,NA,27,NA,nan,adaptive,nan,NA,nan,nan,2,nan,adam,NA,1.0,606.3686256408691
1,0,1,1,1,0,nnClassifier,tanh,NA,16,NA,nan,constant,nan,NA,nan,nan,3,nan,lbfgs,NA,1.0,611.072995185852
0,1,0,0,1,1,nnClassifier,relu,NA,16,NA,nan,constant,nan,NA,nan,nan,2,nan,adam,NA,1.0,624.2915003299713
0,0,0,1,1,0,nnClassifier,relu,NA,16,NA,nan,invscaling,nan,NA,nan,nan,6,nan,sgd,NA,1.0,635.3038680553436
1,0,0,0,0,1,nnClassifier,relu,NA,28,NA,nan,adaptive,nan,NA,nan,nan,3,nan,sgd,NA,1.0,648.278177022934
0,0,0,0,1,0,nnClassifier,logistic,NA,10,NA,nan,adaptive,nan,NA,nan,nan,1,nan,adam,NA,1.0,660.9062156677246
0,1,1,0,1,0,nnClassifier,logistic,NA,32,NA,nan,invscaling,nan,NA,nan,nan,6,nan,lbfgs,NA,1.0,665.3623893260956
1,0,0,1,1,1,nnClassifier,tanh,NA,32,NA,nan,invscaling,nan,NA,nan,nan,3,nan,lbfgs,NA,1.0,670.0456626415253
1,1,0,0,0,1,nnClassifier,relu,NA,10,NA,nan,adaptive,nan,NA,nan,nan,10,nan,sgd,NA,1.0,695.0258033275604
1,1,0,0,1,1,nnClassifier,logistic,NA,25,NA,nan,adaptive,nan,NA,nan,nan,1,nan,lbfgs,NA,1.0,699.1132788658142
1,1,0,0,1,0,kneighborsClassifier,NA,brute,nan,NA,9,NA,nan,NA,nan,nan,nan,1,NA,distance,0.9767441860465116,702.9727721214294
0,1,1,1,0,0,nnClassifier,tanh,NA,11,NA,nan,invscaling,nan,NA,nan,nan,9,nan,lbfgs,NA,1.0,707.1862218379974
0,0,0,0,1,1,nnClassifier,logistic,NA,16,NA,nan,constant,nan,NA,nan,nan,5,nan,lbfgs,NA,1.0,711.6363134384155
0,1,1,0,1,0,nnClassifier,relu,NA,16,NA,nan,invscaling,nan,NA,nan,nan,2,nan,lbfgs,NA,1.0,715.8406538963318
0,0,1,1,1,0,nnClassifier,tanh,NA,11,NA,nan,constant,nan,NA,nan,nan,5,nan,adam,NA,1.0,726.8949522972107
0,0,0,0,0,1,nnClassifier,logistic,NA,15,NA,nan,adaptive,nan,NA,nan,nan,6,nan,lbfgs,NA,1.0,731.1674013137817
1,1,1,1,1,0,nnClassifier,relu,NA,31,NA,nan,adaptive,nan,NA,nan,nan,8,nan,sgd,NA,1.0,743.9586186408997
1,1,1,1,0,0,nnClassifier,relu,NA,21,NA,nan,adaptive,nan,NA,nan,nan,6,nan,sgd,NA,1.0,759.3005068302155
1,0,1,1,0,1,nnClassifier,logistic,NA,25,NA,nan,invscaling,nan,NA,nan,nan,10,nan,lbfgs,NA,1.0,763.6626281738281
0,0,0,1,1,1,nnClassifier,identity,NA,18,NA,nan,invscaling,nan,NA,nan,nan,6,nan,lbfgs,NA,1.0,767.5762166976929
0,0,0,0,1,1,nnClassifier,logistic,NA,32,NA,nan,adaptive,nan,NA,nan,nan,6,nan,sgd,NA,1.0,782.2629361152649
1,1,0,0,1,1,kneighborsClassifier,NA,ball_tree,nan,NA,12,NA,nan,NA,nan,nan,nan,5,NA,uniform,0.9856887298747764,785.9280297756195
1,0,1,0,1,1,nnClassifier,logistic,NA,31,NA,nan,adaptive,nan,NA,nan,nan,6,nan,adam,NA,1.0,793.7353010177612
1,1,0,0,0,0,nnClassifier,logistic,NA,18,NA,nan,constant,nan,NA,nan,nan,2,nan,adam,NA,1.0,805.218997001648
1,0,0,1,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,10,NA,nan,NA,nan,nan,nan,8,NA,uniform,0.9785330948121646,808.9674983024597
0,1,1,1,1,1,nnClassifier,tanh,NA,24,NA,nan,adaptive,nan,NA,nan,nan,4,nan,lbfgs,NA,1.0,813.1629469394684
0,1,1,0,0,1,nnClassifier,relu,NA,13,NA,nan,adaptive,nan,NA,nan,nan,1,nan,sgd,NA,1.0,842.9354274272919
0,0,0,1,1,1,nnClassifier,identity,NA,20,NA,nan,constant,nan,NA,nan,nan,9,nan,adam,NA,1.0,849.0603265762329
1,0,1,0,1,1,kneighborsClassifier,NA,ball_tree,nan,NA,35,NA,nan,NA,nan,nan,nan,8,NA,uniform,0.981216457960644,852.8237919807434
