,feature_0,feature_1,feature_2,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,loss,status,time
20,1,1,1,nnClassifier,tanh,None,13.0,None,None,adaptive,None,None,None,None,3.0,None,sgd,None,0.9493534482758621,ok,86.43680663802661
21,0,1,1,nnClassifier,relu,None,22.0,None,None,constant,None,None,None,None,7.0,None,lbfgs,None,0.9493534482758621,ok,89.44478036696091
22,0,1,1,nnClassifier,logistic,None,20.0,None,None,invscaling,None,None,None,None,7.0,None,sgd,None,0.9493534482758621,ok,109.52476367703639
23,1,1,1,nnClassifier,tanh,None,23.0,None,None,adaptive,None,None,None,None,1.0,None,sgd,None,0.9493534482758621,ok,127.82986016897485
24,1,1,1,nnClassifier,relu,None,25.0,None,None,adaptive,None,None,None,None,7.0,None,lbfgs,None,0.9256465517241379,ok,131.24329927307554
25,1,1,0,nnClassifier,identity,None,27.0,None,None,adaptive,None,None,None,None,1.0,None,adam,None,0.9493534482758621,ok,133.55680253496394
26,1,1,1,nnClassifier,tanh,None,26.0,None,None,adaptive,None,None,None,None,1.0,None,adam,None,0.9493534482758621,ok,147.80530280200765
27,1,1,1,nnClassifier,tanh,None,24.0,None,None,adaptive,None,None,None,None,1.0,None,adam,None,0.9493534482758621,ok,162.8495542500168
28,1,1,0,nnClassifier,identity,None,27.0,None,None,adaptive,None,None,None,None,2.0,None,adam,None,0.9493534482758621,ok,164.5150315950159
29,1,1,0,kneighborsClassifier,None,ball_tree,None,None,2.0,None,None,None,None,None,None,1.0,None,uniform,0.8943965517241379,ok,164.57124829106033
30,1,1,1,nnClassifier,tanh,None,24.0,None,None,adaptive,None,None,None,None,2.0,None,adam,None,0.9493534482758621,ok,174.45076661906205
31,1,1,0,nnClassifier,identity,None,28.0,None,None,adaptive,None,None,None,None,3.0,None,adam,None,0.9493534482758621,ok,176.36066726013087
32,1,1,0,kneighborsClassifier,None,auto,None,None,39.0,None,None,None,None,None,None,9.0,None,distance,0.9288793103448276,ok,176.39483951218426
33,1,1,1,nnClassifier,tanh,None,8.0,None,None,adaptive,None,None,None,None,3.0,None,lbfgs,None,0.9407327586206896,ok,182.03064434300177
34,1,1,0,nnClassifier,identity,None,29.0,None,None,adaptive,None,None,None,None,2.0,None,adam,None,0.9493534482758621,ok,183.59866872197017
35,1,1,0,nnClassifier,identity,None,30.0,None,None,adaptive,None,None,None,None,4.0,None,adam,None,0.9493534482758621,ok,185.06120769213885
36,1,1,1,kneighborsClassifier,None,kd_tree,None,None,3.0,None,None,None,None,None,None,3.0,None,distance,0.9181034482758621,ok,185.10361274215393
37,0,1,0,nnClassifier,relu,None,16.0,None,None,invscaling,None,None,None,None,8.0,None,sgd,None,0.9493534482758621,ok,187.80277929711156
38,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.0,ok,None
39,1,1,1,nnClassifier,tanh,None,22.0,None,None,adaptive,None,None,None,None,4.0,None,sgd,None,0.9482758620689655,ok,207.29500242811628
40,0,1,1,kneighborsClassifier,None,ball_tree,None,None,29.0,None,None,None,None,None,None,7.0,None,uniform,0.9321120689655172,ok,207.3495690941345
41,0,1,1,randomForestClassifier,None,None,None,gini,None,None,11,sqrt,9,38,None,None,None,None,0.9321120689655172,ok,208.17514313012362
42,0,0,1,nnClassifier,tanh,None,14.0,None,None,invscaling,None,None,None,None,6.0,None,sgd,None,0.9493534482758621,ok,229.13173310109414
43,0,1,0,nnClassifier,relu,None,15.0,None,None,constant,None,None,None,None,9.0,None,lbfgs,None,0.9493534482758621,ok,231.71274685999379
44,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.0,ok,None
45,0,1,1,kneighborsClassifier,None,auto,None,None,9.0,None,None,None,None,None,None,10.0,None,uniform,0.9321120689655172,ok,231.79238506313413
46,0,1,1,nnClassifier,relu,None,21.0,None,None,constant,None,None,None,None,7.0,None,lbfgs,None,0.9493534482758621,ok,234.78247420606203
47,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.0,ok,None
48,0,1,1,nnClassifier,relu,None,21.0,None,None,constant,None,None,None,None,8.0,None,lbfgs,None,0.9385775862068966,ok,237.6709993800614
49,1,1,0,randomForestClassifier,None,None,None,entropy,None,None,15,log2,9,35,None,None,None,None,0.9321120689655172,ok,238.85123035497963
50,1,0,0,nnClassifier,identity,None,28.0,None,None,adaptive,None,None,None,None,2.0,None,adam,None,0.9493534482758621,ok,242.03913163300604
51,0,1,0,kneighborsClassifier,None,kd_tree,None,None,38.0,None,None,None,None,None,None,3.0,None,distance,0.9299568965517241,ok,242.0718243701849
52,1,1,1,nnClassifier,identity,None,25.0,None,None,adaptive,None,None,None,None,1.0,None,adam,None,0.9439655172413793,ok,245.57948666112497
53,0,0,1,nnClassifier,logistic,None,19.0,None,None,invscaling,None,None,None,None,10.0,None,sgd,None,0.9493534482758621,ok,257.19506951002404
54,0,1,1,randomForestClassifier,None,None,None,gini,None,None,77,sqrt,2,8,None,None,None,None,0.9331896551724138,ok,258.1615660311654
55,0,0,1,nnClassifier,logistic,None,9.0,None,None,invscaling,None,None,None,None,10.0,None,sgd,None,0.9493534482758621,ok,263.5194598941598
56,1,1,1,kneighborsClassifier,None,ball_tree,None,None,26.0,None,None,None,None,None,None,3.0,None,distance,0.9181034482758621,ok,263.55440864898264
57,1,1,0,nnClassifier,tanh,None,12.0,None,None,adaptive,None,None,None,None,3.0,None,sgd,None,0.9493534482758621,ok,279.8514649029821
58,0,1,0,nnClassifier,logistic,None,32.0,None,None,invscaling,None,None,None,None,5.0,None,sgd,None,0.9493534482758621,ok,293.59065648610704
59,0,1,0,randomForestClassifier,None,None,None,gini,None,None,56,auto,7,31,None,None,None,None,0.9321120689655172,ok,294.48269090312533
60,1,1,0,nnClassifier,identity,None,30.0,None,None,adaptive,None,None,None,None,4.0,None,adam,None,0.9493534482758621,ok,295.92792710801587
61,1,0,1,nnClassifier,tanh,None,23.0,None,None,adaptive,None,None,None,None,2.0,None,sgd,None,0.9493534482758621,ok,314.13066009711474
62,1,1,1,kneighborsClassifier,None,auto,None,None,10.0,None,None,None,None,None,None,7.0,None,uniform,0.9321120689655172,ok,314.1891145010013
63,1,1,0,nnClassifier,identity,None,31.0,None,None,adaptive,None,None,None,None,4.0,None,adam,None,0.9493534482758621,ok,315.5849557570182
64,1,1,0,nnClassifier,identity,None,28.0,None,None,constant,None,None,None,None,3.0,None,adam,None,0.9493534482758621,ok,317.48590852017514
65,0,1,1,nnClassifier,relu,None,20.0,None,None,constant,None,None,None,None,8.0,None,lbfgs,None,0.9385775862068966,ok,320.330508650979
66,1,1,0,nnClassifier,identity,None,13.0,None,None,constant,None,None,None,None,3.0,None,adam,None,0.9493534482758621,ok,324.73078101710416
67,1,1,0,nnClassifier,identity,None,32.0,None,None,constant,None,None,None,None,2.0,None,adam,None,0.9493534482758621,ok,326.139801946003
68,1,1,0,nnClassifier,identity,None,32.0,None,None,constant,None,None,None,None,2.0,None,adam,None,0.9493534482758621,ok,327.55236949399114
69,1,1,0,nnClassifier,identity,None,26.0,None,None,adaptive,None,None,None,None,1.0,None,adam,None,0.9493534482758621,ok,330.01401786715724
70,1,1,0,nnClassifier,identity,None,29.0,None,None,adaptive,None,None,None,None,2.0,None,adam,None,0.9493534482758621,ok,331.56247900100425
71,1,1,0,nnClassifier,tanh,None,26.0,None,None,adaptive,None,None,None,None,5.0,None,adam,None,0.9493534482758621,ok,334.3517861110158
72,1,1,0,nnClassifier,identity,None,30.0,None,None,adaptive,None,None,None,None,4.0,None,adam,None,0.9493534482758621,ok,335.78238052595407
73,1,0,1,nnClassifier,logistic,None,10.0,None,None,invscaling,None,None,None,None,10.0,None,sgd,None,0.9493534482758621,ok,344.3109872760251
74,1,0,1,nnClassifier,logistic,None,10.0,None,None,invscaling,None,None,None,None,6.0,None,sgd,None,0.9493534482758621,ok,359.41163370618597
75,1,1,0,randomForestClassifier,None,None,None,entropy,None,None,88,auto,12,19,None,None,None,None,0.9321120689655172,ok,360.58643838507123
76,0,1,0,nnClassifier,relu,None,15.0,None,None,constant,None,None,None,None,8.0,None,lbfgs,None,0.9493534482758621,ok,363.0948254039977
77,1,1,0,kneighborsClassifier,None,brute,None,None,35.0,None,None,None,None,None,None,10.0,None,uniform,0.9321120689655172,ok,363.2767366459593
78,1,0,1,nnClassifier,tanh,None,23.0,None,None,adaptive,None,None,None,None,1.0,None,adam,None,0.9493534482758621,ok,371.5402694090735
79,0,0,1,nnClassifier,tanh,None,17.0,None,None,invscaling,None,None,None,None,7.0,None,sgd,None,0.9493534482758621,ok,394.634465866955
80,0,0,1,randomForestClassifier,None,None,None,entropy,None,None,17,sqrt,16,24,None,None,None,None,0.9321120689655172,ok,396.09659943613224
81,1,1,1,kneighborsClassifier,None,ball_tree,None,None,10.0,None,None,None,None,None,None,6.0,None,distance,0.927801724137931,ok,396.1346386000514
82,1,1,1,nnClassifier,tanh,None,19.0,None,None,invscaling,None,None,None,None,9.0,None,sgd,None,0.9493534482758621,ok,418.48617679905146
83,1,1,1,nnClassifier,tanh,None,24.0,None,None,invscaling,None,None,None,None,9.0,None,adam,None,0.9418103448275862,ok,423.82583394111134
84,1,1,1,nnClassifier,tanh,None,22.0,None,None,constant,None,None,None,None,1.0,None,adam,None,0.9493534482758621,ok,435.5511463060975
85,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.0,ok,None
86,0,0,1,randomForestClassifier,None,None,None,gini,None,None,68,log2,12,34,None,None,None,None,0.9321120689655172,ok,436.5338714059908
87,0,1,0,kneighborsClassifier,None,kd_tree,None,None,26.0,None,None,None,None,None,None,2.0,None,uniform,0.9267241379310345,ok,436.58952598506585
88,1,1,0,nnClassifier,relu,None,27.0,None,None,constant,None,None,None,None,5.0,None,lbfgs,None,0.9493534482758621,ok,439.4009150429629
89,0,1,0,nnClassifier,logistic,None,27.0,None,None,constant,None,None,None,None,5.0,None,lbfgs,None,0.9493534482758621,ok,439.74724365910515
90,1,1,0,nnClassifier,logistic,None,25.0,None,None,adaptive,None,None,None,None,3.0,None,lbfgs,None,0.9493534482758621,ok,440.06479697604664
91,1,1,0,nnClassifier,logistic,None,25.0,None,None,adaptive,None,None,None,None,3.0,None,lbfgs,None,0.9493534482758621,ok,440.38126876205206
92,0,1,0,randomForestClassifier,None,None,None,entropy,None,None,2,auto,2,2,None,None,None,None,0.9321120689655172,ok,440.83608690300025
93,0,1,0,kneighborsClassifier,None,auto,None,None,6.0,None,None,None,None,None,None,4.0,None,distance,0.9321120689655172,ok,440.87061276612803
94,0,1,0,nnClassifier,relu,None,21.0,None,None,invscaling,None,None,None,None,7.0,None,lbfgs,None,0.9493534482758621,ok,443.5070414901711
95,1,0,0,nnClassifier,relu,None,17.0,None,None,invscaling,None,None,None,None,6.0,None,lbfgs,None,0.9493534482758621,ok,445.93820640910417
96,1,0,1,nnClassifier,relu,None,10.0,None,None,invscaling,None,None,None,None,6.0,None,sgd,None,0.9493534482758621,ok,449.56932546314783
97,1,0,1,nnClassifier,logistic,None,19.0,None,None,invscaling,None,None,None,None,10.0,None,sgd,None,0.9493534482758621,ok,468.6571169050876
98,1,0,0,randomForestClassifier,None,None,None,gini,None,None,23,sqrt,17,9,None,None,None,None,0.9321120689655172,ok,469.614588245051
99,1,0,1,nnClassifier,tanh,None,24.0,None,None,adaptive,None,None,None,None,1.0,None,adam,None,0.9493534482758621,ok,477.513376288116
