,feature_0,feature_1,feature_2,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,loss,status,time
37,1,0,0,kneighborsClassifier,None,auto,None,None,26,None,None,None,None,None,None,9,None,uniform,0.9504310344827587,ok,69.86249735788442
38,1,0,0,kneighborsClassifier,None,auto,None,None,39,None,None,None,None,None,None,8,None,uniform,0.9504310344827587,ok,69.91697488678619
39,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.0,ok,None
40,0,1,1,randomForestClassifier,None,None,None,gini,None,None,20.0,sqrt,2.0,34.0,None,None,None,None,0.9504310344827587,ok,70.94225659198128
41,1,0,0,kneighborsClassifier,None,auto,None,None,32,None,None,None,None,None,None,8,None,uniform,0.9504310344827587,ok,70.99730125395581
42,1,0,0,kneighborsClassifier,None,auto,None,None,32,None,None,None,None,None,None,7,None,distance,0.9504310344827587,ok,71.0291632139124
43,0,0,1,randomForestClassifier,None,None,None,gini,None,None,18.0,log2,12.0,8.0,None,None,None,None,0.947198275862069,ok,72.00162587082013
44,0,0,1,nnClassifier,logistic,None,24.0,None,None,constant,None,None,None,None,1.0,None,adam,None,0.9461206896551724,ok,83.58496963582002
45,1,0,1,randomForestClassifier,None,None,None,entropy,None,None,59.0,auto,18.0,28.0,None,None,None,None,0.9504310344827587,ok,84.88249384379014
46,1,0,1,randomForestClassifier,None,None,None,entropy,None,None,81.0,auto,18.0,19.0,None,None,None,None,0.9504310344827587,ok,86.1667794259265
47,1,0,1,nnClassifier,identity,None,24.0,None,None,invscaling,None,None,None,None,3.0,None,sgd,None,0.9450431034482759,ok,89.80306011298671
48,0,1,1,randomForestClassifier,None,None,None,gini,None,None,28.0,sqrt,14.0,7.0,None,None,None,None,0.9504310344827587,ok,90.73689939780161
49,1,0,1,nnClassifier,logistic,None,13.0,None,None,constant,None,None,None,None,3.0,None,adam,None,0.9461206896551724,ok,101.98411313886754
50,1,0,1,randomForestClassifier,None,None,None,entropy,None,None,78.0,auto,16.0,26.0,None,None,None,None,0.9504310344827587,ok,103.27107176999561
51,1,0,1,randomForestClassifier,None,None,None,entropy,None,None,61.0,auto,16.0,24.0,None,None,None,None,0.9504310344827587,ok,104.58189447480254
52,1,0,1,randomForestClassifier,None,None,None,entropy,None,None,62.0,auto,20.0,31.0,None,None,None,None,0.9504310344827587,ok,105.87647697795182
53,1,0,1,nnClassifier,relu,None,24.0,None,None,invscaling,None,None,None,None,7.0,None,sgd,None,0.9461206896551724,ok,123.26527112489566
54,0,1,0,kneighborsClassifier,None,ball_tree,None,None,19,None,None,None,None,None,None,4,None,uniform,0.9482758620689655,ok,123.31921355891973
55,1,0,1,randomForestClassifier,None,None,None,entropy,None,None,70.0,auto,19.0,17.0,None,None,None,None,0.9504310344827587,ok,124.58809046982788
56,1,0,1,randomForestClassifier,None,None,None,entropy,None,None,72.0,log2,18.0,12.0,None,None,None,None,0.9504310344827587,ok,125.87123292591423
57,1,0,1,randomForestClassifier,None,None,None,entropy,None,None,89.0,log2,11.0,15.0,None,None,None,None,0.9504310344827587,ok,127.21170267695561
58,1,0,1,nnClassifier,relu,None,31.0,None,None,constant,None,None,None,None,10.0,None,adam,None,0.9461206896551724,ok,131.3082955488935
59,0,0,1,randomForestClassifier,None,None,None,gini,None,None,12.0,log2,8.0,36.0,None,None,None,None,0.9461206896551724,ok,132.23794396198355
60,0,0,1,randomForestClassifier,None,None,None,gini,None,None,41.0,log2,7.0,32.0,None,None,None,None,0.9461206896551724,ok,133.24414537800476
61,0,1,1,randomForestClassifier,None,None,None,entropy,None,None,42.0,sqrt,4.0,19.0,None,None,None,None,0.9504310344827587,ok,134.6587317059748
62,0,1,1,nnClassifier,logistic,None,15.0,None,None,invscaling,None,None,None,None,6.0,None,lbfgs,None,0.9418103448275862,ok,138.91011166386306
63,1,0,1,randomForestClassifier,None,None,None,gini,None,None,99.0,log2,14.0,9.0,None,None,None,None,0.9504310344827587,ok,139.8250386719592
64,1,0,1,randomForestClassifier,None,None,None,gini,None,None,9.0,log2,15.0,8.0,None,None,None,None,0.9504310344827587,ok,140.62024883786216
65,1,1,0,kneighborsClassifier,None,kd_tree,None,None,6,None,None,None,None,None,None,9,None,uniform,0.9504310344827587,ok,140.67922758380882
66,1,1,0,kneighborsClassifier,None,kd_tree,None,None,8,None,None,None,None,None,None,10,None,uniform,0.9504310344827587,ok,140.74114667694084
67,0,1,0,kneighborsClassifier,None,ball_tree,None,None,36,None,None,None,None,None,None,1,None,distance,0.90625,ok,140.77393891685642
68,1,1,0,kneighborsClassifier,None,ball_tree,None,None,19,None,None,None,None,None,None,5,None,uniform,0.9504310344827587,ok,140.8302412040066
69,1,1,0,kneighborsClassifier,None,ball_tree,None,None,16,None,None,None,None,None,None,2,None,uniform,0.9450431034482759,ok,140.88644790300168
70,0,1,0,kneighborsClassifier,None,brute,None,None,8,None,None,None,None,None,None,7,None,distance,0.9504310344827587,ok,141.03048155386932
71,0,1,0,kneighborsClassifier,None,kd_tree,None,None,2,None,None,None,None,None,None,9,None,uniform,0.9504310344827587,ok,141.0878569688648
72,0,1,0,kneighborsClassifier,None,kd_tree,None,None,29,None,None,None,None,None,None,7,None,uniform,0.9504310344827587,ok,141.1433023768477
73,0,1,0,kneighborsClassifier,None,kd_tree,None,None,24,None,None,None,None,None,None,10,None,uniform,0.9504310344827587,ok,141.19827715982683
74,0,1,0,kneighborsClassifier,None,kd_tree,None,None,35,None,None,None,None,None,None,10,None,uniform,0.9504310344827587,ok,141.25334640196525
75,0,1,0,kneighborsClassifier,None,ball_tree,None,None,26,None,None,None,None,None,None,4,None,uniform,0.9482758620689655,ok,141.30808050790802
76,1,0,1,randomForestClassifier,None,None,None,entropy,None,None,79.0,auto,17.0,16.0,None,None,None,None,0.9504310344827587,ok,142.600887816865
77,0,1,0,kneighborsClassifier,None,auto,None,None,40,None,None,None,None,None,None,8,None,uniform,0.9504310344827587,ok,142.65626405598596
78,1,0,0,kneighborsClassifier,None,brute,None,None,16,None,None,None,None,None,None,8,None,uniform,0.9504310344827587,ok,142.830034121871
79,0,1,0,kneighborsClassifier,None,brute,None,None,18,None,None,None,None,None,None,6,None,uniform,0.9504310344827587,ok,142.99535426683724
80,0,1,1,randomForestClassifier,None,None,None,entropy,None,None,49.0,sqrt,3.0,23.0,None,None,None,None,0.9493534482758621,ok,144.35199826699682
81,1,0,1,randomForestClassifier,None,None,None,entropy,None,None,75.0,sqrt,19.0,12.0,None,None,None,None,0.9504310344827587,ok,145.6270903518889
82,1,0,0,kneighborsClassifier,None,auto,None,None,22,None,None,None,None,None,None,9,None,uniform,0.9504310344827587,ok,145.6843471878674
83,1,0,0,kneighborsClassifier,None,auto,None,None,28,None,None,None,None,None,None,10,None,uniform,0.9504310344827587,ok,145.7404412678443
84,1,0,0,kneighborsClassifier,None,auto,None,None,34,None,None,None,None,None,None,8,None,uniform,0.9504310344827587,ok,145.79619345185347
85,1,0,0,kneighborsClassifier,None,auto,None,None,32,None,None,None,None,None,None,7,None,distance,0.9504310344827587,ok,145.830776051851
86,1,0,1,nnClassifier,identity,None,28.0,None,None,constant,None,None,None,None,2.0,None,sgd,None,0.9310344827586207,ok,148.86546645779163
87,1,0,0,kneighborsClassifier,None,kd_tree,None,None,22,None,None,None,None,None,None,9,None,uniform,0.9504310344827587,ok,148.92263733479194
88,0,1,0,kneighborsClassifier,None,kd_tree,None,None,29,None,None,None,None,None,None,7,None,uniform,0.9504310344827587,ok,148.9786167968996
89,0,1,0,kneighborsClassifier,None,ball_tree,None,None,29,None,None,None,None,None,None,5,None,uniform,0.9504310344827587,ok,149.03501349291764
90,0,1,0,kneighborsClassifier,None,ball_tree,None,None,37,None,None,None,None,None,None,5,None,uniform,0.9504310344827587,ok,149.09136333991773
91,1,0,1,randomForestClassifier,None,None,None,gini,None,None,100.0,log2,15.0,10.0,None,None,None,None,0.9504310344827587,ok,150.07531716884114
92,1,0,1,randomForestClassifier,None,None,None,gini,None,None,7.0,auto,13.0,2.0,None,None,None,None,0.9504310344827587,ok,150.7920242238324
93,1,0,1,randomForestClassifier,None,None,None,gini,None,None,86.0,log2,12.0,18.0,None,None,None,None,0.9504310344827587,ok,151.71834704000503
94,1,1,0,nnClassifier,tanh,None,21.0,None,None,adaptive,None,None,None,None,4.0,None,adam,None,0.9461206896551724,ok,155.2202452828642
95,0,1,0,nnClassifier,tanh,None,8.0,None,None,constant,None,None,None,None,9.0,None,sgd,None,0.9461206896551724,ok,160.5289865587838
96,1,0,1,randomForestClassifier,None,None,None,entropy,None,None,92.0,sqrt,10.0,15.0,None,None,None,None,0.9504310344827587,ok,161.8807651149109
97,0,1,0,kneighborsClassifier,None,brute,None,None,9,None,None,None,None,None,None,3,None,distance,0.9504310344827587,ok,161.99167288979515
98,1,1,0,kneighborsClassifier,None,ball_tree,None,None,12,None,None,None,None,None,None,3,None,uniform,0.9482758620689655,ok,162.05135944788344
99,1,0,0,nnClassifier,identity,None,21.0,None,None,invscaling,None,None,None,None,6.0,None,lbfgs,None,0.9461206896551724,ok,162.35924110095948
