,feature_0,feature_1,feature_2,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,loss,status,time
26,0,1,0,nnClassifier,logistic,None,8,None,None,adaptive,None,None,None,None,10,None,lbfgs,None,0.9568965517241379,ok,52.31504214089364
27,0,1,0,nnClassifier,relu,None,31,None,None,constant,None,None,None,None,3,None,sgd,None,0.9568965517241379,ok,54.490376136032864
28,0,1,0,nnClassifier,relu,None,23,None,None,adaptive,None,None,None,None,8,None,lbfgs,None,0.9568965517241379,ok,57.11319514992647
29,0,1,1,nnClassifier,logistic,None,11,None,None,adaptive,None,None,None,None,9,None,lbfgs,None,0.9504310344827587,ok,61.76487852004357
30,0,1,0,nnClassifier,identity,None,31,None,None,constant,None,None,None,None,3,None,sgd,None,0.9568965517241379,ok,63.1543654629495
31,1,1,0,nnClassifier,relu,None,27,None,None,adaptive,None,None,None,None,8,None,lbfgs,None,0.9568965517241379,ok,66.14541293191724
32,0,1,1,nnClassifier,relu,None,23,None,None,adaptive,None,None,None,None,8,None,lbfgs,None,0.9439655172413793,ok,69.0610553890001
33,0,1,0,nnClassifier,identity,None,30,None,None,constant,None,None,None,None,1,None,sgd,None,0.9568965517241379,ok,70.27496668696404
34,1,1,1,nnClassifier,relu,None,28,None,None,adaptive,None,None,None,None,9,None,lbfgs,None,0.9364224137931034,ok,73.68688213685527
35,0,1,0,nnClassifier,identity,None,28,None,None,constant,None,None,None,None,1,None,sgd,None,0.9568965517241379,ok,74.97854934702627
36,0,1,0,randomForestClassifier,None,None,None,gini,None,None,55.0,sqrt,19.0,39.0,None,None,None,None,0.9321120689655172,ok,75.80669323494658
37,1,0,1,kneighborsClassifier,None,brute,None,None,38.0,None,None,None,None,None,None,9.0,None,uniform,0.9321120689655172,ok,75.97534961998463
38,0,1,0,nnClassifier,relu,None,19,None,None,adaptive,None,None,None,None,6,None,lbfgs,None,0.9568965517241379,ok,78.74162438698113
39,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.0,ok,None
40,0,1,1,kneighborsClassifier,None,kd_tree,None,None,40.0,None,None,None,None,None,None,1.0,None,uniform,0.9051724137931034,ok,78.82258595293388
41,1,1,0,randomForestClassifier,None,None,None,entropy,None,None,60.0,sqrt,15.0,29.0,None,None,None,None,0.9321120689655172,ok,79.98630651086569
42,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.0,ok,None
43,0,1,0,kneighborsClassifier,None,auto,None,None,3.0,None,None,None,None,None,None,7.0,None,distance,0.9321120689655172,ok,80.04302501794882
44,1,1,1,nnClassifier,tanh,None,21,None,None,adaptive,None,None,None,None,7,None,lbfgs,None,0.9461206896551724,ok,85.90952071989886
45,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.0,ok,None
46,0,1,0,kneighborsClassifier,None,brute,None,None,33.0,None,None,None,None,None,None,7.0,None,distance,0.9321120689655172,ok,86.08646932104602
47,0,1,1,nnClassifier,relu,None,14,None,None,adaptive,None,None,None,None,7,None,lbfgs,None,0.9493534482758621,ok,89.17881532292813
48,1,0,0,nnClassifier,relu,None,18,None,None,adaptive,None,None,None,None,9,None,adam,None,0.9568965517241379,ok,93.30975431390107
49,0,1,0,randomForestClassifier,None,None,None,entropy,None,None,2.0,auto,14.0,4.0,None,None,None,None,0.9321120689655172,ok,93.76978685590439
50,0,1,0,kneighborsClassifier,None,ball_tree,None,None,21.0,None,None,None,None,None,None,3.0,None,uniform,0.9310344827586207,ok,93.8229607839603
51,1,0,0,nnClassifier,tanh,None,11,None,None,adaptive,None,None,None,None,9,None,adam,None,0.9568965517241379,ok,100.55636318190955
52,1,0,1,nnClassifier,relu,None,25,None,None,invscaling,None,None,None,None,9,None,adam,None,0.9547413793103449,ok,105.1461459249258
53,1,0,0,randomForestClassifier,None,None,None,gini,None,None,32.0,auto,19.0,32.0,None,None,None,None,0.9321120689655172,ok,106.02872255886905
54,1,0,0,nnClassifier,tanh,None,12,None,None,adaptive,None,None,None,None,8,None,adam,None,0.9568965517241379,ok,110.29658951493911
55,1,0,0,kneighborsClassifier,None,auto,None,None,34.0,None,None,None,None,None,None,10.0,None,uniform,0.9321120689655172,ok,110.35151560301892
56,0,1,0,nnClassifier,relu,None,22,None,None,adaptive,None,None,None,None,5,None,lbfgs,None,0.9568965517241379,ok,112.8875030130148
57,0,1,1,nnClassifier,logistic,None,18,None,None,adaptive,None,None,None,None,4,None,lbfgs,None,0.9547413793103449,ok,114.27990267588757
58,0,1,0,randomForestClassifier,None,None,None,entropy,None,None,65.0,sqrt,9.0,38.0,None,None,None,None,0.9321120689655172,ok,115.22847008588724
59,0,1,0,nnClassifier,logistic,None,25,None,None,invscaling,None,None,None,None,10,None,adam,None,0.9568965517241379,ok,117.74106887192465
60,0,1,0,nnClassifier,tanh,None,16,None,None,adaptive,None,None,None,None,5,None,lbfgs,None,0.9568965517241379,ok,118.14242639183067
61,0,1,1,kneighborsClassifier,None,kd_tree,None,None,6.0,None,None,None,None,None,None,3.0,None,distance,0.9105603448275862,ok,118.17828878993168
62,0,1,0,nnClassifier,relu,None,14,None,None,invscaling,None,None,None,None,2,None,lbfgs,None,0.9568965517241379,ok,120.58976791985333
63,0,1,0,nnClassifier,relu,None,20,None,None,adaptive,None,None,None,None,3,None,lbfgs,None,0.9568965517241379,ok,123.22951585100964
64,0,1,0,randomForestClassifier,None,None,None,gini,None,None,18.0,auto,5.0,27.0,None,None,None,None,0.9321120689655172,ok,124.112905660877
65,0,1,0,nnClassifier,relu,None,30,None,None,constant,None,None,None,None,8,None,sgd,None,0.9568965517241379,ok,126.24345068191178
66,0,1,0,nnClassifier,relu,None,29,None,None,constant,None,None,None,None,4,None,sgd,None,0.9568965517241379,ok,128.4895556399133
67,0,1,0,nnClassifier,relu,None,26,None,None,constant,None,None,None,None,4,None,sgd,None,0.9568965517241379,ok,131.0315967160277
68,0,1,0,nnClassifier,relu,None,23,None,None,constant,None,None,None,None,2,None,sgd,None,0.9568965517241379,ok,134.9919549350161
69,0,1,0,nnClassifier,logistic,None,21,None,None,adaptive,None,None,None,None,10,None,lbfgs,None,0.9568965517241379,ok,135.34272514097393
70,0,1,0,nnClassifier,logistic,None,31,None,None,constant,None,None,None,None,3,None,sgd,None,0.9568965517241379,ok,138.51130190095864
71,0,1,0,nnClassifier,logistic,None,8,None,None,constant,None,None,None,None,10,None,sgd,None,0.9568965517241379,ok,144.16793959285133
72,0,1,0,nnClassifier,logistic,None,32,None,None,invscaling,None,None,None,None,7,None,lbfgs,None,0.9568965517241379,ok,144.50951411901042
73,0,1,0,nnClassifier,relu,None,24,None,None,constant,None,None,None,None,6,None,sgd,None,0.9568965517241379,ok,146.69342966587283
74,0,1,0,nnClassifier,identity,None,27,None,None,adaptive,None,None,None,None,7,None,lbfgs,None,0.9568965517241379,ok,146.9404531819746
75,0,1,0,nnClassifier,identity,None,29,None,None,constant,None,None,None,None,9,None,sgd,None,0.9568965517241379,ok,148.71000995393842
76,1,1,1,kneighborsClassifier,None,brute,None,None,20.0,None,None,None,None,None,None,7.0,None,distance,0.9234913793103449,ok,148.8476708359085
77,1,1,0,nnClassifier,identity,None,31,None,None,invscaling,None,None,None,None,8,None,lbfgs,None,0.9568965517241379,ok,149.0792626098264
78,1,1,0,nnClassifier,identity,None,27,None,None,adaptive,None,None,None,None,3,None,lbfgs,None,0.9568965517241379,ok,150.53440739493817
79,1,1,0,randomForestClassifier,None,None,None,gini,None,None,43.0,sqrt,14.0,18.0,None,None,None,None,0.9321120689655172,ok,151.4375283929985
80,0,1,1,nnClassifier,logistic,None,9,None,None,invscaling,None,None,None,None,5,None,sgd,None,0.9568965517241379,ok,163.39345845091157
81,1,1,0,kneighborsClassifier,None,ball_tree,None,None,26.0,None,None,None,None,None,None,2.0,None,uniform,0.9310344827586207,ok,163.44975645490922
82,0,1,0,nnClassifier,relu,None,24,None,None,constant,None,None,None,None,6,None,lbfgs,None,0.9568965517241379,ok,166.0425710529089
83,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.0,ok,None
84,0,1,0,randomForestClassifier,None,None,None,entropy,None,None,74.0,auto,17.0,3.0,None,None,None,None,0.9321120689655172,ok,166.99754590797238
85,0,1,1,nnClassifier,relu,None,32,None,None,adaptive,None,None,None,None,4,None,lbfgs,None,0.9504310344827587,ok,169.84859743504785
86,0,1,0,nnClassifier,logistic,None,10,None,None,invscaling,None,None,None,None,6,None,lbfgs,None,0.9568965517241379,ok,170.20796790788881
87,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.0,ok,None
88,0,1,0,nnClassifier,logistic,None,17,None,None,adaptive,None,None,None,None,10,None,lbfgs,None,0.9568965517241379,ok,170.5759655998554
89,0,1,0,nnClassifier,identity,None,28,None,None,constant,None,None,None,None,1,None,sgd,None,0.9568965517241379,ok,171.87027066689916
90,0,1,1,randomForestClassifier,None,None,None,gini,None,None,17.0,sqrt,10.0,22.0,None,None,None,None,0.9321120689655172,ok,172.7697990690358
91,0,1,0,nnClassifier,relu,None,22,None,None,adaptive,None,None,None,None,2,None,adam,None,0.9568965517241379,ok,175.02973216492683
92,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.0,ok,None
93,0,1,0,nnClassifier,identity,None,26,None,None,adaptive,None,None,None,None,7,None,lbfgs,None,0.9568965517241379,ok,175.30202155699953
94,1,0,0,nnClassifier,relu,None,19,None,None,adaptive,None,None,None,None,9,None,adam,None,0.9568965517241379,ok,179.27439587796107
95,0,1,1,nnClassifier,tanh,None,26,None,None,adaptive,None,None,None,None,7,None,lbfgs,None,0.9515086206896551,ok,184.8013553370256
96,0,1,0,randomForestClassifier,None,None,None,entropy,None,None,97.0,log2,5.0,8.0,None,None,None,None,0.9321120689655172,ok,185.80685171997175
97,1,0,0,nnClassifier,tanh,None,12,None,None,adaptive,None,None,None,None,9,None,adam,None,0.9568965517241379,ok,192.01812574500218
98,1,0,0,nnClassifier,tanh,None,14,None,None,adaptive,None,None,None,None,8,None,adam,None,0.9568965517241379,ok,195.73769635497592
99,1,0,0,kneighborsClassifier,None,ball_tree,None,None,7.0,None,None,None,None,None,None,4.0,None,uniform,0.9321120689655172,ok,195.87843357003294
