,feature_0,feature_1,feature_2,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,loss,status,time
0,0,1,1,nnClassifier,logistic,None,21,None,None,adaptive,None,None,None,None,7,None,adam,None,0.9385775862068966,ok,7.853058079024777
1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.0,ok,None
2,0,1,1,nnClassifier,logistic,None,22,None,None,invscaling,None,None,None,None,9,None,adam,None,0.9364224137931034,ok,17.203282729024068
3,0,1,1,nnClassifier,relu,None,23,None,None,invscaling,None,None,None,None,3,None,sgd,None,0.9439655172413793,ok,30.50158679112792
4,1,0,0,nnClassifier,identity,None,28,None,None,constant,None,None,None,None,6,None,lbfgs,None,0.9439655172413793,ok,30.75713526713662
5,0,0,1,randomForestClassifier,None,None,None,entropy,None,None,56.0,sqrt,16.0,30.0,None,None,None,None,0.947198275862069,ok,32.18107176315971
6,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,13.0,log2,10.0,31.0,None,None,None,None,0.947198275862069,ok,33.3928185030818
7,1,0,0,nnClassifier,tanh,None,21,None,None,adaptive,None,None,None,None,7,None,adam,None,0.9439655172413793,ok,37.2270651969593
8,1,1,1,kneighborsClassifier,None,kd_tree,None,None,34.0,None,None,None,None,None,None,6.0,None,distance,0.9439655172413793,ok,37.249428891111165
9,1,0,1,nnClassifier,logistic,None,19,None,None,constant,None,None,None,None,7,None,lbfgs,None,0.9407327586206896,ok,40.804580674972385
10,0,1,0,nnClassifier,tanh,None,29,None,None,invscaling,None,None,None,None,9,None,lbfgs,None,0.9439655172413793,ok,43.401505592046306
11,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.0,ok,None
12,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.0,ok,None
13,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.0,ok,None
14,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.0,ok,None
15,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.0,ok,None
16,1,1,1,nnClassifier,identity,None,24,None,None,constant,None,None,None,None,9,None,lbfgs,None,0.9331896551724138,ok,43.73781020799652
17,0,1,1,randomForestClassifier,None,None,None,entropy,None,None,15.0,auto,9.0,6.0,None,None,None,None,0.947198275862069,ok,44.99257217999548
18,0,1,0,kneighborsClassifier,None,auto,None,None,15.0,None,None,None,None,None,None,5.0,None,distance,0.947198275862069,ok,45.01237657503225
19,0,0,1,kneighborsClassifier,None,auto,None,None,11.0,None,None,None,None,None,None,1.0,None,distance,0.9051724137931034,ok,45.03298801393248
20,0,1,1,randomForestClassifier,None,None,None,gini,None,None,73.0,sqrt,2.0,3.0,None,None,None,None,0.9385775862068966,ok,46.03035833500326
21,0,1,0,randomForestClassifier,None,None,None,gini,None,None,98.0,auto,5.0,15.0,None,None,None,None,0.947198275862069,ok,46.93541091307998
22,0,1,0,randomForestClassifier,None,None,None,gini,None,None,94.0,auto,2.0,18.0,None,None,None,None,0.947198275862069,ok,47.85386355011724
