feature_0,feature_1,feature_2,feature_3,feature_4,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,objective,elapsed_sec
0,0,0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,59,auto,8,8,nan,nan,NA,NA,0.725925925925926,212.3093433380127
0,1,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,65,sqrt,9,11,nan,nan,NA,NA,0.8055555555555556,217.70157408714294
0,1,1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,51,log2,9,17,nan,nan,NA,NA,0.8425925925925926,222.78077483177185
0,1,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,39,sqrt,5,9,nan,nan,NA,NA,0.8166666666666667,228.05502438545227
1,0,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,36,sqrt,9,22,nan,nan,NA,NA,0.837037037037037,233.12001252174377
1,0,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,90,sqrt,16,10,nan,nan,NA,NA,0.8203703703703704,238.13617992401123
0,1,1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,60,sqrt,16,15,nan,nan,NA,NA,0.7703703703703704,243.0952489376068
1,1,1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,68,auto,16,27,nan,nan,NA,NA,0.8444444444444444,248.3469455242157
0,0,1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,100,sqrt,4,2,nan,nan,NA,NA,0.7925925925925926,253.71611523628235
1,0,0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,8,sqrt,2,19,nan,nan,NA,NA,0.7870370370370371,258.99806475639343
1,1,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,54,sqrt,8,3,nan,nan,NA,NA,0.8777777777777778,264.74061393737793
1,1,1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,40,sqrt,17,7,nan,nan,NA,NA,0.8777777777777778,270.70369815826416
0,0,0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,33,log2,3,27,nan,nan,NA,NA,0.8111111111111111,276.35323333740234
0,1,0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,86,auto,4,7,nan,nan,NA,NA,0.8037037037037037,281.8369197845459
0,1,1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,46,log2,6,37,nan,nan,NA,NA,0.7666666666666667,287.4077160358429
0,0,0,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,74,auto,7,20,nan,nan,NA,NA,0.0,291.6274709701538
0,0,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,98,log2,15,20,nan,nan,NA,NA,0.8185185185185185,296.86372661590576
0,0,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,98,sqrt,4,28,nan,nan,NA,NA,0.8055555555555556,301.82970237731934
1,0,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,67,auto,11,37,nan,nan,NA,NA,0.8722222222222222,307.3111414909363
0,0,0,1,0,kneighborsClassifier,NA,auto,nan,NA,21,NA,nan,NA,nan,nan,nan,1,NA,uniform,0.7055555555555556,311.93902802467346
0,1,0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,68,sqrt,2,40,nan,nan,NA,NA,0.8018518518518518,317.73777770996094
0,0,1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,67,log2,11,6,nan,nan,NA,NA,0.8111111111111111,322.8188977241516
1,0,1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,94,auto,18,17,nan,nan,NA,NA,0.7814814814814814,327.940064907074
1,1,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,72,log2,9,36,nan,nan,NA,NA,0.8759259259259259,333.2474811077118
1,1,1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,85,auto,2,27,nan,nan,NA,NA,0.8870370370370371,338.37891602516174
1,1,1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,91,sqrt,3,17,nan,nan,NA,NA,0.85,343.6383447647095
0,1,0,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,1,auto,3,7,nan,nan,NA,NA,0.7240740740740741,349.56253147125244
0,0,0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,31,auto,2,34,nan,nan,NA,NA,0.75,354.44740104675293
0,1,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,62,auto,13,5,nan,nan,NA,NA,0.8037037037037037,359.27417635917664
1,0,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,78,sqrt,1,26,nan,nan,NA,NA,0.8333333333333334,364.42920327186584
0,0,0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,72,sqrt,6,6,nan,nan,NA,NA,0.8203703703703704,369.73475313186646
0,0,0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,67,log2,15,10,nan,nan,NA,NA,0.8018518518518518,374.6589720249176
1,0,1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,58,sqrt,15,18,nan,nan,NA,NA,0.7851851851851852,379.691055059433
1,1,1,0,1,nnClassifier,identity,NA,22,NA,nan,invscaling,nan,NA,nan,nan,2,nan,sgd,NA,0.6018518518518519,385.5929112434387
1,0,0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,67,sqrt,19,39,nan,nan,NA,NA,0.7833333333333333,391.151974439621
1,0,1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,63,auto,10,8,nan,nan,NA,NA,0.7870370370370371,397.06851053237915
0,1,0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,59,auto,11,3,nan,nan,NA,NA,0.8074074074074075,402.0360298156738
0,0,0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,90,auto,4,34,nan,nan,NA,NA,0.7537037037037037,407.0492687225342
0,1,0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,40,log2,10,36,nan,nan,NA,NA,0.7981481481481482,412.24355578422546
1,1,1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,92,auto,7,28,nan,nan,NA,NA,0.8833333333333333,417.8141191005707
1,1,0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,65,sqrt,1,19,nan,nan,NA,NA,0.8444444444444444,422.8655159473419
1,0,0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,35,log2,17,7,nan,nan,NA,NA,0.8185185185185185,428.3630449771881
1,1,0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,80,sqrt,7,8,nan,nan,NA,NA,0.8481481481481481,433.4173393249512
0,0,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,49,sqrt,1,29,nan,nan,NA,NA,0.7648148148148148,438.4734528064728
1,1,0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,86,sqrt,8,4,nan,nan,NA,NA,0.8388888888888889,444.22923135757446
1,1,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,73,auto,7,33,nan,nan,NA,NA,0.8648148148148148,449.94861698150635
1,1,1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,69,auto,7,39,nan,nan,NA,NA,0.85,454.7588610649109
0,0,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,79,auto,7,31,nan,nan,NA,NA,0.7574074074074074,459.6564893722534
0,1,0,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,84,auto,6,12,nan,nan,NA,NA,0.7111111111111111,464.753347158432
1,1,0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,81,sqrt,17,6,nan,nan,NA,NA,0.8018518518518518,469.73481917381287
1,0,0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,52,sqrt,6,18,nan,nan,NA,NA,0.7722222222222223,474.73900055885315
1,1,0,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,33,sqrt,19,7,nan,nan,NA,NA,0.8037037037037037,480.3406057357788
1,1,0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,86,sqrt,19,26,nan,nan,NA,NA,0.8203703703703704,485.3415503501892
1,0,1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,93,log2,9,24,nan,nan,NA,NA,0.8444444444444444,490.63226652145386
1,0,0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,87,auto,6,8,nan,nan,NA,NA,0.774074074074074,495.6124083995819
1,1,0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,64,auto,5,11,nan,nan,NA,NA,0.8481481481481481,500.9471912384033
1,1,1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,59,sqrt,1,35,nan,nan,NA,NA,0.8759259259259259,505.90239906311035
1,1,1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,23,sqrt,2,9,nan,nan,NA,NA,0.8962962962962963,511.23191714286804
1,1,0,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,83,auto,14,25,nan,nan,NA,NA,0.8018518518518518,516.1351161003113
0,1,0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,90,auto,20,38,nan,nan,NA,NA,0.7944444444444444,520.6680579185486
1,1,0,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,70,sqrt,7,35,nan,nan,NA,NA,0.8,525.5883972644806
