feature_0,feature_1,feature_2,feature_3,feature_4,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,objective,elapsed_sec
1,1,1,0,1,kneighborsClassifier,NA,kd_tree,nan,NA,39,NA,nan,NA,nan,nan,nan,10,NA,distance,0.8759259259259259,156.2445797920227
1,1,1,0,1,kneighborsClassifier,NA,ball_tree,nan,NA,40,NA,nan,NA,nan,nan,nan,8,NA,distance,0.8740740740740741,160.89662742614746
1,1,1,0,1,kneighborsClassifier,NA,brute,nan,NA,40,NA,nan,NA,nan,nan,nan,2,NA,uniform,0.8462962962962963,165.36299324035645
1,0,1,0,0,kneighborsClassifier,NA,ball_tree,nan,NA,31,NA,nan,NA,nan,nan,nan,10,NA,distance,0.7759259259259259,169.59220910072327
1,1,1,0,1,kneighborsClassifier,NA,ball_tree,nan,NA,32,NA,nan,NA,nan,nan,nan,4,NA,distance,0.8833333333333333,174.36442375183105
1,1,1,1,1,kneighborsClassifier,NA,brute,nan,NA,31,NA,nan,NA,nan,nan,nan,6,NA,distance,0.8648148148148148,179.24407625198364
0,1,1,0,1,kneighborsClassifier,NA,ball_tree,nan,NA,33,NA,nan,NA,nan,nan,nan,7,NA,distance,0.837037037037037,183.44933342933655
1,1,1,1,1,kneighborsClassifier,NA,ball_tree,nan,NA,30,NA,nan,NA,nan,nan,nan,4,NA,uniform,0.8203703703703704,187.86570644378662
1,1,1,0,1,kneighborsClassifier,NA,kd_tree,nan,NA,31,NA,nan,NA,nan,nan,nan,5,NA,distance,0.8759259259259259,191.9189417362213
1,1,0,1,1,kneighborsClassifier,NA,ball_tree,nan,NA,39,NA,nan,NA,nan,nan,nan,10,NA,distance,0.8462962962962963,196.60342812538147
1,1,1,0,1,kneighborsClassifier,NA,brute,nan,NA,31,NA,nan,NA,nan,nan,nan,4,NA,uniform,0.8537037037037037,201.57501125335693
0,1,1,0,1,kneighborsClassifier,NA,kd_tree,nan,NA,31,NA,nan,NA,nan,nan,nan,6,NA,uniform,0.8092592592592592,206.08628630638123
1,1,1,0,0,kneighborsClassifier,NA,brute,nan,NA,30,NA,nan,NA,nan,nan,nan,4,NA,distance,0.8666666666666667,211.09511280059814
1,0,1,1,1,kneighborsClassifier,NA,kd_tree,nan,NA,25,NA,nan,NA,nan,nan,nan,8,NA,distance,0.8537037037037037,215.85259079933167
1,1,1,0,0,kneighborsClassifier,NA,ball_tree,nan,NA,15,NA,nan,NA,nan,nan,nan,2,NA,distance,0.8666666666666667,220.4824948310852
1,1,1,0,0,kneighborsClassifier,NA,auto,nan,NA,24,NA,nan,NA,nan,nan,nan,4,NA,distance,0.8666666666666667,225.03564143180847
1,1,1,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,38,NA,nan,NA,nan,nan,nan,1,NA,distance,0.8740740740740741,229.68947744369507
1,1,1,0,0,kneighborsClassifier,NA,kd_tree,nan,NA,14,NA,nan,NA,nan,nan,nan,9,NA,distance,0.8648148148148148,234.28276014328003
1,1,1,1,1,kneighborsClassifier,NA,ball_tree,nan,NA,39,NA,nan,NA,nan,nan,nan,6,NA,distance,0.8648148148148148,239.0731818675995
1,1,1,1,0,kneighborsClassifier,NA,auto,nan,NA,34,NA,nan,NA,nan,nan,nan,6,NA,distance,0.8722222222222222,244.2852122783661
1,1,1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,21,sqrt,9,19,nan,nan,NA,NA,0.8388888888888889,250.12141847610474
1,0,1,0,0,kneighborsClassifier,NA,brute,nan,NA,27,NA,nan,NA,nan,nan,nan,7,NA,distance,0.7796296296296297,255.09510803222656
1,1,1,0,0,kneighborsClassifier,NA,brute,nan,NA,30,NA,nan,NA,nan,nan,nan,8,NA,distance,0.8648148148148148,259.7009422779083
1,1,0,0,1,kneighborsClassifier,NA,ball_tree,nan,NA,33,NA,nan,NA,nan,nan,nan,9,NA,distance,0.8425925925925926,264.152348279953
1,1,1,0,0,kneighborsClassifier,NA,brute,nan,NA,32,NA,nan,NA,nan,nan,nan,4,NA,distance,0.8666666666666667,268.7159547805786
1,1,1,0,1,kneighborsClassifier,NA,auto,nan,NA,32,NA,nan,NA,nan,nan,nan,1,NA,distance,0.8814814814814815,272.7368206977844
1,1,1,0,0,kneighborsClassifier,NA,kd_tree,nan,NA,31,NA,nan,NA,nan,nan,nan,3,NA,uniform,0.837037037037037,277.290860414505
0,1,1,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,25,NA,nan,NA,nan,nan,nan,5,NA,distance,0.8166666666666667,282.35069942474365
1,1,1,1,0,kneighborsClassifier,NA,brute,nan,NA,12,NA,nan,NA,nan,nan,nan,4,NA,distance,0.8851851851851852,286.83402037620544
1,0,1,1,1,kneighborsClassifier,NA,ball_tree,nan,NA,26,NA,nan,NA,nan,nan,nan,9,NA,distance,0.8518518518518519,291.14917755126953
1,1,0,1,0,kneighborsClassifier,NA,brute,nan,NA,7,NA,nan,NA,nan,nan,nan,2,NA,distance,0.8611111111111112,295.94450640678406
1,1,1,1,1,kneighborsClassifier,NA,auto,nan,NA,27,NA,nan,NA,nan,nan,nan,6,NA,distance,0.8648148148148148,300.8175528049469
1,1,1,1,1,kneighborsClassifier,NA,kd_tree,nan,NA,40,NA,nan,NA,nan,nan,nan,1,NA,distance,0.8777777777777778,305.3556923866272
1,1,1,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,36,NA,nan,NA,nan,nan,nan,10,NA,distance,0.8685185185185185,309.9424977302551
1,0,0,1,1,kneighborsClassifier,NA,auto,nan,NA,32,NA,nan,NA,nan,nan,nan,2,NA,uniform,0.7907407407407407,314.3116104602814
0,1,1,0,1,kneighborsClassifier,NA,auto,nan,NA,2,NA,nan,NA,nan,nan,nan,2,NA,distance,0.8296296296296296,319.1410987377167
1,1,1,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,40,NA,nan,NA,nan,nan,nan,6,NA,distance,0.8722222222222222,324.119980096817
1,1,0,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,12,NA,nan,NA,nan,nan,nan,2,NA,distance,0.8611111111111112,329.15336894989014
1,1,1,1,1,kneighborsClassifier,NA,ball_tree,nan,NA,8,NA,nan,NA,nan,nan,nan,10,NA,distance,0.8722222222222222,334.0135591030121
0,0,0,1,1,kneighborsClassifier,NA,ball_tree,nan,NA,25,NA,nan,NA,nan,nan,nan,8,NA,distance,0.7759259259259259,338.7623281478882
0,1,0,0,1,kneighborsClassifier,NA,auto,nan,NA,40,NA,nan,NA,nan,nan,nan,2,NA,distance,0.7314814814814815,343.37576699256897
1,0,1,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,6,NA,nan,NA,nan,nan,nan,7,NA,uniform,0.8148148148148148,348.1992862224579
1,1,0,1,1,kneighborsClassifier,NA,kd_tree,nan,NA,36,NA,nan,NA,nan,nan,nan,4,NA,distance,0.8518518518518519,352.7668306827545
1,0,1,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,36,NA,nan,NA,nan,nan,nan,6,NA,uniform,0.8055555555555556,357.47386956214905
1,0,1,0,1,kneighborsClassifier,NA,auto,nan,NA,25,NA,nan,NA,nan,nan,nan,1,NA,uniform,0.85,362.20416736602783
1,1,1,0,0,kneighborsClassifier,NA,ball_tree,nan,NA,34,NA,nan,NA,nan,nan,nan,3,NA,distance,0.8537037037037037,367.1882743835449
1,0,1,0,1,kneighborsClassifier,NA,ball_tree,nan,NA,28,NA,nan,NA,nan,nan,nan,10,NA,distance,0.8537037037037037,372.0366072654724
1,1,1,0,1,kneighborsClassifier,NA,auto,nan,NA,4,NA,nan,NA,nan,nan,nan,3,NA,distance,0.8814814814814815,376.72942566871643
1,0,1,1,1,kneighborsClassifier,NA,brute,nan,NA,20,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.8148148148148148,381.81262469291687
1,0,1,1,1,kneighborsClassifier,NA,kd_tree,nan,NA,37,NA,nan,NA,nan,nan,nan,9,NA,distance,0.8518518518518519,386.2337124347687
1,1,0,0,1,kneighborsClassifier,NA,auto,nan,NA,22,NA,nan,NA,nan,nan,nan,6,NA,distance,0.8481481481481481,391.12479734420776
1,0,1,1,1,kneighborsClassifier,NA,auto,nan,NA,39,NA,nan,NA,nan,nan,nan,2,NA,uniform,0.8444444444444444,396.14380860328674
1,1,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,80,sqrt,11,17,nan,nan,NA,NA,0.8444444444444444,402.0684804916382
1,1,1,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,13,NA,nan,NA,nan,nan,nan,3,NA,distance,0.8907407407407407,406.91829085350037
1,1,0,1,1,kneighborsClassifier,NA,brute,nan,NA,14,NA,nan,NA,nan,nan,nan,2,NA,distance,0.8592592592592593,411.861368894577
1,1,1,0,0,kneighborsClassifier,NA,ball_tree,nan,NA,3,NA,nan,NA,nan,nan,nan,1,NA,distance,0.8666666666666667,416.7434034347534
1,0,1,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,31,NA,nan,NA,nan,nan,nan,1,NA,uniform,0.8185185185185185,421.5930516719818
0,1,1,1,0,kneighborsClassifier,NA,auto,nan,NA,37,NA,nan,NA,nan,nan,nan,2,NA,uniform,0.7925925925925926,426.0951166152954
1,0,1,1,1,nnClassifier,logistic,NA,25,NA,nan,adaptive,nan,NA,nan,nan,10,nan,lbfgs,NA,0.6129629629629629,433.217777967453
1,1,1,1,0,kneighborsClassifier,NA,auto,nan,NA,38,NA,nan,NA,nan,nan,nan,8,NA,uniform,0.8296296296296296,438.0127809047699
1,1,1,0,0,kneighborsClassifier,NA,kd_tree,nan,NA,3,NA,nan,NA,nan,nan,nan,10,NA,distance,0.8592592592592593,442.9141306877136
1,1,1,1,1,kneighborsClassifier,NA,auto,nan,NA,16,NA,nan,NA,nan,nan,nan,2,NA,distance,0.8777777777777778,447.16187715530396
1,1,1,0,0,kneighborsClassifier,NA,brute,nan,NA,40,NA,nan,NA,nan,nan,nan,5,NA,uniform,0.8425925925925926,451.7850728034973
1,1,1,0,0,kneighborsClassifier,NA,brute,nan,NA,40,NA,nan,NA,nan,nan,nan,3,NA,uniform,0.837037037037037,456.7940003871918
1,1,1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,58,auto,2,39,nan,nan,NA,NA,0.8333333333333334,461.90735507011414
1,0,1,0,1,kneighborsClassifier,NA,auto,nan,NA,11,NA,nan,NA,nan,nan,nan,4,NA,distance,0.85,466.20429277420044
1,1,1,0,1,kneighborsClassifier,NA,kd_tree,nan,NA,40,NA,nan,NA,nan,nan,nan,4,NA,distance,0.8833333333333333,471.03484320640564
1,0,1,1,1,kneighborsClassifier,NA,brute,nan,NA,40,NA,nan,NA,nan,nan,nan,4,NA,uniform,0.8333333333333334,475.34105610847473
1,0,1,1,1,kneighborsClassifier,NA,kd_tree,nan,NA,15,NA,nan,NA,nan,nan,nan,9,NA,distance,0.8518518518518519,479.8079867362976
1,1,1,1,1,kneighborsClassifier,NA,brute,nan,NA,40,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.8407407407407408,484.26807165145874
1,1,1,0,1,kneighborsClassifier,NA,brute,nan,NA,39,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.8425925925925926,489.0072021484375
