feature_0,feature_1,feature_2,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,objective,elapsed_sec
1,1,0,nnClassifier,tanh,NA,23,NA,nan,adaptive,nan,NA,nan,nan,6,nan,adam,NA,0.9531079607415486,170.09009194374084
0,1,0,nnClassifier,tanh,NA,19,NA,nan,adaptive,nan,NA,nan,nan,1,nan,adam,NA,0.9531079607415486,179.50326013565063
0,0,0,nnClassifier,relu,NA,13,NA,nan,constant,nan,NA,nan,nan,9,nan,adam,NA,0.0,184.03350853919983
0,1,0,nnClassifier,relu,NA,14,NA,nan,adaptive,nan,NA,nan,nan,10,nan,lbfgs,NA,0.9531079607415486,191.50932908058167
0,1,0,nnClassifier,logistic,NA,19,NA,nan,constant,nan,NA,nan,nan,5,nan,sgd,NA,0.9531079607415486,199.55181288719177
0,0,0,nnClassifier,identity,NA,24,NA,nan,adaptive,nan,NA,nan,nan,3,nan,lbfgs,NA,0.0,204.03923320770264
0,1,0,nnClassifier,tanh,NA,29,NA,nan,constant,nan,NA,nan,nan,6,nan,adam,NA,0.9531079607415486,211.39727759361267
1,0,0,nnClassifier,tanh,NA,19,NA,nan,adaptive,nan,NA,nan,nan,2,nan,sgd,NA,0.9531079607415486,227.17167973518372
1,0,0,nnClassifier,relu,NA,29,NA,nan,adaptive,nan,NA,nan,nan,10,nan,sgd,NA,0.9531079607415486,239.84340238571167
1,0,0,nnClassifier,relu,NA,26,NA,nan,constant,nan,NA,nan,nan,7,nan,sgd,NA,0.9531079607415486,247.83807396888733
0,0,0,nnClassifier,tanh,NA,28,NA,nan,constant,nan,NA,nan,nan,6,nan,sgd,NA,0.0,252.46486234664917
0,1,0,nnClassifier,logistic,NA,23,NA,nan,constant,nan,NA,nan,nan,10,nan,adam,NA,0.9531079607415486,259.2984399795532
1,0,0,nnClassifier,identity,NA,32,NA,nan,constant,nan,NA,nan,nan,10,nan,lbfgs,NA,0.9531079607415486,263.67202520370483
1,0,0,nnClassifier,tanh,NA,27,NA,nan,adaptive,nan,NA,nan,nan,5,nan,sgd,NA,0.9531079607415486,276.7034070491791
1,0,0,nnClassifier,relu,NA,20,NA,nan,invscaling,nan,NA,nan,nan,7,nan,adam,NA,0.9531079607415486,284.33991408348083
1,0,0,nnClassifier,identity,NA,25,NA,nan,adaptive,nan,NA,nan,nan,3,nan,lbfgs,NA,0.9531079607415486,288.93072748184204
1,0,0,nnClassifier,tanh,NA,19,NA,nan,invscaling,nan,NA,nan,nan,1,nan,adam,NA,0.9531079607415486,298.0790777206421
1,0,0,nnClassifier,logistic,NA,26,NA,nan,invscaling,nan,NA,nan,nan,4,nan,lbfgs,NA,0.9531079607415486,302.77529287338257
0,1,0,nnClassifier,relu,NA,31,NA,nan,constant,nan,NA,nan,nan,9,nan,adam,NA,0.9531079607415486,310.44597029685974
1,0,0,nnClassifier,logistic,NA,25,NA,nan,invscaling,nan,NA,nan,nan,4,nan,lbfgs,NA,0.9531079607415486,315.6096363067627
0,0,1,nnClassifier,tanh,NA,25,NA,nan,constant,nan,NA,nan,nan,7,nan,lbfgs,NA,0.9531079607415486,325.6857395172119
1,0,0,nnClassifier,identity,NA,10,NA,nan,constant,nan,NA,nan,nan,2,nan,sgd,NA,0.9531079607415486,333.8630065917969
1,0,0,nnClassifier,logistic,NA,11,NA,nan,constant,nan,NA,nan,nan,10,nan,lbfgs,NA,0.9531079607415486,338.83838081359863
0,1,0,nnClassifier,relu,NA,28,NA,nan,constant,nan,NA,nan,nan,1,nan,sgd,NA,0.9531079607415486,348.7985246181488
1,0,0,nnClassifier,relu,NA,9,NA,nan,constant,nan,NA,nan,nan,5,nan,adam,NA,0.9531079607415486,360.9791395664215
0,1,0,nnClassifier,identity,NA,29,NA,nan,adaptive,nan,NA,nan,nan,3,nan,adam,NA,0.9531079607415486,367.02344274520874
1,1,0,nnClassifier,identity,NA,14,NA,nan,constant,nan,NA,nan,nan,9,nan,lbfgs,NA,0.9531079607415486,371.8203434944153
0,0,1,nnClassifier,logistic,NA,29,NA,nan,constant,nan,NA,nan,nan,3,nan,lbfgs,NA,0.9531079607415486,379.73004031181335
1,1,0,nnClassifier,logistic,NA,28,NA,nan,adaptive,nan,NA,nan,nan,6,nan,sgd,NA,0.9531079607415486,392.9727635383606
0,0,1,nnClassifier,logistic,NA,31,NA,nan,constant,nan,NA,nan,nan,3,nan,sgd,NA,0.9531079607415486,400.7803955078125
1,0,0,nnClassifier,identity,NA,32,NA,nan,invscaling,nan,NA,nan,nan,8,nan,lbfgs,NA,0.9531079607415486,405.5969762802124
0,0,1,nnClassifier,tanh,NA,15,NA,nan,constant,nan,NA,nan,nan,9,nan,adam,NA,0.9531079607415486,414.7726638317108
0,1,1,nnClassifier,tanh,NA,18,NA,nan,invscaling,nan,NA,nan,nan,7,nan,adam,NA,0.9531079607415486,427.11639881134033
1,0,0,nnClassifier,relu,NA,31,NA,nan,adaptive,nan,NA,nan,nan,6,nan,sgd,NA,0.9531079607415486,439.1541533470154
0,1,1,nnClassifier,tanh,NA,22,NA,nan,constant,nan,NA,nan,nan,4,nan,sgd,NA,0.9531079607415486,453.09731793403625
0,0,1,nnClassifier,relu,NA,27,NA,nan,constant,nan,NA,nan,nan,8,nan,adam,NA,0.9531079607415486,461.8705530166626
0,1,1,nnClassifier,relu,NA,13,NA,nan,constant,nan,NA,nan,nan,9,nan,lbfgs,NA,0.9487459105779716,469.6244580745697
0,1,0,nnClassifier,identity,NA,14,NA,nan,constant,nan,NA,nan,nan,8,nan,adam,NA,0.9531079607415486,478.1656413078308
0,1,0,nnClassifier,identity,NA,14,NA,nan,invscaling,nan,NA,nan,nan,1,nan,adam,NA,0.9531079607415486,486.7716679573059
0,1,1,nnClassifier,tanh,NA,22,NA,nan,constant,nan,NA,nan,nan,3,nan,sgd,NA,0.9520174482006543,499.80967569351196
0,1,0,nnClassifier,tanh,NA,18,NA,nan,constant,nan,NA,nan,nan,2,nan,adam,NA,0.9531079607415486,508.23096990585327
1,0,0,nnClassifier,identity,NA,8,NA,nan,invscaling,nan,NA,nan,nan,1,nan,sgd,NA,0.9531079607415486,515.8316547870636
1,0,0,nnClassifier,logistic,NA,17,NA,nan,invscaling,nan,NA,nan,nan,8,nan,adam,NA,0.9531079607415486,523.6541578769684
0,0,1,nnClassifier,identity,NA,22,NA,nan,invscaling,nan,NA,nan,nan,1,nan,sgd,NA,0.9531079607415486,535.9964380264282
0,0,1,nnClassifier,logistic,NA,25,NA,nan,invscaling,nan,NA,nan,nan,3,nan,adam,NA,0.9531079607415486,549.2938895225525
1,1,0,nnClassifier,relu,NA,24,NA,nan,adaptive,nan,NA,nan,nan,5,nan,adam,NA,0.9531079607415486,557.5103974342346
0,0,1,nnClassifier,logistic,NA,19,NA,nan,invscaling,nan,NA,nan,nan,6,nan,lbfgs,NA,0.9531079607415486,563.3666431903839
1,0,0,nnClassifier,tanh,NA,11,NA,nan,adaptive,nan,NA,nan,nan,10,nan,sgd,NA,0.9531079607415486,583.8996474742889
0,0,1,nnClassifier,tanh,NA,32,NA,nan,adaptive,nan,NA,nan,nan,10,nan,sgd,NA,0.9531079607415486,597.0890491008759
1,0,0,nnClassifier,tanh,NA,12,NA,nan,invscaling,nan,NA,nan,nan,1,nan,adam,NA,0.9531079607415486,606.7550051212311
1,0,0,nnClassifier,identity,NA,23,NA,nan,invscaling,nan,NA,nan,nan,1,nan,lbfgs,NA,0.9531079607415486,610.7137453556061
0,1,0,nnClassifier,identity,NA,10,NA,nan,invscaling,nan,NA,nan,nan,7,nan,adam,NA,0.9531079607415486,619.3029706478119
0,0,1,nnClassifier,relu,NA,11,NA,nan,constant,nan,NA,nan,nan,5,nan,adam,NA,0.9531079607415486,631.0474236011505
1,0,0,nnClassifier,identity,NA,15,NA,nan,adaptive,nan,NA,nan,nan,5,nan,lbfgs,NA,0.9531079607415486,634.9912011623383
1,0,0,nnClassifier,logistic,NA,21,NA,nan,adaptive,nan,NA,nan,nan,1,nan,adam,NA,0.9531079607415486,643.8341779708862
1,1,0,nnClassifier,tanh,NA,13,NA,nan,constant,nan,NA,nan,nan,9,nan,sgd,NA,0.9531079607415486,651.7542858123779
0,0,1,nnClassifier,logistic,NA,30,NA,nan,constant,nan,NA,nan,nan,8,nan,adam,NA,0.9531079607415486,660.568794965744
0,1,0,nnClassifier,tanh,NA,24,NA,nan,adaptive,nan,NA,nan,nan,6,nan,lbfgs,NA,0.9531079607415486,664.9460961818695
1,0,0,nnClassifier,relu,NA,24,NA,nan,invscaling,nan,NA,nan,nan,5,nan,sgd,NA,0.9531079607415486,680.4169690608978
0,0,1,nnClassifier,tanh,NA,12,NA,nan,invscaling,nan,NA,nan,nan,8,nan,sgd,NA,0.9498364231188658,698.3210356235504
1,0,0,nnClassifier,identity,NA,20,NA,nan,adaptive,nan,NA,nan,nan,9,nan,adam,NA,0.9531079607415486,705.9093534946442
1,1,0,nnClassifier,tanh,NA,25,NA,nan,adaptive,nan,NA,nan,nan,4,nan,adam,NA,0.9531079607415486,713.2692170143127
0,1,0,nnClassifier,relu,NA,25,NA,nan,constant,nan,NA,nan,nan,2,nan,adam,NA,0.9531079607415486,720.0972816944122
0,0,1,nnClassifier,identity,NA,20,NA,nan,invscaling,nan,NA,nan,nan,4,nan,lbfgs,NA,0.9476553980370774,723.9187543392181
0,0,1,nnClassifier,logistic,NA,28,NA,nan,constant,nan,NA,nan,nan,8,nan,sgd,NA,0.9531079607415486,742.5906357765198
1,0,0,nnClassifier,tanh,NA,31,NA,nan,adaptive,nan,NA,nan,nan,4,nan,sgd,NA,0.9531079607415486,754.1602404117584
0,1,0,nnClassifier,logistic,NA,27,NA,nan,invscaling,nan,NA,nan,nan,9,nan,adam,NA,0.9531079607415486,760.534205198288
1,1,0,nnClassifier,tanh,NA,28,NA,nan,constant,nan,NA,nan,nan,2,nan,sgd,NA,0.9531079607415486,767.8218328952789
0,0,1,nnClassifier,tanh,NA,30,NA,nan,constant,nan,NA,nan,nan,1,nan,lbfgs,NA,0.9520174482006543,772.6129460334778
0,1,0,nnClassifier,logistic,NA,21,NA,nan,adaptive,nan,NA,nan,nan,4,nan,adam,NA,0.9531079607415486,780.2363722324371
1,0,0,nnClassifier,relu,NA,10,NA,nan,constant,nan,NA,nan,nan,3,nan,adam,NA,0.9531079607415486,789.1443512439728
0,0,1,nnClassifier,relu,NA,24,NA,nan,invscaling,nan,NA,nan,nan,9,nan,adam,NA,0.9531079607415486,795.4665656089783
1,0,0,nnClassifier,identity,NA,30,NA,nan,adaptive,nan,NA,nan,nan,9,nan,lbfgs,NA,0.9531079607415486,799.198940038681
1,0,0,nnClassifier,identity,NA,9,NA,nan,invscaling,nan,NA,nan,nan,7,nan,adam,NA,0.9531079607415486,807.7978463172913
1,1,0,nnClassifier,identity,NA,29,NA,nan,constant,nan,NA,nan,nan,3,nan,lbfgs,NA,0.9531079607415486,811.7561671733856
1,0,0,nnClassifier,tanh,NA,31,NA,nan,invscaling,nan,NA,nan,nan,3,nan,adam,NA,0.9531079607415486,818.2915215492249
0,0,1,nnClassifier,identity,NA,13,NA,nan,invscaling,nan,NA,nan,nan,4,nan,adam,NA,0.9498364231188658,824.5249166488647
0,1,0,nnClassifier,identity,NA,18,NA,nan,constant,nan,NA,nan,nan,5,nan,lbfgs,NA,0.9531079607415486,828.4727337360382
