feature_0,feature_1,feature_2,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,objective,elapsed_sec
0,0,0,kneighborsClassifier,NA,ball_tree,nan,NA,29,NA,nan,NA,nan,nan,nan,9,NA,distance,0.0,5.296780347824097
1,0,1,kneighborsClassifier,NA,ball_tree,nan,NA,37,NA,nan,NA,nan,nan,nan,8,NA,distance,0.935659760087241,9.609294891357422
1,1,1,nnClassifier,identity,NA,24,NA,nan,constant,nan,NA,nan,nan,5,nan,lbfgs,NA,0.925845147219193,14.718613862991333
1,0,0,nnClassifier,relu,NA,14,NA,nan,constant,nan,NA,nan,nan,4,nan,lbfgs,NA,0.9367502726281353,22.075443744659424
1,0,0,nnClassifier,relu,NA,8,NA,nan,invscaling,nan,NA,nan,nan,1,nan,sgd,NA,0.9367502726281353,66.63325715065002
0,0,0,kneighborsClassifier,NA,brute,nan,NA,11,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.0,71.11625480651855
1,1,0,kneighborsClassifier,NA,auto,nan,NA,22,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.9422028353326063,75.91076254844666
1,1,1,kneighborsClassifier,NA,auto,nan,NA,2,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.9422028353326063,80.33940768241882
1,1,1,kneighborsClassifier,NA,auto,nan,NA,40,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.9422028353326063,84.57364797592163
1,1,1,kneighborsClassifier,NA,brute,nan,NA,28,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.9422028353326063,89.40837669372559
0,1,1,kneighborsClassifier,NA,kd_tree,nan,NA,20,NA,nan,NA,nan,nan,nan,7,NA,uniform,0.9422028353326063,93.8674373626709
1,1,1,kneighborsClassifier,NA,brute,nan,NA,19,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.9422028353326063,98.64064836502075
0,1,1,kneighborsClassifier,NA,brute,nan,NA,5,NA,nan,NA,nan,nan,nan,6,NA,uniform,0.9422028353326063,103.28260898590088
0,1,1,kneighborsClassifier,NA,auto,nan,NA,38,NA,nan,NA,nan,nan,nan,1,NA,uniform,0.916030534351145,108.17428946495056
0,1,1,kneighborsClassifier,NA,brute,nan,NA,33,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.9422028353326063,112.46784400939941
1,1,0,kneighborsClassifier,NA,auto,nan,NA,27,NA,nan,NA,nan,nan,nan,6,NA,uniform,0.9422028353326063,117.22117304801941
0,1,1,kneighborsClassifier,NA,ball_tree,nan,NA,27,NA,nan,NA,nan,nan,nan,4,NA,uniform,0.9422028353326063,121.41479015350342
0,1,0,kneighborsClassifier,NA,brute,nan,NA,30,NA,nan,NA,nan,nan,nan,10,NA,distance,0.9411123227917121,126.69219136238098
1,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,17,NA,nan,NA,nan,nan,nan,10,NA,distance,0.9400218102508179,130.99834370613098
1,0,0,kneighborsClassifier,NA,auto,nan,NA,4,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.9422028353326063,135.12982773780823
0,0,1,kneighborsClassifier,NA,ball_tree,nan,NA,6,NA,nan,NA,nan,nan,nan,5,NA,uniform,0.9378407851690295,139.50570631027222
1,0,1,kneighborsClassifier,NA,auto,nan,NA,27,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.9422028353326063,144.01883578300476
0,1,1,kneighborsClassifier,NA,kd_tree,nan,NA,33,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.9422028353326063,148.54644751548767
1,1,0,kneighborsClassifier,NA,brute,nan,NA,30,NA,nan,NA,nan,nan,nan,5,NA,uniform,0.9422028353326063,153.30748414993286
0,1,0,kneighborsClassifier,NA,auto,nan,NA,16,NA,nan,NA,nan,nan,nan,6,NA,uniform,0.9422028353326063,157.57225489616394
1,1,1,kneighborsClassifier,NA,brute,nan,NA,9,NA,nan,NA,nan,nan,nan,8,NA,uniform,0.9422028353326063,162.84902667999268
0,1,1,kneighborsClassifier,NA,brute,nan,NA,29,NA,nan,NA,nan,nan,nan,6,NA,uniform,0.9422028353326063,168.22568225860596
1,1,1,kneighborsClassifier,NA,kd_tree,nan,NA,10,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.9422028353326063,173.59555792808533
1,0,0,kneighborsClassifier,NA,auto,nan,NA,32,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.9422028353326063,178.27432537078857
0,0,0,kneighborsClassifier,NA,auto,nan,NA,25,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.0,182.89019632339478
1,0,0,kneighborsClassifier,NA,brute,nan,NA,37,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.9422028353326063,187.44256138801575
1,0,0,kneighborsClassifier,NA,auto,nan,NA,38,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.9422028353326063,192.1488482952118
0,1,0,kneighborsClassifier,NA,brute,nan,NA,5,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.9422028353326063,196.83470010757446
0,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,32,NA,nan,NA,nan,nan,nan,6,NA,distance,0.9411123227917121,201.3969268798828
0,1,1,kneighborsClassifier,NA,brute,nan,NA,20,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.9422028353326063,206.0361692905426
1,1,1,kneighborsClassifier,NA,auto,nan,NA,16,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.9422028353326063,210.67519283294678
1,0,0,kneighborsClassifier,NA,brute,nan,NA,11,NA,nan,NA,nan,nan,nan,10,NA,distance,0.9422028353326063,216.01843667030334
0,1,0,kneighborsClassifier,NA,auto,nan,NA,14,NA,nan,NA,nan,nan,nan,7,NA,uniform,0.9422028353326063,220.61125946044922
0,1,1,kneighborsClassifier,NA,auto,nan,NA,26,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.9422028353326063,225.32941508293152
1,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,19,NA,nan,NA,nan,nan,nan,5,NA,uniform,0.9422028353326063,230.1336498260498
0,0,0,kneighborsClassifier,NA,ball_tree,nan,NA,8,NA,nan,NA,nan,nan,nan,7,NA,uniform,0.0,234.8368697166443
0,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,4,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.9422028353326063,239.395503282547
0,1,0,kneighborsClassifier,NA,brute,nan,NA,40,NA,nan,NA,nan,nan,nan,6,NA,distance,0.9400218102508179,244.4580795764923
1,0,0,kneighborsClassifier,NA,brute,nan,NA,11,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.9422028353326063,249.09337258338928
1,0,0,kneighborsClassifier,NA,kd_tree,nan,NA,13,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.9422028353326063,253.1851511001587
1,1,1,kneighborsClassifier,NA,auto,nan,NA,23,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.9422028353326063,257.6112768650055
0,1,1,kneighborsClassifier,NA,ball_tree,nan,NA,11,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.9422028353326063,262.47715735435486
0,0,1,kneighborsClassifier,NA,ball_tree,nan,NA,7,NA,nan,NA,nan,nan,nan,2,NA,distance,0.8985823336968375,266.9551856517792
1,0,0,kneighborsClassifier,NA,brute,nan,NA,33,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.9422028353326063,271.3922076225281
1,0,0,kneighborsClassifier,NA,ball_tree,nan,NA,27,NA,nan,NA,nan,nan,nan,9,NA,distance,0.9422028353326063,276.3338348865509
1,0,0,kneighborsClassifier,NA,kd_tree,nan,NA,3,NA,nan,NA,nan,nan,nan,9,NA,distance,0.9422028353326063,280.6028690338135
1,0,0,kneighborsClassifier,NA,ball_tree,nan,NA,28,NA,nan,NA,nan,nan,nan,9,NA,distance,0.9422028353326063,285.375168800354
0,0,1,kneighborsClassifier,NA,auto,nan,NA,4,NA,nan,NA,nan,nan,nan,5,NA,uniform,0.9378407851690295,289.9572172164917
1,1,0,kneighborsClassifier,NA,brute,nan,NA,9,NA,nan,NA,nan,nan,nan,5,NA,uniform,0.9422028353326063,294.77827548980713
1,0,0,kneighborsClassifier,NA,brute,nan,NA,8,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.9422028353326063,299.60788226127625
0,1,1,kneighborsClassifier,NA,ball_tree,nan,NA,13,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.9422028353326063,304.3870565891266
0,0,0,kneighborsClassifier,NA,auto,nan,NA,4,NA,nan,NA,nan,nan,nan,5,NA,uniform,0.0,309.5294072628021
0,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,5,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.9422028353326063,313.6750898361206
0,1,0,kneighborsClassifier,NA,auto,nan,NA,38,NA,nan,NA,nan,nan,nan,6,NA,uniform,0.9422028353326063,318.60982036590576
0,0,1,kneighborsClassifier,NA,brute,nan,NA,33,NA,nan,NA,nan,nan,nan,7,NA,uniform,0.9389312977099237,323.7752459049225
1,1,1,kneighborsClassifier,NA,ball_tree,nan,NA,9,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.9422028353326063,328.5793409347534
0,1,1,kneighborsClassifier,NA,ball_tree,nan,NA,11,NA,nan,NA,nan,nan,nan,6,NA,uniform,0.9422028353326063,333.272830247879
0,1,0,kneighborsClassifier,NA,auto,nan,NA,6,NA,nan,NA,nan,nan,nan,6,NA,uniform,0.9422028353326063,338.14837527275085
1,0,0,kneighborsClassifier,NA,ball_tree,nan,NA,8,NA,nan,NA,nan,nan,nan,6,NA,uniform,0.9422028353326063,343.1638038158417
0,1,0,kneighborsClassifier,NA,auto,nan,NA,17,NA,nan,NA,nan,nan,nan,5,NA,uniform,0.9422028353326063,347.99070954322815
1,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,5,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.9422028353326063,352.54482984542847
0,1,1,kneighborsClassifier,NA,ball_tree,nan,NA,4,NA,nan,NA,nan,nan,nan,8,NA,uniform,0.9422028353326063,356.98544454574585
0,0,1,kneighborsClassifier,NA,kd_tree,nan,NA,32,NA,nan,NA,nan,nan,nan,7,NA,distance,0.920392584514722,361.31975769996643
1,1,0,kneighborsClassifier,NA,auto,nan,NA,4,NA,nan,NA,nan,nan,nan,4,NA,uniform,0.9422028353326063,366.3080081939697
1,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,8,NA,nan,NA,nan,nan,nan,7,NA,uniform,0.9422028353326063,371.0212197303772
0,0,1,kneighborsClassifier,NA,kd_tree,nan,NA,37,NA,nan,NA,nan,nan,nan,2,NA,uniform,0.9367502726281353,376.0221223831177
1,0,0,kneighborsClassifier,NA,ball_tree,nan,NA,25,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.9422028353326063,381.0845830440521
0,0,1,kneighborsClassifier,NA,brute,nan,NA,12,NA,nan,NA,nan,nan,nan,5,NA,uniform,0.9378407851690295,385.77531266212463
1,0,0,kneighborsClassifier,NA,auto,nan,NA,11,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.9422028353326063,390.53722500801086
1,0,0,kneighborsClassifier,NA,ball_tree,nan,NA,31,NA,nan,NA,nan,nan,nan,6,NA,uniform,0.9422028353326063,394.8166151046753
0,1,0,kneighborsClassifier,NA,auto,nan,NA,27,NA,nan,NA,nan,nan,nan,3,NA,distance,0.935659760087241,399.4572784900665
0,0,1,kneighborsClassifier,NA,brute,nan,NA,31,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.9400218102508179,404.87232065200806
0,1,1,kneighborsClassifier,NA,brute,nan,NA,10,NA,nan,NA,nan,nan,nan,7,NA,uniform,0.9422028353326063,409.9384436607361
1,0,0,kneighborsClassifier,NA,auto,nan,NA,20,NA,nan,NA,nan,nan,nan,4,NA,uniform,0.9422028353326063,414.5604109764099
0,1,1,kneighborsClassifier,NA,auto,nan,NA,18,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.9422028353326063,418.87158584594727
0,0,1,kneighborsClassifier,NA,ball_tree,nan,NA,27,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.9400218102508179,423.2415928840637
0,1,1,kneighborsClassifier,NA,ball_tree,nan,NA,38,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.9422028353326063,427.88592863082886
1,0,0,kneighborsClassifier,NA,brute,nan,NA,8,NA,nan,NA,nan,nan,nan,3,NA,uniform,0.9422028353326063,432.84816312789917
0,1,0,kneighborsClassifier,NA,auto,nan,NA,30,NA,nan,NA,nan,nan,nan,6,NA,distance,0.9411123227917121,437.69043731689453
0,1,0,kneighborsClassifier,NA,brute,nan,NA,31,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.9422028353326063,442.2728545665741
0,1,0,kneighborsClassifier,NA,brute,nan,NA,34,NA,nan,NA,nan,nan,nan,10,NA,distance,0.9411123227917121,446.5935740470886
0,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,5,NA,nan,NA,nan,nan,nan,5,NA,uniform,0.9422028353326063,451.12479543685913
1,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,31,NA,nan,NA,nan,nan,nan,6,NA,uniform,0.9422028353326063,455.3788959980011
0,1,1,kneighborsClassifier,NA,ball_tree,nan,NA,10,NA,nan,NA,nan,nan,nan,5,NA,distance,0.9334787350054525,459.84438824653625
0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,61,sqrt,3,16,nan,nan,NA,NA,0.9378407851690295,465.29824805259705
1,0,0,kneighborsClassifier,NA,auto,nan,NA,10,NA,nan,NA,nan,nan,nan,5,NA,distance,0.9422028353326063,470.21523880958557
1,0,0,kneighborsClassifier,NA,ball_tree,nan,NA,2,NA,nan,NA,nan,nan,nan,9,NA,distance,0.9422028353326063,474.68782782554626
0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,17,auto,19,30,nan,nan,NA,NA,0.9422028353326063,480.26526641845703
0,1,0,kneighborsClassifier,NA,auto,nan,NA,4,NA,nan,NA,nan,nan,nan,8,NA,uniform,0.9422028353326063,485.0853786468506
0,1,1,kneighborsClassifier,NA,brute,nan,NA,3,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.9422028353326063,489.53973937034607
1,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,2,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.9422028353326063,494.339638710022
0,0,1,kneighborsClassifier,NA,auto,nan,NA,28,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.9400218102508179,498.66844034194946
1,0,0,kneighborsClassifier,NA,auto,nan,NA,2,NA,nan,NA,nan,nan,nan,6,NA,uniform,0.9422028353326063,503.0032308101654
0,0,1,kneighborsClassifier,NA,brute,nan,NA,8,NA,nan,NA,nan,nan,nan,8,NA,uniform,0.9389312977099237,507.8813557624817
0,1,0,kneighborsClassifier,NA,auto,nan,NA,10,NA,nan,NA,nan,nan,nan,7,NA,distance,0.9411123227917121,512.2563998699188
