feature_0,feature_1,feature_2,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,objective,elapsed_sec
0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,76,auto,15,33,nan,nan,NA,NA,0.95092693565976,258.9200916290283
0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,2,log2,9,38,nan,nan,NA,NA,0.95092693565976,264.11495566368103
0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,48,sqrt,20,36,nan,nan,NA,NA,0.95092693565976,269.43095088005066
0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,86,sqrt,20,37,nan,nan,NA,NA,0.95092693565976,274.8011326789856
0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,40,log2,7,40,nan,nan,NA,NA,0.95092693565976,279.79945039749146
0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,70,auto,20,28,nan,nan,NA,NA,0.95092693565976,284.89523935317993
1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,51,auto,12,35,nan,nan,NA,NA,0.95092693565976,290.6378057003021
1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,21,sqrt,13,39,nan,nan,NA,NA,0.95092693565976,296.0031509399414
1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,84,sqrt,19,37,nan,nan,NA,NA,0.95092693565976,301.7103281021118
1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,60,sqrt,18,33,nan,nan,NA,NA,0.95092693565976,307.1828305721283
1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,94,sqrt,14,37,nan,nan,NA,NA,0.95092693565976,313.22886967658997
1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,39,sqrt,19,27,nan,nan,NA,NA,0.95092693565976,317.96049451828003
1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,62,sqrt,18,29,nan,nan,NA,NA,0.95092693565976,323.20282006263733
1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,16,sqrt,13,38,nan,nan,NA,NA,0.95092693565976,328.7572944164276
0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,51,auto,14,37,nan,nan,NA,NA,0.95092693565976,333.68477845191956
1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,20,sqrt,16,34,nan,nan,NA,NA,0.95092693565976,339.02641320228577
1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,21,log2,19,39,nan,nan,NA,NA,0.95092693565976,344.51551032066345
1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,2,log2,10,33,nan,nan,NA,NA,0.95092693565976,349.74336218833923
1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,60,sqrt,14,40,nan,nan,NA,NA,0.95092693565976,355.31581592559814
0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,7,log2,15,13,nan,nan,NA,NA,0.95092693565976,360.7852556705475
0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,69,sqrt,19,36,nan,nan,NA,NA,0.95092693565976,366.1760194301605
0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,17,log2,19,28,nan,nan,NA,NA,0.95092693565976,372.1187250614166
0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,2,sqrt,16,12,nan,nan,NA,NA,0.95092693565976,377.0673677921295
0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,14,sqrt,11,40,nan,nan,NA,NA,0.95092693565976,382.36175513267517
0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,83,auto,17,11,nan,nan,NA,NA,0.95092693565976,387.8792848587036
0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,14,auto,19,31,nan,nan,NA,NA,0.95092693565976,393.4127471446991
0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,90,log2,17,37,nan,nan,NA,NA,0.95092693565976,398.9997022151947
1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,15,log2,12,29,nan,nan,NA,NA,0.95092693565976,404.04060101509094
0,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,31,auto,18,29,nan,nan,NA,NA,0.0,408.60205268859863
0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,97,sqrt,16,39,nan,nan,NA,NA,0.95092693565976,414.50079464912415
0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,43,sqrt,20,12,nan,nan,NA,NA,0.95092693565976,420.4498448371887
1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,28,auto,19,12,nan,nan,NA,NA,0.95092693565976,425.6569950580597
1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,35,auto,17,23,nan,nan,NA,NA,0.95092693565976,430.79886078834534
1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,95,auto,19,38,nan,nan,NA,NA,0.95092693565976,436.0708661079407
0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,42,log2,20,22,nan,nan,NA,NA,0.95092693565976,441.56937885284424
1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,13,auto,11,16,nan,nan,NA,NA,0.95092693565976,447.14523124694824
1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,39,sqrt,16,40,nan,nan,NA,NA,0.95092693565976,452.6105182170868
1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,2,sqrt,11,40,nan,nan,NA,NA,0.95092693565976,457.37253499031067
1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,10,log2,11,34,nan,nan,NA,NA,0.95092693565976,462.4101445674896
1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,10,log2,17,30,nan,nan,NA,NA,0.95092693565976,468.25812816619873
1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,99,auto,10,39,nan,nan,NA,NA,0.95092693565976,474.35201811790466
0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,40,log2,20,5,nan,nan,NA,NA,0.95092693565976,480.4211037158966
0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,51,auto,8,29,nan,nan,NA,NA,0.95092693565976,485.84748697280884
0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,60,log2,17,32,nan,nan,NA,NA,0.95092693565976,491.62943816185
1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,17,log2,19,29,nan,nan,NA,NA,0.95092693565976,497.19427514076233
0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,61,sqrt,20,31,nan,nan,NA,NA,0.95092693565976,502.2827672958374
0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,100,log2,17,38,nan,nan,NA,NA,0.95092693565976,507.2997872829437
0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,15,auto,17,37,nan,nan,NA,NA,0.95092693565976,512.6338920593262
0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,17,auto,20,37,nan,nan,NA,NA,0.95092693565976,518.1292717456818
1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,30,log2,20,36,nan,nan,NA,NA,0.95092693565976,523.2530796527863
0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,85,log2,17,7,nan,nan,NA,NA,0.95092693565976,528.7462322711945
0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,32,sqrt,19,3,nan,nan,NA,NA,0.95092693565976,534.099502325058
