activation,algorithm,batchSize,criterion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,model,nLayers,n_neighbors,optimizer,weights,loss,time
relu,auto,10,gini,1,1,1,1,1,1,1,1,11,constant,54,auto,9,34,nnClassifier,9,3,adam,distance,0.48717948717948717,573.7599239640404
relu,auto,24,gini,1,1,1,1,1,1,1,1,6,constant,90,auto,7,10,nnClassifier,10,6,adam,distance,0.4835164835164835,573.7599619328976
relu,auto,8,gini,1,1,1,1,1,1,1,1,3,constant,78,auto,6,25,nnClassifier,8,1,adam,distance,0.47741147741147744,573.7599988728762
relu,auto,17,gini,1,1,1,1,1,1,1,1,4,constant,50,auto,4,18,nnClassifier,9,3,adam,distance,0.48473748473748474,573.7600352829322
relu,auto,12,gini,1,1,1,1,1,1,1,1,28,constant,30,auto,14,32,nnClassifier,5,3,adam,distance,0.7753357753357754,573.7600716720335
relu,auto,12,gini,1,1,1,1,1,1,1,1,23,constant,32,auto,4,32,nnClassifier,10,2,adam,distance,0.7667887667887668,573.7601077319123
relu,auto,8,gini,1,1,1,1,1,1,1,1,12,constant,57,auto,8,32,nnClassifier,10,5,adam,distance,0.4932844932844933,573.7601530218963
relu,auto,8,gini,1,1,1,1,1,1,1,1,3,constant,52,auto,4,32,nnClassifier,8,3,adam,distance,0.7997557997557998,573.760190310888
relu,auto,8,gini,1,1,1,1,1,1,1,1,27,constant,51,auto,8,25,nnClassifier,10,3,adam,distance,0.778998778998779,573.7602263309527
relu,auto,14,gini,1,1,1,1,1,1,1,1,7,constant,76,auto,17,28,nnClassifier,8,3,adam,distance,0.7509157509157509,573.760262330994
relu,auto,9,gini,1,1,1,1,1,1,1,1,10,constant,14,auto,10,16,nnClassifier,8,2,adam,distance,0.7863247863247863,573.7602984900586
relu,auto,21,gini,1,1,1,1,1,1,1,1,9,constant,17,auto,2,26,nnClassifier,10,1,adam,distance,0.7777777777777778,573.760334820021
relu,auto,15,gini,1,1,1,1,1,1,1,1,17,constant,71,auto,12,33,nnClassifier,8,3,adam,distance,0.78998778998779,573.7603709299583
relu,auto,8,gini,1,1,1,1,1,1,1,1,31,constant,33,auto,5,31,nnClassifier,9,5,adam,distance,0.7826617826617827,573.7604069090448
relu,auto,16,gini,1,1,1,1,1,1,1,1,13,constant,28,auto,3,10,nnClassifier,7,1,adam,distance,0.724053724053724,573.7604428590275
relu,auto,8,gini,1,1,1,1,1,1,1,1,26,constant,64,auto,3,33,nnClassifier,8,3,adam,distance,0.7863247863247863,573.7604786891025
relu,auto,27,gini,1,1,1,1,1,1,1,1,5,constant,34,auto,7,32,nnClassifier,9,1,adam,distance,0.7875457875457875,573.7605145580601
relu,auto,20,gini,1,1,1,1,1,1,1,1,3,constant,63,auto,4,14,nnClassifier,10,3,adam,distance,0.48595848595848595,1944.7704565210734
relu,auto,9,gini,1,1,1,1,1,1,1,1,13,constant,80,auto,5,32,nnClassifier,9,2,adam,distance,0.47619047619047616,1944.7705135610886
relu,auto,19,gini,1,1,1,1,1,1,1,1,8,constant,77,auto,5,18,nnClassifier,5,4,adam,distance,0.4981684981684982,1944.7705512400717
relu,auto,9,gini,1,1,1,1,1,1,1,1,15,constant,58,auto,8,33,nnClassifier,5,3,adam,distance,0.4981684981684982,1944.7705887199845
relu,auto,20,gini,1,1,1,1,1,1,1,1,3,constant,86,auto,11,14,nnClassifier,10,6,adam,distance,0.48595848595848595,1944.7706252199132
relu,auto,8,gini,1,1,1,1,1,1,1,1,2,constant,74,auto,2,29,nnClassifier,8,3,adam,distance,0.4945054945054945,1944.770662178984
relu,auto,13,gini,1,1,1,1,1,1,1,1,3,constant,52,auto,4,22,nnClassifier,8,3,adam,distance,0.4896214896214896,1944.7706991890445
relu,auto,8,gini,1,1,1,1,1,1,1,1,24,constant,32,auto,10,30,nnClassifier,6,3,adam,distance,0.4896214896214896,1944.7707361890934
relu,auto,11,gini,1,1,1,1,1,1,1,1,19,constant,30,auto,6,32,nnClassifier,6,5,adam,distance,0.4896214896214896,1944.770773557946
relu,auto,8,gini,1,1,1,1,1,1,1,1,9,constant,59,auto,4,33,nnClassifier,8,4,adam,distance,0.47985347985347987,1944.770810848102
relu,auto,8,gini,1,1,1,1,1,1,1,1,3,constant,52,auto,4,32,nnClassifier,8,3,adam,distance,0.4945054945054945,1944.770847887965
relu,auto,8,gini,1,1,1,1,1,1,1,1,31,constant,52,auto,5,25,nnClassifier,9,3,adam,distance,0.47985347985347987,1944.7708848170005
relu,auto,10,gini,1,1,1,1,1,1,1,1,3,constant,72,auto,13,26,nnClassifier,8,2,adam,distance,0.49206349206349204,1944.7709212570917
relu,auto,10,gini,1,1,1,1,1,1,1,1,6,constant,18,auto,10,20,nnClassifier,9,6,adam,distance,0.49694749694749696,1944.770958096953
relu,auto,17,gini,1,1,1,1,1,1,1,1,9,constant,21,auto,6,26,nnClassifier,6,2,adam,distance,0.4884004884004884,1944.770994367078
relu,auto,16,gini,1,1,1,1,1,1,1,1,13,constant,67,auto,16,32,nnClassifier,10,3,adam,distance,0.4884004884004884,1944.771031175973
relu,auto,8,gini,1,1,1,1,1,1,1,1,27,constant,37,auto,3,33,nnClassifier,8,5,adam,distance,0.48473748473748474,1944.7710676060524
relu,auto,12,gini,1,1,1,1,1,1,1,1,9,constant,32,auto,7,14,nnClassifier,5,2,adam,distance,0.49206349206349204,1944.7711043860763
relu,auto,8,gini,1,1,1,1,1,1,1,1,22,constant,60,auto,4,30,nnClassifier,8,3,adam,distance,0.4945054945054945,1944.7711502150632
relu,auto,23,gini,1,1,1,1,1,1,1,1,2,constant,38,auto,4,32,nnClassifier,6,5,adam,distance,0.4822954822954823,1944.7711873550434
relu,auto,21,gini,1,1,1,1,1,1,1,1,3,constant,59,auto,5,18,nnClassifier,6,3,adam,distance,0.49694749694749696,3409.9125905770343
relu,auto,10,gini,1,1,1,1,1,1,1,1,9,constant,76,auto,9,33,nnClassifier,5,4,adam,distance,0.5091575091575091,3409.9126586059574
relu,auto,15,gini,1,1,1,1,1,1,1,1,4,constant,73,auto,9,21,nnClassifier,9,2,adam,distance,0.4896214896214896,3409.912697335938
relu,auto,9,gini,1,1,1,1,1,1,1,1,14,constant,54,auto,4,32,nnClassifier,2,4,adam,distance,0.4932844932844933,3409.9127356759273
relu,auto,24,gini,1,1,1,1,1,1,1,1,2,constant,82,auto,7,10,nnClassifier,8,4,adam,distance,0.49694749694749696,3409.912773285061
relu,auto,8,gini,1,1,1,1,1,1,1,1,2,constant,70,auto,6,25,nnClassifier,8,1,adam,distance,0.4945054945054945,3409.912810615031
relu,auto,9,gini,1,1,1,1,1,1,1,1,3,constant,53,auto,4,26,nnClassifier,8,3,adam,distance,0.4981684981684982,3409.912848634878
relu,auto,8,gini,1,1,1,1,1,1,1,1,20,constant,36,auto,9,34,nnClassifier,9,3,adam,distance,0.4810744810744811,3409.912885803962
relu,auto,12,gini,1,1,1,1,1,1,1,1,15,constant,34,auto,8,32,nnClassifier,8,3,adam,distance,0.4835164835164835,3409.9129229439422
relu,auto,8,gini,1,1,1,1,1,1,1,1,5,constant,55,auto,2,32,nnClassifier,7,2,adam,distance,0.4945054945054945,3409.912959984038
relu,auto,8,gini,1,1,1,1,1,1,1,1,3,constant,52,auto,4,32,nnClassifier,8,3,adam,distance,0.4945054945054945,3409.9129966930486
relu,auto,8,gini,1,1,1,1,1,1,1,1,27,constant,52,auto,9,27,nnClassifier,6,3,adam,distance,0.48473748473748474,3409.913033633027
relu,auto,14,gini,1,1,1,1,1,1,1,1,4,constant,68,auto,17,30,nnClassifier,9,3,adam,distance,0.48595848595848595,3409.913070502924
relu,auto,12,gini,1,1,1,1,1,1,1,1,8,constant,22,auto,14,24,nnClassifier,9,2,adam,distance,0.4981684981684982,3409.9131072419696
relu,auto,13,gini,1,1,1,1,1,1,1,1,13,constant,25,auto,4,30,nnClassifier,9,5,adam,distance,0.4835164835164835,3409.9131516620982
relu,auto,19,gini,1,1,1,1,1,1,1,1,11,constant,63,auto,12,33,nnClassifier,10,7,adam,distance,0.4822954822954823,3409.9131882919464
relu,auto,8,gini,1,1,1,1,1,1,1,1,23,constant,40,auto,7,33,nnClassifier,6,2,adam,distance,0.4945054945054945,3409.91322496091
relu,auto,11,gini,1,1,1,1,1,1,1,1,13,constant,36,auto,5,18,nnClassifier,3,4,adam,distance,0.4896214896214896,3409.913261380978
relu,auto,8,gini,1,1,1,1,1,1,1,1,18,constant,56,auto,7,31,nnClassifier,6,3,adam,distance,0.4945054945054945,3409.913298011059
relu,auto,27,gini,1,1,1,1,1,1,1,1,6,constant,42,auto,8,32,nnClassifier,3,8,adam,distance,0.4822954822954823,3409.913334189914
relu,auto,17,gini,1,1,1,1,1,1,1,1,3,constant,60,auto,2,22,nnClassifier,8,3,adam,distance,0.4945054945054945,4850.91720807692
relu,auto,14,gini,1,1,1,1,1,1,1,1,5,constant,72,auto,6,30,nnClassifier,6,3,adam,distance,0.47985347985347987,4850.917263627052
relu,auto,15,gini,1,1,1,1,1,1,1,1,8,constant,69,auto,12,25,nnClassifier,6,1,adam,distance,0.48473748473748474,4850.917301825946
relu,auto,13,gini,1,1,1,1,1,1,1,1,10,constant,58,auto,8,33,nnClassifier,6,3,adam,distance,0.4932844932844933,4850.917339135893
relu,auto,20,gini,1,1,1,1,1,1,1,1,6,constant,78,auto,5,14,nnClassifier,7,4,adam,distance,0.48717948717948717,4850.917377075879
relu,auto,8,gini,1,1,1,1,1,1,1,1,5,constant,66,auto,4,29,nnClassifier,8,2,adam,distance,0.4945054945054945,4850.917413664982
relu,auto,8,gini,1,1,1,1,1,1,1,1,3,constant,52,auto,4,30,nnClassifier,8,3,adam,distance,0.49694749694749696,4850.917450465029
relu,auto,12,gini,1,1,1,1,1,1,1,1,16,constant,40,auto,13,30,nnClassifier,5,3,adam,distance,0.48473748473748474,4850.917487075087
relu,auto,9,gini,1,1,1,1,1,1,1,1,11,constant,38,auto,4,32,nnClassifier,8,2,adam,distance,0.48595848595848595,4850.917523754993
relu,auto,8,gini,1,1,1,1,1,1,1,1,3,constant,52,auto,2,31,nnClassifier,7,2,adam,distance,0.49572649572649574,4850.917560213944
relu,auto,8,gini,1,1,1,1,1,1,1,1,3,constant,52,auto,4,32,nnClassifier,8,3,adam,distance,0.4945054945054945,4850.917596844025
relu,auto,8,gini,1,1,1,1,1,1,1,1,23,constant,50,auto,10,26,nnClassifier,10,3,adam,distance,0.4810744810744811,4850.917633103905
relu,auto,15,gini,1,1,1,1,1,1,1,1,8,constant,64,auto,20,26,nnClassifier,9,4,adam,distance,0.4932844932844933,4850.9176701928955
relu,auto,8,gini,1,1,1,1,1,1,1,1,11,constant,26,auto,10,24,nnClassifier,9,3,adam,distance,0.49694749694749696,4850.917707643006
relu,auto,17,gini,1,1,1,1,1,1,1,1,10,constant,29,auto,5,26,nnClassifier,8,5,adam,distance,0.48473748473748474,4850.917744102888
relu,auto,15,gini,1,1,1,1,1,1,1,1,15,constant,59,auto,10,34,nnClassifier,8,4,adam,distance,0.4822954822954823,4850.9177807320375
relu,auto,8,gini,1,1,1,1,1,1,1,1,27,constant,37,auto,3,31,nnClassifier,9,1,adam,distance,0.4810744810744811,4850.917817282025
relu,auto,8,gini,1,1,1,1,1,1,1,1,9,constant,40,auto,4,14,nnClassifier,5,3,adam,distance,0.4908424908424908,4850.91785395192
relu,auto,9,gini,1,1,1,1,1,1,1,1,16,constant,60,auto,5,32,nnClassifier,7,3,adam,distance,0.4810744810744811,4850.917890341021
relu,auto,23,gini,1,1,1,1,1,1,1,1,10,constant,46,auto,12,32,nnClassifier,7,4,adam,distance,0.4993894993894994,4850.917926600901
