activation,algorithm,batchSize,criterion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,model,nLayers,n_neighbors,optimizer,weights,loss,time
relu,auto,17,gini,1,1,1,1,1,1,1,1,19,constant,69,auto,16,13,nnClassifier,6,10,adam,distance,0.4896214896214896,439.37000439409167
relu,auto,19,gini,1,1,1,1,1,1,1,1,14,constant,47,auto,19,32,nnClassifier,4,10,adam,distance,0.8266178266178266,439.37005695397966
relu,auto,19,gini,1,1,1,1,1,1,1,1,19,constant,52,auto,16,12,nnClassifier,4,10,adam,distance,0.48717948717948717,439.3700960329734
relu,auto,19,gini,1,1,1,1,1,1,1,1,8,constant,26,auto,17,28,nnClassifier,5,10,adam,distance,0.8278388278388278,439.3701338530518
relu,auto,18,gini,1,1,1,1,1,1,1,1,15,constant,90,auto,10,16,nnClassifier,6,9,adam,distance,0.8205128205128205,439.37017165194266
relu,auto,22,gini,1,1,1,1,1,1,1,1,18,constant,23,auto,19,18,nnClassifier,3,7,adam,distance,0.8522588522588522,439.37020907201804
relu,auto,22,gini,1,1,1,1,1,1,1,1,19,constant,55,auto,19,14,nnClassifier,3,10,adam,distance,0.8449328449328449,439.3702459319029
relu,auto,23,gini,1,1,1,1,1,1,1,1,22,constant,39,auto,18,13,nnClassifier,7,10,adam,distance,0.8107448107448108,439.37028267094865
relu,auto,21,gini,1,1,1,1,1,1,1,1,28,constant,40,auto,20,19,nnClassifier,7,10,adam,distance,0.48595848595848595,439.37031934107654
relu,auto,20,gini,1,1,1,1,1,1,1,1,19,constant,53,auto,18,17,nnClassifier,5,10,adam,distance,0.8522588522588522,439.3703560999129
relu,auto,18,gini,1,1,1,1,1,1,1,1,22,constant,36,auto,17,15,nnClassifier,6,10,adam,distance,0.8485958485958486,439.37039264990017
relu,auto,21,gini,1,1,1,1,1,1,1,1,32,constant,87,auto,11,13,nnClassifier,5,9,adam,distance,0.47741147741147744,439.37042919010855
relu,auto,20,gini,1,1,1,1,1,1,1,1,22,constant,83,auto,12,19,nnClassifier,5,10,adam,distance,0.4884004884004884,439.3704659489449
relu,auto,22,gini,1,1,1,1,1,1,1,1,20,constant,64,auto,14,17,nnClassifier,5,10,adam,distance,0.8290598290598291,439.3705033289734
relu,auto,20,gini,1,1,1,1,1,1,1,1,20,constant,62,auto,18,21,nnClassifier,7,10,adam,distance,0.49694749694749696,439.3705401280895
relu,auto,19,gini,1,1,1,1,1,1,1,1,21,constant,52,auto,19,30,nnClassifier,5,10,adam,distance,0.49572649572649574,439.3705767679494
relu,auto,21,gini,1,1,1,1,1,1,1,1,23,constant,16,auto,20,28,nnClassifier,4,9,adam,distance,0.4945054945054945,1269.7173812258989
relu,auto,20,gini,1,1,1,1,1,1,1,1,26,constant,45,auto,16,26,nnClassifier,7,6,adam,distance,0.49206349206349204,1269.7174337450415
relu,auto,16,gini,1,1,1,1,1,1,1,1,17,constant,69,auto,15,15,nnClassifier,5,10,adam,distance,0.49206349206349204,1269.7174715949222
relu,auto,22,gini,1,1,1,1,1,1,1,1,21,constant,41,auto,10,13,nnClassifier,4,9,adam,distance,0.4896214896214896,1269.7175083749462
relu,auto,21,gini,1,1,1,1,1,1,1,1,23,constant,65,auto,12,17,nnClassifier,2,10,adam,distance,0.49694749694749696,1269.7175453139935
relu,auto,20,gini,1,1,1,1,1,1,1,1,18,constant,46,auto,17,28,nnClassifier,4,10,adam,distance,0.5006105006105006,1269.717582294019
relu,auto,19,gini,1,1,1,1,1,1,1,1,17,constant,54,auto,20,15,nnClassifier,4,10,adam,distance,0.5006105006105006,1269.7176197329536
relu,auto,17,gini,1,1,1,1,1,1,1,1,12,constant,30,auto,14,24,nnClassifier,4,10,adam,distance,0.49694749694749696,1269.7176560331136
relu,auto,22,gini,1,1,1,1,1,1,1,1,15,constant,86,auto,14,16,nnClassifier,2,8,adam,distance,0.4896214896214896,1269.7176934420131
relu,auto,20,gini,1,1,1,1,1,1,1,1,21,constant,26,auto,17,18,nnClassifier,6,7,adam,distance,0.4932844932844933,1269.7177298821043
relu,auto,19,gini,1,1,1,1,1,1,1,1,19,constant,52,auto,17,17,nnClassifier,2,8,adam,distance,0.4932844932844933,1269.717766931979
relu,auto,19,gini,1,1,1,1,1,1,1,1,18,constant,41,auto,16,9,nnClassifier,5,10,adam,distance,0.4993894993894994,1269.7178032309748
relu,auto,18,gini,1,1,1,1,1,1,1,1,24,constant,44,auto,17,18,nnClassifier,3,10,adam,distance,0.5006105006105006,1269.7178396210074
relu,auto,20,gini,1,1,1,1,1,1,1,1,19,constant,53,auto,18,17,nnClassifier,5,10,adam,distance,0.49206349206349204,1269.7178759500384
relu,auto,20,gini,1,1,1,1,1,1,1,1,21,constant,40,auto,18,19,nnClassifier,3,10,adam,distance,0.4896214896214896,1269.7179124099202
relu,auto,19,gini,1,1,1,1,1,1,1,1,28,constant,83,auto,15,14,nnClassifier,5,10,adam,distance,0.4993894993894994,1269.7179485389497
relu,auto,20,gini,1,1,1,1,1,1,1,1,18,constant,79,auto,16,19,nnClassifier,4,10,adam,distance,0.49206349206349204,1269.7179848488886
relu,auto,20,gini,1,1,1,1,1,1,1,1,16,constant,60,auto,18,17,nnClassifier,4,10,adam,distance,0.49572649572649574,1269.7180353379808
relu,auto,20,gini,1,1,1,1,1,1,1,1,16,constant,60,auto,17,20,nnClassifier,4,10,adam,distance,0.48473748473748474,1269.718072697986
relu,auto,21,gini,1,1,1,1,1,1,1,1,18,constant,52,auto,19,26,nnClassifier,5,10,adam,distance,0.49694749694749696,1269.718109108042
relu,auto,20,gini,1,1,1,1,1,1,1,1,20,constant,20,auto,17,29,nnClassifier,5,7,adam,distance,0.49572649572649574,2107.676095389994
relu,auto,24,gini,1,1,1,1,1,1,1,1,23,constant,46,auto,20,24,nnClassifier,4,9,adam,distance,0.48473748473748474,2107.6761470199563
relu,auto,20,gini,1,1,1,1,1,1,1,1,20,constant,65,auto,16,16,nnClassifier,5,10,adam,distance,0.48473748473748474,2107.6761857490055
relu,auto,19,gini,1,1,1,1,1,1,1,1,24,constant,45,auto,11,17,nnClassifier,4,5,adam,distance,0.5018315018315018,2107.6762237290386
relu,auto,18,gini,1,1,1,1,1,1,1,1,27,constant,69,auto,9,13,nnClassifier,6,10,adam,distance,0.49206349206349204,2107.6762609588914
relu,auto,21,gini,1,1,1,1,1,1,1,1,14,constant,50,auto,15,24,nnClassifier,8,10,adam,distance,0.4896214896214896,2107.676298948005
relu,auto,20,gini,1,1,1,1,1,1,1,1,21,constant,52,auto,16,15,nnClassifier,4,10,adam,distance,0.5006105006105006,2107.6763366579544
relu,auto,16,gini,1,1,1,1,1,1,1,1,16,constant,28,auto,18,21,nnClassifier,7,9,adam,distance,0.5018315018315018,2107.6763737068977
relu,auto,19,gini,1,1,1,1,1,1,1,1,13,constant,82,auto,12,20,nnClassifier,3,4,adam,distance,0.4884004884004884,2107.6764106070623
relu,auto,19,gini,1,1,1,1,1,1,1,1,17,constant,30,auto,18,19,nnClassifier,3,9,adam,distance,0.503052503052503,2107.6764481260907
relu,auto,23,gini,1,1,1,1,1,1,1,1,18,constant,54,auto,20,16,nnClassifier,6,9,adam,distance,0.4932844932844933,2107.6764855659567
relu,auto,21,gini,1,1,1,1,1,1,1,1,22,constant,45,auto,14,13,nnClassifier,4,8,adam,distance,0.49694749694749696,2107.6765227259602
relu,auto,22,gini,1,1,1,1,1,1,1,1,20,constant,43,auto,20,17,nnClassifier,4,10,adam,distance,0.4932844932844933,2107.676559644984
relu,auto,20,gini,1,1,1,1,1,1,1,1,19,constant,53,auto,18,17,nnClassifier,5,10,adam,distance,0.49206349206349204,2107.6765967649408
relu,auto,21,gini,1,1,1,1,1,1,1,1,21,constant,38,auto,18,19,nnClassifier,7,10,adam,distance,0.4896214896214896,2107.6766338339075
relu,auto,21,gini,1,1,1,1,1,1,1,1,24,constant,79,auto,13,18,nnClassifier,5,10,adam,distance,0.49694749694749696,2107.6766707140487
relu,auto,20,gini,1,1,1,1,1,1,1,1,17,constant,75,auto,12,17,nnClassifier,5,10,adam,distance,0.4896214896214896,2107.6767075839452
relu,auto,19,gini,1,1,1,1,1,1,1,1,15,constant,64,auto,17,17,nnClassifier,5,10,adam,distance,0.4896214896214896,2107.676744912984
relu,auto,20,gini,1,1,1,1,1,1,1,1,17,constant,57,auto,18,16,nnClassifier,7,10,adam,distance,0.4896214896214896,2107.6767818129156
relu,auto,21,gini,1,1,1,1,1,1,1,1,17,constant,52,auto,18,22,nnClassifier,5,10,adam,distance,0.4993894993894994,2107.6768188420683
relu,auto,20,gini,1,1,1,1,1,1,1,1,24,constant,24,auto,20,31,nnClassifier,6,3,adam,distance,0.49206349206349204,2931.3421364231035
relu,auto,24,gini,1,1,1,1,1,1,1,1,19,constant,42,auto,17,26,nnClassifier,6,10,adam,distance,0.49206349206349204,2931.342188962968
relu,auto,16,gini,1,1,1,1,1,1,1,1,21,constant,69,auto,12,20,nnClassifier,5,10,adam,distance,0.49206349206349204,2931.3422270019073
relu,auto,22,gini,1,1,1,1,1,1,1,1,26,constant,41,auto,11,15,nnClassifier,5,9,adam,distance,0.5006105006105006,2931.342263902072
relu,auto,19,gini,1,1,1,1,1,1,1,1,25,constant,65,auto,8,12,nnClassifier,5,10,adam,distance,0.4896214896214896,2931.342300640885
relu,auto,18,gini,1,1,1,1,1,1,1,1,13,constant,51,auto,19,28,nnClassifier,5,10,adam,distance,0.4981684981684982,2931.3423372509424
relu,auto,18,gini,1,1,1,1,1,1,1,1,18,constant,52,auto,14,12,nnClassifier,5,10,adam,distance,0.4896214896214896,2931.3423736901022
relu,auto,16,gini,1,1,1,1,1,1,1,1,12,constant,32,auto,14,25,nnClassifier,3,10,adam,distance,0.4810744810744811,2931.3424097399693
relu,auto,22,gini,1,1,1,1,1,1,1,1,17,constant,78,auto,8,20,nnClassifier,7,8,adam,distance,0.4993894993894994,2931.342445729999
relu,auto,22,gini,1,1,1,1,1,1,1,1,17,constant,34,auto,19,17,nnClassifier,3,9,adam,distance,0.4993894993894994,2931.3424817789346
relu,auto,19,gini,1,1,1,1,1,1,1,1,18,constant,58,auto,20,12,nnClassifier,6,10,adam,distance,0.49572649572649574,2931.34251766908
relu,auto,22,gini,1,1,1,1,1,1,1,1,25,constant,49,auto,14,17,nnClassifier,6,10,adam,distance,0.49572649572649574,2931.3425534979906
relu,auto,23,gini,1,1,1,1,1,1,1,1,18,constant,47,auto,19,16,nnClassifier,5,10,adam,distance,0.5018315018315018,2931.3425895380788
relu,auto,20,gini,1,1,1,1,1,1,1,1,19,constant,53,auto,18,17,nnClassifier,5,10,adam,distance,0.49206349206349204,2931.342625306919
relu,auto,19,gini,1,1,1,1,1,1,1,1,23,constant,36,auto,18,15,nnClassifier,4,10,adam,distance,0.5006105006105006,2931.342661027098
relu,auto,22,gini,1,1,1,1,1,1,1,1,20,constant,75,auto,15,14,nnClassifier,5,10,adam,distance,0.4993894993894994,2931.34269685694
relu,auto,20,gini,1,1,1,1,1,1,1,1,21,constant,72,auto,10,17,nnClassifier,6,10,adam,distance,0.49206349206349204,2931.3427328160033
relu,auto,22,gini,1,1,1,1,1,1,1,1,16,constant,60,auto,13,17,nnClassifier,6,10,adam,distance,0.49694749694749696,2931.3427684858907
relu,auto,16,gini,1,1,1,1,1,1,1,1,19,constant,53,auto,18,20,nnClassifier,3,10,adam,distance,0.48473748473748474,2931.3428040549625
relu,auto,19,gini,1,1,1,1,1,1,1,1,18,constant,54,auto,19,19,nnClassifier,5,10,adam,distance,0.4993894993894994,2931.342839675024
