activation,algorithm,batchSize,criterion,feature_0,feature_1,feature_10,feature_11,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,model,nLayers,n_neighbors,optimizer,weights,loss
logistic,auto,27,mse,1,1,1,0,0,1,0,1,0,1,0,1,9,invscaling,31,sqrt,2,5,nnRegressor,3,8,adam,distance,0.999713212454707
tanh,brute,10,poisson,1,1,0,0,1,1,1,1,1,1,1,1,9,adaptive,52,log2,18,7,randomForestRegressor,7,9,lbfgs,distance,0.6521763080304157
identity,kd_tree,21,poisson,1,0,0,1,0,0,0,1,1,1,0,0,37,adaptive,52,log2,17,38,kneighborsRegressor,8,9,adam,uniform,0.5059084230175279
logistic,auto,12,poisson,0,1,0,1,1,1,0,1,0,0,0,1,9,adaptive,72,auto,13,37,nnRegressor,1,3,adam,uniform,0.4303041473776682
relu,kd_tree,9,mse,0,0,1,1,0,1,1,1,1,0,0,1,22,invscaling,35,auto,12,11,kneighborsRegressor,4,9,lbfgs,uniform,0.6327856601651056
relu,auto,25,mse,0,0,1,0,1,0,1,1,0,0,0,1,15,constant,99,log2,8,7,nnRegressor,9,3,adam,uniform,0.999706351585355
relu,auto,11,mse,0,0,0,0,0,1,1,0,0,0,1,0,30,adaptive,72,sqrt,19,31,randomForestRegressor,5,3,sgd,distance,0.4183392975550596
identity,ball_tree,25,mse,1,1,1,0,1,0,1,0,1,0,0,0,17,constant,12,auto,16,12,randomForestRegressor,8,1,adam,uniform,0.9999891427300522
relu,brute,19,poisson,0,0,1,0,0,0,0,0,1,0,0,1,15,constant,98,log2,5,17,kneighborsRegressor,5,8,lbfgs,distance,0.2192306346341354
identity,kd_tree,22,mse,0,1,0,1,1,0,0,0,0,1,0,0,30,constant,87,log2,2,8,nnRegressor,3,10,lbfgs,distance,0.06782363864792207
tanh,ball_tree,9,poisson,0,1,1,1,1,1,1,0,1,0,1,0,19,constant,59,auto,5,3,randomForestRegressor,6,2,sgd,uniform,0.33051606764172337
relu,brute,22,poisson,0,0,1,1,1,0,1,1,1,0,0,0,18,adaptive,97,auto,11,27,kneighborsRegressor,8,6,lbfgs,distance,0.6636855936299579
identity,ball_tree,14,mse,1,1,0,0,0,0,1,0,0,1,1,1,5,constant,10,sqrt,20,19,kneighborsRegressor,6,3,lbfgs,uniform,0.2801481396215496
logistic,ball_tree,30,mse,0,0,1,1,1,0,0,0,0,1,1,0,7,invscaling,62,auto,12,2,randomForestRegressor,6,9,adam,distance,0.9999920545231422
logistic,kd_tree,26,mse,1,1,1,1,1,0,0,0,0,0,1,1,11,invscaling,54,log2,12,27,nnRegressor,6,5,sgd,distance,0.04712066220810507
identity,brute,22,mse,1,1,0,1,1,1,0,0,1,1,1,0,13,invscaling,27,sqrt,6,16,kneighborsRegressor,8,4,sgd,uniform,0.5308285307953031
tanh,auto,8,poisson,1,0,1,1,1,0,1,0,0,1,0,0,4,constant,15,log2,3,14,kneighborsRegressor,8,1,sgd,distance,0.2591263981807196
relu,brute,22,poisson,0,1,0,0,0,0,0,1,1,0,1,1,24,adaptive,40,auto,15,5,kneighborsRegressor,4,8,lbfgs,uniform,0.4680394494639998
logistic,brute,23,mae,1,1,0,0,1,0,1,1,1,0,0,0,36,invscaling,55,auto,7,6,nnRegressor,4,1,sgd,uniform,0.01081537620302564
identity,auto,19,mae,1,1,0,1,1,1,1,0,1,0,0,0,25,adaptive,83,log2,10,34,kneighborsRegressor,10,1,adam,uniform,0.3165716788167503
identity,auto,10,poisson,0,1,0,1,1,1,0,1,0,0,1,0,25,adaptive,70,sqrt,10,31,nnRegressor,1,7,lbfgs,distance,0.07003412183500801
tanh,kd_tree,17,poisson,1,0,1,1,0,1,1,0,1,0,0,0,13,constant,92,auto,14,28,randomForestRegressor,7,1,adam,distance,0.8580153002444533
tanh,ball_tree,11,mse,1,0,1,0,0,1,0,0,0,1,0,0,28,adaptive,19,sqrt,3,31,kneighborsRegressor,7,2,sgd,distance,0.09070840484304088
logistic,brute,21,mse,0,0,1,1,1,1,1,0,1,0,0,1,28,invscaling,40,log2,3,28,kneighborsRegressor,4,6,sgd,uniform,0.6429666370556696
identity,kd_tree,19,mae,1,0,1,0,0,1,1,0,0,1,1,0,39,adaptive,89,log2,13,21,randomForestRegressor,8,6,lbfgs,distance,0.9897427656326561
tanh,ball_tree,12,mse,1,1,0,0,0,0,1,1,0,1,0,1,6,adaptive,92,auto,13,30,nnRegressor,3,4,adam,distance,0.49674570947767094
tanh,brute,13,mae,1,0,1,0,0,0,1,1,0,1,1,0,14,adaptive,76,log2,11,20,kneighborsRegressor,3,1,sgd,distance,-0.020666061293720173
logistic,ball_tree,9,poisson,1,0,0,0,1,1,0,0,0,1,1,1,3,constant,10,log2,15,18,nnRegressor,1,3,adam,uniform,0.43199734021533176
tanh,auto,32,mae,1,1,1,1,0,1,0,0,1,0,0,0,9,adaptive,83,auto,6,5,randomForestRegressor,4,7,lbfgs,uniform,0.9999991437967584
relu,auto,21,poisson,0,0,1,0,1,1,1,1,1,0,1,1,13,invscaling,15,log2,20,12,kneighborsRegressor,5,8,lbfgs,uniform,0.6649793017063443
logistic,kd_tree,8,poisson,1,0,1,0,0,1,0,1,1,1,1,1,17,constant,79,auto,5,38,kneighborsRegressor,10,3,sgd,distance,0.376301807784967
relu,brute,12,mae,0,1,1,0,0,0,1,0,0,1,0,0,29,adaptive,92,log2,4,36,randomForestRegressor,4,7,sgd,uniform,0.9977519395962958
identity,ball_tree,14,mae,0,1,0,0,1,1,0,1,1,1,1,0,37,adaptive,13,sqrt,3,7,kneighborsRegressor,10,10,adam,distance,0.5783477818442077
identity,auto,21,mae,0,0,0,0,1,1,1,0,0,0,0,1,3,constant,22,log2,10,25,randomForestRegressor,6,5,lbfgs,distance,0.6361646858128257
identity,auto,11,mae,0,1,0,0,0,1,0,1,1,0,0,1,22,constant,41,sqrt,14,30,randomForestRegressor,3,5,adam,distance,0.6910321061014117
tanh,brute,16,poisson,1,0,0,0,0,1,0,0,1,1,1,1,9,adaptive,11,log2,20,33,nnRegressor,4,1,adam,uniform,0.5049648678465315
logistic,auto,20,mae,0,0,0,0,1,0,0,0,0,1,0,0,37,adaptive,38,auto,10,26,kneighborsRegressor,7,5,sgd,distance,0.2890333642943219
identity,brute,8,mae,1,1,0,1,0,0,0,1,1,0,1,1,30,invscaling,90,log2,14,22,nnRegressor,7,9,sgd,uniform,0.07021876076407285
logistic,brute,17,poisson,1,0,0,1,0,0,1,0,0,1,0,1,32,constant,47,auto,17,27,randomForestRegressor,7,3,adam,distance,0.46634522972830383
identity,auto,14,mae,1,1,0,0,0,1,1,1,0,0,1,0,25,adaptive,64,log2,9,8,nnRegressor,10,7,sgd,distance,0.06488251602551787
identity,ball_tree,8,mae,0,1,1,0,1,1,0,1,0,1,0,0,29,invscaling,74,auto,6,20,randomForestRegressor,7,7,sgd,uniform,0.9999981643440147
identity,kd_tree,11,mae,0,1,0,1,0,0,0,1,0,1,1,0,10,invscaling,46,sqrt,4,18,kneighborsRegressor,3,6,adam,distance,0.4973801321801353
relu,auto,16,poisson,0,1,1,0,0,0,1,1,0,1,0,0,7,constant,74,log2,15,8,nnRegressor,5,2,sgd,uniform,0.9986461033237125
tanh,kd_tree,8,mse,1,0,0,0,1,1,1,0,0,0,1,0,4,invscaling,99,sqrt,16,6,kneighborsRegressor,8,3,adam,distance,0.4283204738577382
relu,auto,22,mse,1,1,1,1,0,1,1,1,1,1,0,1,24,adaptive,33,sqrt,6,33,randomForestRegressor,8,10,adam,distance,0.992739645764536
tanh,brute,17,poisson,1,1,0,0,0,1,1,0,0,1,1,1,31,constant,58,sqrt,8,6,nnRegressor,2,4,lbfgs,distance,0.41084624302946193
relu,kd_tree,14,mae,0,1,1,1,1,1,0,1,0,0,0,1,29,constant,93,log2,19,37,kneighborsRegressor,2,7,sgd,distance,0.5352027420466485
identity,brute,15,mse,0,0,1,1,0,0,1,1,1,1,1,0,33,adaptive,6,log2,3,3,randomForestRegressor,9,5,adam,distance,0.9385168315270576
identity,kd_tree,23,mse,1,1,0,1,0,0,1,0,1,0,1,0,22,constant,20,log2,17,5,kneighborsRegressor,5,3,lbfgs,distance,0.3201400502826054
identity,brute,29,mse,1,0,1,0,0,0,0,0,0,0,0,0,36,constant,89,sqrt,10,10,kneighborsRegressor,8,10,lbfgs,uniform,0.9932228649398911
logistic,ball_tree,20,mae,1,0,0,1,0,0,1,1,1,1,1,0,14,invscaling,72,log2,14,24,randomForestRegressor,1,10,lbfgs,distance,0.6380137052156781
logistic,brute,31,mse,1,1,0,1,0,0,0,1,0,1,0,1,31,invscaling,79,auto,13,40,randomForestRegressor,9,2,lbfgs,distance,0.6945057028745536
identity,ball_tree,18,mse,0,0,1,0,1,1,0,1,0,0,1,1,11,adaptive,90,auto,20,22,nnRegressor,2,5,sgd,distance,0.9999999999698037
logistic,brute,24,poisson,0,1,0,0,0,0,1,1,0,0,0,1,29,constant,8,auto,14,16,nnRegressor,8,3,sgd,distance,0.15283194234358632
identity,brute,18,mse,1,0,1,1,1,1,1,0,1,1,1,1,24,adaptive,72,sqrt,17,18,kneighborsRegressor,1,3,lbfgs,distance,0.6347064809331963
identity,ball_tree,25,mae,1,1,0,1,1,1,0,0,0,0,0,0,18,adaptive,43,log2,13,20,randomForestRegressor,1,2,adam,distance,0.7328244355306086
logistic,auto,18,poisson,0,0,1,1,0,0,0,0,0,0,0,1,10,invscaling,86,auto,8,16,kneighborsRegressor,10,9,sgd,uniform,0.3185094902745118
tanh,ball_tree,13,mae,0,1,1,0,1,0,1,1,0,1,0,0,38,constant,90,sqrt,11,26,kneighborsRegressor,10,9,lbfgs,uniform,0.5421113281810879
relu,ball_tree,25,poisson,0,0,1,0,0,0,1,0,0,0,1,1,31,invscaling,5,sqrt,8,15,kneighborsRegressor,2,6,lbfgs,distance,0.6199204297029963
logistic,kd_tree,14,mse,1,1,0,1,0,0,0,0,0,0,0,1,25,invscaling,76,auto,18,32,randomForestRegressor,8,7,lbfgs,uniform,0.518579611855922
identity,auto,17,poisson,1,1,0,0,1,0,0,1,0,1,1,1,8,constant,35,log2,6,17,randomForestRegressor,4,8,adam,distance,0.5924644787811719
relu,ball_tree,14,mae,0,0,1,0,0,0,1,0,1,1,1,0,10,invscaling,94,sqrt,4,10,nnRegressor,8,9,lbfgs,distance,0.9993179990328697
identity,brute,25,mae,0,1,1,1,1,1,0,0,0,0,1,0,19,invscaling,4,sqrt,2,3,nnRegressor,8,10,adam,uniform,0.9993895175811196
identity,brute,9,mse,1,0,0,0,0,0,1,0,1,0,0,1,16,constant,39,auto,7,10,kneighborsRegressor,5,7,adam,uniform,0.3638617530240903
relu,ball_tree,16,mse,1,1,0,1,1,0,0,1,1,1,0,0,32,constant,70,sqrt,19,4,kneighborsRegressor,2,6,sgd,uniform,0.5198430642748441
identity,brute,17,mse,0,0,0,1,1,0,1,0,0,0,1,0,39,invscaling,42,auto,18,37,randomForestRegressor,4,6,adam,uniform,0.5787589624490793
logistic,auto,19,mse,1,1,1,0,1,1,1,1,0,0,1,1,3,adaptive,70,auto,14,10,nnRegressor,3,2,adam,uniform,0.9998625451812863
tanh,kd_tree,8,poisson,1,1,1,0,0,1,1,1,1,0,1,0,6,adaptive,80,auto,19,6,nnRegressor,7,10,sgd,distance,0.9989691545465821
identity,brute,13,mae,0,0,1,0,1,1,1,0,0,0,0,0,8,constant,20,auto,10,19,randomForestRegressor,7,3,sgd,distance,0.9999978933524349
tanh,ball_tree,19,mse,0,0,1,1,0,1,0,0,0,1,1,0,8,constant,76,log2,3,22,nnRegressor,9,2,adam,distance,0.9985833165890248
identity,kd_tree,31,poisson,1,0,0,1,0,0,0,1,1,0,1,1,15,constant,24,auto,19,34,kneighborsRegressor,1,1,lbfgs,uniform,0.12048876504030193
logistic,ball_tree,31,mae,1,1,0,0,1,0,0,0,0,1,0,1,26,adaptive,80,sqrt,13,6,kneighborsRegressor,5,8,sgd,distance,0.4609044704538803
tanh,auto,20,poisson,1,0,0,0,1,1,1,1,1,1,1,0,33,adaptive,39,sqrt,7,34,kneighborsRegressor,9,5,adam,distance,0.6694672739034842
tanh,kd_tree,16,mae,0,1,0,1,0,0,0,0,0,0,0,0,7,invscaling,97,log2,7,31,nnRegressor,6,2,adam,uniform,0.4298971813154081
identity,ball_tree,24,poisson,0,1,0,0,0,1,1,1,0,1,0,0,9,constant,80,auto,7,13,nnRegressor,7,8,adam,uniform,0.05236511564362134
identity,auto,17,mse,1,0,0,1,1,0,1,1,1,1,0,1,30,adaptive,100,log2,20,20,randomForestRegressor,2,1,sgd,uniform,0.7531627727576047
relu,brute,30,mse,0,1,1,0,0,0,0,0,0,1,0,1,21,adaptive,28,log2,19,38,randomForestRegressor,10,2,lbfgs,uniform,0.9973399771321709
logistic,kd_tree,26,mse,1,0,1,0,0,0,0,0,1,1,0,1,36,constant,6,auto,8,16,nnRegressor,5,10,adam,distance,0.9998757321521279
identity,brute,18,mae,0,0,0,0,1,0,0,0,1,0,0,1,12,invscaling,47,auto,9,6,kneighborsRegressor,4,10,lbfgs,uniform,0.42113820104098854
identity,kd_tree,30,mae,1,0,1,0,0,0,1,0,0,0,0,1,29,adaptive,71,auto,14,31,randomForestRegressor,3,5,adam,distance,0.9999924285045583
relu,brute,23,mae,1,0,0,1,1,0,1,0,0,0,1,0,31,adaptive,82,sqrt,2,36,randomForestRegressor,2,1,sgd,uniform,0.6347559921055639
relu,auto,23,mse,0,0,0,1,1,0,0,0,1,1,0,1,28,adaptive,76,log2,12,5,nnRegressor,9,3,lbfgs,uniform,0.5011707233660996
identity,kd_tree,20,poisson,1,1,1,1,1,0,0,1,0,0,0,0,5,invscaling,51,auto,5,24,kneighborsRegressor,3,1,sgd,uniform,0.2228716650757907
relu,auto,24,mae,1,0,0,1,1,1,0,1,0,0,0,0,35,constant,96,log2,8,34,randomForestRegressor,3,9,sgd,distance,0.6635175766292256
tanh,brute,12,mse,1,0,1,1,1,1,0,1,0,1,1,0,29,adaptive,23,auto,19,18,randomForestRegressor,6,9,adam,uniform,0.9999643051680244
identity,brute,10,mae,1,1,1,1,0,1,0,1,1,0,1,1,30,adaptive,70,sqrt,6,26,randomForestRegressor,2,6,lbfgs,uniform,0.992897879244339
identity,brute,25,mae,0,1,0,0,0,1,1,0,0,0,0,1,20,invscaling,91,sqrt,13,9,nnRegressor,8,5,lbfgs,distance,0.0728037670298477
identity,brute,31,mae,0,0,0,0,1,1,0,1,1,1,1,1,36,constant,21,sqrt,14,6,kneighborsRegressor,9,7,adam,distance,0.656073926513729
