activation,algorithm,batchSize,criterion,feature_0,feature_1,feature_10,feature_11,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,model,nLayers,n_neighbors,optimizer,weights,loss
relu,brute,11,mae,1,1,0,1,0,1,1,0,1,1,1,0,15,invscaling,5,auto,14,18,kneighborsRegressor,7,7,adam,uniform,0.5305399636609949
logistic,ball_tree,17,poisson,1,1,0,1,0,0,1,1,0,0,0,1,32,constant,87,sqrt,19,10,nnRegressor,2,3,sgd,distance,0.2901992156188633
identity,auto,14,mse,0,1,0,0,0,1,1,1,1,0,0,1,16,invscaling,87,sqrt,10,6,kneighborsRegressor,6,8,lbfgs,uniform,0.5307765753211635
logistic,brute,32,mse,0,1,1,0,1,0,1,0,0,1,1,1,13,constant,16,log2,8,38,randomForestRegressor,9,3,sgd,uniform,0.9874630542881365
relu,kd_tree,21,mse,0,0,0,0,1,0,1,0,0,1,1,1,20,constant,16,auto,19,13,kneighborsRegressor,4,8,sgd,uniform,0.45186311417987846
relu,ball_tree,19,poisson,0,0,0,0,1,0,0,1,0,1,0,1,22,invscaling,25,auto,8,16,nnRegressor,2,5,sgd,distance,0.21986108928362647
relu,brute,28,poisson,0,1,1,0,0,0,1,0,1,1,0,1,13,adaptive,13,sqrt,14,34,randomForestRegressor,8,10,adam,distance,0.5110753549572333
tanh,brute,24,poisson,1,1,0,1,1,1,0,0,0,0,0,1,39,invscaling,14,log2,9,32,nnRegressor,4,3,sgd,distance,0.17693831030562945
logistic,auto,10,poisson,1,0,1,0,0,1,0,1,0,1,0,1,23,invscaling,12,sqrt,7,4,randomForestRegressor,8,2,adam,distance,0.32883815681050255
tanh,ball_tree,31,mse,0,1,1,0,0,0,1,0,0,1,1,1,9,invscaling,21,log2,7,6,nnRegressor,7,3,lbfgs,uniform,0.9994260103812054
tanh,auto,12,poisson,1,1,0,1,1,0,0,1,1,0,1,0,21,adaptive,10,log2,9,10,nnRegressor,4,8,sgd,uniform,0.5041577436808942
tanh,auto,15,poisson,1,0,1,1,1,0,1,0,0,0,0,0,2,adaptive,57,log2,11,3,kneighborsRegressor,6,10,adam,uniform,0.4415901241984559
logistic,kd_tree,23,mse,0,1,0,0,0,1,0,1,0,0,1,1,5,invscaling,30,auto,19,21,nnRegressor,9,8,sgd,distance,0.0046149377642984435
identity,kd_tree,21,mse,1,0,0,1,0,1,1,0,0,1,0,1,10,adaptive,39,auto,9,37,randomForestRegressor,8,1,sgd,uniform,0.7485455898109288
relu,brute,14,mae,0,1,0,1,1,1,1,0,0,0,0,1,32,adaptive,51,sqrt,3,9,nnRegressor,7,9,adam,distance,0.5250088355672273
tanh,brute,23,poisson,0,0,0,1,0,0,1,0,0,1,0,0,5,constant,53,auto,3,36,nnRegressor,5,1,adam,distance,0.36035418799023833
identity,kd_tree,12,poisson,0,1,0,1,1,1,0,0,1,0,0,1,12,constant,32,log2,20,5,kneighborsRegressor,5,1,lbfgs,distance,0.3254050479819326
relu,kd_tree,19,mae,1,0,0,0,1,0,0,1,1,1,0,0,22,adaptive,81,auto,14,4,kneighborsRegressor,6,5,sgd,distance,0.47253144037763206
logistic,brute,32,poisson,0,0,0,0,0,0,1,1,0,0,0,0,24,invscaling,11,sqrt,4,39,kneighborsRegressor,4,2,sgd,distance,0.1060976795570796
logistic,auto,22,mse,0,1,1,1,1,0,0,1,1,0,0,1,3,adaptive,74,log2,20,9,kneighborsRegressor,2,6,sgd,distance,0.558995721284196
tanh,brute,22,poisson,0,1,0,0,0,0,1,0,1,0,1,1,8,invscaling,4,auto,12,9,kneighborsRegressor,7,10,sgd,uniform,0.40922642917117513
identity,ball_tree,29,poisson,1,1,0,1,0,0,0,1,1,0,0,0,40,adaptive,36,sqrt,7,29,nnRegressor,6,2,adam,uniform,0.036311046456425466
relu,ball_tree,8,poisson,1,0,1,1,0,0,0,1,1,0,0,1,32,invscaling,42,auto,4,19,nnRegressor,7,5,sgd,uniform,0.9876451094657984
identity,auto,23,poisson,1,0,1,1,1,0,0,1,0,0,0,1,21,adaptive,49,log2,8,28,randomForestRegressor,3,7,adam,distance,0.793622100993489
logistic,ball_tree,17,poisson,1,1,0,1,0,0,1,0,0,0,0,0,35,adaptive,36,sqrt,6,25,kneighborsRegressor,9,3,sgd,uniform,0.3411158020353938
relu,brute,10,mse,1,0,0,0,0,0,0,0,1,1,0,0,32,invscaling,82,sqrt,18,17,randomForestRegressor,6,4,sgd,distance,0.4271990645776582
tanh,ball_tree,28,poisson,1,0,0,0,0,0,1,0,0,0,0,0,10,adaptive,79,auto,16,6,nnRegressor,8,6,lbfgs,uniform,0.27029505103148466
identity,auto,28,mse,1,0,0,1,0,1,0,0,1,0,1,0,29,invscaling,50,log2,12,22,kneighborsRegressor,3,2,sgd,uniform,0.43725940201547586
tanh,brute,25,mse,0,0,1,0,0,0,0,1,0,0,0,0,29,constant,49,sqrt,9,39,randomForestRegressor,5,9,lbfgs,uniform,0.9974153232793774
relu,ball_tree,22,mae,0,1,1,1,1,1,1,1,0,1,1,1,22,invscaling,14,auto,6,19,nnRegressor,7,3,sgd,distance,0.9666686060260208
tanh,kd_tree,8,poisson,0,0,0,1,0,1,0,1,1,1,1,1,38,constant,19,log2,5,5,nnRegressor,2,6,adam,distance,0.43606615399328286
relu,ball_tree,15,poisson,1,0,1,0,1,0,0,0,0,1,1,1,29,constant,60,log2,12,34,nnRegressor,8,10,sgd,distance,0.9981428235307894
relu,ball_tree,8,mae,0,0,0,1,0,1,1,1,0,0,1,0,26,constant,95,sqrt,11,11,kneighborsRegressor,1,5,adam,distance,0.5449466929342167
tanh,brute,32,mse,0,1,1,0,1,0,1,1,0,0,0,0,16,invscaling,1,sqrt,9,35,randomForestRegressor,1,9,lbfgs,uniform,0.9955050613146891
relu,kd_tree,20,poisson,0,1,1,0,1,0,1,1,1,0,0,0,27,invscaling,19,sqrt,19,15,randomForestRegressor,7,1,lbfgs,uniform,0.5488345418186318
logistic,ball_tree,8,mse,0,1,0,0,1,0,0,1,0,0,1,0,31,adaptive,100,sqrt,11,2,nnRegressor,10,8,lbfgs,uniform,0.45393975700494527
tanh,ball_tree,29,mse,1,0,1,0,0,1,1,0,0,0,1,1,15,constant,42,log2,8,30,kneighborsRegressor,9,5,adam,distance,0.30219926266691666
identity,ball_tree,16,mae,1,1,0,1,1,1,0,1,0,0,0,0,26,constant,30,sqrt,4,5,nnRegressor,1,7,sgd,distance,0.053869633805191164
relu,brute,8,poisson,1,1,1,0,0,1,1,0,1,0,1,0,18,adaptive,64,auto,7,26,randomForestRegressor,7,10,lbfgs,distance,0.4708101358328861
relu,brute,30,poisson,1,0,1,0,0,0,1,0,1,1,1,0,5,constant,52,sqrt,2,3,randomForestRegressor,3,5,sgd,uniform,0.7677793095754007
identity,auto,24,mse,1,0,0,0,0,1,0,0,1,0,0,0,23,constant,32,sqrt,2,2,kneighborsRegressor,6,3,sgd,uniform,0.20224570754619864
logistic,kd_tree,22,mse,1,0,0,1,0,0,1,0,1,0,1,0,10,constant,5,auto,13,19,kneighborsRegressor,3,10,lbfgs,distance,0.419203637451401
relu,ball_tree,25,mse,0,1,1,1,0,0,0,1,0,1,1,1,14,adaptive,24,auto,3,12,nnRegressor,6,3,lbfgs,distance,0.9994718209460652
tanh,kd_tree,23,mse,0,1,1,1,0,1,0,0,0,1,0,1,2,adaptive,31,log2,18,35,kneighborsRegressor,7,1,adam,distance,0.36386936089581867
tanh,kd_tree,32,mae,0,0,0,0,0,0,1,0,0,0,1,0,28,invscaling,89,auto,18,17,nnRegressor,6,2,adam,distance,0.25610417390217555
relu,brute,32,mse,1,0,0,0,0,1,1,0,1,1,1,0,6,invscaling,24,sqrt,3,15,randomForestRegressor,6,7,adam,uniform,0.6833676098042669
tanh,kd_tree,15,mse,1,1,1,0,1,1,0,0,0,0,0,1,31,constant,43,log2,16,39,kneighborsRegressor,9,4,sgd,uniform,0.47866541144206165
