activation,algorithm,batchSize,criterion,feature_0,feature_1,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_2,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,model,nLayers,n_neighbors,optimizer,weights,loss,time
relu,auto,18,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,constant,66,auto,12,36,nnClassifier,3,9,adam,distance,0.9438914027149321,802.1474680800457
relu,auto,17,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,constant,62,auto,19,12,nnClassifier,1,7,adam,distance,0.5239819004524887,802.1475283200853
relu,auto,19,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,constant,73,auto,13,21,nnClassifier,3,6,adam,distance,0.5248868778280543,1527.0131201890763
relu,auto,17,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,constant,83,auto,11,13,nnClassifier,1,7,adam,distance,0.5248868778280543,1527.0132021780591
relu,auto,12,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,constant,57,auto,15,32,nnClassifier,1,8,adam,distance,0.5194570135746607,1527.0132656779606
relu,auto,20,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,constant,65,auto,12,30,nnClassifier,5,8,adam,distance,0.5221719457013575,1527.0133280770388
relu,auto,8,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,constant,69,auto,18,18,nnClassifier,1,5,adam,distance,0.5194570135746607,1527.0134008070454
relu,auto,10,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,constant,76,auto,11,13,nnClassifier,1,9,adam,distance,0.5194570135746607,1527.0134639060125
relu,auto,17,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,constant,49,auto,15,18,nnClassifier,1,9,adam,distance,0.5221719457013575,1527.0135258159135
relu,auto,14,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,constant,15,auto,12,21,nnClassifier,1,9,adam,distance,0.5230769230769231,1527.0135875348933
relu,auto,16,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,constant,75,auto,13,12,nnClassifier,1,9,adam,distance,0.5248868778280543,1527.0136491239537
relu,auto,18,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,constant,63,auto,11,13,nnClassifier,1,9,adam,distance,0.5248868778280543,1527.0137106738985
relu,auto,9,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,constant,55,auto,15,16,nnClassifier,1,8,adam,distance,0.5212669683257919,1527.0137718329206
relu,auto,19,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,constant,51,auto,16,32,nnClassifier,1,9,adam,distance,0.5230769230769231,1527.0138341030106
relu,auto,12,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,constant,43,auto,9,19,nnClassifier,5,7,adam,distance,0.5257918552036199,1527.0138958320022
relu,auto,12,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,constant,88,auto,16,22,nnClassifier,5,8,adam,distance,0.5194570135746607,1527.013957601972
relu,auto,23,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,constant,71,auto,11,29,nnClassifier,1,8,adam,distance,0.5221719457013575,1527.0140187209472
relu,auto,19,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,constant,66,auto,12,17,nnClassifier,4,8,adam,distance,0.5158371040723982,1527.0140796410851
relu,auto,17,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,constant,60,auto,20,12,nnClassifier,1,7,adam,distance,0.5221719457013575,1527.0141491100658
relu,auto,10,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,constant,77,auto,11,12,nnClassifier,1,8,adam,distance,0.5194570135746607,1527.0142105799168
relu,auto,14,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,constant,70,auto,14,32,nnClassifier,4,7,adam,distance,0.5194570135746607,1527.0142717289273
relu,auto,14,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,constant,65,auto,16,16,nnClassifier,1,9,adam,distance,0.5248868778280543,1527.0143327990081
relu,auto,15,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,constant,77,auto,17,17,nnClassifier,1,10,adam,distance,0.5230769230769231,2320.3192351749167
relu,auto,13,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,constant,80,auto,11,16,nnClassifier,3,8,adam,distance,0.5248868778280543,2320.3193141738884
relu,auto,14,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,61,auto,15,28,nnClassifier,1,8,adam,distance,0.5194570135746607,2320.3193785129115
relu,auto,16,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,constant,69,auto,8,34,nnClassifier,2,8,adam,distance,0.5194570135746607,2320.31944102305
relu,auto,10,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,constant,73,auto,14,22,nnClassifier,1,6,adam,distance,0.5176470588235295,2320.319503801875
relu,auto,10,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,constant,76,auto,15,13,nnClassifier,1,9,adam,distance,0.5194570135746607,2320.3195657220203
relu,auto,21,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,constant,53,auto,15,14,nnClassifier,1,9,adam,distance,0.5248868778280543,2320.3196277609095
relu,auto,12,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,constant,19,auto,12,20,nnClassifier,1,9,adam,distance,0.5194570135746607,2320.319689140888
relu,auto,12,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,constant,75,auto,13,16,nnClassifier,4,6,adam,distance,0.5176470588235295,2320.3197512300685
relu,auto,17,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,constant,67,auto,14,16,nnClassifier,1,6,adam,distance,0.5194570135746607,2320.319812359987
relu,auto,9,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,constant,58,auto,12,14,nnClassifier,1,8,adam,distance,0.5212669683257919,2320.31987428898
relu,auto,15,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,constant,55,auto,19,33,nnClassifier,3,10,adam,distance,0.5194570135746607,2320.319935997948
relu,auto,10,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,constant,47,auto,13,20,nnClassifier,1,6,adam,distance,0.5221719457013575,2320.3199978480116
relu,auto,10,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,constant,84,auto,14,18,nnClassifier,2,8,adam,distance,0.5221719457013575,2320.320059437072
relu,auto,19,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,constant,75,auto,15,25,nnClassifier,5,5,adam,distance,0.5221719457013575,2320.320127916988
relu,auto,15,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,constant,67,auto,12,19,nnClassifier,5,8,adam,distance,0.5185520361990951,2320.32018970605
relu,auto,20,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,constant,56,auto,16,11,nnClassifier,1,7,adam,distance,0.5248868778280543,2320.320251235971
relu,auto,10,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,constant,77,auto,15,13,nnClassifier,1,8,adam,distance,0.5194570135746607,2320.3203127249144
relu,auto,18,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,constant,74,auto,13,28,nnClassifier,2,9,adam,distance,0.5185520361990951,2320.320374534931
relu,auto,12,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,constant,69,auto,15,12,nnClassifier,1,7,adam,distance,0.5194570135746607,2320.320435633883
relu,auto,15,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,constant,75,auto,14,21,nnClassifier,3,6,adam,distance,0.5230769230769231,3273.0547193880193
relu,auto,14,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,constant,83,auto,15,15,nnClassifier,1,9,adam,distance,0.5212669683257919,3273.054809387075
relu,auto,16,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,constant,57,auto,17,24,nnClassifier,1,8,adam,distance,0.5194570135746607,3273.0548725770786
relu,auto,18,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,constant,73,auto,7,30,nnClassifier,3,8,adam,distance,0.5212669683257919,3273.054934795946
relu,auto,11,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,constant,69,auto,11,18,nnClassifier,3,5,adam,distance,0.5194570135746607,3273.0549966350663
relu,auto,14,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,constant,78,auto,14,12,nnClassifier,1,7,adam,distance,0.5194570135746607,3273.0550591149367
relu,auto,19,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,constant,57,auto,15,18,nnClassifier,1,8,adam,distance,0.5221719457013575,3273.055134143913
relu,auto,16,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,23,auto,12,16,nnClassifier,5,8,adam,distance,0.5194570135746607,3273.0551961730234
relu,auto,15,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,constant,79,auto,11,14,nnClassifier,4,8,adam,distance,0.5221719457013575,3273.0552575630136
relu,auto,13,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,constant,63,auto,11,17,nnClassifier,1,7,adam,distance,0.5248868778280543,3273.05531995208
relu,auto,13,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,constant,62,auto,13,14,nnClassifier,1,8,adam,distance,0.5212669683257919,3273.0553811818827
relu,auto,14,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,constant,59,auto,15,37,nnClassifier,2,8,adam,distance,0.5221719457013575,3273.0554425809532
relu,auto,11,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,constant,51,auto,13,18,nnClassifier,1,4,adam,distance,0.5194570135746607,3273.0555172800086
relu,auto,14,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,constant,80,auto,16,16,nnClassifier,4,8,adam,distance,0.5221719457013575,3273.05557924998
relu,auto,15,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,constant,71,auto,16,23,nnClassifier,3,7,adam,distance,0.5203619909502263,3273.055641288869
relu,auto,11,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,constant,70,auto,13,17,nnClassifier,7,8,adam,distance,0.5212669683257919,3273.0557033289224
relu,auto,22,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,constant,60,auto,14,11,nnClassifier,5,8,adam,distance,0.5212669683257919,3273.0557654080912
relu,auto,10,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,constant,77,auto,11,15,nnClassifier,1,8,adam,distance,0.5194570135746607,3273.055827056989
relu,auto,22,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,constant,71,auto,14,24,nnClassifier,3,8,adam,distance,0.5248868778280543,3273.0558889370877
relu,auto,16,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,72,auto,19,12,nnClassifier,1,8,adam,distance,0.5194570135746607,3273.055950456066
