,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,loss,status,time
25,1,0,1,0,0,1,nnClassifier,identity,None,12,None,None,constant,None,None,None,None,10,None,lbfgs,None,1.0,ok,51.99045563908294
26,0,0,1,0,1,1,nnClassifier,relu,None,8,None,None,constant,None,None,None,None,4,None,adam,None,1.0,ok,57.88057507108897
27,1,0,1,0,0,0,randomForestClassifier,None,None,None,entropy,None,None,91.0,auto,10.0,37.0,None,None,None,None,0.9838998211091234,ok,58.66440378804691
28,1,0,1,0,1,0,nnClassifier,logistic,None,12,None,None,constant,None,None,None,None,10,None,sgd,None,1.0,ok,65.66154129314236
29,0,0,1,0,1,1,randomForestClassifier,None,None,None,gini,None,None,2.0,log2,20.0,14.0,None,None,None,None,0.9856887298747764,ok,66.0701970460359
30,0,0,1,0,1,0,nnClassifier,relu,None,8,None,None,constant,None,None,None,None,4,None,adam,None,1.0,ok,71.8809783840552
31,1,1,1,0,1,0,nnClassifier,logistic,None,16,None,None,constant,None,None,None,None,10,None,sgd,None,1.0,ok,78.57962058507837
32,1,0,1,0,1,0,randomForestClassifier,None,None,None,entropy,None,None,69.0,log2,11.0,38.0,None,None,None,None,0.9865831842576028,ok,79.29206011001952
33,1,1,1,0,0,1,nnClassifier,identity,None,10,None,None,constant,None,None,None,None,7,None,lbfgs,None,1.0,ok,79.5014693881385
34,1,1,0,0,1,0,kneighborsClassifier,None,auto,None,None,40.0,None,None,None,None,None,None,10.0,None,distance,0.9919499105545617,ok,79.57526698894799
35,1,1,1,0,1,0,nnClassifier,logistic,None,17,None,None,invscaling,None,None,None,None,9,None,sgd,None,1.0,ok,88.10316973598674
36,1,1,0,0,0,0,randomForestClassifier,None,None,None,gini,None,None,98.0,sqrt,2.0,15.0,None,None,None,None,0.9865831842576028,ok,88.85564568708651
37,1,1,1,0,0,1,nnClassifier,identity,None,10,None,None,adaptive,None,None,None,None,7,None,lbfgs,None,1.0,ok,89.06102070515044
38,1,1,0,0,1,0,kneighborsClassifier,None,auto,None,None,28.0,None,None,None,None,None,None,1.0,None,distance,0.9865831842576028,ok,89.13455446995795
39,1,0,1,0,0,0,nnClassifier,identity,None,25,None,None,constant,None,None,None,None,6,None,lbfgs,None,1.0,ok,89.32290305313654
40,1,1,1,0,0,1,randomForestClassifier,None,None,None,gini,None,None,2.0,auto,11.0,29.0,None,None,None,None,0.9847942754919499,ok,89.82159855496138
41,1,1,0,0,0,0,kneighborsClassifier,None,kd_tree,None,None,27.0,None,None,None,None,None,None,8.0,None,distance,0.983005366726297,ok,89.88542008795775
42,1,0,1,0,0,0,nnClassifier,identity,None,24,None,None,constant,None,None,None,None,8,None,lbfgs,None,1.0,ok,90.07324174093083
43,1,0,0,0,1,0,nnClassifier,identity,None,28,None,None,constant,None,None,None,None,6,None,adam,None,1.0,ok,91.99586572800763
44,0,0,1,1,1,1,kneighborsClassifier,None,auto,None,None,36.0,None,None,None,None,None,None,3.0,None,distance,0.9847942754919499,ok,92.07766613992862
45,1,0,1,0,0,1,nnClassifier,identity,None,20,None,None,invscaling,None,None,None,None,4,None,adam,None,1.0,ok,94.66122753499076
46,1,0,0,1,0,1,nnClassifier,identity,None,32,None,None,adaptive,None,None,None,None,5,None,lbfgs,None,1.0,ok,94.86473111598752
47,1,0,1,0,1,0,randomForestClassifier,None,None,None,entropy,None,None,56.0,auto,7.0,18.0,None,None,None,None,0.9874776386404294,ok,95.59277158998884
48,1,0,1,1,0,1,nnClassifier,identity,None,12,None,None,constant,None,None,None,None,7,None,lbfgs,None,1.0,ok,95.80983202601783
49,1,0,1,0,1,0,kneighborsClassifier,None,ball_tree,None,None,22.0,None,None,None,None,None,None,8.0,None,uniform,0.9874776386404294,ok,95.92052794597112
50,1,0,0,0,0,1,nnClassifier,tanh,None,14,None,None,invscaling,None,None,None,None,8,None,adam,None,1.0,ok,101.41221366892569
51,1,0,1,1,1,1,nnClassifier,identity,None,14,None,None,constant,None,None,None,None,9,None,lbfgs,None,1.0,ok,101.61916622007266
52,1,0,1,0,0,0,randomForestClassifier,None,None,None,gini,None,None,20.0,log2,14.0,4.0,None,None,None,None,0.9838998211091234,ok,102.31031852401793
53,0,0,1,1,1,1,nnClassifier,relu,None,14,None,None,adaptive,None,None,None,None,2,None,adam,None,1.0,ok,105.76903868210502
54,0,0,1,0,1,0,kneighborsClassifier,None,kd_tree,None,None,8.0,None,None,None,None,None,None,4.0,None,uniform,0.9865831842576028,ok,105.88487427309155
55,1,0,0,0,0,1,nnClassifier,tanh,None,22,None,None,invscaling,None,None,None,None,3,None,sgd,None,1.0,ok,127.12429369613528
56,1,0,1,0,0,0,nnClassifier,logistic,None,18,None,None,constant,None,None,None,None,7,None,sgd,None,1.0,ok,133.552406208124
57,1,0,1,1,1,0,nnClassifier,identity,None,28,None,None,adaptive,None,None,None,None,8,None,sgd,None,1.0,ok,141.4616119361017
58,1,0,1,0,0,0,randomForestClassifier,None,None,None,entropy,None,None,83.0,sqrt,20.0,24.0,None,None,None,None,0.9847942754919499,ok,142.21982546709478
59,1,0,1,0,1,1,nnClassifier,identity,None,11,None,None,invscaling,None,None,None,None,6,None,lbfgs,None,1.0,ok,142.4105619089678
60,0,0,0,0,0,1,kneighborsClassifier,None,auto,None,None,40.0,None,None,None,None,None,None,1.0,None,distance,0.962432915921288,ok,142.5062559589278
61,1,0,1,1,1,1,nnClassifier,tanh,None,16,None,None,constant,None,None,None,None,10,None,adam,None,1.0,ok,147.2989744229708
62,1,0,1,0,0,1,nnClassifier,logistic,None,18,None,None,adaptive,None,None,None,None,9,None,adam,None,1.0,ok,153.44133537099697
63,0,1,1,0,1,0,randomForestClassifier,None,None,None,entropy,None,None,51.0,sqrt,5.0,34.0,None,None,None,None,0.9883720930232558,ok,154.0852613740135
64,0,0,1,0,1,1,nnClassifier,relu,None,8,None,None,constant,None,None,None,None,4,None,adam,None,1.0,ok,159.8799077931326
65,0,0,1,0,1,0,nnClassifier,logistic,None,13,None,None,constant,None,None,None,None,2,None,sgd,None,1.0,ok,171.00136983999982
66,0,0,1,0,1,0,nnClassifier,relu,None,9,None,None,constant,None,None,None,None,1,None,sgd,None,1.0,ok,176.9509238190949
67,0,0,1,0,1,0,nnClassifier,logistic,None,12,None,None,constant,None,None,None,None,3,None,adam,None,1.0,ok,184.33723286003806
68,0,1,1,0,1,0,nnClassifier,relu,None,16,None,None,constant,None,None,None,None,4,None,adam,None,1.0,ok,187.78663311200216
69,1,1,1,0,1,0,nnClassifier,logistic,None,15,None,None,constant,None,None,None,None,9,None,sgd,None,1.0,ok,194.1774973240681
70,1,1,1,0,1,0,nnClassifier,logistic,None,19,None,None,constant,None,None,None,None,7,None,sgd,None,1.0,ok,200.03330231807195
71,1,1,1,0,1,0,nnClassifier,logistic,None,10,None,None,constant,None,None,None,None,8,None,lbfgs,None,1.0,ok,200.46273322892375
72,1,1,1,0,1,0,nnClassifier,identity,None,15,None,None,constant,None,None,None,None,8,None,sgd,None,1.0,ok,204.04677775199525
73,1,1,1,0,1,0,nnClassifier,tanh,None,21,None,None,invscaling,None,None,None,None,9,None,lbfgs,None,1.0,ok,204.6182137860451
74,1,1,1,0,1,0,nnClassifier,logistic,None,13,None,None,invscaling,None,None,None,None,7,None,sgd,None,1.0,ok,213.8371061270591
75,1,1,0,0,0,0,kneighborsClassifier,None,brute,None,None,10.0,None,None,None,None,None,None,10.0,None,uniform,0.9856887298747764,ok,214.05641224212013
76,1,1,1,0,1,0,nnClassifier,logistic,None,17,None,None,invscaling,None,None,None,None,9,None,sgd,None,1.0,ok,222.55161819397472
77,1,1,1,0,0,1,nnClassifier,identity,None,10,None,None,adaptive,None,None,None,None,6,None,lbfgs,None,1.0,ok,222.7444290521089
78,1,1,1,1,1,0,randomForestClassifier,None,None,None,gini,None,None,37.0,log2,9.0,10.0,None,None,None,None,0.9901610017889088,ok,223.66573427408002
79,1,1,1,0,0,1,nnClassifier,identity,None,10,None,None,adaptive,None,None,None,None,6,None,lbfgs,None,1.0,ok,223.8570111480076
80,1,1,0,0,0,0,kneighborsClassifier,None,ball_tree,None,None,2.0,None,None,None,None,None,None,8.0,None,distance,0.983005366726297,ok,223.94370466610417
81,0,1,1,0,1,0,nnClassifier,relu,None,9,None,None,invscaling,None,None,None,None,10,None,sgd,None,1.0,ok,228.1538479900919
82,1,0,1,1,0,1,nnClassifier,identity,None,26,None,None,adaptive,None,None,None,None,5,None,lbfgs,None,1.0,ok,228.34462743299082
83,0,1,1,0,1,0,randomForestClassifier,None,None,None,gini,None,None,63.0,auto,14.0,21.0,None,None,None,None,0.9883720930232558,ok,228.95007844408974
84,1,1,0,0,1,0,nnClassifier,logistic,None,19,None,None,constant,None,None,None,None,10,None,sgd,None,1.0,ok,234.37569460994564
85,1,0,0,0,1,0,nnClassifier,identity,None,30,None,None,constant,None,None,None,None,5,None,adam,None,1.0,ok,236.3119916310534
86,1,0,0,0,0,0,kneighborsClassifier,None,auto,None,None,22.0,None,None,None,None,None,None,4.0,None,uniform,0.9847942754919499,ok,236.40043335803784
87,1,0,1,1,1,1,nnClassifier,tanh,None,13,None,None,invscaling,None,None,None,None,6,None,adam,None,1.0,ok,242.871746648103
88,1,0,1,1,0,1,nnClassifier,tanh,None,23,None,None,adaptive,None,None,None,None,10,None,adam,None,1.0,ok,246.61894133593887
89,1,0,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,14.0,sqrt,18.0,8.0,None,None,None,None,0.9901610017889088,ok,247.60597099200822
90,1,1,1,0,1,0,nnClassifier,logistic,None,11,None,None,constant,None,None,None,None,8,None,lbfgs,None,1.0,ok,248.0380915759597
91,0,0,1,0,0,1,nnClassifier,relu,None,8,None,None,adaptive,None,None,None,None,4,None,adam,None,1.0,ok,253.80786739010364
92,0,0,1,0,1,1,kneighborsClassifier,None,ball_tree,None,None,34.0,None,None,None,None,None,None,2.0,None,distance,0.9803220035778175,ok,253.89580659614876
93,0,0,1,0,1,0,nnClassifier,relu,None,13,None,None,constant,None,None,None,None,2,None,adam,None,1.0,ok,257.71550477994606
94,0,0,1,0,1,0,nnClassifier,relu,None,9,None,None,constant,None,None,None,None,1,None,sgd,None,1.0,ok,263.6998434320558
95,0,0,1,0,1,1,randomForestClassifier,None,None,None,gini,None,None,82.0,log2,13.0,34.0,None,None,None,None,0.9901610017889088,ok,264.30794680607505
96,1,1,1,0,1,0,nnClassifier,logistic,None,17,None,None,invscaling,None,None,None,None,9,None,sgd,None,1.0,ok,272.80655617895536
97,0,0,1,0,1,0,nnClassifier,relu,None,12,None,None,constant,None,None,None,None,1,None,adam,None,1.0,ok,276.8426122390665
98,0,0,1,0,1,0,kneighborsClassifier,None,brute,None,None,31.0,None,None,None,None,None,None,7.0,None,uniform,0.9874776386404294,ok,277.0700618920382
99,1,1,0,0,0,1,nnClassifier,identity,None,26,None,None,adaptive,None,None,None,None,7,None,lbfgs,None,1.0,ok,277.2783410700504
