,feature_0,feature_1,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_2,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_3,feature_30,feature_31,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,loss,status,time
22,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,randomForestRegressor,None,None,None,mse,None,None,9.0,log2,9.0,23.0,None,None,None,None,0.42676504006102356,ok,347.7958416659385
23,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,randomForestRegressor,None,None,None,mse,None,None,76.0,log2,18.0,19.0,None,None,None,None,0.4334279655654085,ok,349.70261554187164
24,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,randomForestRegressor,None,None,None,mse,None,None,77.0,log2,19.0,15.0,None,None,None,None,0.43747179749815124,ok,351.5950044139754
25,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,randomForestRegressor,None,None,None,mse,None,None,68.0,sqrt,19.0,14.0,None,None,None,None,0.4428975325625001,ok,353.4654337859247
26,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,randomForestRegressor,None,None,None,poisson,None,None,61.0,sqrt,14.0,12.0,None,None,None,None,0.17031167422453164,ok,362.3446830669418
27,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,randomForestRegressor,None,None,None,mse,None,None,69.0,sqrt,16.0,2.0,None,None,None,None,0.44852822115731517,ok,364.2742381768767
28,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,randomForestRegressor,None,None,None,mse,None,None,99.0,sqrt,14.0,2.0,None,None,None,None,0.44554507573410573,ok,366.2746676518582
29,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,randomForestRegressor,None,None,None,mse,None,None,89.0,sqrt,11.0,2.0,None,None,None,None,0.4209336990672051,ok,367.9196402069647
30,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,randomForestRegressor,None,None,None,poisson,None,None,51.0,auto,16.0,8.0,None,None,None,None,0.2698393952035283,ok,399.02531563700177
31,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,0,0,1,randomForestRegressor,None,None,None,mse,None,None,36.0,sqrt,8.0,26.0,None,None,None,None,0.4601449283386714,ok,401.0397470248863
32,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,randomForestRegressor,None,None,None,mse,None,None,24.0,log2,7.0,26.0,None,None,None,None,0.4361078017971658,ok,403.13063023099676
33,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,randomForestRegressor,None,None,None,mse,None,None,35.0,sqrt,7.0,28.0,None,None,None,None,0.4550192173654444,ok,405.07179563096724
34,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,0,0,1,randomForestRegressor,None,None,None,mse,None,None,22.0,sqrt,10.0,19.0,None,None,None,None,0.45786781629263573,ok,407.07972331997007
35,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,randomForestRegressor,None,None,None,mae,None,None,17.0,sqrt,11.0,19.0,None,None,None,None,0.4269444962919965,ok,465.33752007293515
36,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,nnRegressor,tanh,None,8,None,None,invscaling,None,None,None,None,2,None,adam,None,0.4827737378958451,ok,469.84797254391015
37,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,nnRegressor,tanh,None,8,None,None,invscaling,None,None,None,None,1,None,adam,None,0.4447477950162444,ok,475.6548011288978
38,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,nnRegressor,tanh,None,9,None,None,invscaling,None,None,None,None,3,None,adam,None,0.3781438212475887,ok,479.70872588292696
39,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,nnRegressor,tanh,None,14,None,None,invscaling,None,None,None,None,10,None,adam,None,0.421111856366179,ok,483.5052360848058
40,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,nnRegressor,relu,None,12,None,None,invscaling,None,None,None,None,1,None,adam,None,-0.004227882353642354,ok,486.7568352089729
41,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,nnRegressor,tanh,None,18,None,None,invscaling,None,None,None,None,5,None,lbfgs,None,0.3920642440306521,ok,491.92527332599275
42,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,nnRegressor,tanh,None,11,None,None,invscaling,None,None,None,None,3,None,adam,None,0.08276678522676384,ok,495.69374601589516
43,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,kneighborsRegressor,None,auto,None,None,3.0,None,None,None,None,None,None,7.0,None,distance,0.34243935718625207,ok,496.0006656087935
44,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,nnRegressor,relu,None,32,None,None,invscaling,None,None,None,None,9,None,lbfgs,None,0.35422691596959754,ok,499.2841165049467
45,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,kneighborsRegressor,None,brute,None,None,23.0,None,None,None,None,None,None,7.0,None,distance,-0.14666440120469781,ok,499.4450268368237
46,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,nnRegressor,tanh,None,21,None,None,invscaling,None,None,None,None,2,None,adam,None,0.48701241703418063,ok,501.8655064299237
47,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,nnRegressor,tanh,None,21,None,None,invscaling,None,None,None,None,2,None,adam,None,0.08409174053552149,ok,503.99401091085747
48,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,nnRegressor,tanh,None,24,None,None,invscaling,None,None,None,None,2,None,adam,None,0.40105587931703857,ok,505.68388641788624
49,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,1,0,1,nnRegressor,tanh,None,19,None,None,invscaling,None,None,None,None,3,None,adam,None,0.48108880727015935,ok,508.5918700438924
50,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,nnRegressor,logistic,None,26,None,None,invscaling,None,None,None,None,4,None,adam,None,0.044580430874725185,ok,510.030609103851
51,0,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,nnRegressor,tanh,None,19,None,None,constant,None,None,None,None,4,None,adam,None,0.351601584624345,ok,512.9391477338504
52,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,nnRegressor,tanh,None,17,None,None,invscaling,None,None,None,None,1,None,adam,None,0.42132142497272385,ok,516.6586552169174
53,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,kneighborsRegressor,None,ball_tree,None,None,40.0,None,None,None,None,None,None,7.0,None,distance,-0.0017758465882278252,ok,516.8083283128217
54,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,nnRegressor,tanh,None,14,None,None,invscaling,None,None,None,None,6,None,lbfgs,None,0.47221545126831577,ok,522.1088950238191
55,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,nnRegressor,logistic,None,25,None,None,invscaling,None,None,None,None,2,None,adam,None,0.4308330006389821,ok,524.0509093347937
56,0,0,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,nnRegressor,relu,None,30,None,None,invscaling,None,None,None,None,3,None,adam,None,0.4055496668940486,ok,526.2194731398486
57,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,kneighborsRegressor,None,auto,None,None,3.0,None,None,None,None,None,None,1.0,None,distance,-0.7366979549922676,ok,526.3897964018397
58,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,nnRegressor,tanh,None,21,None,None,adaptive,None,None,None,None,1,None,adam,None,0.5103001790097417,ok,529.3110631469171
59,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,nnRegressor,tanh,None,20,None,None,adaptive,None,None,None,None,1,None,lbfgs,None,0.14505182205220357,ok,534.0799416878726
60,1,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,kneighborsRegressor,None,ball_tree,None,None,24.0,None,None,None,None,None,None,10.0,None,uniform,0.41674582954950035,ok,534.2410135918763
61,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,nnRegressor,tanh,None,22,None,None,adaptive,None,None,None,None,1,None,adam,None,0.279267140577539,ok,536.4112476499286
62,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,nnRegressor,identity,None,29,None,None,adaptive,None,None,None,None,6,None,adam,None,0.15194546385930274,ok,538.9533473330084
63,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,nnRegressor,logistic,None,14,None,None,adaptive,None,None,None,None,5,None,adam,None,0.5090315293263905,ok,541.4895826338325
64,1,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,kneighborsRegressor,None,kd_tree,None,None,26.0,None,None,None,None,None,None,6.0,None,distance,0.2438086485821066,ok,541.6308474238031
65,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,nnRegressor,logistic,None,14,None,None,adaptive,None,None,None,None,5,None,adam,None,0.5090315293263905,ok,544.2385578767862
66,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,nnRegressor,logistic,None,14,None,None,adaptive,None,None,None,None,5,None,adam,None,0.5090315293263905,ok,546.768406940857
67,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,nnRegressor,logistic,None,12,None,None,adaptive,None,None,None,None,6,None,adam,None,0.48234138761126066,ok,549.4665294368751
68,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,nnRegressor,logistic,None,16,None,None,adaptive,None,None,None,None,8,None,sgd,None,0.08989901541711731,ok,558.326684375992
69,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,nnRegressor,logistic,None,11,None,None,adaptive,None,None,None,None,5,None,adam,None,0.48939049691167813,ok,561.4471395357978
70,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,nnRegressor,logistic,None,16,None,None,constant,None,None,None,None,8,None,sgd,None,0.06689121635802753,ok,563.1944124267902
71,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,nnRegressor,logistic,None,15,None,None,adaptive,None,None,None,None,4,None,adam,None,0.5132898899533669,ok,565.4000392549206
72,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,nnRegressor,logistic,None,18,None,None,adaptive,None,None,None,None,4,None,sgd,None,0.040707602757688255,ok,573.4001972978003
73,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,nnRegressor,identity,None,15,None,None,adaptive,None,None,None,None,7,None,adam,None,0.5000777363065634,ok,577.1780157578178
74,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,nnRegressor,logistic,None,10,None,None,adaptive,None,None,None,None,4,None,lbfgs,None,0.5090695084253547,ok,577.6718460358679
75,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,nnRegressor,logistic,None,9,None,None,constant,None,None,None,None,4,None,lbfgs,None,0.5040655700945025,ok,578.4682004938368
76,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,nnRegressor,identity,None,10,None,None,adaptive,None,None,None,None,3,None,lbfgs,None,0.5037293342253518,ok,578.6170220118947
77,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,kneighborsRegressor,None,brute,None,None,38.0,None,None,None,None,None,None,2.0,None,uniform,0.2850778190831602,ok,578.7326181018725
78,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,nnRegressor,relu,None,12,None,None,adaptive,None,None,None,None,6,None,lbfgs,None,0.4775284895920966,ok,581.2550924248062
79,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,nnRegressor,logistic,None,23,None,None,adaptive,None,None,None,None,4,None,lbfgs,None,0.10343772828951003,ok,582.2752396799624
80,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,nnRegressor,logistic,None,17,None,None,adaptive,None,None,None,None,3,None,lbfgs,None,0.5115430610631786,ok,583.2420007919427
81,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,nnRegressor,relu,None,17,None,None,constant,None,None,None,None,3,None,lbfgs,None,0.48378531808354786,ok,584.6815501898527
82,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,kneighborsRegressor,None,auto,None,None,18.0,None,None,None,None,None,None,10.0,None,distance,0.30811346487405944,ok,584.8479069119785
83,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,nnRegressor,identity,None,20,None,None,adaptive,None,None,None,None,2,None,sgd,None,0.5121594896365582,ok,590.8483049848583
84,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,nnRegressor,identity,None,19,None,None,adaptive,None,None,None,None,2,None,sgd,None,0.1196947866288105,ok,597.3052283539437
85,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,nnRegressor,identity,None,17,None,None,adaptive,None,None,None,None,3,None,sgd,None,0.5108685197486009,ok,604.3140020789579
86,1,0,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,nnRegressor,identity,None,15,None,None,adaptive,None,None,None,None,2,None,sgd,None,0.40433132253725335,ok,612.4059728009161
87,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,kneighborsRegressor,None,auto,None,None,7.0,None,None,None,None,None,None,8.0,None,uniform,0.4373589710307023,ok,612.6287160830107
88,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,nnRegressor,identity,None,23,None,None,constant,None,None,None,None,3,None,sgd,None,0.10097146259628631,ok,613.7045099539682
89,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,nnRegressor,identity,None,20,None,None,adaptive,None,None,None,None,2,None,sgd,None,0.5118262619202629,ok,619.6827642759308
90,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,1,randomForestRegressor,None,None,None,poisson,None,None,99.0,auto,17.0,40.0,None,None,None,None,0.24807393012175583,ok,658.3299121658783
91,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,nnRegressor,identity,None,20,None,None,adaptive,None,None,None,None,1,None,sgd,None,0.4055457106740792,ok,664.2759051749017
92,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,nnRegressor,identity,None,27,None,None,adaptive,None,None,None,None,2,None,sgd,None,0.5108580549817544,ok,668.8936536749825
93,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,kneighborsRegressor,None,ball_tree,None,None,19.0,None,None,None,None,None,None,5.0,None,distance,-0.03105062331623709,ok,669.0729709288571
94,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,nnRegressor,identity,None,22,None,None,adaptive,None,None,None,None,2,None,sgd,None,0.5118239536459954,ok,674.6323093329556
95,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,randomForestRegressor,None,None,None,mae,None,None,3.0,auto,2.0,36.0,None,None,None,None,0.2681410188266905,ok,832.0078760068864
96,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,nnRegressor,identity,None,24,None,None,constant,None,None,None,None,4,None,sgd,None,0.5116697809772518,ok,833.0383443448227
97,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,nnRegressor,identity,None,18,None,None,adaptive,None,None,None,None,1,None,sgd,None,0.3868969075248049,ok,839.5795602297876
98,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,nnRegressor,identity,None,25,None,None,adaptive,None,None,None,None,2,None,sgd,None,0.2499711079862259,ok,844.7072669428308
99,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,kneighborsRegressor,None,kd_tree,None,None,28.0,None,None,None,None,None,None,6.0,None,distance,0.4006483654008547,ok,844.8461636749562
