,feature_0,feature_1,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_2,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_3,feature_30,feature_31,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,loss,status,time
14,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,nnRegressor,relu,None,28,None,None,constant,None,None,None,None,6,None,lbfgs,None,0.21346835296103217,ok,228.94796532089822
15,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,kneighborsRegressor,None,auto,None,None,26.0,None,None,None,None,None,None,7.0,None,uniform,0.03817957496728175,ok,229.11233704397455
16,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,nnRegressor,relu,None,21,None,None,invscaling,None,None,None,None,10,None,adam,None,-0.27968593197633007,ok,236.29180522891693
17,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,nnRegressor,identity,None,29,None,None,constant,None,None,None,None,8,None,lbfgs,None,0.03141060785841299,ok,236.38829128281213
18,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,nnRegressor,tanh,None,19,None,None,invscaling,None,None,None,None,2,None,adam,None,0.1127065189879205,ok,238.94442204898223
19,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,nnRegressor,logistic,None,11,None,None,invscaling,None,None,None,None,7,None,adam,None,0.13019372233357362,ok,241.84712241683155
20,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,kneighborsRegressor,None,ball_tree,None,None,8.0,None,None,None,None,None,None,2.0,None,distance,0.21041096321712338,ok,242.02249375684187
21,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,kneighborsRegressor,None,brute,None,None,16.0,None,None,None,None,None,None,3.0,None,uniform,0.20674266999269275,ok,242.13790656579658
22,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,kneighborsRegressor,None,ball_tree,None,None,40.0,None,None,None,None,None,None,5.0,None,distance,0.36687708719129675,ok,242.31918668490835
23,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,kneighborsRegressor,None,brute,None,None,38.0,None,None,None,None,None,None,5.0,None,uniform,0.27440611151394834,ok,242.5288365809247
24,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,kneighborsRegressor,None,ball_tree,None,None,15.0,None,None,None,None,None,None,6.0,None,distance,0.3715339085326059,ok,242.6896689608693
25,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,nnRegressor,logistic,None,24,None,None,adaptive,None,None,None,None,10,None,sgd,None,0.07272556690989307,ok,249.25302675087005
26,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,kneighborsRegressor,None,kd_tree,None,None,28.0,None,None,None,None,None,None,10.0,None,distance,0.313866794487909,ok,249.40748968580738
27,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,kneighborsRegressor,None,ball_tree,None,None,11.0,None,None,None,None,None,None,4.0,None,distance,0.3362829802151409,ok,249.58572964486666
28,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,nnRegressor,tanh,None,32,None,None,adaptive,None,None,None,None,4,None,lbfgs,None,0.40219672978570964,ok,254.55007428885438
29,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,nnRegressor,tanh,None,32,None,None,adaptive,None,None,None,None,3,None,sgd,None,0.2879234199103692,ok,261.0217019089032
30,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,randomForestRegressor,None,None,None,mae,None,None,47.0,log2,2.0,5.0,None,None,None,None,0.43915654645316216,ok,327.239089487819
31,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,randomForestRegressor,None,None,None,mae,None,None,50.0,log2,2.0,2.0,None,None,None,None,0.43206845500902924,ok,376.5151741129812
32,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,1,randomForestRegressor,None,None,None,mae,None,None,49.0,log2,2.0,4.0,None,None,None,None,0.44282239055905703,ok,442.581869489979
33,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,1,randomForestRegressor,None,None,None,mae,None,None,35.0,log2,2.0,8.0,None,None,None,None,0.4444999378438298,ok,508.80324342288077
34,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,1,randomForestRegressor,None,None,None,mae,None,None,27.0,log2,5.0,13.0,None,None,None,None,0.4311065400258013,ok,570.5092616279144
35,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,1,1,1,randomForestRegressor,None,None,None,mae,None,None,60.0,log2,2.0,10.0,None,None,None,None,0.4365336198814894,ok,639.2554272769485
36,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,randomForestRegressor,None,None,None,mse,None,None,29.0,log2,5.0,9.0,None,None,None,None,0.4570913377509864,ok,641.477307532914
37,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,randomForestRegressor,None,None,None,mse,None,None,23.0,log2,10.0,11.0,None,None,None,None,0.44797708797988045,ok,643.5474193789996
38,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,randomForestRegressor,None,None,None,mse,None,None,16.0,log2,11.0,17.0,None,None,None,None,0.35894154515528853,ok,645.5835263039917
39,0,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,1,1,randomForestRegressor,None,None,None,mse,None,None,2.0,log2,9.0,14.0,None,None,None,None,0.20227211726364625,ok,646.1857789868955
40,1,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,randomForestRegressor,None,None,None,mse,None,None,19.0,sqrt,13.0,20.0,None,None,None,None,0.4474538304505644,ok,648.0716408479493
41,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,randomForestRegressor,None,None,None,mse,None,None,29.0,log2,5.0,10.0,None,None,None,None,0.34114615996235453,ok,649.8593916418031
42,0,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,randomForestRegressor,None,None,None,mse,None,None,66.0,log2,9.0,28.0,None,None,None,None,0.4481364092278246,ok,651.9338780639227
43,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,randomForestRegressor,None,None,None,mse,None,None,97.0,log2,6.0,31.0,None,None,None,None,0.44031649065190503,ok,653.6253451639786
44,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,randomForestRegressor,None,None,None,mse,None,None,63.0,sqrt,8.0,39.0,None,None,None,None,0.10912707472724725,ok,655.3005824049469
45,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,randomForestRegressor,None,None,None,mse,None,None,67.0,auto,4.0,30.0,None,None,None,None,0.4547205282153557,ok,662.7039588917978
46,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,randomForestRegressor,None,None,None,mse,None,None,95.0,auto,4.0,36.0,None,None,None,None,0.44923172650492793,ok,669.0168730088044
47,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,randomForestRegressor,None,None,None,mse,None,None,75.0,auto,4.0,30.0,None,None,None,None,0.09206573115007533,ok,675.5492183908354
48,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,randomForestRegressor,None,None,None,poisson,None,None,40.0,auto,4.0,23.0,None,None,None,None,0.12885983232298148,ok,705.8793027629144
49,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1,randomForestRegressor,None,None,None,mse,None,None,88.0,auto,12.0,27.0,None,None,None,None,0.13845105977610717,ok,711.8064105068333
50,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,randomForestRegressor,None,None,None,mse,None,None,10.0,auto,7.0,20.0,None,None,None,None,0.46907081192429223,ok,718.8463643838186
51,0,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,randomForestRegressor,None,None,None,mse,None,None,10.0,auto,7.0,21.0,None,None,None,None,0.1395526514681542,ok,724.3963335577864
52,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,randomForestRegressor,None,None,None,poisson,None,None,8.0,sqrt,16.0,19.0,None,None,None,None,0.013365433422777073,ok,726.7289452888072
53,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,randomForestRegressor,None,None,None,mse,None,None,10.0,auto,19.0,15.0,None,None,None,None,0.2658541936805753,ok,732.2633300789166
54,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,randomForestRegressor,None,None,None,mse,None,None,31.0,sqrt,9.0,7.0,None,None,None,None,0.24941381199457258,ok,734.4553322319407
55,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,nnRegressor,tanh,None,12,None,None,constant,None,None,None,None,9,None,sgd,None,0.38970905871595285,ok,738.5251771809999
56,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,randomForestRegressor,None,None,None,mse,None,None,22.0,auto,15.0,17.0,None,None,None,None,0.37688969372278824,ok,745.3067394378595
57,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,kneighborsRegressor,None,auto,None,None,3.0,None,None,None,None,None,None,1.0,None,uniform,-0.058262391314378714,ok,745.4111862459686
58,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,randomForestRegressor,None,None,None,poisson,None,None,4.0,sqrt,6.0,7.0,None,None,None,None,-0.00408826527974071,ok,746.8071853418369
59,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,nnRegressor,identity,None,26,None,None,constant,None,None,None,None,1,None,adam,None,0.17230844394755795,ok,747.9730604919605
60,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,kneighborsRegressor,None,brute,None,None,35.0,None,None,None,None,None,None,10.0,None,uniform,0.3960964484105446,ok,748.1171803169418
61,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,randomForestRegressor,None,None,None,mse,None,None,42.0,auto,11.0,17.0,None,None,None,None,0.10827251850134711,ok,753.94017006387
62,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,nnRegressor,relu,None,14,None,None,adaptive,None,None,None,None,5,None,sgd,None,0.3394679132074331,ok,765.6621565038804
63,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,randomForestRegressor,None,None,None,poisson,None,None,15.0,auto,8.0,23.0,None,None,None,None,0.022541674515371146,ok,785.345541767776
64,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,kneighborsRegressor,None,kd_tree,None,None,27.0,None,None,None,None,None,None,1.0,None,uniform,-0.0356053368132172,ok,785.45215121191
65,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,randomForestRegressor,None,None,None,mse,None,None,55.0,auto,3.0,34.0,None,None,None,None,0.4509434204202376,ok,793.1191198579036
66,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,randomForestRegressor,None,None,None,mse,None,None,69.0,auto,6.0,26.0,None,None,None,None,0.45863557504629915,ok,800.2816607297864
67,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,randomForestRegressor,None,None,None,mse,None,None,74.0,auto,6.0,26.0,None,None,None,None,0.45863557504629915,ok,807.442263860954
68,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,randomForestRegressor,None,None,None,mse,None,None,74.0,auto,6.0,26.0,None,None,None,None,0.45863557504629915,ok,814.5935555407777
69,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,randomForestRegressor,None,None,None,mse,None,None,83.0,auto,8.0,22.0,None,None,None,None,0.4628064022397488,ok,821.5900118669961
70,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,randomForestRegressor,None,None,None,mse,None,None,84.0,auto,8.0,22.0,None,None,None,None,0.4628064022397488,ok,828.5955604258925
71,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,randomForestRegressor,None,None,None,mae,None,None,85.0,auto,8.0,22.0,None,None,None,None,0.44998943007873293,ok,1052.2333646218758
72,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,randomForestRegressor,None,None,None,poisson,None,None,82.0,auto,10.0,19.0,None,None,None,None,0.24067285367103586,ok,1098.6689157949295
73,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,randomForestRegressor,None,None,None,mse,None,None,56.0,auto,10.0,24.0,None,None,None,None,0.4647850069152021,ok,1105.9110019968357
74,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,randomForestRegressor,None,None,None,mae,None,None,56.0,auto,14.0,24.0,None,None,None,None,0.44599578340482704,ok,1341.4286666039843
75,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,nnRegressor,logistic,None,8,None,None,adaptive,None,None,None,None,1,None,sgd,None,0.43212204318110103,ok,1362.949848695891
76,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,randomForestRegressor,None,None,None,mse,None,None,46.0,auto,12.0,28.0,None,None,None,None,0.47453615236592206,ok,1372.6214592747856
77,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,kneighborsRegressor,None,brute,None,None,24.0,None,None,None,None,None,None,3.0,None,uniform,0.19475481997753097,ok,1372.744322525803
78,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,randomForestRegressor,None,None,None,mse,None,None,44.0,auto,12.0,32.0,None,None,None,None,0.47099566256549563,ok,1381.0538357899059
79,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,randomForestRegressor,None,None,None,mae,None,None,46.0,auto,17.0,33.0,None,None,None,None,0.045319474199232435,ok,1596.055605524918
80,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,nnRegressor,relu,None,29,None,None,constant,None,None,None,None,4,None,adam,None,0.4953915102254344,ok,1597.6549311778508
81,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,nnRegressor,relu,None,30,None,None,constant,None,None,None,None,4,None,adam,None,0.4623404470911311,ok,1599.687982399948
82,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,nnRegressor,relu,None,25,None,None,constant,None,None,None,None,3,None,adam,None,0.38013382377829086,ok,1602.213465556968
83,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,nnRegressor,relu,None,27,None,None,constant,None,None,None,None,6,None,adam,None,0.33497963718557977,ok,1605.2535156889353
84,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,nnRegressor,relu,None,23,None,None,constant,None,None,None,None,8,None,adam,None,0.14316696465716738,ok,1608.3681856899057
85,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,nnRegressor,relu,None,31,None,None,constant,None,None,None,None,4,None,adam,None,0.4659111201548587,ok,1610.2585748899728
86,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,nnRegressor,identity,None,20,None,None,constant,None,None,None,None,2,None,adam,None,0.3997590530856824,ok,1611.8098925899249
87,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,nnRegressor,tanh,None,15,None,None,constant,None,None,None,None,3,None,adam,None,0.3594762691329543,ok,1614.8779177838005
88,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,nnRegressor,relu,None,28,None,None,adaptive,None,None,None,None,9,None,adam,None,-0.0037712121911868124,ok,1617.2532435038593
89,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,nnRegressor,relu,None,25,None,None,constant,None,None,None,None,5,None,sgd,None,0.3886092023717914,ok,1620.0735432098154
90,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,nnRegressor,logistic,None,16,None,None,constant,None,None,None,None,5,None,adam,None,0.4894247228844949,ok,1622.481445093872
91,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,nnRegressor,logistic,None,14,None,None,constant,None,None,None,None,5,None,adam,None,0.48626894682499033,ok,1625.201613499783
92,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,nnRegressor,logistic,None,16,None,None,constant,None,None,None,None,5,None,adam,None,0.2868679326486959,ok,1627.2740052179433
93,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,nnRegressor,logistic,None,13,None,None,constant,None,None,None,None,6,None,adam,None,0.24982274067245414,ok,1629.7748771219049
94,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,nnRegressor,logistic,None,11,None,None,constant,None,None,None,None,4,None,adam,None,0.4651583850282608,ok,1632.9583695027977
95,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,nnRegressor,logistic,None,18,None,None,constant,None,None,None,None,6,None,adam,None,0.4749925865681386,ok,1635.436941449996
96,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,nnRegressor,logistic,None,16,None,None,constant,None,None,None,None,5,None,adam,None,0.48723151678671917,ok,1637.5252297588158
97,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,nnRegressor,logistic,None,17,None,None,constant,None,None,None,None,4,None,adam,None,0.25462856240767406,ok,1639.4839689959772
98,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,nnRegressor,logistic,None,16,None,None,constant,None,None,None,None,3,None,adam,None,0.2487847928397704,ok,1641.83198635187
99,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,nnRegressor,logistic,None,20,None,None,constant,None,None,None,None,7,None,adam,None,0.4720610231008183,ok,1643.98939693789
