,feature_0,feature_1,feature_2,feature_3,feature_4,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,loss,status,time
0,1,0,1,0,0,randomForestClassifier,None,None,None,entropy,None,None,52,sqrt,12,26,None,None,None,None,0.917251051893408,ok,0.561538033187389
1,1,0,1,0,0,nnClassifier,tanh,None,24,None,None,constant,None,None,None,None,5,None,adam,None,0.513323983169706,ok,5.34477809001692
2,None,None,None,None,None,nnClassifier,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,ok,None
3,1,0,1,0,1,randomForestClassifier,None,None,None,entropy,None,None,80,log2,18,28,None,None,None,None,0.921458625525947,ok,5.86545870103873
4,0,1,0,0,0,nnClassifier,tanh,None,21,None,None,invscaling,None,None,None,None,7,None,lbfgs,None,0.514726507713885,ok,7.26622697804123
5,0,1,0,1,1,kneighborsClassifier,None,auto,None,None,28,None,None,None,None,None,None,6,None,distance,0.76577840112202,ok,7.29339068406262
6,0,0,0,0,1,nnClassifier,logistic,None,20,None,None,adaptive,None,None,None,None,6,None,adam,None,0.520336605890603,ok,10.3595011429861
7,0,1,0,0,0,nnClassifier,identity,None,16,None,None,invscaling,None,None,None,None,7,None,lbfgs,None,0.514726507713885,ok,10.4595462600701
8,1,1,1,1,0,kneighborsClassifier,None,kd_tree,None,None,35,None,None,None,None,None,None,7,None,distance,0.922861150070126,ok,10.4917022271547
9,1,1,0,1,0,randomForestClassifier,None,None,None,gini,None,None,83,sqrt,15,14,None,None,None,None,0.924263674614306,ok,11.0290112511721
10,1,1,1,1,0,nnClassifier,relu,None,23,None,None,adaptive,None,None,None,None,6,None,sgd,None,0.517531556802244,ok,24.6358061961364
11,1,0,0,1,0,kneighborsClassifier,None,auto,None,None,7,None,None,None,None,None,None,5,None,distance,0.899018232819074,ok,24.6624338121619
12,0,1,1,1,0,randomForestClassifier,None,None,None,entropy,None,None,25,sqrt,6,12,None,None,None,None,0.740532959326788,ok,25.2650857141707
13,0,0,1,0,0,nnClassifier,logistic,None,16,None,None,invscaling,None,None,None,None,7,None,lbfgs,None,0.503506311360449,ok,26.1106690492015
14,0,1,0,1,1,nnClassifier,tanh,None,15,None,None,adaptive,None,None,None,None,9,None,sgd,None,0.532959326788219,ok,47.1073869110551
15,1,0,0,1,0,kneighborsClassifier,None,ball_tree,None,None,2,None,None,None,None,None,None,8,None,uniform,0.924263674614306,ok,47.1579019341152
16,None,None,None,None,None,kneighborsClassifier,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,ok,None
17,0,1,1,0,1,randomForestClassifier,None,None,None,entropy,None,None,18,auto,4,5,None,None,None,None,0.695652173913043,ok,47.8364073380362
18,1,0,0,0,1,nnClassifier,identity,None,17,None,None,invscaling,None,None,None,None,9,None,lbfgs,None,0.517531556802244,ok,48.0254248820711
19,1,1,0,1,0,randomForestClassifier,None,None,None,gini,None,None,14,sqrt,13,24,None,None,None,None,0.922861150070126,ok,48.5516456610058
20,1,0,0,1,0,kneighborsClassifier,None,ball_tree,None,None,4,None,None,None,None,None,None,10,None,uniform,0.922861150070126,ok,48.6137573791202
21,1,1,0,1,0,kneighborsClassifier,None,ball_tree,None,None,16,None,None,None,None,None,None,1,None,uniform,0.904628330995792,ok,48.6768207491841
22,1,0,0,1,0,kneighborsClassifier,None,brute,None,None,16,None,None,None,None,None,None,10,None,uniform,0.921458625525947,ok,48.8009459869936
23,1,1,0,1,0,randomForestClassifier,None,None,None,gini,None,None,63,auto,20,37,None,None,None,None,0.924263674614306,ok,49.3179832461756
24,1,1,0,1,0,kneighborsClassifier,None,ball_tree,None,None,2,None,None,None,None,None,None,2,None,uniform,0.892005610098177,ok,49.3818023421336
25,1,0,0,1,0,randomForestClassifier,None,None,None,gini,None,None,54,auto,20,39,None,None,None,None,0.927068723702665,ok,49.872307964135
26,1,0,0,1,0,randomForestClassifier,None,None,None,gini,None,None,54,auto,20,39,None,None,None,None,0.927068723702665,ok,50.364127861103
27,1,0,0,1,0,randomForestClassifier,None,None,None,gini,None,None,36,auto,20,40,None,None,None,None,0.927068723702665,ok,50.8577802840155
28,1,0,0,1,0,randomForestClassifier,None,None,None,gini,None,None,36,auto,17,34,None,None,None,None,0.924263674614306,ok,51.3810319080949
29,1,0,0,1,1,randomForestClassifier,None,None,None,gini,None,None,64,auto,8,32,None,None,None,None,0.925666199158485,ok,52.286088709021
30,1,0,0,1,0,randomForestClassifier,None,None,None,gini,None,None,38,auto,20,40,None,None,None,None,0.927068723702665,ok,52.7820679591969
31,1,0,0,1,0,randomForestClassifier,None,None,None,gini,None,None,33,auto,17,19,None,None,None,None,0.924263674614306,ok,53.2796511990018
32,1,0,1,1,0,randomForestClassifier,None,None,None,gini,None,None,1,auto,15,32,None,None,None,None,0.921458625525947,ok,53.7745364489965
33,1,0,0,1,0,randomForestClassifier,None,None,None,gini,None,None,39,log2,18,40,None,None,None,None,0.925666199158485,ok,54.2693414911628
34,1,0,0,1,1,randomForestClassifier,None,None,None,gini,None,None,3,auto,15,35,None,None,None,None,0.924263674614306,ok,54.6611311440356
35,1,0,1,1,0,randomForestClassifier,None,None,None,gini,None,None,72,auto,8,29,None,None,None,None,0.922861150070126,ok,55.1686998081859
36,1,0,0,1,1,randomForestClassifier,None,None,None,gini,None,None,98,auto,19,20,None,None,None,None,0.925666199158485,ok,55.6697037951089
37,1,0,0,0,0,randomForestClassifier,None,None,None,gini,None,None,52,log2,10,37,None,None,None,None,0.917251051893408,ok,56.1695520731155
38,1,0,0,1,0,randomForestClassifier,None,None,None,entropy,None,None,45,auto,14,31,None,None,None,None,0.928471248246844,ok,56.6969227411319
39,0,0,1,0,0,randomForestClassifier,None,None,None,entropy,None,None,43,auto,10,30,None,None,None,None,0.590462833099579,ok,57.0698325440753
40,1,0,0,1,1,nnClassifier,relu,None,32,None,None,constant,None,None,None,None,2,None,sgd,None,0.510518934081346,ok,66.4971997821704
41,1,0,0,1,0,randomForestClassifier,None,None,None,entropy,None,None,62,auto,2,24,None,None,None,None,0.928471248246844,ok,67.0464711631648
42,0,0,1,1,0,randomForestClassifier,None,None,None,entropy,None,None,64,sqrt,2,23,None,None,None,None,0.746143057503506,ok,67.5720812531654
43,1,0,0,0,0,randomForestClassifier,None,None,None,entropy,None,None,98,log2,3,16,None,None,None,None,0.917251051893408,ok,68.092665146105
44,1,0,0,1,1,nnClassifier,relu,None,8,None,None,adaptive,None,None,None,None,4,None,sgd,None,0.510518934081346,ok,101.647308964049
45,0,0,1,1,0,kneighborsClassifier,None,kd_tree,None,None,40,None,None,None,None,None,None,3,None,distance,0.704067321178121,ok,101.688356082188
46,1,0,0,0,0,nnClassifier,identity,None,32,None,None,constant,None,None,None,None,1,None,adam,None,0.516129032258065,ok,103.401893607108
47,0,0,0,1,0,randomForestClassifier,None,None,None,entropy,None,None,71,auto,14,25,None,None,None,None,0.748948106591865,ok,103.820125250146
48,1,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,46,auto,6,18,None,None,None,None,0.928471248246844,ok,104.559664819157
49,1,1,1,0,1,nnClassifier,identity,None,10,None,None,adaptive,None,None,None,None,3,None,lbfgs,None,0.520336605890603,ok,104.678648906061
50,0,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,27,sqrt,5,6,None,None,None,None,0.856942496493689,ok,105.552670671139
51,1,1,1,1,1,kneighborsClassifier,None,brute,None,None,25,None,None,None,None,None,None,4,None,distance,0.921458625525947,ok,105.658460527193
52,1,1,1,0,1,randomForestClassifier,None,None,None,entropy,None,None,46,auto,7,17,None,None,None,None,0.920056100981767,ok,106.456174353138
53,0,1,1,1,1,kneighborsClassifier,None,kd_tree,None,None,11,None,None,None,None,None,None,8,None,distance,0.73492286115007,ok,106.504653796088
54,1,1,1,1,1,nnClassifier,tanh,None,28,None,None,invscaling,None,None,None,None,10,None,sgd,None,0.511921458625526,ok,119.63473213301
