,feature_0,feature_1,feature_2,feature_3,feature_4,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,loss,status,time
18,0,1,1,0,1,randomForestClassifier,None,None,None,entropy,None,None,12,log2,10,6,None,None,None,None,0.697054698457223,ok,34.9755757460371
19,1,0,0,0,0,nnClassifier,tanh,None,30,None,None,adaptive,None,None,None,None,9,None,sgd,None,0.510518934081346,ok,42.0166767879855
20,1,1,0,1,1,randomForestClassifier,None,None,None,entropy,None,None,55,sqrt,2,16,None,None,None,None,0.938288920056101,ok,42.7898932420649
21,1,1,0,1,1,randomForestClassifier,None,None,None,entropy,None,None,65,sqrt,6,16,None,None,None,None,0.935483870967742,ok,43.6014009679202
22,1,0,0,1,1,randomForestClassifier,None,None,None,entropy,None,None,34,sqrt,6,39,None,None,None,None,0.936886395511921,ok,44.1314250330906
23,1,1,0,1,1,randomForestClassifier,None,None,None,entropy,None,None,62,sqrt,6,16,None,None,None,None,0.935483870967742,ok,44.8731561489403
24,1,0,0,1,1,randomForestClassifier,None,None,None,entropy,None,None,34,sqrt,2,22,None,None,None,None,0.936886395511921,ok,45.4294176360127
25,1,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,22,sqrt,9,2,None,None,None,None,0.94249649368864,ok,46.1371722139884
26,1,1,1,0,1,randomForestClassifier,None,None,None,entropy,None,None,20,log2,9,12,None,None,None,None,0.936886395511921,ok,46.8809701120481
27,1,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,1,auto,15,26,None,None,None,None,0.936886395511921,ok,47.5595893820282
28,1,1,1,0,1,randomForestClassifier,None,None,None,entropy,None,None,36,sqrt,8,34,None,None,None,None,0.936886395511921,ok,48.2922641029581
29,1,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,20,sqrt,5,20,None,None,None,None,0.94249649368864,ok,49.015648460947
30,1,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,1,sqrt,4,2,None,None,None,None,0.94109396914446,ok,49.768950211117
31,1,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,18,log2,8,40,None,None,None,None,0.935483870967742,ok,50.4588466971181
32,1,1,1,1,1,nnClassifier,relu,None,9,None,None,invscaling,None,None,None,None,2,None,lbfgs,None,0.516129032258065,ok,52.8848594541196
33,1,1,1,1,1,kneighborsClassifier,None,auto,None,None,5,None,None,None,None,None,None,4,None,distance,0.931276297335203,ok,52.9313671679702
34,1,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,7,auto,11,12,None,None,None,None,0.938288920056101,ok,53.5558615170885
35,1,1,1,1,1,nnClassifier,relu,None,14,None,None,adaptive,None,None,None,None,4,None,lbfgs,None,0.504908835904628,ok,56.0681042699143
36,1,1,1,1,1,randomForestClassifier,None,None,None,gini,None,None,99,sqrt,14,19,None,None,None,None,0.938288920056101,ok,56.7315083930735
37,1,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,24,sqrt,4,7,None,None,None,None,0.94109396914446,ok,57.5018331659958
38,1,1,1,1,1,nnClassifier,identity,None,16,None,None,invscaling,None,None,None,None,1,None,lbfgs,None,0.504908835904628,ok,57.6407603470143
39,1,1,1,1,1,kneighborsClassifier,None,ball_tree,None,None,24,None,None,None,None,None,None,2,None,distance,0.904628330995792,ok,57.6927141239867
40,1,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,16,sqrt,16,2,None,None,None,None,0.936886395511921,ok,58.3837769359816
41,1,1,1,1,0,randomForestClassifier,None,None,None,entropy,None,None,41,auto,8,11,None,None,None,None,0.938288920056101,ok,59.1148306000978
42,1,1,1,1,1,nnClassifier,relu,None,27,None,None,adaptive,None,None,None,None,10,None,sgd,None,0.504908835904628,ok,71.5523727170657
43,0,1,1,1,1,randomForestClassifier,None,None,None,gini,None,None,24,sqrt,10,37,None,None,None,None,0.877980364656382,ok,72.183596390998
44,1,0,1,1,0,kneighborsClassifier,None,auto,None,None,2,None,None,None,None,None,None,6,None,distance,0.929873772791024,ok,72.2283861779142
45,0,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,4,log2,5,20,None,None,None,None,0.866760168302945,ok,72.7081228229217
46,1,1,1,1,0,randomForestClassifier,None,None,None,entropy,None,None,56,sqrt,7,25,None,None,None,None,0.938288920056101,ok,73.4196677759755
47,1,0,1,0,1,kneighborsClassifier,None,kd_tree,None,None,15,None,None,None,None,None,None,10,None,uniform,0.932678821879383,ok,73.4783736569807
48,0,1,1,1,1,nnClassifier,logistic,None,14,None,None,invscaling,None,None,None,None,6,None,sgd,None,0.520336605890603,ok,75.3023210531101
49,1,1,0,0,0,randomForestClassifier,None,None,None,entropy,None,None,28,sqrt,11,4,None,None,None,None,0.935483870967742,ok,75.8828684960026
50,0,0,1,1,1,randomForestClassifier,None,None,None,gini,None,None,46,sqrt,4,18,None,None,None,None,0.879382889200561,ok,76.4509396199137
51,1,1,1,1,1,kneighborsClassifier,None,auto,None,None,40,None,None,None,None,None,None,4,None,distance,0.931276297335203,ok,76.4959017951041
52,1,1,0,0,0,randomForestClassifier,None,None,None,entropy,None,None,74,sqrt,9,32,None,None,None,None,0.935483870967742,ok,77.075557227945
53,0,0,1,1,1,nnClassifier,identity,None,17,None,None,invscaling,None,None,None,None,7,None,lbfgs,None,0.504908835904628,ok,77.2051996430382
54,1,1,0,1,1,randomForestClassifier,None,None,None,entropy,None,None,13,auto,12,14,None,None,None,None,0.936886395511921,ok,77.9154085710179
55,1,1,1,0,0,randomForestClassifier,None,None,None,gini,None,None,28,log2,19,36,None,None,None,None,0.936886395511921,ok,78.4255369140301
56,0,0,1,1,1,kneighborsClassifier,None,ball_tree,None,None,28,None,None,None,None,None,None,7,None,uniform,0.807854137447405,ok,78.490411415929
57,1,1,0,1,1,randomForestClassifier,None,None,None,entropy,None,None,51,sqrt,17,28,None,None,None,None,0.935483870967742,ok,79.1755446561147
58,1,1,1,0,1,randomForestClassifier,None,None,None,entropy,None,None,40,auto,13,8,None,None,None,None,0.935483870967742,ok,79.9046125421301
59,1,0,1,1,0,nnClassifier,relu,None,26,None,None,adaptive,None,None,None,None,1,None,lbfgs,None,0.509116409537167,ok,81.9947385899723
60,0,1,0,1,1,randomForestClassifier,None,None,None,gini,None,None,9,sqrt,3,5,None,None,None,None,0.889200561009818,ok,82.5046100260224
61,1,1,1,1,1,kneighborsClassifier,None,kd_tree,None,None,8,None,None,None,None,None,None,1,None,distance,0.904628330995792,ok,82.5501065759454
62,1,1,1,0,1,randomForestClassifier,None,None,None,entropy,None,None,29,sqrt,7,31,None,None,None,None,0.935483870967742,ok,83.2974343770184
63,1,0,0,1,0,randomForestClassifier,None,None,None,gini,None,None,21,log2,10,9,None,None,None,None,0.936886395511921,ok,83.8127421520185
64,0,1,1,1,1,nnClassifier,identity,None,11,None,None,adaptive,None,None,None,None,10,None,sgd,None,0.503506311360449,ok,97.3153088940308
65,1,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,13,sqrt,5,7,None,None,None,None,0.94249649368864,ok,98.074906402966
66,1,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,14,sqrt,5,3,None,None,None,None,0.94109396914446,ok,98.8256340590306
67,1,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,4,sqrt,3,10,None,None,None,None,0.93969144460028,ok,99.3417196511291
68,1,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,10,sqrt,5,7,None,None,None,None,0.94109396914446,ok,100.090594633948
69,1,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,31,sqrt,7,14,None,None,None,None,0.93969144460028,ok,100.847942023072
70,1,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,39,sqrt,9,5,None,None,None,None,0.94249649368864,ok,101.593842661008
71,1,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,40,sqrt,9,5,None,None,None,None,0.94249649368864,ok,102.309651450021
72,1,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,39,sqrt,9,14,None,None,None,None,0.94249649368864,ok,103.022200617939
73,1,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,69,sqrt,13,14,None,None,None,None,0.936886395511921,ok,103.712510687998
74,1,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,45,auto,12,24,None,None,None,None,0.93969144460028,ok,104.409444011049
75,1,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,56,sqrt,10,4,None,None,None,None,0.938288920056101,ok,105.120731750038
76,1,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,61,log2,9,17,None,None,None,None,0.94249649368864,ok,105.835898925085
77,1,1,1,1,1,kneighborsClassifier,None,auto,None,None,18,None,None,None,None,None,None,10,None,uniform,0.94109396914446,ok,105.970016451087
78,1,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,84,log2,7,10,None,None,None,None,0.93969144460028,ok,106.700225356035
79,1,1,1,0,1,nnClassifier,tanh,None,28,None,None,invscaling,None,None,None,None,4,None,adam,None,0.509116409537167,ok,116.000145775965
80,1,0,0,1,1,randomForestClassifier,None,None,None,gini,None,None,90,log2,6,21,None,None,None,None,0.936886395511921,ok,116.523061949061
81,1,1,1,1,0,randomForestClassifier,None,None,None,entropy,None,None,21,sqrt,3,29,None,None,None,None,0.938288920056101,ok,117.266031072009
82,0,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,75,log2,8,2,None,None,None,None,0.879382889200561,ok,117.997496996075
83,1,1,1,0,1,kneighborsClassifier,None,ball_tree,None,None,36,None,None,None,None,None,None,5,None,uniform,0.934081346423562,ok,118.06938637211
84,1,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,62,log2,12,12,None,None,None,None,0.93969144460028,ok,118.786419701064
85,1,0,0,1,0,nnClassifier,logistic,None,19,None,None,adaptive,None,None,None,None,2,None,sgd,None,0.507713884992987,ok,133.735599093139
86,1,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,39,sqrt,14,5,None,None,None,None,0.935483870967742,ok,134.42286185897
87,0,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,52,sqrt,4,22,None,None,None,None,0.876577840112202,ok,135.155663477024
88,1,1,1,0,1,kneighborsClassifier,None,kd_tree,None,None,27,None,None,None,None,None,None,2,None,distance,0.903225806451613,ok,135.199290927965
89,1,0,0,1,0,randomForestClassifier,None,None,None,gini,None,None,32,auto,11,20,None,None,None,None,0.936886395511921,ok,135.709730883129
90,1,1,1,1,1,nnClassifier,tanh,None,32,None,None,constant,None,None,None,None,8,None,adam,None,0.510518934081346,ok,149.173662028043
91,1,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,42,sqrt,10,15,None,None,None,None,0.938288920056101,ok,149.891054115025
92,0,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,35,sqrt,6,6,None,None,None,None,0.880785413744741,ok,150.647727664094
93,1,1,1,0,1,randomForestClassifier,None,None,None,entropy,None,None,18,sqrt,15,8,None,None,None,None,0.935483870967742,ok,151.377017996041
94,1,0,0,1,0,kneighborsClassifier,None,kd_tree,None,None,20,None,None,None,None,None,None,5,None,uniform,0.935483870967742,ok,151.436557143927
95,0,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,58,log2,2,27,None,None,None,None,0.879382889200561,ok,152.184307669057
96,1,1,1,1,1,randomForestClassifier,None,None,None,gini,None,None,69,log2,8,17,None,None,None,None,0.93969144460028,ok,152.869423235068
97,1,1,1,0,1,nnClassifier,logistic,None,23,None,None,invscaling,None,None,None,None,5,None,lbfgs,None,0.511921458625526,ok,156.298784601968
98,1,0,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,79,log2,9,3,None,None,None,None,0.935483870967742,ok,156.988518754952
99,1,1,0,1,0,randomForestClassifier,None,None,None,entropy,None,None,48,auto,12,5,None,None,None,None,0.935483870967742,ok,157.558989363024
