feature_0,feature_1,feature_2,feature_3,feature_4,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,objective,elapsed_sec
1,1,0,1,1,kneighborsClassifier,NA,brute,nan,NA,31,NA,nan,NA,nan,nan,nan,5,NA,uniform,0.9453015427769986,264.1205470561981
1,0,0,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,33,NA,nan,NA,nan,nan,nan,8,NA,uniform,0.9495091164095372,269.52934551239014
1,0,1,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,27,NA,nan,NA,nan,nan,nan,8,NA,uniform,0.9467040673211781,274.70875120162964
1,0,0,0,1,kneighborsClassifier,NA,kd_tree,nan,NA,37,NA,nan,NA,nan,nan,nan,8,NA,uniform,0.9368863955119214,279.07918763160706
1,1,0,1,1,kneighborsClassifier,NA,kd_tree,nan,NA,2,NA,nan,NA,nan,nan,nan,3,NA,uniform,0.94109396914446,283.9258303642273
1,0,1,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,38,NA,nan,NA,nan,nan,nan,7,NA,uniform,0.9453015427769986,288.7631628513336
1,1,0,1,1,kneighborsClassifier,NA,auto,nan,NA,3,NA,nan,NA,nan,nan,nan,3,NA,distance,0.9270687237026648,292.83550000190735
1,1,1,1,0,nnClassifier,tanh,NA,13,NA,nan,invscaling,nan,NA,nan,nan,7,nan,adam,NA,0.5161290322580645,325.27752566337585
1,0,0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,78,auto,10,23,nan,nan,NA,NA,0.9368863955119214,331.3291006088257
1,0,0,1,1,nnClassifier,logistic,NA,26,NA,nan,constant,nan,NA,nan,nan,2,nan,sgd,NA,0.514726507713885,348.2074418067932
1,1,0,0,0,nnClassifier,relu,NA,30,NA,nan,adaptive,nan,NA,nan,nan,4,nan,lbfgs,NA,0.520336605890603,354.67095470428467
1,1,0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,57,sqrt,9,5,nan,nan,NA,NA,0.938288920056101,360.59831047058105
1,1,0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,100,sqrt,3,18,nan,nan,NA,NA,0.9424964936886395,366.1016299724579
1,1,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,71,sqrt,19,40,nan,nan,NA,NA,0.94109396914446,371.6866433620453
1,1,1,1,0,kneighborsClassifier,NA,auto,nan,NA,21,NA,nan,NA,nan,nan,nan,1,NA,uniform,0.9032258064516129,377.13779044151306
1,0,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,97,auto,8,11,nan,nan,NA,NA,0.9438990182328191,382.6437427997589
1,1,0,1,0,nnClassifier,identity,NA,20,NA,nan,adaptive,nan,NA,nan,nan,1,nan,lbfgs,NA,0.514726507713885,387.2772309780121
1,0,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,39,log2,4,28,nan,nan,NA,NA,0.9453015427769986,392.6439838409424
1,0,1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,97,sqrt,11,28,nan,nan,NA,NA,0.938288920056101,397.9358866214752
1,1,0,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,81,log2,4,8,nan,nan,NA,NA,0.938288920056101,403.4181182384491
1,1,0,1,1,kneighborsClassifier,NA,kd_tree,nan,NA,8,NA,nan,NA,nan,nan,nan,2,NA,uniform,0.9116409537166901,408.3490128517151
1,1,0,0,0,kneighborsClassifier,NA,ball_tree,nan,NA,40,NA,nan,NA,nan,nan,nan,4,NA,uniform,0.9214586255259467,413.12338399887085
1,1,0,1,1,kneighborsClassifier,NA,brute,nan,NA,30,NA,nan,NA,nan,nan,nan,4,NA,distance,0.9340813464235624,417.9609863758087
1,0,0,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,2,NA,nan,NA,nan,nan,nan,2,NA,uniform,0.8976157082748948,423.65189695358276
1,1,0,1,1,nnClassifier,identity,NA,21,NA,nan,adaptive,nan,NA,nan,nan,8,nan,lbfgs,NA,0.5133239831697055,428.16479682922363
1,1,0,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,29,NA,nan,NA,nan,nan,nan,4,NA,uniform,0.9438990182328191,432.8926877975464
1,0,0,1,1,kneighborsClassifier,NA,auto,nan,NA,25,NA,nan,NA,nan,nan,nan,10,NA,distance,0.9438990182328191,438.42744159698486
1,1,0,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,40,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.9481065918653576,443.43147349357605
1,0,0,1,0,kneighborsClassifier,NA,auto,nan,NA,37,NA,nan,NA,nan,nan,nan,8,NA,uniform,0.9495091164095372,448.9494457244873
0,0,0,1,1,kneighborsClassifier,NA,ball_tree,nan,NA,24,NA,nan,NA,nan,nan,nan,5,NA,uniform,0.8555399719495091,453.57541036605835
1,1,0,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,30,NA,nan,NA,nan,nan,nan,3,NA,distance,0.9270687237026648,458.0582926273346
1,0,0,1,1,kneighborsClassifier,NA,ball_tree,nan,NA,12,NA,nan,NA,nan,nan,nan,5,NA,uniform,0.9424964936886395,463.19782614707947
1,0,0,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,7,NA,nan,NA,nan,nan,nan,5,NA,uniform,0.9396914446002805,468.2508075237274
1,0,1,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,13,NA,nan,NA,nan,nan,nan,4,NA,uniform,0.9368863955119214,473.7908344268799
1,1,0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,22,sqrt,11,29,nan,nan,NA,NA,0.9396914446002805,479.9130046367645
1,1,0,1,1,nnClassifier,tanh,NA,26,NA,nan,invscaling,nan,NA,nan,nan,6,nan,sgd,NA,0.5161290322580645,498.2412610054016
1,1,0,1,1,kneighborsClassifier,NA,brute,nan,NA,23,NA,nan,NA,nan,nan,nan,4,NA,uniform,0.9438990182328191,502.8401143550873
1,1,1,1,0,kneighborsClassifier,NA,auto,nan,NA,33,NA,nan,NA,nan,nan,nan,5,NA,uniform,0.9424964936886395,508.0268316268921
1,1,0,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,40,NA,nan,NA,nan,nan,nan,8,NA,uniform,0.9537166900420757,512.8372600078583
1,0,0,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,32,NA,nan,NA,nan,nan,nan,3,NA,uniform,0.9354838709677419,517.8506669998169
1,0,0,1,0,kneighborsClassifier,NA,brute,nan,NA,2,NA,nan,NA,nan,nan,nan,4,NA,uniform,0.938288920056101,522.3217687606812
1,1,0,1,1,kneighborsClassifier,NA,ball_tree,nan,NA,40,NA,nan,NA,nan,nan,nan,6,NA,uniform,0.9453015427769986,527.1576907634735
1,0,0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,38,log2,1,30,nan,nan,NA,NA,0.9424964936886395,532.9716582298279
1,0,1,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,32,NA,nan,NA,nan,nan,nan,4,NA,uniform,0.9368863955119214,537.4144670963287
1,0,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,73,log2,3,21,nan,nan,NA,NA,0.9453015427769986,542.4069180488586
1,1,0,1,1,kneighborsClassifier,NA,brute,nan,NA,5,NA,nan,NA,nan,nan,nan,4,NA,uniform,0.9438990182328191,546.7792854309082
1,1,0,0,0,kneighborsClassifier,NA,auto,nan,NA,2,NA,nan,NA,nan,nan,nan,2,NA,distance,0.9004207573632539,551.0849092006683
0,1,1,0,0,kneighborsClassifier,NA,ball_tree,nan,NA,18,NA,nan,NA,nan,nan,nan,2,NA,distance,0.4908835904628331,555.4670991897583
