feature_0,feature_1,feature_2,feature_3,feature_4,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,objective,elapsed_sec
1,1,0,0,0,nnClassifier,identity,NA,11,NA,nan,adaptive,nan,NA,nan,nan,9,nan,lbfgs,NA,0.5231416549789621,213.33715438842773
1,1,0,0,0,nnClassifier,identity,NA,13,NA,nan,constant,nan,NA,nan,nan,4,nan,adam,NA,0.5217391304347826,223.26008248329163
1,1,0,1,1,nnClassifier,tanh,NA,30,NA,nan,constant,nan,NA,nan,nan,4,nan,sgd,NA,0.520336605890603,240.03835034370422
1,1,0,1,0,nnClassifier,logistic,NA,24,NA,nan,adaptive,nan,NA,nan,nan,3,nan,sgd,NA,0.520336605890603,257.3062787055969
0,1,0,0,0,nnClassifier,tanh,NA,13,NA,nan,invscaling,nan,NA,nan,nan,4,nan,lbfgs,NA,0.5287517531556802,261.7320592403412
1,0,1,1,1,nnClassifier,tanh,NA,21,NA,nan,adaptive,nan,NA,nan,nan,10,nan,lbfgs,NA,0.5133239831697055,270.9626531600952
0,0,0,1,1,nnClassifier,tanh,NA,14,NA,nan,invscaling,nan,NA,nan,nan,5,nan,lbfgs,NA,0.4950911640953717,280.2268190383911
1,1,1,0,0,nnClassifier,tanh,NA,23,NA,nan,constant,nan,NA,nan,nan,1,nan,lbfgs,NA,0.5217391304347826,289.00084161758423
1,1,0,1,1,nnClassifier,logistic,NA,29,NA,nan,constant,nan,NA,nan,nan,7,nan,adam,NA,0.520336605890603,308.4459443092346
1,1,0,1,1,nnClassifier,tanh,NA,18,NA,nan,invscaling,nan,NA,nan,nan,3,nan,sgd,NA,0.5217391304347826,330.37113404273987
0,1,1,0,0,nnClassifier,relu,NA,17,NA,nan,invscaling,nan,NA,nan,nan,2,nan,lbfgs,NA,0.5217391304347826,336.86907720565796
1,0,0,0,1,nnClassifier,tanh,NA,27,NA,nan,invscaling,nan,NA,nan,nan,6,nan,lbfgs,NA,0.5189340813464236,345.8971312046051
1,1,1,1,1,nnClassifier,relu,NA,31,NA,nan,adaptive,nan,NA,nan,nan,2,nan,adam,NA,0.5245441795231417,362.4186041355133
1,0,0,0,0,nnClassifier,identity,NA,14,NA,nan,invscaling,nan,NA,nan,nan,7,nan,sgd,NA,0.5217391304347826,369.2104284763336
1,1,0,1,0,nnClassifier,tanh,NA,28,NA,nan,adaptive,nan,NA,nan,nan,6,nan,lbfgs,NA,0.5217391304347826,377.8762936592102
1,1,0,0,1,nnClassifier,logistic,NA,26,NA,nan,adaptive,nan,NA,nan,nan,4,nan,lbfgs,NA,0.5189340813464236,385.886910200119
0,0,1,1,1,nnClassifier,relu,NA,30,NA,nan,constant,nan,NA,nan,nan,2,nan,lbfgs,NA,0.5077138849929874,392.76520919799805
1,0,1,0,0,nnClassifier,tanh,NA,29,NA,nan,invscaling,nan,NA,nan,nan,3,nan,adam,NA,0.5217391304347826,402.1554481983185
1,0,1,0,1,nnClassifier,logistic,NA,22,NA,nan,invscaling,nan,NA,nan,nan,2,nan,adam,NA,0.517531556802244,422.98581194877625
1,1,0,0,1,nnClassifier,identity,NA,23,NA,nan,invscaling,nan,NA,nan,nan,1,nan,lbfgs,NA,0.5217391304347826,427.69422674179077
1,0,0,1,1,nnClassifier,relu,NA,29,NA,nan,constant,nan,NA,nan,nan,5,nan,lbfgs,NA,0.5259467040673211,434.21887278556824
1,0,1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,40,auto,8,7,nan,nan,NA,NA,0.9242636746143057,439.0922932624817
0,1,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,69,auto,1,13,nan,nan,NA,NA,0.8779803646563815,444.84766268730164
1,0,1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,24,log2,9,31,nan,nan,NA,NA,0.9228611500701263,449.92319774627686
1,0,0,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,3,log2,13,9,nan,nan,NA,NA,0.9312762973352033,454.8257749080658
0,1,1,0,0,kneighborsClassifier,NA,kd_tree,nan,NA,21,NA,nan,NA,nan,nan,nan,5,NA,distance,0.5077138849929874,459.2907371520996
1,0,0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,77,auto,20,32,nan,nan,NA,NA,0.9354838709677419,464.5174198150635
0,0,0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,69,sqrt,19,32,nan,nan,NA,NA,0.7854137447405329,469.3998329639435
1,0,0,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,75,log2,17,20,nan,nan,NA,NA,0.9312762973352033,474.58596301078796
1,1,0,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,44,log2,19,18,nan,nan,NA,NA,0.9312762973352033,480.4826033115387
1,0,0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,72,auto,12,5,nan,nan,NA,NA,0.9312762973352033,485.44345211982727
1,1,0,0,0,kneighborsClassifier,NA,kd_tree,nan,NA,7,NA,nan,NA,nan,nan,nan,10,NA,distance,0.908835904628331,489.76669573783875
1,0,0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,30,log2,11,23,nan,nan,NA,NA,0.9340813464235624,494.53281021118164
1,0,0,0,1,kneighborsClassifier,NA,auto,nan,NA,2,NA,nan,NA,nan,nan,nan,7,NA,distance,0.9102384291725105,498.7250187397003
1,0,0,1,1,kneighborsClassifier,NA,ball_tree,nan,NA,2,NA,nan,NA,nan,nan,nan,8,NA,distance,0.9368863955119214,503.2716181278229
0,0,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,96,log2,12,26,nan,nan,NA,NA,0.876577840112202,508.0492079257965
1,1,0,1,1,kneighborsClassifier,NA,kd_tree,nan,NA,13,NA,nan,NA,nan,nan,nan,7,NA,uniform,0.9354838709677419,512.4869129657745
1,0,0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,1,auto,12,36,nan,nan,NA,NA,0.9354838709677419,517.4771280288696
1,1,0,1,1,kneighborsClassifier,NA,kd_tree,nan,NA,16,NA,nan,NA,nan,nan,nan,2,NA,uniform,0.9018232819074333,521.8983271121979
1,0,0,0,1,kneighborsClassifier,NA,ball_tree,nan,NA,18,NA,nan,NA,nan,nan,nan,9,NA,distance,0.9144460028050491,526.4028024673462
1,0,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,63,auto,19,16,nan,nan,NA,NA,0.9354838709677419,530.9170870780945
1,1,1,0,1,kneighborsClassifier,NA,brute,nan,NA,18,NA,nan,NA,nan,nan,nan,7,NA,distance,0.9270687237026648,535.0152292251587
0,1,0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,58,auto,15,31,nan,nan,NA,NA,0.7727910238429172,539.727136850357
1,1,1,1,0,kneighborsClassifier,NA,brute,nan,NA,12,NA,nan,NA,nan,nan,nan,5,NA,distance,0.9354838709677419,544.0326142311096
1,1,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,84,auto,15,29,nan,nan,NA,NA,0.9326788218793829,548.7867209911346
1,1,1,1,1,kneighborsClassifier,NA,ball_tree,nan,NA,19,NA,nan,NA,nan,nan,nan,3,NA,distance,0.9368863955119214,552.9300971031189
1,0,1,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,10,NA,nan,NA,nan,nan,nan,7,NA,uniform,0.9354838709677419,557.0012979507446
1,1,1,0,0,kneighborsClassifier,NA,brute,nan,NA,17,NA,nan,NA,nan,nan,nan,1,NA,uniform,0.8835904628330996,560.9296977519989
1,0,0,1,1,kneighborsClassifier,NA,kd_tree,nan,NA,20,NA,nan,NA,nan,nan,nan,9,NA,distance,0.9368863955119214,565.175910949707
1,0,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,11,auto,16,35,nan,nan,NA,NA,0.9340813464235624,569.8236236572266
1,0,0,0,1,kneighborsClassifier,NA,kd_tree,nan,NA,20,NA,nan,NA,nan,nan,nan,6,NA,uniform,0.9256661991584852,573.7433009147644
1,0,1,1,1,kneighborsClassifier,NA,brute,nan,NA,20,NA,nan,NA,nan,nan,nan,1,NA,distance,0.9116409537166901,577.8245980739594
1,1,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,59,log2,7,31,nan,nan,NA,NA,0.9340813464235624,582.7811415195465
1,1,0,1,1,kneighborsClassifier,NA,kd_tree,nan,NA,40,NA,nan,NA,nan,nan,nan,8,NA,distance,0.9354838709677419,587.227780342102
1,1,0,1,1,kneighborsClassifier,NA,ball_tree,nan,NA,28,NA,nan,NA,nan,nan,nan,5,NA,distance,0.9340813464235624,591.0968849658966
1,1,0,1,1,kneighborsClassifier,NA,brute,nan,NA,5,NA,nan,NA,nan,nan,nan,5,NA,distance,0.9340813464235624,595.121750831604
0,1,0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,90,auto,8,10,nan,nan,NA,NA,0.6788218793828892,599.5072154998779
0,1,1,1,1,kneighborsClassifier,NA,kd_tree,nan,NA,9,NA,nan,NA,nan,nan,nan,5,NA,uniform,0.782608695652174,603.4018552303314
1,0,0,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,23,NA,nan,NA,nan,nan,nan,6,NA,uniform,0.9312762973352033,607.1744542121887
1,1,0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,89,sqrt,16,27,nan,nan,NA,NA,0.9340813464235624,611.7732126712799
0,0,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,95,log2,4,11,nan,nan,NA,NA,0.8751753155680224,616.023116350174
0,0,1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,91,log2,17,25,nan,nan,NA,NA,0.6816269284712483,620.3269476890564
1,1,0,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,21,NA,nan,NA,nan,nan,nan,8,NA,distance,0.9340813464235624,624.1174285411835
1,1,0,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,63,auto,11,14,nan,nan,NA,NA,0.9312762973352033,628.5274324417114
1,1,1,1,1,kneighborsClassifier,NA,kd_tree,nan,NA,22,NA,nan,NA,nan,nan,nan,4,NA,distance,0.9340813464235624,632.4043364524841
1,1,0,1,0,kneighborsClassifier,NA,brute,nan,NA,8,NA,nan,NA,nan,nan,nan,10,NA,distance,0.9354838709677419,636.3267216682434
1,1,1,1,0,kneighborsClassifier,NA,brute,nan,NA,9,NA,nan,NA,nan,nan,nan,4,NA,distance,0.9340813464235624,640.1521303653717
1,1,1,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,19,NA,nan,NA,nan,nan,nan,3,NA,distance,0.9368863955119214,643.9291756153107
0,0,1,1,1,kneighborsClassifier,NA,auto,nan,NA,23,NA,nan,NA,nan,nan,nan,10,NA,distance,0.8050490883590463,648.1378812789917
1,1,1,1,0,kneighborsClassifier,NA,brute,nan,NA,14,NA,nan,NA,nan,nan,nan,7,NA,uniform,0.9354838709677419,652.0382442474365
0,1,0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,92,log2,4,15,nan,nan,NA,NA,0.7713884992987378,656.4889039993286
1,0,1,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,12,NA,nan,NA,nan,nan,nan,8,NA,uniform,0.9368863955119214,660.1556589603424
0,1,1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,95,sqrt,4,14,nan,nan,NA,NA,0.664796633941094,664.3870463371277
1,1,0,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,13,NA,nan,NA,nan,nan,nan,3,NA,uniform,0.9298737727910238,668.0217115879059
1,1,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,92,auto,17,28,nan,nan,NA,NA,0.9354838709677419,672.2845494747162
1,1,1,1,1,kneighborsClassifier,NA,brute,nan,NA,25,NA,nan,NA,nan,nan,nan,3,NA,uniform,0.938288920056101,675.9574949741364
1,0,1,0,0,kneighborsClassifier,NA,brute,nan,NA,9,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.9340813464235624,679.6510577201843
0,1,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,89,log2,17,14,nan,nan,NA,NA,0.8695652173913043,683.870671749115
1,1,1,1,0,nnClassifier,identity,NA,12,NA,nan,invscaling,nan,NA,nan,nan,1,nan,lbfgs,NA,0.5245441795231417,687.5422697067261
1,0,0,1,1,kneighborsClassifier,NA,brute,nan,NA,35,NA,nan,NA,nan,nan,nan,6,NA,uniform,0.9340813464235624,691.3837485313416
1,0,1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,98,sqrt,12,4,nan,nan,NA,NA,0.9312762973352033,695.576406955719
1,1,0,0,0,kneighborsClassifier,NA,brute,nan,NA,4,NA,nan,NA,nan,nan,nan,8,NA,uniform,0.9368863955119214,699.2804737091064
1,0,1,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,16,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.9354838709677419,702.9709856510162
