feature_0,feature_1,feature_2,feature_3,feature_4,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,objective,elapsed_sec
1,1,0,1,1,kneighborsClassifier,NA,ball_tree,nan,NA,5,NA,nan,NA,nan,nan,nan,3,NA,uniform,0.94109396914446,202.7668740749359
1,1,1,1,0,kneighborsClassifier,NA,brute,nan,NA,38,NA,nan,NA,nan,nan,nan,4,NA,distance,0.9438990182328191,207.41038608551025
0,0,0,1,1,kneighborsClassifier,NA,kd_tree,nan,NA,4,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.8597475455820477,212.0377495288849
1,1,0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,80,sqrt,7,11,nan,nan,NA,NA,0.9340813464235624,216.8022735118866
0,1,1,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,6,NA,nan,NA,nan,nan,nan,6,NA,uniform,0.758765778401122,221.73758721351624
0,0,1,1,1,kneighborsClassifier,NA,auto,nan,NA,2,NA,nan,NA,nan,nan,nan,6,NA,uniform,0.7952314165497896,226.56551241874695
0,0,0,1,1,kneighborsClassifier,NA,auto,nan,NA,2,NA,nan,NA,nan,nan,nan,7,NA,distance,0.8541374474053296,231.60378217697144
0,0,1,0,1,kneighborsClassifier,NA,auto,nan,NA,4,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.699859747545582,236.38488507270813
0,0,0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,99,log2,5,13,nan,nan,NA,NA,0.8920056100981767,241.4559919834137
0,0,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,14,sqrt,12,19,nan,nan,NA,NA,0.8821879382889201,246.20338368415833
0,0,0,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,50,log2,19,2,nan,nan,NA,NA,0.0,251.21746253967285
1,1,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,93,log2,3,13,nan,nan,NA,NA,0.9438990182328191,256.81398940086365
1,1,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,83,auto,16,13,nan,nan,NA,NA,0.9424964936886395,261.8625748157501
1,1,1,0,0,kneighborsClassifier,NA,ball_tree,nan,NA,2,NA,nan,NA,nan,nan,nan,6,NA,uniform,0.9340813464235624,266.37214183807373
1,1,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,28,sqrt,20,15,nan,nan,NA,NA,0.94109396914446,271.37941551208496
1,0,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,95,auto,17,25,nan,nan,NA,NA,0.9424964936886395,276.2413363456726
1,0,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,92,sqrt,20,31,nan,nan,NA,NA,0.9438990182328191,281.3931121826172
1,1,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,64,sqrt,20,25,nan,nan,NA,NA,0.94109396914446,286.8588433265686
1,1,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,38,log2,18,16,nan,nan,NA,NA,0.9396914446002805,291.8372104167938
1,0,0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,83,log2,9,13,nan,nan,NA,NA,0.94109396914446,296.8503406047821
1,1,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,46,sqrt,19,28,nan,nan,NA,NA,0.938288920056101,302.5695118904114
0,0,0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,97,log2,11,16,nan,nan,NA,NA,0.7741935483870968,307.8066110610962
1,0,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,27,log2,20,16,nan,nan,NA,NA,0.9368863955119214,312.46477365493774
0,0,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,15,log2,6,4,nan,nan,NA,NA,0.8877980364656382,317.85210156440735
0,0,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,55,sqrt,18,11,nan,nan,NA,NA,0.8779803646563815,323.00207471847534
1,0,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,13,auto,2,3,nan,nan,NA,NA,0.9424964936886395,328.0715627670288
1,0,0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,65,log2,20,29,nan,nan,NA,NA,0.94109396914446,333.1005835533142
0,0,0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,39,auto,18,40,nan,nan,NA,NA,0.8723702664796634,338.6246643066406
1,1,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,47,log2,15,2,nan,nan,NA,NA,0.9438990182328191,343.5070104598999
1,0,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,93,auto,19,15,nan,nan,NA,NA,0.9396914446002805,348.7262759208679
1,1,1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,40,sqrt,20,14,nan,nan,NA,NA,0.9340813464235624,354.1529221534729
1,0,0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,97,log2,18,2,nan,nan,NA,NA,0.94109396914446,359.28884267807007
1,0,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,42,log2,19,30,nan,nan,NA,NA,0.9424964936886395,364.76199221611023
0,1,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,55,log2,18,11,nan,nan,NA,NA,0.8835904628330996,370.1559031009674
0,1,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,83,log2,17,24,nan,nan,NA,NA,0.8807854137447405,375.33638548851013
1,0,1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,42,sqrt,9,39,nan,nan,NA,NA,0.9326788218793829,380.335102558136
0,0,0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,31,sqrt,8,29,nan,nan,NA,NA,0.7321178120617111,385.3827323913574
1,0,1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,50,log2,17,17,nan,nan,NA,NA,0.9368863955119214,390.50419878959656
1,1,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,11,auto,19,2,nan,nan,NA,NA,0.9424964936886395,395.7265498638153
1,0,1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,61,log2,15,30,nan,nan,NA,NA,0.9354838709677419,400.97353625297546
0,0,0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,24,log2,20,4,nan,nan,NA,NA,0.8681626928471248,406.2906119823456
0,0,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,52,auto,19,30,nan,nan,NA,NA,0.8821879382889201,412.0982093811035
1,0,1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,67,log2,17,3,nan,nan,NA,NA,0.9368863955119214,417.4599618911743
0,0,1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,62,sqrt,18,6,nan,nan,NA,NA,0.7208976157082749,422.5280010700226
0,0,0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,75,sqrt,15,18,nan,nan,NA,NA,0.8779803646563815,427.4283790588379
1,1,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,22,auto,5,2,nan,nan,NA,NA,0.9424964936886395,432.90795373916626
0,1,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,96,log2,19,12,nan,nan,NA,NA,0.7629733520336606,437.87628388404846
0,1,0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,76,log2,15,20,nan,nan,NA,NA,0.7699859747545582,442.79796266555786
0,0,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,100,log2,19,28,nan,nan,NA,NA,0.8709677419354839,447.770188331604
0,0,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,85,auto,19,23,nan,nan,NA,NA,0.8821879382889201,452.80568170547485
0,0,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,31,sqrt,11,32,nan,nan,NA,NA,0.7868162692847125,457.96004033088684
0,1,0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,5,log2,1,29,nan,nan,NA,NA,0.7405329593267882,463.1836190223694
1,1,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,43,auto,9,2,nan,nan,NA,NA,0.94109396914446,468.4716773033142
0,1,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,48,log2,8,2,nan,nan,NA,NA,0.8863955119214586,474.1221125125885
1,0,1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,52,log2,19,10,nan,nan,NA,NA,0.9340813464235624,479.1706311702728
0,0,0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,94,log2,2,19,nan,nan,NA,NA,0.7321178120617111,484.2428150177002
0,0,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,14,sqrt,19,12,nan,nan,NA,NA,0.7755960729312763,489.0449857711792
0,0,1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,79,log2,15,11,nan,nan,NA,NA,0.7223001402524544,494.2405490875244
1,0,0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,42,log2,3,2,nan,nan,NA,NA,0.9340813464235624,499.38012862205505
0,0,1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,19,log2,18,29,nan,nan,NA,NA,0.5834502103786816,504.2846918106079
0,1,0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,16,log2,6,4,nan,nan,NA,NA,0.7335203366058906,509.37673830986023
0,0,0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,11,sqrt,19,6,nan,nan,NA,NA,0.7321178120617111,513.9034006595612
0,0,0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,40,log2,19,30,nan,nan,NA,NA,0.7699859747545582,518.5037801265717
0,0,0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,77,sqrt,18,3,nan,nan,NA,NA,0.7321178120617111,523.0033946037292
0,0,0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,88,auto,19,18,nan,nan,NA,NA,0.7699859747545582,528.1002311706543
0,1,0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,45,sqrt,19,34,nan,nan,NA,NA,0.729312762973352,533.0783998966217
0,0,0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,27,sqrt,19,33,nan,nan,NA,NA,0.7321178120617111,538.2967154979706
