feature_0,feature_1,feature_10,feature_11,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,objective,elapsed_sec
0,0,1,0,1,0,0,1,0,0,0,0,nnRegressor,tanh,NA,28,NA,nan,constant,nan,NA,nan,nan,6,nan,sgd,NA,0.9978091146051999,408.35021567344666
0,1,1,1,0,0,0,1,1,0,0,1,nnRegressor,identity,NA,24,NA,nan,constant,nan,NA,nan,nan,5,nan,adam,NA,0.9999996607559902,415.9050576686859
1,1,1,1,0,0,1,1,0,0,1,1,nnRegressor,logistic,NA,26,NA,nan,constant,nan,NA,nan,nan,5,nan,adam,NA,0.9996893252928545,425.4668929576874
0,0,1,0,0,1,1,0,1,0,1,1,nnRegressor,logistic,NA,15,NA,nan,adaptive,nan,NA,nan,nan,2,nan,sgd,NA,0.9888759908965935,454.1956660747528
0,0,1,1,0,1,0,1,1,0,0,1,nnRegressor,logistic,NA,32,NA,nan,constant,nan,NA,nan,nan,8,nan,lbfgs,NA,0.9997343017835387,463.0862762928009
0,1,1,1,1,0,1,1,1,1,1,0,nnRegressor,identity,NA,25,NA,nan,constant,nan,NA,nan,nan,6,nan,adam,NA,0.9992620977708977,472.20848536491394
0,0,1,1,0,1,0,1,0,0,0,0,nnRegressor,logistic,NA,26,NA,nan,invscaling,nan,NA,nan,nan,10,nan,adam,NA,0.9999016881326686,480.7328724861145
0,1,1,1,1,0,1,1,0,0,0,1,nnRegressor,identity,NA,28,NA,nan,invscaling,nan,NA,nan,nan,7,nan,lbfgs,NA,0.9999992736523401,486.36186623573303
1,1,1,0,1,1,0,1,1,0,0,0,nnRegressor,logistic,NA,29,NA,nan,invscaling,nan,NA,nan,nan,6,nan,adam,NA,0.9996952703909208,495.3690366744995
1,1,1,1,1,1,0,0,0,1,1,1,nnRegressor,identity,NA,14,NA,nan,constant,nan,NA,nan,nan,5,nan,sgd,NA,0.9999991661480245,504.9986045360565
1,1,1,1,0,1,1,1,0,0,1,0,nnRegressor,logistic,NA,27,NA,nan,adaptive,nan,NA,nan,nan,3,nan,sgd,NA,0.996729030557249,524.6852767467499
1,0,1,0,1,1,1,1,1,0,0,0,nnRegressor,logistic,NA,30,NA,nan,invscaling,nan,NA,nan,nan,10,nan,lbfgs,NA,0.9996517788551913,532.415461063385
0,1,1,0,0,1,1,0,1,0,1,0,nnRegressor,identity,NA,16,NA,nan,invscaling,nan,NA,nan,nan,4,nan,sgd,NA,0.9999788155600078,539.958517074585
1,1,1,0,0,0,1,1,0,1,0,1,nnRegressor,tanh,NA,27,NA,nan,constant,nan,NA,nan,nan,6,nan,sgd,NA,0.9980227034323245,547.8848628997803
1,0,1,1,1,1,0,0,0,1,0,0,nnRegressor,identity,NA,24,NA,nan,invscaling,nan,NA,nan,nan,2,nan,lbfgs,NA,0.9999757721304643,552.9367671012878
1,0,1,1,1,1,0,0,0,1,0,0,nnRegressor,logistic,NA,16,NA,nan,invscaling,nan,NA,nan,nan,3,nan,sgd,NA,0.03299985026414154,561.2955415248871
1,1,1,1,0,1,0,1,0,1,1,0,nnRegressor,logistic,NA,9,NA,nan,adaptive,nan,NA,nan,nan,7,nan,sgd,NA,0.9984094503126871,600.2878067493439
0,1,1,1,1,1,0,0,1,0,0,0,nnRegressor,tanh,NA,27,NA,nan,adaptive,nan,NA,nan,nan,5,nan,adam,NA,0.9994005810304327,607.9275624752045
1,1,1,1,1,0,1,0,1,1,0,0,nnRegressor,tanh,NA,11,NA,nan,invscaling,nan,NA,nan,nan,8,nan,lbfgs,NA,0.9997934082766695,620.5559029579163
1,0,1,1,1,0,1,0,0,1,1,0,nnRegressor,identity,NA,15,NA,nan,constant,nan,NA,nan,nan,3,nan,lbfgs,NA,0.9999999343486026,625.6989350318909
0,1,1,1,1,1,1,1,0,0,0,0,nnRegressor,logistic,NA,25,NA,nan,constant,nan,NA,nan,nan,2,nan,adam,NA,0.9996108945649872,635.4428701400757
0,0,1,1,1,0,1,0,0,0,0,0,nnRegressor,identity,NA,14,NA,nan,adaptive,nan,NA,nan,nan,6,nan,adam,NA,0.9999999999136182,643.9022705554962
1,1,1,1,1,1,0,0,1,1,0,0,nnRegressor,identity,NA,14,NA,nan,invscaling,nan,NA,nan,nan,9,nan,lbfgs,NA,0.9999667620861996,649.3309712409973
0,0,1,0,1,0,0,0,0,0,1,0,nnRegressor,identity,NA,17,NA,nan,invscaling,nan,NA,nan,nan,3,nan,adam,NA,0.9957501158330196,657.3236353397369
0,0,1,1,1,1,1,1,0,1,1,1,nnRegressor,tanh,NA,24,NA,nan,constant,nan,NA,nan,nan,3,nan,adam,NA,0.9974758440611976,665.8347425460815
0,1,1,1,0,1,1,1,0,1,1,1,nnRegressor,logistic,NA,27,NA,nan,invscaling,nan,NA,nan,nan,8,nan,sgd,NA,0.023253041837718702,672.3120718002319
0,1,1,1,1,1,0,1,0,0,1,1,nnRegressor,identity,NA,27,NA,nan,invscaling,nan,NA,nan,nan,2,nan,lbfgs,NA,0.9999890835376262,677.3041608333588
0,1,1,0,1,1,1,1,1,1,0,0,nnRegressor,logistic,NA,9,NA,nan,constant,nan,NA,nan,nan,9,nan,sgd,NA,0.9983767066227709,689.6693277359009
1,1,1,1,1,1,1,0,1,1,1,1,nnRegressor,identity,NA,28,NA,nan,invscaling,nan,NA,nan,nan,1,nan,sgd,NA,0.9963972863673581,695.6050255298615
1,1,1,1,0,0,1,1,0,0,1,0,nnRegressor,identity,NA,21,NA,nan,invscaling,nan,NA,nan,nan,9,nan,adam,NA,0.9999998190924814,703.2494645118713
0,0,1,1,1,1,0,1,1,1,1,1,nnRegressor,logistic,NA,26,NA,nan,adaptive,nan,NA,nan,nan,8,nan,sgd,NA,0.9972708597129603,723.072188615799
0,0,1,1,0,1,1,1,1,0,1,1,nnRegressor,tanh,NA,16,NA,nan,invscaling,nan,NA,nan,nan,1,nan,sgd,NA,0.9199438388319113,730.6917130947113
1,0,1,1,0,0,0,0,0,0,0,0,nnRegressor,identity,NA,20,NA,nan,invscaling,nan,NA,nan,nan,6,nan,sgd,NA,0.9999999999925269,736.9745948314667
1,0,1,1,0,0,0,1,0,1,0,1,nnRegressor,relu,NA,8,NA,nan,invscaling,nan,NA,nan,nan,6,nan,sgd,NA,0.9903307635334301,747.5190534591675
1,0,1,1,1,1,0,1,1,1,0,0,nnRegressor,logistic,NA,19,NA,nan,constant,nan,NA,nan,nan,9,nan,sgd,NA,0.9977852036155295,757.4802384376526
1,0,1,1,1,1,0,0,1,1,0,1,nnRegressor,logistic,NA,23,NA,nan,adaptive,nan,NA,nan,nan,10,nan,lbfgs,NA,0.9996112393925345,764.1227774620056
0,1,1,0,1,0,1,0,0,1,0,1,nnRegressor,identity,NA,11,NA,nan,constant,nan,NA,nan,nan,9,nan,lbfgs,NA,0.9999999011383361,768.341962814331
0,0,1,1,0,0,1,1,1,1,0,1,nnRegressor,identity,NA,20,NA,nan,invscaling,nan,NA,nan,nan,8,nan,sgd,NA,0.9988658457626085,774.9377954006195
0,1,1,1,0,0,0,1,0,1,1,1,nnRegressor,logistic,NA,26,NA,nan,adaptive,nan,NA,nan,nan,10,nan,adam,NA,0.9999379215586649,783.060075044632
1,1,1,1,0,0,1,1,0,0,0,0,nnRegressor,identity,NA,9,NA,nan,constant,nan,NA,nan,nan,8,nan,sgd,NA,0.9999999997282191,792.0169229507446
1,1,1,1,0,1,0,0,1,0,0,0,nnRegressor,identity,NA,24,NA,nan,constant,nan,NA,nan,nan,2,nan,lbfgs,NA,0.9999910035753284,795.9769942760468
0,1,1,1,0,1,1,0,0,0,0,1,nnRegressor,identity,NA,8,NA,nan,constant,nan,NA,nan,nan,10,nan,sgd,NA,0.9999999998869984,805.8101139068604
0,0,1,1,1,1,1,0,1,1,0,1,nnRegressor,tanh,NA,11,NA,nan,invscaling,nan,NA,nan,nan,2,nan,lbfgs,NA,0.9996290692257267,815.108805179596
0,1,1,0,1,0,1,0,1,1,0,1,nnRegressor,logistic,NA,16,NA,nan,constant,nan,NA,nan,nan,3,nan,adam,NA,0.999774916260524,824.798187494278
1,0,1,0,1,0,0,1,0,0,0,1,nnRegressor,identity,NA,16,NA,nan,adaptive,nan,NA,nan,nan,2,nan,lbfgs,NA,0.9999999642328711,828.7495317459106
1,0,1,1,0,1,1,0,1,1,0,1,nnRegressor,identity,NA,9,NA,nan,invscaling,nan,NA,nan,nan,3,nan,lbfgs,NA,0.9999997224712582,833.1222786903381
0,1,1,0,0,1,0,0,0,1,1,1,nnRegressor,logistic,NA,25,NA,nan,adaptive,nan,NA,nan,nan,10,nan,adam,NA,0.9999375540655155,841.6914365291595
1,0,1,0,0,1,0,1,0,1,1,0,nnRegressor,logistic,NA,8,NA,nan,invscaling,nan,NA,nan,nan,4,nan,lbfgs,NA,0.9997464723176976,847.7426030635834
1,1,1,1,1,0,0,0,0,1,0,1,nnRegressor,logistic,NA,24,NA,nan,constant,nan,NA,nan,nan,7,nan,lbfgs,NA,0.9994200048243389,854.1072614192963
1,0,1,1,1,1,0,0,1,1,1,0,nnRegressor,logistic,NA,14,NA,nan,constant,nan,NA,nan,nan,6,nan,sgd,NA,0.9984649197270523,863.885662317276
1,0,1,1,0,0,1,0,0,1,0,1,kneighborsRegressor,NA,kd_tree,nan,NA,39,NA,nan,NA,nan,nan,nan,5,NA,distance,0.40369646198350495,867.7032215595245
0,1,1,0,0,0,1,1,1,0,0,1,nnRegressor,tanh,NA,27,NA,nan,invscaling,nan,NA,nan,nan,1,nan,lbfgs,NA,0.9998865257515837,880.9012999534607
1,0,1,1,1,1,1,0,0,0,1,1,nnRegressor,logistic,NA,12,NA,nan,invscaling,nan,NA,nan,nan,8,nan,adam,NA,0.9978710237225574,891.5849688053131
0,1,1,0,0,1,0,1,0,0,0,1,nnRegressor,logistic,NA,16,NA,nan,constant,nan,NA,nan,nan,1,nan,adam,NA,0.995979065342611,902.8819229602814
0,0,1,0,1,1,1,0,1,1,1,0,nnRegressor,logistic,NA,26,NA,nan,invscaling,nan,NA,nan,nan,8,nan,sgd,NA,0.04241813036243569,909.0899257659912
0,0,1,0,1,0,1,0,0,1,0,0,nnRegressor,logistic,NA,17,NA,nan,invscaling,nan,NA,nan,nan,5,nan,lbfgs,NA,0.9997847032188399,915.6652066707611
1,1,1,0,0,1,1,1,0,0,1,1,nnRegressor,logistic,NA,27,NA,nan,adaptive,nan,NA,nan,nan,3,nan,sgd,NA,0.9967525236296622,934.0383665561676
1,1,1,0,1,0,0,0,1,0,0,1,nnRegressor,logistic,NA,11,NA,nan,adaptive,nan,NA,nan,nan,3,nan,sgd,NA,0.9968279703098015,965.9728031158447
