feature_0,feature_1,feature_10,feature_11,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,objective,elapsed_sec
1,1,1,1,1,1,0,0,1,0,0,0,randomForestRegressor,NA,NA,nan,mse,nan,NA,27,auto,19,34,nan,nan,NA,NA,0.9998825981852828,1463.138381242752
0,0,1,0,1,0,1,1,0,0,1,0,randomForestRegressor,NA,NA,nan,mae,nan,NA,26,auto,4,14,nan,nan,NA,NA,0.9999878036529075,1651.2786967754364
0,0,1,1,1,1,1,0,0,0,1,0,randomForestRegressor,NA,NA,nan,mse,nan,NA,33,auto,20,32,nan,nan,NA,NA,0.9998718120694438,1658.6345207691193
1,1,1,1,0,1,1,0,1,0,0,0,randomForestRegressor,NA,NA,nan,mae,nan,NA,68,auto,3,7,nan,nan,NA,NA,0.9999944407823649,1910.5682258605957
1,1,1,0,0,0,1,1,1,0,0,0,randomForestRegressor,NA,NA,nan,mae,nan,NA,4,auto,7,28,nan,nan,NA,NA,0.9898960810457624,2099.192407846451
0,1,1,1,1,1,0,0,0,1,0,1,randomForestRegressor,NA,NA,nan,mse,nan,NA,10,auto,3,15,nan,nan,NA,NA,0.9999905330561507,2106.9838876724243
1,0,1,0,0,0,0,1,1,0,0,0,randomForestRegressor,NA,NA,nan,mse,nan,NA,41,auto,12,3,nan,nan,NA,NA,0.9999483040123486,2113.0921943187714
0,1,1,0,0,1,1,1,1,0,0,0,nnRegressor,identity,NA,19,NA,nan,constant,nan,NA,nan,nan,4,nan,lbfgs,NA,0.9999997608213617,2117.0719690322876
0,1,1,0,0,1,0,1,1,0,1,0,nnRegressor,tanh,NA,11,NA,nan,invscaling,nan,NA,nan,nan,1,nan,lbfgs,NA,0.9997524521461484,2128.982036113739
0,0,1,0,0,1,0,0,0,0,0,0,nnRegressor,identity,NA,11,NA,nan,invscaling,nan,NA,nan,nan,6,nan,lbfgs,NA,0.9999996270247462,2132.7589826583862
0,1,1,1,0,1,0,1,1,1,0,1,nnRegressor,identity,NA,31,NA,nan,invscaling,nan,NA,nan,nan,7,nan,sgd,NA,0.9985649614272079,2138.110769033432
0,1,1,1,1,1,1,1,1,1,1,1,nnRegressor,logistic,NA,15,NA,nan,constant,nan,NA,nan,nan,4,nan,lbfgs,NA,0.9996945861560024,2144.7298951148987
0,1,1,1,1,1,0,0,1,1,0,0,randomForestRegressor,NA,NA,nan,mse,nan,NA,98,log2,4,16,nan,nan,NA,NA,0.9947363071386475,2150.5784425735474
1,0,1,0,0,1,1,0,0,1,0,1,nnRegressor,identity,NA,23,NA,nan,constant,nan,NA,nan,nan,8,nan,sgd,NA,0.9999999999950678,2156.430769443512
1,0,1,0,1,1,0,1,1,0,0,1,kneighborsRegressor,NA,auto,nan,NA,16,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.6753926537601699,2160.1120455265045
1,1,1,1,0,1,0,0,0,0,1,1,randomForestRegressor,NA,NA,nan,mse,nan,NA,21,auto,20,22,nan,nan,NA,NA,0.9998713160360863,2167.0252554416656
0,0,1,0,0,1,0,1,1,0,0,0,kneighborsRegressor,NA,auto,nan,NA,32,NA,nan,NA,nan,nan,nan,1,NA,distance,0.15797535191352696,2170.684611558914
1,1,1,1,0,1,0,1,1,1,1,1,nnRegressor,relu,NA,17,NA,nan,constant,nan,NA,nan,nan,1,nan,sgd,NA,-8.872270912485547e-05,2177.6425178050995
1,1,1,0,1,1,0,0,1,1,0,1,nnRegressor,tanh,NA,13,NA,nan,invscaling,nan,NA,nan,nan,3,nan,adam,NA,0.9995516212151894,2188.261139154434
0,0,1,1,0,1,0,1,1,0,1,1,nnRegressor,logistic,NA,23,NA,nan,constant,nan,NA,nan,nan,8,nan,sgd,NA,0.9975477307734592,2197.073879957199
0,0,1,0,1,1,1,0,1,0,1,1,nnRegressor,relu,NA,20,NA,nan,invscaling,nan,NA,nan,nan,1,nan,lbfgs,NA,-9.929595812030456e-06,2200.8554191589355
1,1,1,1,1,0,0,1,0,0,1,0,nnRegressor,tanh,NA,21,NA,nan,constant,nan,NA,nan,nan,4,nan,lbfgs,NA,0.9994992406078744,2209.9086241722107
1,1,1,0,1,1,1,0,0,1,1,0,randomForestRegressor,NA,NA,nan,mae,nan,NA,34,auto,19,9,nan,nan,NA,NA,0.9998780347805356,2479.3347964286804
1,1,1,0,1,1,1,0,1,1,0,1,nnRegressor,identity,NA,12,NA,nan,constant,nan,NA,nan,nan,2,nan,adam,NA,0.9985713067217996,2488.5720567703247
0,0,1,0,1,1,0,0,1,1,1,0,nnRegressor,tanh,NA,10,NA,nan,adaptive,nan,NA,nan,nan,8,nan,sgd,NA,0.9988253502677074,2521.723061323166
1,1,1,1,1,1,1,1,0,1,1,1,nnRegressor,identity,NA,24,NA,nan,invscaling,nan,NA,nan,nan,5,nan,sgd,NA,0.9994192274223409,2527.5607390403748
1,0,1,1,1,1,1,0,1,0,1,1,kneighborsRegressor,NA,kd_tree,nan,NA,17,NA,nan,NA,nan,nan,nan,5,NA,uniform,0.6712432073484051,2531.2361147403717
1,0,1,1,1,0,0,0,1,0,0,1,kneighborsRegressor,NA,auto,nan,NA,37,NA,nan,NA,nan,nan,nan,6,NA,uniform,0.5407178086078007,2535.005265712738
1,0,1,1,0,0,0,0,0,0,1,1,randomForestRegressor,NA,NA,nan,mae,nan,NA,89,auto,11,25,nan,nan,NA,NA,0.9999548861261573,2677.717235326767
1,1,1,0,0,0,1,1,1,0,1,0,randomForestRegressor,NA,NA,nan,mse,nan,NA,99,auto,16,19,nan,nan,NA,NA,0.9999321958933933,2685.074398994446
1,0,1,0,0,1,1,0,0,0,0,1,kneighborsRegressor,NA,ball_tree,nan,NA,24,NA,nan,NA,nan,nan,nan,6,NA,distance,0.2884030130598776,2688.774792909622
0,1,1,1,1,0,1,0,0,1,1,0,nnRegressor,tanh,NA,27,NA,nan,constant,nan,NA,nan,nan,1,nan,lbfgs,NA,0.9995392505035898,2701.44557595253
0,1,0,1,0,1,1,0,1,0,1,1,nnRegressor,logistic,NA,14,NA,nan,invscaling,nan,NA,nan,nan,5,nan,sgd,NA,0.0027880264017673406,2709.0925414562225
0,1,1,1,0,1,0,1,1,1,0,1,nnRegressor,identity,NA,21,NA,nan,invscaling,nan,NA,nan,nan,6,nan,lbfgs,NA,0.9999991376281998,2713.258246898651
1,0,1,1,1,1,1,0,1,1,0,1,nnRegressor,identity,NA,30,NA,nan,constant,nan,NA,nan,nan,2,nan,lbfgs,NA,0.9999979719587874,2717.241513967514
1,0,1,1,0,0,1,0,1,1,0,1,nnRegressor,logistic,NA,25,NA,nan,constant,nan,NA,nan,nan,6,nan,lbfgs,NA,0.9998696473504591,2724.4913790225983
1,0,1,1,1,1,0,0,1,1,0,1,randomForestRegressor,NA,NA,nan,mse,nan,NA,33,auto,19,22,nan,nan,NA,NA,0.9998836043019398,2732.901995420456
0,1,1,1,1,0,1,1,0,0,0,0,randomForestRegressor,NA,NA,nan,poisson,nan,NA,24,auto,7,21,nan,nan,NA,NA,0.18611411859479,2753.6003313064575
0,0,1,1,1,1,1,0,1,1,0,1,randomForestRegressor,NA,NA,nan,poisson,nan,NA,88,log2,6,22,nan,nan,NA,NA,0.8536046279484739,2778.970693588257
0,1,1,1,0,1,0,0,1,1,0,1,randomForestRegressor,NA,NA,nan,poisson,nan,NA,46,log2,20,14,nan,nan,NA,NA,0.8456063491104158,2790.0180780887604
1,0,1,1,0,0,1,0,1,0,1,1,randomForestRegressor,NA,NA,nan,poisson,nan,NA,100,auto,6,8,nan,nan,NA,NA,0.7766121001899469,2849.8592603206635
1,1,1,0,0,0,1,0,0,0,0,1,randomForestRegressor,NA,NA,nan,poisson,nan,NA,70,sqrt,18,33,nan,nan,NA,NA,0.8985553363871418,2857.2174966335297
0,1,1,0,1,1,0,0,1,0,1,0,nnRegressor,tanh,NA,17,NA,nan,invscaling,nan,NA,nan,nan,5,nan,lbfgs,NA,0.9997536502454257,2866.2973589897156
1,0,1,1,1,1,1,1,1,0,1,0,nnRegressor,identity,NA,14,NA,nan,constant,nan,NA,nan,nan,3,nan,lbfgs,NA,0.9999998733169077,2870.466044187546
1,1,1,1,1,1,0,1,0,1,1,0,randomForestRegressor,NA,NA,nan,poisson,nan,NA,45,sqrt,14,33,nan,nan,NA,NA,0.7646280495847685,2886.749767303467
1,1,1,1,0,0,1,1,0,0,1,1,nnRegressor,logistic,NA,24,NA,nan,invscaling,nan,NA,nan,nan,4,nan,lbfgs,NA,0.9996075593426057,2892.734311580658
1,1,1,0,1,1,1,0,0,1,1,1,nnRegressor,tanh,NA,13,NA,nan,constant,nan,NA,nan,nan,1,nan,sgd,NA,0.9968488362849062,2903.465248823166
1,1,1,1,1,1,1,0,1,1,1,1,nnRegressor,identity,NA,9,NA,nan,invscaling,nan,NA,nan,nan,2,nan,sgd,NA,0.9996163056201908,2912.303532600403
0,0,1,0,1,1,1,0,1,1,0,1,randomForestRegressor,NA,NA,nan,poisson,nan,NA,95,auto,20,21,nan,nan,NA,NA,0.9204857877694238,2976.422172307968
1,1,1,1,0,0,0,1,1,1,0,1,nnRegressor,identity,NA,12,NA,nan,adaptive,nan,NA,nan,nan,10,nan,sgd,NA,0.9999582967883344,3000.8555850982666
0,1,1,0,1,0,1,0,0,1,0,1,randomForestRegressor,NA,NA,nan,poisson,nan,NA,82,log2,3,25,nan,nan,NA,NA,0.8299808821131818,3014.287269592285
0,0,1,1,0,0,0,1,1,1,0,1,randomForestRegressor,NA,NA,nan,poisson,nan,NA,9,log2,19,38,nan,nan,NA,NA,0.24022016667695245,3020.497827529907
1,0,1,0,1,1,0,1,1,0,1,1,randomForestRegressor,NA,NA,nan,poisson,nan,NA,96,log2,20,35,nan,nan,NA,NA,0.9226818875638634,3038.267199277878
1,1,1,0,1,1,1,0,1,0,0,1,nnRegressor,relu,NA,13,NA,nan,constant,nan,NA,nan,nan,5,nan,lbfgs,NA,0.9993034644383226,3045.630714893341
0,0,1,1,1,0,0,0,1,1,0,0,randomForestRegressor,NA,NA,nan,poisson,nan,NA,97,log2,18,17,nan,nan,NA,NA,0.912670738947426,3064.2593059539795
0,0,1,1,0,0,0,0,1,1,0,1,nnRegressor,logistic,NA,24,NA,nan,constant,nan,NA,nan,nan,1,nan,lbfgs,NA,0.9995785554402326,3071.385375738144
1,1,1,1,1,0,1,0,1,0,1,0,nnRegressor,relu,NA,19,NA,nan,adaptive,nan,NA,nan,nan,6,nan,lbfgs,NA,0.9994520818202244,3079.282663822174
0,0,1,1,1,1,1,0,1,0,1,0,nnRegressor,relu,NA,22,NA,nan,adaptive,nan,NA,nan,nan,5,nan,adam,NA,0.9992955481483865,3086.8319396972656
0,0,1,0,0,1,0,0,1,0,0,1,nnRegressor,logistic,NA,20,NA,nan,adaptive,nan,NA,nan,nan,1,nan,lbfgs,NA,0.9994153084960088,3094.966559648514
0,0,1,0,1,0,1,0,1,1,1,1,nnRegressor,relu,NA,14,NA,nan,adaptive,nan,NA,nan,nan,4,nan,lbfgs,NA,0.9995202357160204,3101.0272092819214
0,0,1,0,0,0,0,0,0,1,1,1,nnRegressor,relu,NA,16,NA,nan,constant,nan,NA,nan,nan,8,nan,lbfgs,NA,0.9997537108652255,3106.6756625175476
1,0,1,1,0,1,0,1,0,1,1,0,nnRegressor,relu,NA,8,NA,nan,constant,nan,NA,nan,nan,9,nan,adam,NA,0.9999123162088401,3121.5641317367554
0,0,1,1,1,1,0,1,0,0,0,1,nnRegressor,relu,NA,11,NA,nan,constant,nan,NA,nan,nan,10,nan,sgd,NA,0.9990505264201822,3131.467887401581
0,0,1,1,1,1,0,0,0,1,0,0,nnRegressor,relu,NA,30,NA,nan,constant,nan,NA,nan,nan,9,nan,lbfgs,NA,0.9995871029349205,3136.96600151062
0,1,1,1,1,0,1,1,1,1,1,1,nnRegressor,relu,NA,24,NA,nan,constant,nan,NA,nan,nan,4,nan,lbfgs,NA,0.9990598819515315,3144.8019790649414
1,1,1,0,0,1,1,1,1,1,1,1,nnRegressor,identity,NA,17,NA,nan,invscaling,nan,NA,nan,nan,2,nan,lbfgs,NA,0.9999998040875427,3148.971234560013
1,0,1,0,1,1,0,0,0,1,1,1,nnRegressor,identity,NA,14,NA,nan,invscaling,nan,NA,nan,nan,3,nan,lbfgs,NA,0.9999999518209508,3152.949406147003
1,0,1,1,1,0,1,0,0,0,1,0,nnRegressor,relu,NA,14,NA,nan,adaptive,nan,NA,nan,nan,3,nan,adam,NA,0.9987770169481301,3164.643545150757
0,0,1,1,0,1,0,1,1,1,0,0,nnRegressor,relu,NA,24,NA,nan,adaptive,nan,NA,nan,nan,10,nan,sgd,NA,0.9991648401078644,3182.0481340885162
0,0,1,0,0,0,0,1,0,0,1,0,nnRegressor,relu,NA,11,NA,nan,invscaling,nan,NA,nan,nan,4,nan,lbfgs,NA,0.9995345845805731,3186.5376963615417
0,0,1,1,0,1,0,0,1,0,0,0,randomForestRegressor,NA,NA,nan,poisson,nan,NA,67,auto,17,36,nan,nan,NA,NA,0.7242275696039975,3222.394896030426
0,1,1,1,1,0,1,0,0,0,0,1,nnRegressor,tanh,NA,26,NA,nan,invscaling,nan,NA,nan,nan,1,nan,sgd,NA,0.9839736574707312,3228.739322423935
1,1,1,0,0,1,0,1,0,0,1,0,randomForestRegressor,NA,NA,nan,poisson,nan,NA,81,auto,18,11,nan,nan,NA,NA,0.8355124776770158,3270.0204832553864
0,1,1,1,0,1,0,0,1,1,0,0,randomForestRegressor,NA,NA,nan,mae,nan,NA,89,auto,13,38,nan,nan,NA,NA,0.9998940019073254,3503.6173515319824
1,0,1,1,1,0,0,1,0,0,1,1,nnRegressor,identity,NA,20,NA,nan,invscaling,nan,NA,nan,nan,2,nan,lbfgs,NA,0.9999984922248983,3507.7386968135834
0,0,1,0,1,1,1,0,0,0,1,0,randomForestRegressor,NA,NA,nan,poisson,nan,NA,80,auto,20,37,nan,nan,NA,NA,0.846339144293306,3549.4555315971375
