activation,algorithm,batchSize,criterion,feature_0,feature_1,feature_2,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,model,nLayers,n_neighbors,optimizer,weights,loss
logistic,auto,27,gini,1,0,0,13,adaptive,40,sqrt,20,12,randomForestClassifier,10,8,lbfgs,distance,0.960960960960961
tanh,kd_tree,30,gini,0,1,1,27,constant,77,auto,5,15,kneighborsClassifier,6,5,sgd,uniform,0.960960960960961
identity,auto,24,gini,1,1,0,23,adaptive,45,sqrt,8,38,randomForestClassifier,6,9,sgd,distance,0.960960960960961
relu,ball_tree,12,gini,0,0,1,8,constant,14,auto,17,11,randomForestClassifier,5,2,lbfgs,distance,0.9679679679679679
logistic,auto,24,entropy,1,0,1,24,constant,32,log2,2,30,randomForestClassifier,1,1,adam,uniform,0.965965965965966
logistic,ball_tree,21,entropy,1,0,1,30,invscaling,48,auto,4,21,randomForestClassifier,9,10,adam,uniform,0.965965965965966
logistic,kd_tree,27,entropy,1,0,1,12,adaptive,56,log2,8,13,nnClassifier,1,10,adam,distance,0.9409409409409409
logistic,kd_tree,8,entropy,1,0,0,23,constant,14,log2,14,38,nnClassifier,8,5,sgd,uniform,0.963963963963964
tanh,auto,21,entropy,0,1,0,9,invscaling,58,auto,20,26,nnClassifier,10,4,sgd,distance,0.963963963963964
relu,auto,8,entropy,1,0,0,35,adaptive,40,sqrt,20,12,randomForestClassifier,10,8,lbfgs,distance,0.960960960960961
logistic,auto,26,gini,1,0,0,13,constant,77,auto,5,15,kneighborsClassifier,6,5,lbfgs,uniform,0.960960960960961
tanh,kd_tree,30,entropy,0,1,1,24,adaptive,45,sqrt,8,38,randomForestClassifier,6,9,sgd,distance,0.965965965965966
identity,auto,24,gini,1,1,0,23,constant,97,sqrt,19,20,randomForestClassifier,9,1,adam,distance,0.960960960960961
relu,ball_tree,12,gini,1,0,1,8,constant,87,sqrt,19,16,randomForestClassifier,9,1,adam,distance,0.9679679679679679
relu,ball_tree,12,gini,0,0,1,8,constant,14,auto,17,11,randomForestClassifier,5,2,lbfgs,distance,0.9679679679679679
logistic,auto,24,entropy,1,0,1,24,adaptive,14,auto,17,11,randomForestClassifier,5,2,lbfgs,distance,0.9669669669669669
logistic,ball_tree,21,entropy,1,0,1,30,constant,32,log2,2,30,randomForestClassifier,1,1,adam,uniform,0.965965965965966
logistic,kd_tree,24,entropy,1,0,1,12,invscaling,48,auto,4,21,randomForestClassifier,9,10,adam,uniform,0.965965965965966
logistic,auto,24,entropy,1,0,1,24,constant,32,log2,2,30,randomForestClassifier,1,1,adam,uniform,0.965965965965966
logistic,ball_tree,21,entropy,1,0,1,30,invscaling,48,auto,4,21,randomForestClassifier,9,10,adam,uniform,0.965965965965966
tanh,kd_tree,30,entropy,0,1,1,24,adaptive,45,sqrt,8,38,randomForestClassifier,6,9,sgd,distance,0.965965965965966
logistic,kd_tree,8,entropy,1,0,0,23,adaptive,97,log2,8,13,nnClassifier,1,10,adam,distance,0.963963963963964
tanh,auto,21,entropy,0,1,0,9,constant,14,log2,14,38,nnClassifier,8,5,sgd,uniform,0.963963963963964
relu,ball_tree,12,gini,1,0,1,8,constant,14,auto,8,11,randomForestClassifier,5,2,lbfgs,distance,0.965965965965966
relu,ball_tree,12,gini,0,0,1,8,adaptive,14,auto,17,11,nnClassifier,5,2,lbfgs,distance,0.9429429429429429
logistic,auto,24,entropy,1,0,1,24,constant,32,log2,2,30,randomForestClassifier,1,1,adam,uniform,0.965965965965966
logistic,ball_tree,21,entropy,1,0,1,30,invscaling,48,auto,4,21,randomForestClassifier,9,10,adam,uniform,0.965965965965966
logistic,kd_tree,24,entropy,1,0,1,12,constant,69,log2,2,30,randomForestClassifier,1,1,adam,uniform,0.965965965965966
logistic,auto,24,entropy,1,0,1,24,constant,48,auto,4,21,randomForestClassifier,9,10,adam,uniform,0.965965965965966
logistic,ball_tree,21,entropy,0,0,1,30,adaptive,45,sqrt,8,38,randomForestClassifier,6,9,lbfgs,distance,0.9679679679679679
tanh,kd_tree,30,entropy,0,1,1,24,adaptive,97,log2,8,13,nnClassifier,1,10,adam,distance,0.9419419419419419
logistic,kd_tree,8,entropy,1,0,0,23,constant,14,log2,14,38,nnClassifier,8,5,sgd,uniform,0.963963963963964
tanh,auto,21,entropy,0,1,0,9,constant,87,sqrt,19,28,randomForestClassifier,9,1,adam,distance,0.960960960960961
relu,ball_tree,12,gini,1,0,1,8,constant,87,sqrt,19,16,randomForestClassifier,9,1,adam,distance,0.9679679679679679
relu,ball_tree,12,gini,0,0,1,8,constant,14,auto,17,11,randomForestClassifier,5,2,lbfgs,distance,0.9679679679679679
logistic,ball_tree,21,entropy,0,0,1,30,adaptive,45,sqrt,8,38,randomForestClassifier,6,9,lbfgs,distance,0.9679679679679679
logistic,auto,24,entropy,1,0,1,24,adaptive,14,auto,17,11,randomForestClassifier,5,2,lbfgs,distance,0.9669669669669669
logistic,ball_tree,21,entropy,1,0,1,30,constant,32,log2,2,30,randomForestClassifier,1,1,adam,uniform,0.965965965965966
logistic,kd_tree,24,entropy,1,0,1,12,invscaling,48,auto,4,21,randomForestClassifier,9,10,adam,uniform,0.965965965965966
logistic,auto,24,entropy,1,0,1,24,constant,32,log2,2,30,randomForestClassifier,1,1,adam,uniform,0.965965965965966
logistic,ball_tree,21,entropy,1,0,1,30,invscaling,48,auto,4,21,randomForestClassifier,9,10,adam,uniform,0.965965965965966
tanh,kd_tree,30,entropy,0,1,1,24,adaptive,45,sqrt,8,38,randomForestClassifier,6,9,sgd,distance,0.965965965965966
relu,ball_tree,12,gini,1,0,1,8,constant,14,auto,8,11,randomForestClassifier,5,2,lbfgs,distance,0.965965965965966
relu,ball_tree,12,gini,1,0,1,8,constant,14,auto,17,11,randomForestClassifier,5,2,lbfgs,distance,0.9669669669669669
relu,kd_tree,12,gini,0,0,1,8,adaptive,45,sqrt,8,38,randomForestClassifier,6,9,lbfgs,distance,0.9679679679679679
logistic,ball_tree,21,entropy,0,0,1,30,adaptive,14,auto,17,11,randomForestClassifier,3,2,lbfgs,distance,0.9679679679679679
logistic,auto,24,entropy,1,0,1,24,constant,32,log2,2,30,randomForestClassifier,1,1,adam,uniform,0.965965965965966
logistic,ball_tree,21,entropy,1,0,1,30,invscaling,48,auto,4,21,randomForestClassifier,9,10,adam,uniform,0.965965965965966
logistic,kd_tree,24,entropy,0,0,1,12,constant,32,log2,2,30,randomForestClassifier,3,1,adam,uniform,0.9679679679679679
logistic,auto,24,entropy,1,0,1,24,invscaling,48,auto,4,21,randomForestClassifier,9,10,adam,uniform,0.965965965965966
logistic,ball_tree,21,entropy,1,0,1,30,adaptive,45,sqrt,8,38,randomForestClassifier,6,9,sgd,distance,0.965965965965966
tanh,kd_tree,30,entropy,0,1,1,24,adaptive,14,auto,8,11,randomForestClassifier,5,2,lbfgs,distance,0.964964964964965
relu,ball_tree,12,gini,1,0,1,8,constant,87,sqrt,19,16,randomForestClassifier,9,1,adam,distance,0.9679679679679679
relu,ball_tree,12,gini,1,0,1,8,constant,87,sqrt,19,16,randomForestClassifier,9,1,adam,distance,0.9679679679679679
relu,ball_tree,12,gini,0,0,1,8,constant,14,auto,17,11,randomForestClassifier,5,2,lbfgs,distance,0.9679679679679679
logistic,ball_tree,21,entropy,0,0,1,30,adaptive,45,sqrt,8,38,randomForestClassifier,6,9,lbfgs,distance,0.9679679679679679
relu,kd_tree,12,gini,0,0,1,8,adaptive,45,sqrt,8,38,randomForestClassifier,6,9,lbfgs,distance,0.9679679679679679
logistic,ball_tree,21,entropy,0,0,1,30,adaptive,14,auto,17,11,randomForestClassifier,3,2,lbfgs,distance,0.9679679679679679
logistic,kd_tree,24,entropy,0,0,1,12,constant,32,log2,2,30,randomForestClassifier,3,1,adam,uniform,0.9679679679679679
relu,ball_tree,12,gini,1,0,1,8,constant,87,sqrt,19,16,randomForestClassifier,9,1,adam,distance,0.9679679679679679
logistic,auto,24,entropy,1,0,1,24,adaptive,14,auto,17,11,randomForestClassifier,5,2,lbfgs,distance,0.9669669669669669
relu,ball_tree,12,gini,1,0,1,8,constant,14,auto,17,11,randomForestClassifier,5,2,lbfgs,distance,0.9669669669669669
logistic,ball_tree,21,entropy,1,0,1,30,constant,32,log2,2,30,randomForestClassifier,1,1,adam,uniform,0.965965965965966
relu,ball_tree,12,gini,1,0,1,8,constant,14,auto,17,11,randomForestClassifier,5,2,lbfgs,distance,0.9669669669669669
relu,ball_tree,12,gini,0,0,1,8,adaptive,45,sqrt,8,38,randomForestClassifier,6,9,lbfgs,distance,0.9679679679679679
logistic,ball_tree,21,entropy,0,0,0,30,adaptive,45,log2,8,38,randomForestClassifier,6,9,lbfgs,distance,0.0
relu,kd_tree,12,gini,0,0,1,8,adaptive,14,auto,17,11,randomForestClassifier,3,2,lbfgs,distance,0.9679679679679679
logistic,ball_tree,21,entropy,0,0,1,30,constant,32,log2,2,30,randomForestClassifier,3,1,adam,uniform,0.9679679679679679
logistic,kd_tree,24,entropy,0,0,1,12,constant,87,sqrt,19,16,randomForestClassifier,9,1,adam,distance,0.9679679679679679
relu,ball_tree,12,gini,1,0,1,8,adaptive,14,auto,17,11,kneighborsClassifier,5,2,lbfgs,distance,0.9429429429429429
logistic,auto,24,entropy,1,0,1,24,constant,14,auto,17,13,randomForestClassifier,5,2,lbfgs,distance,0.9669669669669669
relu,ball_tree,12,gini,1,0,1,8,constant,44,log2,2,30,randomForestClassifier,3,1,adam,uniform,0.965965965965966
logistic,ball_tree,21,entropy,1,0,0,26,constant,87,sqrt,19,16,randomForestClassifier,9,1,adam,distance,0.960960960960961
