activation,algorithm,batchSize,criterion,feature_0,feature_1,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_2,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_3,feature_30,feature_31,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,model,nLayers,n_neighbors,optimizer,weights,loss,time
relu,kd_tree,19,gini,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,19,constant,37,log2,11,33,randomForestClassifier,3,9,sgd,distance,0.6349206349206349,85.81734162406065
relu,auto,23,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35,constant,53,auto,12,32,nnClassifier,4,10,adam,distance,0.5934065934065934,189.1917629649397
relu,auto,23,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,constant,91,auto,11,22,nnClassifier,5,10,adam,distance,0.6239316239316239,189.19184977398254
relu,auto,20,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,constant,17,auto,10,10,nnClassifier,5,7,adam,distance,0.5006105006105006,189.19191620289348
relu,auto,19,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,constant,48,auto,12,18,nnClassifier,5,4,adam,distance,0.49572649572649574,189.19198091188446
relu,auto,24,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,constant,67,auto,9,33,nnClassifier,1,10,adam,distance,0.5775335775335775,189.19204578106292
relu,auto,26,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,constant,82,auto,11,6,nnClassifier,7,9,adam,distance,0.5079365079365079,189.19211088004522
relu,auto,24,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,61,auto,7,36,nnClassifier,4,8,adam,distance,0.47863247863247865,189.19217544887215
relu,auto,23,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,constant,47,auto,13,10,nnClassifier,7,10,adam,distance,0.6105006105006106,189.19224018789828
relu,auto,17,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,38,constant,71,auto,9,14,nnClassifier,6,7,adam,distance,0.6043956043956044,189.1923179968726
relu,auto,17,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35,constant,23,auto,12,13,nnClassifier,6,8,adam,distance,0.6056166056166056,189.19238287606277
relu,auto,24,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,50,auto,12,35,nnClassifier,6,9,adam,distance,0.851037851037851,189.1924469950609
relu,auto,22,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,constant,42,auto,11,11,nnClassifier,4,8,adam,distance,0.590964590964591,189.19251133408397
relu,auto,22,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,constant,24,auto,9,35,nnClassifier,4,9,adam,distance,0.6141636141636142,189.19257535296492
relu,auto,24,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,constant,26,auto,11,22,nnClassifier,7,10,adam,distance,0.6007326007326007,189.19263967196457
relu,auto,18,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,constant,9,auto,9,25,nnClassifier,4,9,adam,distance,0.724053724053724,189.19270438095555
relu,auto,24,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,34,auto,13,33,nnClassifier,4,9,adam,distance,0.8595848595848596,189.19276929995976
relu,auto,23,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,constant,33,auto,11,22,nnClassifier,6,9,adam,distance,0.6166056166056166,189.19283331907354
relu,auto,26,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,70,auto,13,30,nnClassifier,4,9,adam,distance,0.514041514041514,189.1928972590249
relu,auto,24,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35,constant,22,auto,11,10,nnClassifier,5,9,adam,distance,0.8522588522588522,189.19296112796292
relu,auto,23,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,constant,33,auto,13,34,nnClassifier,3,10,adam,distance,0.8583638583638583,189.1930251668673
relu,auto,25,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,constant,49,auto,11,33,nnClassifier,3,7,adam,distance,0.47741147741147744,858.9069717999082
relu,auto,23,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,constant,87,auto,11,26,nnClassifier,4,10,adam,distance,0.4835164835164835,858.9070546389557
relu,auto,23,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29,constant,21,auto,9,14,nnClassifier,8,7,adam,distance,0.47374847374847373,858.9071201579645
relu,auto,19,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,constant,45,auto,13,22,nnClassifier,3,5,adam,distance,0.48473748473748474,858.9071929969359
relu,auto,24,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,constant,63,auto,5,34,nnClassifier,5,10,adam,distance,0.49572649572649574,858.9072689260356
relu,auto,24,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,constant,78,auto,7,10,nnClassifier,9,9,adam,distance,0.4896214896214896,858.9073338450398
relu,auto,24,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,constant,57,auto,11,36,nnClassifier,7,10,adam,distance,0.4981684981684982,858.9073982040863
relu,auto,27,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,constant,44,auto,12,14,nnClassifier,6,8,adam,distance,0.4810744810744811,858.9074625428766
relu,auto,21,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,constant,67,auto,9,18,nnClassifier,7,8,adam,distance,0.4932844932844933,858.9075272930786
relu,auto,21,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,constant,27,auto,12,17,nnClassifier,7,8,adam,distance,0.4932844932844933,858.9075921620242
relu,auto,25,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,constant,46,auto,11,37,nnClassifier,6,9,adam,distance,0.4884004884004884,858.9076568009332
relu,auto,19,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,42,auto,11,15,nnClassifier,6,8,adam,distance,0.4896214896214896,858.9077209699899
relu,auto,25,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,constant,27,auto,13,32,nnClassifier,5,9,adam,distance,0.4896214896214896,858.9077853590716
relu,auto,22,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,constant,30,auto,14,26,nnClassifier,3,9,adam,distance,0.4908424908424908,858.9078485679347
relu,auto,16,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,constant,13,auto,12,29,nnClassifier,4,9,adam,distance,0.5018315018315018,858.9079118270893
relu,auto,24,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,constant,38,auto,9,35,nnClassifier,5,9,adam,distance,0.4981684981684982,858.9079758368898
relu,auto,26,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,constant,36,auto,7,26,nnClassifier,7,7,adam,distance,0.5079365079365079,858.9080394560006
relu,auto,22,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,constant,66,auto,12,34,nnClassifier,8,7,adam,distance,0.4932844932844933,858.9081031950191
relu,auto,23,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,constant,26,auto,11,14,nnClassifier,2,9,adam,distance,0.4993894993894994,858.9081667340361
relu,auto,22,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,constant,36,auto,10,33,nnClassifier,6,9,adam,distance,0.5054945054945055,858.9082301829476
relu,auto,25,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,constant,45,auto,10,33,nnClassifier,5,4,adam,distance,0.48473748473748474,1493.5192028449383
relu,auto,27,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,constant,83,auto,11,30,nnClassifier,7,7,adam,distance,0.47741147741147744,1493.5192976340186
relu,auto,19,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,constant,25,auto,10,18,nnClassifier,6,3,adam,distance,0.47863247863247865,1493.519365832908
relu,auto,15,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,constant,42,auto,10,23,nnClassifier,4,6,adam,distance,0.5006105006105006,1493.5194314720575
relu,auto,28,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,constant,59,auto,9,32,nnClassifier,4,9,adam,distance,0.4993894993894994,1493.519497181056
relu,auto,26,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,constant,74,auto,10,14,nnClassifier,5,9,adam,distance,0.5006105006105006,1493.5195630099624
relu,auto,24,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,53,auto,12,34,nnClassifier,4,8,adam,distance,0.4908424908424908,1493.5196285890415
relu,auto,26,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,constant,41,auto,8,18,nnClassifier,7,9,adam,distance,0.4810744810744811,1493.5196944680065
relu,auto,25,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,constant,63,auto,5,22,nnClassifier,5,7,adam,distance,0.47619047619047616,1493.5197600470856
relu,auto,25,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,constant,23,auto,14,20,nnClassifier,3,8,adam,distance,0.47619047619047616,1493.5198266359512
relu,auto,25,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,constant,49,auto,9,35,nnClassifier,2,8,adam,distance,0.4822954822954823,1493.5198922848795
relu,auto,23,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,constant,42,auto,11,19,nnClassifier,3,6,adam,distance,0.4981684981684982,1493.5199576539453
relu,auto,23,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,constant,29,auto,9,35,nnClassifier,6,9,adam,distance,0.4725274725274725,1493.520023074001
relu,auto,22,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,constant,26,auto,13,30,nnClassifier,2,5,adam,distance,0.5103785103785103,1493.5200885229278
relu,auto,20,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,constant,17,auto,9,25,nnClassifier,8,9,adam,distance,0.4835164835164835,1493.5201537520625
relu,auto,24,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,constant,36,auto,13,36,nnClassifier,7,9,adam,distance,0.4993894993894994,1493.5202192310244
relu,auto,22,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,constant,38,auto,8,30,nnClassifier,5,8,adam,distance,0.4896214896214896,1493.5202931000385
relu,auto,23,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,constant,62,auto,9,30,nnClassifier,4,7,adam,distance,0.47985347985347987,1493.520358378999
relu,auto,24,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35,constant,29,auto,11,18,nnClassifier,2,9,adam,distance,0.4908424908424908,1493.5204238579609
relu,auto,22,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,constant,38,auto,10,34,nnClassifier,4,8,adam,distance,0.4908424908424908,1493.5204891369212
relu,auto,24,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,constant,41,auto,9,31,nnClassifier,6,5,adam,distance,0.4725274725274725,2106.4444719438907
relu,auto,26,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,constant,79,auto,11,26,nnClassifier,3,9,adam,distance,0.48473748473748474,2106.444556463044
relu,auto,21,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,constant,23,auto,8,14,nnClassifier,4,7,adam,distance,0.4981684981684982,2106.44462267193
relu,auto,12,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,constant,46,auto,11,21,nnClassifier,3,9,adam,distance,0.49572649572649574,2106.44468749105
relu,auto,24,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,constant,55,auto,12,36,nnClassifier,2,5,adam,distance,0.48717948717948717,2106.4447522500996
relu,auto,23,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,constant,70,auto,6,18,nnClassifier,7,9,adam,distance,0.49572649572649574,2106.4448170789983
relu,auto,24,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,constant,49,auto,9,35,nnClassifier,3,7,adam,distance,0.4981684981684982,2106.444881248055
relu,auto,24,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,constant,37,auto,11,22,nnClassifier,7,10,adam,distance,0.4896214896214896,2106.4449456068687
relu,auto,21,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,constant,64,auto,9,26,nnClassifier,6,4,adam,distance,0.4725274725274725,2106.4450095160864
relu,auto,21,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,constant,27,auto,14,19,nnClassifier,3,7,adam,distance,0.48473748473748474,2106.445073504932
relu,auto,23,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,49,auto,10,36,nnClassifier,6,7,adam,distance,0.4932844932844933,2106.445145743899
relu,auto,19,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,constant,46,auto,11,18,nnClassifier,5,5,adam,distance,0.5054945054945055,2106.4452103630174
relu,auto,23,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,constant,33,auto,9,36,nnClassifier,7,9,adam,distance,0.5079365079365079,2106.4452840120066
relu,auto,23,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,constant,22,auto,14,26,nnClassifier,6,9,adam,distance,0.4945054945054945,2106.445348591078
relu,auto,16,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,constant,21,auto,9,25,nnClassifier,6,9,adam,distance,0.4884004884004884,2106.445412620902
relu,auto,24,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,constant,35,auto,14,33,nnClassifier,6,9,adam,distance,0.4908424908424908,2106.4454772800673
relu,auto,22,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,constant,37,auto,12,26,nnClassifier,1,8,adam,distance,0.4822954822954823,2106.445541518973
relu,auto,23,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,constant,58,auto,11,27,nnClassifier,2,8,adam,distance,0.47741147741147744,2106.4456058880314
relu,auto,23,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,37,constant,25,auto,11,16,nnClassifier,5,9,adam,distance,0.49694749694749696,2106.445669987006
relu,auto,19,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,34,auto,12,34,nnClassifier,3,9,adam,distance,0.4896214896214896,2106.4457338459324
