activation,algorithm,batchSize,criterion,feature_0,feature_1,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_2,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_3,feature_30,feature_31,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,model,nLayers,n_neighbors,optimizer,weights,loss,time
tanh,auto,18,gini,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,21,constant,53,sqrt,16,19,nnClassifier,1,4,adam,uniform,0.4822954822954823,255.84468080895022
relu,auto,14,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,constant,71,auto,12,14,nnClassifier,5,6,adam,distance,0.47863247863247865,814.5928027590271
relu,auto,13,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,constant,18,auto,13,23,nnClassifier,6,3,adam,distance,0.49206349206349204,814.5928867680486
relu,auto,17,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,constant,29,auto,9,18,nnClassifier,5,7,adam,distance,0.4981684981684982,814.592952887062
relu,auto,21,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,constant,46,auto,16,28,nnClassifier,9,9,adam,distance,0.47496947496947495,814.5930174761452
relu,auto,22,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29,constant,35,auto,13,34,nnClassifier,3,4,adam,distance,0.5763125763125763,814.5930818349589
relu,auto,11,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,constant,86,auto,13,23,nnClassifier,2,4,adam,distance,0.7509157509157509,814.5931457739789
relu,auto,11,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,constant,61,auto,11,27,nnClassifier,1,3,adam,distance,0.6483516483516484,814.5932094131131
relu,auto,12,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29,constant,25,auto,7,15,nnClassifier,1,1,adam,distance,0.4896214896214896,814.5932726820465
relu,auto,11,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,constant,88,auto,13,23,nnClassifier,6,5,adam,distance,0.6214896214896215,814.5933363521472
relu,auto,22,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,constant,86,auto,11,24,nnClassifier,1,5,adam,distance,0.5103785103785103,814.5933996611275
relu,auto,10,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,constant,25,auto,11,23,nnClassifier,2,1,adam,distance,0.5018315018315018,814.5934742100071
relu,auto,16,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,constant,80,auto,14,24,nnClassifier,1,6,adam,distance,0.5958485958485958,814.5935374889523
relu,auto,17,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,constant,57,auto,14,25,nnClassifier,1,4,adam,distance,0.702075702075702,814.593600817956
relu,auto,27,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,constant,37,auto,15,28,nnClassifier,1,5,adam,distance,0.590964590964591,814.5936634570826
relu,auto,10,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,constant,9,auto,13,23,nnClassifier,1,4,adam,distance,0.6056166056166056,814.5937266659457
relu,auto,16,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,constant,85,auto,16,22,nnClassifier,1,9,adam,distance,0.48473748473748474,814.5937896750402
relu,auto,24,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,constant,37,auto,12,32,nnClassifier,2,7,adam,distance,0.5042735042735043,814.593852854101
relu,auto,16,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,constant,18,auto,13,25,nnClassifier,2,5,adam,distance,0.6117216117216118,814.5939158331603
relu,auto,12,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,73,auto,12,15,nnClassifier,1,4,adam,distance,0.4981684981684982,814.5939790019765
relu,auto,14,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,constant,57,auto,12,23,nnClassifier,1,3,adam,distance,0.503052503052503,814.5940419009421
relu,auto,18,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,constant,75,auto,16,10,nnClassifier,3,5,adam,distance,0.4810744810744811,1538.0073313130997
relu,auto,15,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,constant,22,auto,13,24,nnClassifier,4,4,adam,distance,0.4835164835164835,1538.007413432002
relu,auto,21,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35,constant,33,auto,5,14,nnClassifier,2,10,adam,distance,0.47496947496947495,1538.0074898209423
relu,auto,17,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,constant,50,auto,14,24,nnClassifier,5,7,adam,distance,0.5006105006105006,1538.007564760046
relu,auto,25,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29,constant,39,auto,13,30,nnClassifier,4,3,adam,distance,0.47985347985347987,1538.0076277290937
relu,auto,11,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,constant,86,auto,13,23,nnClassifier,2,4,adam,distance,0.5018315018315018,1538.0076905479655
relu,auto,11,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35,constant,65,auto,14,24,nnClassifier,2,3,adam,distance,0.4810744810744811,1538.0077532769646
relu,auto,16,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,constant,29,auto,11,19,nnClassifier,4,3,adam,distance,0.48473748473748474,1538.0078156860545
relu,auto,15,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,constant,92,auto,13,26,nnClassifier,6,4,adam,distance,0.49206349206349204,1538.0078794150613
relu,auto,18,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,constant,90,auto,11,25,nnClassifier,2,1,adam,distance,0.4884004884004884,1538.007942673983
relu,auto,12,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,constant,29,auto,14,23,nnClassifier,4,5,adam,distance,0.5006105006105006,1538.0080049640965
relu,auto,17,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,constant,84,auto,14,28,nnClassifier,4,5,adam,distance,0.4908424908424908,1538.0080672630575
relu,auto,13,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,constant,61,auto,13,21,nnClassifier,4,5,adam,distance,0.4835164835164835,1538.0081301119644
relu,auto,23,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29,constant,41,auto,13,26,nnClassifier,2,4,adam,distance,0.4908424908424908,1538.0081925210543
relu,auto,14,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29,constant,13,auto,15,24,nnClassifier,5,4,adam,distance,0.4725274725274725,1538.0082550600637
relu,auto,14,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,constant,85,auto,15,22,nnClassifier,5,7,adam,distance,0.4908424908424908,1538.0083172591403
relu,auto,23,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,constant,38,auto,11,31,nnClassifier,2,6,adam,distance,0.4884004884004884,1538.0083794379607
relu,auto,12,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,constant,22,auto,13,24,nnClassifier,3,3,adam,distance,0.49572649572649574,1538.008450847119
relu,auto,10,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,constant,77,auto,16,19,nnClassifier,4,5,adam,distance,0.48473748473748474,1538.0085133260582
relu,auto,14,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29,constant,61,auto,16,23,nnClassifier,2,4,adam,distance,0.4810744810744811,1538.008575716056
relu,auto,21,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,38,constant,71,auto,13,14,nnClassifier,4,4,adam,distance,0.4932844932844933,2384.41306146211
relu,auto,11,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,37,constant,26,auto,15,24,nnClassifier,2,6,adam,distance,0.49572649572649574,2384.4131541009992
relu,auto,21,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,constant,37,auto,3,17,nnClassifier,6,6,adam,distance,0.4981684981684982,2384.4132200099993
relu,auto,20,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,constant,54,auto,14,27,nnClassifier,6,8,adam,distance,0.47496947496947495,2384.413284649141
relu,auto,23,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,constant,43,auto,13,29,nnClassifier,4,3,adam,distance,0.4835164835164835,2384.4133485590573
relu,auto,11,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,constant,86,auto,13,23,nnClassifier,2,4,adam,distance,0.5018315018315018,2384.4134123180993
relu,auto,11,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,constant,66,auto,10,26,nnClassifier,2,7,adam,distance,0.5018315018315018,2384.4134861170314
relu,auto,17,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,constant,25,auto,13,15,nnClassifier,5,4,adam,distance,0.4908424908424908,2384.413549306104
relu,auto,11,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,constant,96,auto,11,27,nnClassifier,2,8,adam,distance,0.4945054945054945,2384.413612524979
relu,auto,20,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,constant,93,auto,13,29,nnClassifier,1,1,adam,distance,0.49572649572649574,2384.4136757841334
relu,auto,10,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,constant,33,auto,10,23,nnClassifier,5,5,adam,distance,0.48473748473748474,2384.41373901302
relu,auto,13,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,constant,85,auto,13,26,nnClassifier,3,3,adam,distance,0.4810744810744811,2384.4138016221114
relu,auto,17,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,constant,65,auto,12,22,nnClassifier,2,4,adam,distance,0.49694749694749696,2384.413864642149
relu,auto,19,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,constant,45,auto,12,25,nnClassifier,6,3,adam,distance,0.5006105006105006,2384.4139277511276
relu,auto,14,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,constant,17,auto,14,24,nnClassifier,2,4,adam,distance,0.4810744810744811,2384.4139906100463
relu,auto,13,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35,constant,85,auto,14,22,nnClassifier,9,3,adam,distance,0.4810744810744811,2384.414053349057
relu,auto,19,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,constant,42,auto,8,27,nnClassifier,4,4,adam,distance,0.5006105006105006,2384.414115758147
relu,auto,12,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,constant,26,auto,13,20,nnClassifier,2,4,adam,distance,0.5054945054945055,2384.4141786571126
relu,auto,14,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,constant,81,auto,16,15,nnClassifier,4,5,adam,distance,0.4822954822954823,2384.4142457861453
relu,auto,15,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,constant,65,auto,15,21,nnClassifier,1,5,adam,distance,0.5018315018315018,2384.4143094650935
relu,auto,18,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,37,constant,75,auto,12,18,nnClassifier,2,3,adam,distance,0.4725274725274725,3133.931404183153
relu,auto,9,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,constant,30,auto,15,22,nnClassifier,1,6,adam,distance,0.5018315018315018,3133.9314954220317
relu,auto,17,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,constant,41,auto,7,16,nnClassifier,2,5,adam,distance,0.47863247863247865,3133.9315608311445
relu,auto,16,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,constant,58,auto,13,25,nnClassifier,2,4,adam,distance,0.514041514041514,3133.9316251301207
relu,auto,19,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,constant,47,auto,13,29,nnClassifier,3,4,adam,distance,0.49572649572649574,3133.9316881690174
relu,auto,11,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,constant,86,auto,13,23,nnClassifier,2,4,adam,distance,0.5018315018315018,3133.931751328055
relu,auto,11,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,constant,70,auto,6,30,nnClassifier,2,3,adam,distance,0.5018315018315018,3133.931814487092
relu,auto,13,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,constant,29,auto,14,19,nnClassifier,4,2,adam,distance,0.47496947496947495,3133.931877966039
relu,auto,15,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,constant,92,auto,14,25,nnClassifier,1,10,adam,distance,0.5018315018315018,3133.931941105984
relu,auto,24,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,constant,89,auto,9,31,nnClassifier,1,4,adam,distance,0.4896214896214896,3133.9320039351005
relu,auto,12,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,constant,37,auto,9,23,nnClassifier,3,4,adam,distance,0.4896214896214896,3133.932079404127
relu,auto,13,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,constant,81,auto,12,22,nnClassifier,1,7,adam,distance,0.48595848595848595,3133.9321433531586
relu,auto,13,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,constant,61,auto,13,22,nnClassifier,4,4,adam,distance,0.5018315018315018,3133.932206842117
relu,auto,15,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35,constant,41,auto,12,26,nnClassifier,2,4,adam,distance,0.5006105006105006,3133.9322700109333
relu,auto,10,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,37,constant,21,auto,11,23,nnClassifier,4,4,adam,distance,0.5018315018315018,3133.9323333101347
relu,auto,9,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,constant,85,auto,12,22,nnClassifier,5,3,adam,distance,0.49694749694749696,3133.9323967189994
relu,auto,15,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,constant,46,auto,12,31,nnClassifier,1,7,adam,distance,0.46642246642246643,3133.932466587983
relu,auto,16,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29,constant,30,auto,13,22,nnClassifier,2,5,adam,distance,0.4896214896214896,3133.932529878104
relu,auto,12,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,constant,85,auto,14,11,nnClassifier,1,3,adam,distance,0.4896214896214896,3133.9325936969835
relu,auto,15,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29,constant,69,auto,14,19,nnClassifier,1,3,adam,distance,0.47863247863247865,3133.9326575759333
