activation,algorithm,batchSize,criterion,feature_0,feature_1,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_2,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_3,feature_30,feature_31,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,model,nLayers,n_neighbors,optimizer,weights,loss,time
relu,kd_tree,14,entropy,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,1,9,constant,81,auto,8,21,kneighborsClassifier,10,7,sgd,distance,0.5128205128205128,135.7502245849464
relu,ball_tree,17,gini,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,19,constant,89,sqrt,8,14,nnClassifier,6,7,adam,distance,0.4835164835164835,135.75028969394043
relu,kd_tree,24,gini,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,7,constant,64,sqrt,10,13,nnClassifier,6,5,sgd,distance,0.48595848595848595,135.75035547278821
relu,kd_tree,13,entropy,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,36,constant,46,auto,9,17,kneighborsClassifier,7,8,adam,distance,0.5079365079365079,135.7504208330065
relu,ball_tree,15,entropy,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,8,constant,10,auto,15,19,nnClassifier,4,6,adam,distance,0.47374847374847373,135.75048609194346
relu,kd_tree,19,gini,0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,10,constant,25,auto,16,17,kneighborsClassifier,7,6,sgd,distance,0.5885225885225885,135.75055156089365
relu,auto,20,gini,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,13,constant,93,sqrt,7,8,kneighborsClassifier,6,7,sgd,distance,0.5018315018315018,135.7506295698695
relu,kd_tree,27,gini,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,28,constant,60,sqrt,4,19,nnClassifier,5,8,sgd,distance,0.47496947496947495,135.7506949598901
relu,kd_tree,13,entropy,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,18,constant,86,sqrt,13,15,randomForestClassifier,6,7,sgd,distance,0.8913308913308914,135.7507599790115
relu,ball_tree,27,gini,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,10,constant,77,auto,12,15,nnClassifier,8,4,sgd,distance,0.4700854700854701,135.7508253979031
relu,auto,21,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,constant,48,auto,13,19,nnClassifier,4,8,adam,distance,0.5873015873015873,366.01790682179853
relu,auto,15,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,constant,84,auto,12,24,nnClassifier,8,7,adam,distance,0.5811965811965812,366.0179961908143
relu,auto,12,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,constant,79,auto,13,23,nnClassifier,3,7,adam,distance,0.5848595848595849,366.01806184090674
relu,auto,15,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,36,auto,11,26,nnClassifier,5,7,adam,distance,0.8827838827838828,366.01812612987123
relu,auto,16,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,constant,13,auto,13,14,nnClassifier,4,6,adam,distance,0.6056166056166056,366.01819018879905
relu,auto,18,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,constant,88,auto,5,15,nnClassifier,6,6,adam,distance,0.5457875457875457,366.0182540579699
relu,auto,18,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,constant,16,auto,13,15,nnClassifier,6,8,adam,distance,0.8656898656898657,366.01831794786267
relu,auto,20,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,constant,44,auto,14,19,nnClassifier,3,10,adam,distance,0.6092796092796092,366.01838240679353
relu,auto,19,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,constant,32,auto,13,18,nnClassifier,8,6,adam,distance,0.8803418803418803,366.0184461658355
relu,auto,12,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,constant,19,auto,15,14,nnClassifier,6,7,adam,distance,0.6007326007326007,366.01850968482904
relu,auto,13,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,constant,83,auto,12,17,nnClassifier,6,7,adam,distance,0.6019536019536019,366.0185732448008
relu,auto,13,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,constant,85,auto,12,18,nnClassifier,6,8,adam,distance,0.49206349206349204,366.018658653833
relu,auto,20,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,constant,68,auto,11,16,nnClassifier,6,2,adam,distance,0.4810744810744811,366.01872416283004
relu,auto,15,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,constant,50,auto,12,13,nnClassifier,9,7,adam,distance,0.6105006105006106,366.01879031187855
relu,auto,11,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,constant,14,auto,11,15,nnClassifier,8,8,adam,distance,0.5079365079365079,366.0188547410071
relu,auto,16,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,constant,29,auto,13,13,nnClassifier,4,6,adam,distance,0.5946275946275946,366.0189196509309
relu,auto,16,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,89,auto,11,12,nnClassifier,7,8,adam,distance,0.5836385836385837,366.01898401998915
relu,auto,23,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,constant,64,auto,8,15,nnClassifier,6,7,adam,distance,0.5079365079365079,366.01904837880284
relu,auto,13,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,constant,86,auto,13,15,nnClassifier,6,7,adam,distance,0.8913308913308914,366.0191127588041
relu,auto,23,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,constant,81,auto,16,15,nnClassifier,4,8,adam,distance,0.5006105006105006,366.01917726779357
relu,auto,20,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,constant,52,auto,13,16,nnClassifier,1,6,adam,distance,0.46886446886446886,1301.419107506983
relu,auto,15,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,constant,87,auto,11,22,nnClassifier,8,4,adam,distance,0.4835164835164835,1301.4191963658668
relu,auto,16,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,constant,76,auto,13,19,nnClassifier,6,8,adam,distance,0.48595848595848595,1301.4192634648643
relu,auto,13,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,constant,40,auto,14,26,nnClassifier,9,8,adam,distance,0.49572649572649574,1301.4193395338953
relu,auto,12,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,constant,17,auto,12,14,nnClassifier,7,9,adam,distance,0.4896214896214896,1301.4194046629127
relu,auto,20,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,constant,86,auto,9,15,nnClassifier,6,6,adam,distance,0.4981684981684982,1301.419469372835
relu,auto,19,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,constant,20,auto,14,14,nnClassifier,6,7,adam,distance,0.4981684981684982,1301.4195345118642
relu,auto,20,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,constant,48,auto,13,15,nnClassifier,6,6,adam,distance,0.49572649572649574,1301.4195989908185
relu,auto,19,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,constant,36,auto,9,22,nnClassifier,8,3,adam,distance,0.48717948717948717,1301.4196780198254
relu,auto,12,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,constant,23,auto,11,14,nnClassifier,3,8,adam,distance,0.47863247863247865,1301.4197431600187
relu,auto,14,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,constant,87,auto,12,20,nnClassifier,7,7,adam,distance,0.49572649572649574,1301.4198080189526
relu,auto,11,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,constant,84,auto,16,16,nnClassifier,6,8,adam,distance,0.49572649572649574,1301.4198728478514
relu,auto,16,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,constant,72,auto,15,16,nnClassifier,6,6,adam,distance,0.5262515262515263,1301.4199379768688
relu,auto,15,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,constant,54,auto,9,16,nnClassifier,5,8,adam,distance,0.4981684981684982,1301.4200027468614
relu,auto,14,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,constant,18,auto,15,14,nnClassifier,4,7,adam,distance,0.48595848595848595,1301.4200671659783
relu,auto,15,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,constant,33,auto,14,15,nnClassifier,6,7,adam,distance,0.4896214896214896,1301.420131594874
relu,auto,12,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,constant,86,auto,15,10,nnClassifier,5,8,adam,distance,0.4993894993894994,1301.4201957338955
relu,auto,19,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,constant,68,auto,12,18,nnClassifier,6,7,adam,distance,0.5006105006105006,1301.420260293875
relu,auto,13,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,constant,86,auto,13,15,nnClassifier,6,7,adam,distance,0.49572649572649574,1301.4203246429097
relu,auto,19,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,constant,85,auto,12,15,nnClassifier,8,4,adam,distance,0.49572649572649574,1301.420388751896
relu,auto,24,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,constant,56,auto,13,15,nnClassifier,5,5,adam,distance,0.4822954822954823,2229.2087781399023
relu,auto,11,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,constant,85,auto,14,18,nnClassifier,4,8,adam,distance,0.4835164835164835,2229.2088650488295
relu,auto,18,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,constant,80,auto,9,23,nnClassifier,6,8,adam,distance,0.5225885225885226,2229.208929907996
relu,auto,10,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,constant,44,auto,14,22,nnClassifier,8,9,adam,distance,0.49206349206349204,2229.2089944279287
relu,auto,16,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,constant,21,auto,12,17,nnClassifier,6,10,adam,distance,0.4713064713064713,2229.209058796987
relu,auto,21,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,constant,90,auto,13,17,nnClassifier,6,7,adam,distance,0.5262515262515263,2229.209123145789
relu,auto,15,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,constant,24,auto,14,15,nnClassifier,6,6,adam,distance,0.5042735042735043,2229.2091866650153
relu,auto,16,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,constant,52,auto,16,19,nnClassifier,4,9,adam,distance,0.5262515262515263,2229.2092506049667
relu,auto,15,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,constant,40,auto,13,18,nnClassifier,9,2,adam,distance,0.48717948717948717,2229.2093134839088
relu,auto,16,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,constant,27,auto,13,15,nnClassifier,1,8,adam,distance,0.48595848595848595,2229.2093775728717
relu,auto,14,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,constant,89,auto,11,22,nnClassifier,6,7,adam,distance,0.4945054945054945,2229.2094411619473
relu,auto,12,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,constant,87,auto,12,16,nnClassifier,6,7,adam,distance,0.4945054945054945,2229.2095047419425
relu,auto,19,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,constant,76,auto,14,14,nnClassifier,6,3,adam,distance,0.5225885225885226,2229.2095678809565
relu,auto,11,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,constant,58,auto,10,16,nnClassifier,6,8,adam,distance,0.49572649572649574,2229.2096436999273
relu,auto,16,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,constant,22,auto,15,18,nnClassifier,2,6,adam,distance,0.4932844932844933,2229.209707099013
relu,auto,18,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,constant,37,auto,17,16,nnClassifier,7,6,adam,distance,0.4993894993894994,2229.209771158872
relu,auto,13,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,90,auto,11,14,nnClassifier,7,7,adam,distance,0.503052503052503,2229.2098345078994
relu,auto,23,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,constant,72,auto,13,19,nnClassifier,5,9,adam,distance,0.5042735042735043,2229.20989812701
relu,auto,13,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,constant,86,auto,13,15,nnClassifier,6,7,adam,distance,0.49572649572649574,2229.2099611759186
relu,auto,20,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,constant,82,auto,11,15,nnClassifier,7,7,adam,distance,0.48717948717948717,2229.2100251759402
relu,auto,28,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,constant,52,auto,13,19,nnClassifier,1,5,adam,distance,0.4835164835164835,3093.3315409538336
relu,auto,15,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,constant,85,auto,17,22,nnClassifier,5,9,adam,distance,0.5103785103785103,3093.33163000294
relu,auto,16,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,constant,81,auto,5,22,nnClassifier,4,7,adam,distance,0.4981684981684982,3093.331697382964
relu,auto,14,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,constant,48,auto,12,23,nnClassifier,6,7,adam,distance,0.5006105006105006,3093.3317632819526
relu,auto,20,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,constant,25,auto,12,15,nnClassifier,5,9,adam,distance,0.5225885225885226,3093.3318289509043
relu,auto,21,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,constant,86,auto,15,17,nnClassifier,6,3,adam,distance,0.48717948717948717,3093.3318937500007
relu,auto,19,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,constant,28,auto,13,14,nnClassifier,6,8,adam,distance,0.4993894993894994,3093.331959079951
relu,auto,15,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,constant,56,auto,16,23,nnClassifier,5,9,adam,distance,0.4896214896214896,3093.332023978932
relu,auto,19,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,constant,44,auto,14,14,nnClassifier,6,3,adam,distance,0.4981684981684982,3093.3320889878087
relu,auto,19,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,31,auto,15,15,nnClassifier,5,6,adam,distance,0.4884004884004884,3093.3321537068114
relu,auto,12,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,constant,85,auto,10,18,nnClassifier,6,7,adam,distance,0.4993894993894994,3093.332230985863
relu,auto,15,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,constant,88,auto,12,14,nnClassifier,6,7,adam,distance,0.47863247863247865,3093.3322959858924
relu,auto,16,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,constant,75,auto,12,15,nnClassifier,6,7,adam,distance,0.5042735042735043,3093.3323614548426
relu,auto,15,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,constant,62,auto,11,16,nnClassifier,6,7,adam,distance,0.4945054945054945,3093.33242658386
relu,auto,12,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,constant,26,auto,15,17,nnClassifier,6,6,adam,distance,0.4835164835164835,3093.3324911328964
relu,auto,18,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,constant,41,auto,15,16,nnClassifier,6,7,adam,distance,0.4822954822954823,3093.332556412788
relu,auto,14,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,constant,94,auto,7,10,nnClassifier,6,6,adam,distance,0.5201465201465202,3093.3326345018577
relu,auto,19,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,constant,76,auto,9,15,nnClassifier,5,7,adam,distance,0.4884004884004884,3093.332699560793
relu,auto,13,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,constant,86,auto,13,15,nnClassifier,6,7,adam,distance,0.49572649572649574,3093.332763759885
relu,auto,19,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,constant,84,auto,14,15,nnClassifier,5,7,adam,distance,0.4945054945054945,3093.3328292588703
