activation,algorithm,batchSize,criterion,feature_0,feature_1,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_2,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_3,feature_30,feature_31,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,model,nLayers,n_neighbors,optimizer,weights,loss,time
tanh,ball_tree,28,entropy,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,16,constant,46,auto,18,19,nnClassifier,5,5,lbfgs,uniform,0.518925518925519,238.91863733204082
relu,ball_tree,27,entropy,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,31,adaptive,20,auto,7,10,kneighborsClassifier,5,3,adam,distance,0.5848595848595849,238.9187039209064
relu,ball_tree,14,gini,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,33,adaptive,48,auto,9,34,randomForestClassifier,4,5,sgd,distance,0.6312576312576312,238.9187687188387
tanh,kd_tree,26,entropy,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,12,constant,79,auto,11,29,kneighborsClassifier,6,4,adam,uniform,0.5555555555555556,238.91883417801
tanh,kd_tree,19,gini,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,28,adaptive,54,auto,8,25,nnClassifier,5,5,adam,uniform,0.4993894993894994,238.9188995368313
tanh,kd_tree,26,entropy,0,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,32,adaptive,19,auto,18,37,randomForestClassifier,5,3,lbfgs,uniform,0.8827838827838828,238.9189741248265
tanh,auto,27,gini,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,32,constant,48,auto,19,38,nnClassifier,6,6,adam,distance,0.525030525030525,238.91904025385156
tanh,kd_tree,26,gini,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,31,adaptive,51,auto,12,17,kneighborsClassifier,5,3,adam,distance,0.4822954822954823,238.9191059130244
relu,kd_tree,27,entropy,0,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,35,adaptive,82,auto,18,37,nnClassifier,5,8,lbfgs,uniform,0.536019536019536,238.9191710918676
tanh,kd_tree,19,entropy,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,19,constant,13,auto,10,19,randomForestClassifier,5,4,lbfgs,distance,0.8827838827838828,238.9192360599991
relu,auto,20,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,constant,49,auto,14,31,nnClassifier,5,9,adam,distance,0.568986568986569,477.6759017279837
relu,auto,14,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,constant,16,auto,14,15,nnClassifier,5,7,adam,distance,0.5311355311355311,477.67600032594055
relu,auto,16,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,constant,36,auto,14,34,nnClassifier,5,4,adam,distance,0.5824175824175825,477.6760673339013
relu,auto,16,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,constant,77,auto,10,14,nnClassifier,3,3,adam,distance,0.5201465201465202,477.6761322428938
relu,auto,15,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,constant,16,auto,17,36,nnClassifier,6,5,adam,distance,0.8778998778998779,477.67619747202843
relu,auto,15,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,constant,20,auto,9,12,nnClassifier,9,1,adam,distance,0.5067155067155067,477.6762618899811
relu,auto,24,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,constant,24,auto,11,35,nnClassifier,4,5,adam,distance,0.5079365079365079,477.6763259989675
relu,auto,14,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,constant,22,auto,10,12,nnClassifier,5,2,adam,distance,0.8681318681318682,477.67639012797736
relu,auto,23,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,constant,55,auto,6,34,nnClassifier,4,5,adam,distance,0.5482295482295483,477.6764541869052
relu,auto,23,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,constant,45,auto,9,35,nnClassifier,3,4,adam,distance,0.8754578754578755,477.676517755026
relu,auto,24,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,constant,45,auto,14,21,nnClassifier,3,4,adam,distance,0.5201465201465202,477.6765816740226
relu,auto,23,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35,constant,24,auto,3,14,nnClassifier,6,5,adam,distance,0.5262515262515263,477.676645712927
relu,auto,16,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,constant,46,auto,11,34,nnClassifier,4,3,adam,distance,0.8864468864468864,477.67670956184156
relu,auto,22,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,constant,75,auto,7,28,nnClassifier,3,5,adam,distance,0.5482295482295483,477.6767730398569
relu,auto,19,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,constant,50,auto,12,29,nnClassifier,4,5,adam,distance,0.5262515262515263,477.67683627898805
relu,auto,22,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,constant,23,auto,14,33,nnClassifier,4,6,adam,distance,0.8827838827838828,477.6768994878512
relu,auto,23,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,constant,47,auto,15,34,nnClassifier,2,8,adam,distance,0.525030525030525,477.6769715868868
relu,auto,22,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,constant,47,auto,11,21,nnClassifier,3,4,adam,distance,0.5482295482295483,477.6770349750295
relu,auto,23,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,constant,78,auto,15,33,nnClassifier,4,4,adam,distance,0.5213675213675214,477.6770984039176
relu,auto,17,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,constant,17,auto,9,23,nnClassifier,5,5,adam,distance,0.884004884004884,477.67716167285107
relu,auto,16,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,37,constant,49,auto,11,27,nnClassifier,1,5,adam,distance,0.5299145299145299,1258.302138768835
relu,auto,14,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,constant,20,auto,10,19,nnClassifier,6,8,adam,distance,0.5274725274725275,1258.3022295169067
relu,auto,16,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,constant,40,auto,12,37,nnClassifier,4,7,adam,distance,0.5311355311355311,1258.3022969958838
relu,auto,13,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,constant,73,auto,10,18,nnClassifier,4,5,adam,distance,0.5323565323565324,1258.302377973916
relu,auto,15,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,constant,18,auto,16,32,nnClassifier,3,5,adam,distance,0.5152625152625152,1258.302445563022
relu,auto,12,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,constant,24,auto,7,16,nnClassifier,9,3,adam,distance,0.5299145299145299,1258.3025115318596
relu,auto,20,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,25,auto,7,32,nnClassifier,3,5,adam,distance,0.5335775335775336,1258.3025773598347
relu,auto,15,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,constant,26,auto,8,16,nnClassifier,5,4,adam,distance,0.5274725274725275,1258.302643258823
relu,auto,22,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,constant,51,auto,7,32,nnClassifier,5,7,adam,distance,0.5323565323565324,1258.3027101480402
relu,auto,26,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,constant,49,auto,11,35,nnClassifier,4,5,adam,distance,0.5262515262515263,1258.3027759368997
relu,auto,20,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,constant,46,auto,10,25,nnClassifier,3,5,adam,distance,0.5274725274725275,1258.3028417648748
relu,auto,19,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,constant,28,auto,7,18,nnClassifier,5,5,adam,distance,0.536019536019536,1258.3029072938953
relu,auto,16,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,constant,50,auto,10,34,nnClassifier,4,5,adam,distance,0.5384615384615384,1258.3029893520288
relu,auto,18,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,constant,71,auto,8,32,nnClassifier,3,5,adam,distance,0.5384615384615384,1258.303054750897
relu,auto,15,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35,constant,46,auto,14,33,nnClassifier,3,5,adam,distance,0.5396825396825397,1258.303120479919
relu,auto,19,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,constant,27,auto,12,34,nnClassifier,4,6,adam,distance,0.5335775335775336,1258.3031856478192
relu,auto,19,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,constant,49,auto,11,32,nnClassifier,2,7,adam,distance,0.5152625152625152,1258.3032509370241
relu,auto,18,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,constant,51,auto,10,25,nnClassifier,5,5,adam,distance,0.5384615384615384,1258.303315905854
relu,auto,19,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35,constant,74,auto,11,37,nnClassifier,4,7,adam,distance,0.5323565323565324,1258.3033803948201
relu,auto,18,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,constant,21,auto,9,27,nnClassifier,3,5,adam,distance,0.536019536019536,1258.3034451429266
relu,auto,20,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,38,constant,53,auto,15,31,nnClassifier,5,7,adam,distance,0.5262515262515263,2081.0466052598786
relu,auto,14,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,constant,19,auto,14,23,nnClassifier,4,4,adam,distance,0.5225885225885226,2081.0467119978275
relu,auto,14,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35,constant,44,auto,14,36,nnClassifier,4,8,adam,distance,0.5384615384615384,2081.0467812269926
relu,auto,14,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,constant,69,auto,9,22,nnClassifier,3,2,adam,distance,0.5091575091575091,2081.0468502750155
relu,auto,15,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,constant,22,auto,12,34,nnClassifier,6,4,adam,distance,0.5311355311355311,2081.046918903943
relu,auto,14,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,constant,28,auto,9,20,nnClassifier,8,3,adam,distance,0.5262515262515263,2081.0469952018466
relu,auto,16,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,constant,29,auto,8,36,nnClassifier,5,5,adam,distance,0.5238095238095238,2081.0470616209786
relu,auto,11,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,constant,25,auto,12,20,nnClassifier,4,7,adam,distance,0.5299145299145299,2081.0471281190403
relu,auto,18,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,constant,55,auto,5,33,nnClassifier,6,7,adam,distance,0.518925518925519,2081.047194707906
relu,auto,22,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29,constant,50,auto,14,37,nnClassifier,8,6,adam,distance,0.525030525030525,2081.0472614469472
relu,auto,16,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,constant,47,auto,10,29,nnClassifier,4,5,adam,distance,0.5238095238095238,2081.0473282949533
relu,auto,20,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,constant,32,auto,11,14,nnClassifier,5,4,adam,distance,0.5323565323565324,2081.047394693829
relu,auto,13,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,constant,50,auto,8,34,nnClassifier,4,6,adam,distance,0.5384615384615384,2081.0474616929423
relu,auto,22,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,constant,69,auto,7,28,nnClassifier,4,4,adam,distance,0.5384615384615384,2081.0475278808735
relu,auto,19,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,constant,50,auto,10,34,nnClassifier,4,5,adam,distance,0.5311355311355311,2081.0475944899954
relu,auto,23,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,constant,31,auto,16,38,nnClassifier,4,2,adam,distance,0.5396825396825397,2081.047660388984
relu,auto,15,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,constant,48,auto,8,32,nnClassifier,6,6,adam,distance,0.5274725274725275,2081.047726677032
relu,auto,19,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,constant,48,auto,11,29,nnClassifier,5,2,adam,distance,0.5213675213675214,2081.047792715952
relu,auto,15,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,constant,70,auto,8,33,nnClassifier,4,5,adam,distance,0.5396825396825397,2081.047858793987
relu,auto,19,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,constant,25,auto,9,27,nnClassifier,2,5,adam,distance,0.5384615384615384,2081.047925323015
relu,auto,18,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,constant,54,auto,14,28,nnClassifier,4,10,adam,distance,0.5299145299145299,2914.3216962688603
relu,auto,14,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,constant,23,auto,18,19,nnClassifier,3,8,adam,distance,0.5115995115995116,2914.3217885268386
relu,auto,13,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,37,constant,40,auto,18,33,nnClassifier,5,8,adam,distance,0.5115995115995116,2914.321855665883
relu,auto,15,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,constant,65,auto,10,26,nnClassifier,3,5,adam,distance,0.5238095238095238,2914.3219220738392
relu,auto,14,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35,constant,26,auto,14,33,nnClassifier,2,4,adam,distance,0.5152625152625152,2914.321995632956
relu,auto,15,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,constant,32,auto,10,24,nnClassifier,4,5,adam,distance,0.5323565323565324,2914.32206285093
relu,auto,16,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,constant,33,auto,11,37,nnClassifier,5,5,adam,distance,0.5311355311355311,2914.322128289845
relu,auto,12,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,constant,29,auto,15,24,nnClassifier,5,3,adam,distance,0.5006105006105006,2914.322193678934
relu,auto,22,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,constant,51,auto,5,30,nnClassifier,3,5,adam,distance,0.514041514041514,2914.322259726934
relu,auto,18,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,constant,46,auto,10,33,nnClassifier,6,4,adam,distance,0.536019536019536,2914.3223253758624
relu,auto,12,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,constant,48,auto,8,33,nnClassifier,5,5,adam,distance,0.5384615384615384,2914.3224088340066
relu,auto,18,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,constant,36,auto,7,18,nnClassifier,9,4,adam,distance,0.5299145299145299,2914.3224804529455
relu,auto,15,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,constant,46,auto,9,34,nnClassifier,4,5,adam,distance,0.5091575091575091,2914.3225487719756
relu,auto,18,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,constant,65,auto,9,30,nnClassifier,3,4,adam,distance,0.5335775335775336,2914.3226148299873
relu,auto,16,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,constant,48,auto,9,30,nnClassifier,4,5,adam,distance,0.5396825396825397,2914.322680238867
relu,auto,23,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,constant,32,auto,15,37,nnClassifier,5,2,adam,distance,0.5323565323565324,2914.3227482580114
relu,auto,14,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,constant,49,auto,9,33,nnClassifier,2,5,adam,distance,0.5152625152625152,2914.322813345818
relu,auto,20,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,constant,47,auto,8,33,nnClassifier,4,3,adam,distance,0.5323565323565324,2914.3230650108308
relu,auto,19,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,constant,66,auto,12,36,nnClassifier,4,8,adam,distance,0.5323565323565324,2914.3231309398543
relu,auto,18,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,constant,29,auto,10,23,nnClassifier,4,3,adam,distance,0.5274725274725275,2914.3231953089125
