activation,algorithm,batchSize,criterion,feature_0,feature_1,feature_10,feature_11,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,model,nLayers,n_neighbors,optimizer,weights,loss,time
relu,auto,16,gini,1,1,1,1,1,1,1,1,1,1,1,1,18,constant,63,auto,12,10,nnClassifier,2,5,adam,distance,0.7716727716727717,707.6956586660817
relu,auto,26,gini,1,1,1,1,1,1,1,1,1,1,1,1,23,constant,59,auto,13,10,nnClassifier,1,7,adam,distance,0.9426129426129426,707.6956990060862
relu,auto,31,gini,1,1,1,1,1,1,1,1,1,1,1,1,26,constant,43,auto,8,9,nnClassifier,6,5,adam,distance,0.5958485958485958,707.6957401451655
relu,auto,27,gini,1,1,1,1,1,1,1,1,1,1,1,1,6,constant,55,auto,10,10,nnClassifier,5,6,adam,distance,0.7655677655677655,707.6957810851745
relu,auto,27,gini,1,1,1,1,1,1,1,1,1,1,1,1,8,constant,42,auto,10,24,nnClassifier,3,5,adam,distance,0.5836385836385837,707.6958220640663
relu,auto,26,gini,1,1,1,1,1,1,1,1,1,1,1,1,21,constant,34,auto,9,16,nnClassifier,1,7,adam,distance,0.9340659340659341,707.695862434106
relu,auto,27,gini,1,1,1,1,1,1,1,1,1,1,1,1,19,constant,56,auto,7,18,nnClassifier,3,10,adam,distance,0.5958485958485958,707.6959118130617
relu,auto,24,gini,1,1,1,1,1,1,1,1,1,1,1,1,16,constant,28,auto,11,29,nnClassifier,2,8,adam,distance,0.9316239316239316,707.6959522720426
relu,auto,27,gini,1,1,1,1,1,1,1,1,1,1,1,1,15,constant,70,auto,6,28,nnClassifier,1,8,adam,distance,0.6117216117216118,707.6959926320706
relu,auto,25,gini,1,1,1,1,1,1,1,1,1,1,1,1,13,constant,31,auto,13,14,nnClassifier,10,5,adam,distance,0.5824175824175825,707.6960328109562
relu,auto,25,gini,1,1,1,1,1,1,1,1,1,1,1,1,27,constant,9,auto,12,11,nnClassifier,2,7,adam,distance,0.7924297924297924,707.6960731500294
relu,auto,13,gini,1,1,1,1,1,1,1,1,1,1,1,1,24,constant,42,auto,11,29,nnClassifier,3,8,adam,distance,0.6056166056166056,707.6961132599972
relu,auto,27,gini,1,1,1,1,1,1,1,1,1,1,1,1,8,constant,68,auto,11,28,nnClassifier,5,7,adam,distance,0.5897435897435898,1453.7213371591642
relu,auto,22,gini,1,1,1,1,1,1,1,1,1,1,1,1,12,constant,69,auto,14,20,nnClassifier,6,10,adam,distance,0.5885225885225885,1453.7213982080575
relu,auto,12,gini,1,1,1,1,1,1,1,1,1,1,1,1,35,constant,53,auto,13,9,nnClassifier,1,9,adam,distance,0.5885225885225885,1453.7214405171108
relu,auto,22,gini,1,1,1,1,1,1,1,1,1,1,1,1,30,constant,23,auto,15,28,nnClassifier,8,9,adam,distance,0.5885225885225885,1453.7214820070658
relu,auto,23,gini,1,1,1,1,1,1,1,1,1,1,1,1,30,constant,62,auto,10,7,nnClassifier,6,8,adam,distance,0.5946275946275946,1453.721523185959
relu,auto,21,gini,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,82,auto,11,6,nnClassifier,3,7,adam,distance,0.5995115995115995,1453.7215642060619
relu,auto,26,gini,1,1,1,1,1,1,1,1,1,1,1,1,32,constant,80,auto,6,18,nnClassifier,2,8,adam,distance,0.5897435897435898,1453.7216055050958
relu,auto,23,gini,1,1,1,1,1,1,1,1,1,1,1,1,5,constant,59,auto,10,32,nnClassifier,2,7,adam,distance,0.5934065934065934,1453.7216462241486
relu,auto,20,gini,1,1,1,1,1,1,1,1,1,1,1,1,22,constant,61,auto,14,11,nnClassifier,3,8,adam,distance,0.5934065934065934,1453.7216869541444
relu,auto,28,gini,1,1,1,1,1,1,1,1,1,1,1,1,25,constant,57,auto,14,6,nnClassifier,3,7,adam,distance,0.5897435897435898,1453.7217276231386
relu,auto,28,gini,1,1,1,1,1,1,1,1,1,1,1,1,27,constant,42,auto,12,6,nnClassifier,7,9,adam,distance,0.5958485958485958,1453.7217682029586
relu,auto,28,gini,1,1,1,1,1,1,1,1,1,1,1,1,8,constant,51,auto,11,6,nnClassifier,2,10,adam,distance,0.5885225885225885,1453.721808862174
relu,auto,23,gini,1,1,1,1,1,1,1,1,1,1,1,1,12,constant,46,auto,14,20,nnClassifier,3,6,adam,distance,0.5934065934065934,1453.721849582158
relu,auto,30,gini,1,1,1,1,1,1,1,1,1,1,1,1,22,constant,38,auto,13,12,nnClassifier,4,7,adam,distance,0.5897435897435898,1453.7218904711772
relu,auto,23,gini,1,1,1,1,1,1,1,1,1,1,1,1,23,constant,55,auto,11,14,nnClassifier,2,6,adam,distance,0.5934065934065934,1453.7219427800737
relu,auto,25,gini,1,1,1,1,1,1,1,1,1,1,1,1,18,constant,32,auto,9,25,nnClassifier,2,7,adam,distance,0.5897435897435898,1453.7219838299789
relu,auto,26,gini,1,1,1,1,1,1,1,1,1,1,1,1,14,constant,66,auto,10,24,nnClassifier,2,4,adam,distance,0.5934065934065934,1453.7220245890785
relu,auto,29,gini,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,35,auto,17,10,nnClassifier,6,5,adam,distance,0.5848595848595849,1453.7220728590619
relu,auto,28,gini,1,1,1,1,1,1,1,1,1,1,1,1,25,constant,13,auto,16,8,nnClassifier,2,7,adam,distance,0.5995115995115995,1453.7221137681045
relu,auto,17,gini,1,1,1,1,1,1,1,1,1,1,1,1,28,constant,42,auto,14,25,nnClassifier,1,7,adam,distance,0.5873015873015873,1453.7221544370987
relu,auto,23,gini,1,1,1,1,1,1,1,1,1,1,1,1,12,constant,67,auto,15,32,nnClassifier,7,9,adam,distance,0.5885225885225885,2177.034459273098
relu,auto,18,gini,1,1,1,1,1,1,1,1,1,1,1,1,16,constant,73,auto,14,16,nnClassifier,2,10,adam,distance,0.5848595848595849,2177.034519052133
relu,auto,16,gini,1,1,1,1,1,1,1,1,1,1,1,1,31,constant,55,auto,9,10,nnClassifier,2,6,adam,distance,0.590964590964591,2177.03456222103
relu,auto,26,gini,1,1,1,1,1,1,1,1,1,1,1,1,26,constant,27,auto,15,24,nnClassifier,4,10,adam,distance,0.5714285714285714,2177.034603920998
relu,auto,19,gini,1,1,1,1,1,1,1,1,1,1,1,1,27,constant,63,auto,6,9,nnClassifier,2,8,adam,distance,0.5873015873015873,2177.034645220032
relu,auto,20,gini,1,1,1,1,1,1,1,1,1,1,1,1,21,constant,86,auto,11,10,nnClassifier,3,9,adam,distance,0.5958485958485958,2177.0346864601597
relu,auto,23,gini,1,1,1,1,1,1,1,1,1,1,1,1,30,constant,76,auto,10,14,nnClassifier,2,8,adam,distance,0.5873015873015873,2177.0347280290443
relu,auto,25,gini,1,1,1,1,1,1,1,1,1,1,1,1,9,constant,59,auto,14,30,nnClassifier,3,7,adam,distance,0.5921855921855922,2177.0347691890784
relu,auto,24,gini,1,1,1,1,1,1,1,1,1,1,1,1,18,constant,60,auto,18,7,nnClassifier,3,5,adam,distance,0.5860805860805861,2177.034810308134
relu,auto,25,gini,1,1,1,1,1,1,1,1,1,1,1,1,26,constant,57,auto,14,7,nnClassifier,1,7,adam,distance,0.5958485958485958,2177.0348518171813
relu,auto,26,gini,1,1,1,1,1,1,1,1,1,1,1,1,30,constant,46,auto,11,5,nnClassifier,9,10,adam,distance,0.5921855921855922,2177.034893037053
relu,auto,24,gini,1,1,1,1,1,1,1,1,1,1,1,1,12,constant,50,auto,7,10,nnClassifier,5,10,adam,distance,0.5946275946275946,2177.034944326151
relu,auto,26,gini,1,1,1,1,1,1,1,1,1,1,1,1,13,constant,45,auto,10,16,nnClassifier,5,7,adam,distance,0.5897435897435898,2177.0349852959625
relu,auto,30,gini,1,1,1,1,1,1,1,1,1,1,1,1,22,constant,36,auto,11,16,nnClassifier,2,7,adam,distance,0.5946275946275946,2177.0350264150184
relu,auto,21,gini,1,1,1,1,1,1,1,1,1,1,1,1,27,constant,55,auto,12,12,nnClassifier,3,5,adam,distance,0.5921855921855922,2177.035068065161
relu,auto,25,gini,1,1,1,1,1,1,1,1,1,1,1,1,22,constant,36,auto,13,29,nnClassifier,4,6,adam,distance,0.5995115995115995,2177.035109544173
relu,auto,26,gini,1,1,1,1,1,1,1,1,1,1,1,1,18,constant,70,auto,6,26,nnClassifier,3,4,adam,distance,0.5873015873015873,2177.035150403157
relu,auto,25,gini,1,1,1,1,1,1,1,1,1,1,1,1,15,constant,39,auto,13,6,nnClassifier,6,6,adam,distance,0.5885225885225885,2177.0351914730854
relu,auto,24,gini,1,1,1,1,1,1,1,1,1,1,1,1,26,constant,17,auto,17,12,nnClassifier,2,7,adam,distance,0.5946275946275946,2177.0352326221764
relu,auto,21,gini,1,1,1,1,1,1,1,1,1,1,1,1,25,constant,46,auto,15,21,nnClassifier,2,7,adam,distance,0.5958485958485958,2177.035273512127
relu,auto,25,gini,1,1,1,1,1,1,1,1,1,1,1,1,16,constant,67,auto,11,28,nnClassifier,4,9,adam,distance,0.5982905982905983,2897.3929464281537
relu,auto,22,gini,1,1,1,1,1,1,1,1,1,1,1,1,12,constant,69,auto,14,12,nnClassifier,4,6,adam,distance,0.5982905982905983,2897.3930034770165
relu,auto,18,gini,1,1,1,1,1,1,1,1,1,1,1,1,35,constant,59,auto,10,11,nnClassifier,2,7,adam,distance,0.5934065934065934,2897.3930461371783
relu,auto,22,gini,1,1,1,1,1,1,1,1,1,1,1,1,30,constant,31,auto,11,27,nnClassifier,5,7,adam,distance,0.5921855921855922,2897.3930876061786
relu,auto,23,gini,1,1,1,1,1,1,1,1,1,1,1,1,31,constant,67,auto,9,10,nnClassifier,3,6,adam,distance,0.5946275946275946,2897.3931290260516
relu,auto,24,gini,1,1,1,1,1,1,1,1,1,1,1,1,20,constant,90,auto,8,6,nnClassifier,3,6,adam,distance,0.5860805860805861,2897.3931700750254
relu,auto,19,gini,1,1,1,1,1,1,1,1,1,1,1,1,28,constant,74,auto,14,18,nnClassifier,2,8,adam,distance,0.5921855921855922,2897.393211025046
relu,auto,26,gini,1,1,1,1,1,1,1,1,1,1,1,1,5,constant,58,auto,10,29,nnClassifier,2,7,adam,distance,0.5921855921855922,2897.3932515841443
relu,auto,20,gini,1,1,1,1,1,1,1,1,1,1,1,1,22,constant,64,auto,14,6,nnClassifier,2,6,adam,distance,0.5885225885225885,2897.3932923839893
relu,auto,26,gini,1,1,1,1,1,1,1,1,1,1,1,1,24,constant,59,auto,14,8,nnClassifier,3,7,adam,distance,0.590964590964591,2897.393332852982
relu,auto,30,gini,1,1,1,1,1,1,1,1,1,1,1,1,26,constant,50,auto,7,6,nnClassifier,8,8,adam,distance,0.5811965811965812,2897.3933734721504
relu,auto,21,gini,1,1,1,1,1,1,1,1,1,1,1,1,10,constant,47,auto,6,10,nnClassifier,5,10,adam,distance,0.5836385836385837,2897.393414132064
relu,auto,22,gini,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,49,auto,9,12,nnClassifier,1,7,adam,distance,0.5848595848595849,2897.393455801066
relu,auto,28,gini,1,1,1,1,1,1,1,1,1,1,1,1,19,constant,40,auto,7,17,nnClassifier,1,7,adam,distance,0.5970695970695971,2897.3934967911337
relu,auto,25,gini,1,1,1,1,1,1,1,1,1,1,1,1,24,constant,55,auto,8,8,nnClassifier,2,8,adam,distance,0.5958485958485958,2897.393537670141
relu,auto,21,gini,1,1,1,1,1,1,1,1,1,1,1,1,21,constant,40,auto,9,25,nnClassifier,2,7,adam,distance,0.5958485958485958,2897.393577960087
relu,auto,23,gini,1,1,1,1,1,1,1,1,1,1,1,1,20,constant,71,auto,8,28,nnClassifier,3,8,adam,distance,0.5885225885225885,2897.3936189489905
relu,auto,25,gini,1,1,1,1,1,1,1,1,1,1,1,1,16,constant,43,auto,11,4,nnClassifier,2,8,adam,distance,0.590964590964591,2897.3936594391707
relu,auto,25,gini,1,1,1,1,1,1,1,1,1,1,1,1,30,constant,21,auto,14,13,nnClassifier,2,7,adam,distance,0.5897435897435898,2897.3937003081664
relu,auto,23,gini,1,1,1,1,1,1,1,1,1,1,1,1,28,constant,43,auto,11,17,nnClassifier,3,8,adam,distance,0.5982905982905983,2897.393740647007
