activation,algorithm,batchSize,criterion,feature_0,feature_1,feature_10,feature_11,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,model,nLayers,n_neighbors,optimizer,weights,loss,time
relu,auto,13,gini,1,1,1,1,1,1,1,1,1,1,1,1,21,constant,75,auto,11,18,nnClassifier,7,4,adam,distance,0.590964590964591,1146.5884293001145
relu,auto,14,gini,1,1,1,1,1,1,1,1,1,1,1,1,16,constant,26,auto,14,17,nnClassifier,7,3,adam,distance,0.5763125763125763,1146.5884708701633
relu,auto,21,gini,1,1,1,1,1,1,1,1,1,1,1,1,10,constant,49,auto,16,16,nnClassifier,5,3,adam,distance,0.5885225885225885,2238.5134922910947
relu,auto,11,gini,1,1,1,1,1,1,1,1,1,1,1,1,22,constant,73,auto,17,8,nnClassifier,6,8,adam,distance,0.5970695970695971,2238.5135605200194
relu,auto,16,gini,1,1,1,1,1,1,1,1,1,1,1,1,28,constant,73,auto,15,19,nnClassifier,4,4,adam,distance,0.5897435897435898,2238.5136037890334
relu,auto,21,gini,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,46,auto,12,7,nnClassifier,6,3,adam,distance,0.590964590964591,2238.513645468978
relu,auto,17,gini,1,1,1,1,1,1,1,1,1,1,1,1,24,constant,18,auto,15,11,nnClassifier,6,2,adam,distance,0.5958485958485958,2238.5136872681323
relu,auto,21,gini,1,1,1,1,1,1,1,1,1,1,1,1,18,constant,57,auto,10,11,nnClassifier,4,3,adam,distance,0.5946275946275946,2238.5137286880054
relu,auto,18,gini,1,1,1,1,1,1,1,1,1,1,1,1,20,constant,32,auto,14,25,nnClassifier,8,2,adam,distance,0.5946275946275946,2238.513769887155
relu,auto,14,gini,1,1,1,1,1,1,1,1,1,1,1,1,22,constant,55,auto,10,21,nnClassifier,3,5,adam,distance,0.5958485958485958,2238.5138110369444
relu,auto,16,gini,1,1,1,1,1,1,1,1,1,1,1,1,18,constant,53,auto,11,9,nnClassifier,6,3,adam,distance,0.5897435897435898,2238.5138522970956
relu,auto,21,gini,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,19,auto,10,11,nnClassifier,10,6,adam,distance,0.6007326007326007,2238.513893696014
relu,auto,18,gini,1,1,1,1,1,1,1,1,1,1,1,1,20,constant,58,auto,16,10,nnClassifier,7,4,adam,distance,0.5958485958485958,2238.513935216004
relu,auto,10,gini,1,1,1,1,1,1,1,1,1,1,1,1,23,constant,53,auto,17,5,nnClassifier,9,4,adam,distance,0.5958485958485958,2238.5139765350614
relu,auto,16,gini,1,1,1,1,1,1,1,1,1,1,1,1,20,constant,46,auto,16,21,nnClassifier,5,5,adam,distance,0.5946275946275946,2238.5140178049915
relu,auto,14,gini,1,1,1,1,1,1,1,1,1,1,1,1,22,constant,53,auto,16,6,nnClassifier,7,6,adam,distance,0.5982905982905983,2238.5140592439566
relu,auto,18,gini,1,1,1,1,1,1,1,1,1,1,1,1,26,constant,63,auto,11,14,nnClassifier,10,3,adam,distance,0.5946275946275946,2238.5141007041093
relu,auto,20,gini,1,1,1,1,1,1,1,1,1,1,1,1,23,constant,68,auto,11,7,nnClassifier,6,6,adam,distance,0.590964590964591,2238.5141420729924
relu,auto,17,gini,1,1,1,1,1,1,1,1,1,1,1,1,18,constant,76,auto,11,15,nnClassifier,4,6,adam,distance,0.5946275946275946,2238.5141832230147
relu,auto,13,gini,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,28,auto,15,6,nnClassifier,7,8,adam,distance,0.5958485958485958,2238.514224172104
relu,auto,16,gini,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,73,auto,11,14,nnClassifier,6,3,adam,distance,0.5995115995115995,2238.5142652119976
relu,auto,11,gini,1,1,1,1,1,1,1,1,1,1,1,1,18,constant,30,auto,13,13,nnClassifier,7,5,adam,distance,0.5946275946275946,2238.5143065010197
relu,auto,22,gini,1,1,1,1,1,1,1,1,1,1,1,1,14,constant,49,auto,13,18,nnClassifier,7,4,adam,distance,0.5897435897435898,3281.1139192951377
relu,auto,15,gini,1,1,1,1,1,1,1,1,1,1,1,1,21,constant,69,auto,13,12,nnClassifier,6,4,adam,distance,0.5873015873015873,3281.1139769051224
relu,auto,20,gini,1,1,1,1,1,1,1,1,1,1,1,1,32,constant,69,auto,11,22,nnClassifier,6,3,adam,distance,0.5958485958485958,3281.1140199440997
relu,auto,17,gini,1,1,1,1,1,1,1,1,1,1,1,1,13,constant,48,auto,8,3,nnClassifier,5,7,adam,distance,0.5811965811965812,3281.1140628941357
relu,auto,17,gini,1,1,1,1,1,1,1,1,1,1,1,1,21,constant,22,auto,13,15,nnClassifier,7,4,adam,distance,0.5885225885225885,3281.114105123095
relu,auto,20,gini,1,1,1,1,1,1,1,1,1,1,1,1,16,constant,61,auto,6,9,nnClassifier,8,3,adam,distance,0.5982905982905983,3281.114147203043
relu,auto,14,gini,1,1,1,1,1,1,1,1,1,1,1,1,20,constant,36,auto,15,21,nnClassifier,7,3,adam,distance,0.5763125763125763,3281.114188912092
relu,auto,14,gini,1,1,1,1,1,1,1,1,1,1,1,1,21,constant,55,auto,14,25,nnClassifier,6,4,adam,distance,0.5946275946275946,3281.1142307021655
relu,auto,12,gini,1,1,1,1,1,1,1,1,1,1,1,1,22,constant,52,auto,14,12,nnClassifier,5,4,adam,distance,0.5897435897435898,3281.114272091072
relu,auto,18,gini,1,1,1,1,1,1,1,1,1,1,1,1,18,constant,23,auto,9,12,nnClassifier,6,4,adam,distance,0.5995115995115995,3281.1143131710123
relu,auto,14,gini,1,1,1,1,1,1,1,1,1,1,1,1,19,constant,62,auto,14,8,nnClassifier,6,3,adam,distance,0.5970695970695971,3281.1143549701665
relu,auto,13,gini,1,1,1,1,1,1,1,1,1,1,1,1,22,constant,53,auto,15,7,nnClassifier,5,4,adam,distance,0.5897435897435898,3281.1143962801434
relu,auto,20,gini,1,1,1,1,1,1,1,1,1,1,1,1,22,constant,50,auto,12,22,nnClassifier,5,4,adam,distance,0.5921855921855922,3281.114437369164
relu,auto,13,gini,1,1,1,1,1,1,1,1,1,1,1,1,21,constant,54,auto,15,9,nnClassifier,8,3,adam,distance,0.5946275946275946,3281.1144784090575
relu,auto,14,gini,1,1,1,1,1,1,1,1,1,1,1,1,24,constant,67,auto,8,18,nnClassifier,10,4,adam,distance,0.5946275946275946,3281.11452807812
relu,auto,23,gini,1,1,1,1,1,1,1,1,1,1,1,1,19,constant,64,auto,12,8,nnClassifier,7,8,adam,distance,0.590964590964591,3281.1145697680768
relu,auto,21,gini,1,1,1,1,1,1,1,1,1,1,1,1,15,constant,72,auto,8,19,nnClassifier,3,4,adam,distance,0.5982905982905983,3281.1146112270653
relu,auto,12,gini,1,1,1,1,1,1,1,1,1,1,1,1,16,constant,32,auto,17,7,nnClassifier,6,5,adam,distance,0.5995115995115995,3281.114652107004
relu,auto,12,gini,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,71,auto,7,18,nnClassifier,6,4,adam,distance,0.5897435897435898,3281.1146938961465
relu,auto,15,gini,1,1,1,1,1,1,1,1,1,1,1,1,14,constant,34,auto,14,17,nnClassifier,4,5,adam,distance,0.5824175824175825,3281.1147356559522
