activation,algorithm,batchSize,criterion,feature_0,feature_1,feature_10,feature_11,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,model,nLayers,n_neighbors,optimizer,weights,loss,time
relu,auto,13,gini,1,1,1,1,1,1,1,1,1,1,1,1,21,constant,86,auto,17,12,nnClassifier,5,1,adam,distance,0.5641025641025641,1508.8013568299357
relu,auto,16,gini,1,1,1,1,1,1,1,1,1,1,1,1,16,constant,13,auto,12,16,nnClassifier,10,1,adam,distance,0.5726495726495726,1508.8014170490205
relu,auto,18,gini,1,1,1,1,1,1,1,1,1,1,1,1,13,constant,60,auto,14,36,nnClassifier,5,2,adam,distance,0.5653235653235653,1508.8014603790361
relu,auto,15,gini,1,1,1,1,1,1,1,1,1,1,1,1,21,constant,62,auto,16,18,nnClassifier,9,1,adam,distance,0.5641025641025641,1508.8015024079941
relu,auto,18,gini,1,1,1,1,1,1,1,1,1,1,1,1,27,constant,26,auto,15,11,nnClassifier,10,2,adam,distance,0.5738705738705738,1508.8015436779242
relu,auto,13,gini,1,1,1,1,1,1,1,1,1,1,1,1,16,constant,16,auto,15,36,nnClassifier,10,2,adam,distance,0.5641025641025641,1508.8015851180535
relu,auto,21,gini,1,1,1,1,1,1,1,1,1,1,1,1,16,constant,67,auto,16,25,nnClassifier,10,6,adam,distance,0.5653235653235653,1508.8016265269835
relu,auto,13,gini,1,1,1,1,1,1,1,1,1,1,1,1,26,constant,69,auto,18,16,nnClassifier,10,2,adam,distance,0.568986568986569,1508.8016674369574
relu,auto,13,gini,1,1,1,1,1,1,1,1,1,1,1,1,14,constant,32,auto,16,35,nnClassifier,10,1,adam,distance,0.5726495726495726,1508.8017137369607
relu,auto,11,gini,1,1,1,1,1,1,1,1,1,1,1,1,22,constant,51,auto,15,15,nnClassifier,8,4,adam,distance,0.5726495726495726,1508.8017547060736
relu,auto,11,gini,1,1,1,1,1,1,1,1,1,1,1,1,13,constant,69,auto,18,15,nnClassifier,10,2,adam,distance,0.5641025641025641,1508.8017957159318
relu,auto,19,gini,1,1,1,1,1,1,1,1,1,1,1,1,9,constant,81,auto,18,21,nnClassifier,9,4,adam,distance,0.5738705738705738,1508.8018364058807
relu,auto,13,gini,1,1,1,1,1,1,1,1,1,1,1,1,21,constant,8,auto,15,21,nnClassifier,6,8,adam,distance,0.5726495726495726,1508.801877874881
relu,auto,12,gini,1,1,1,1,1,1,1,1,1,1,1,1,20,constant,31,auto,13,33,nnClassifier,10,5,adam,distance,0.5641025641025641,1508.8019299251027
relu,auto,15,gini,1,1,1,1,1,1,1,1,1,1,1,1,23,constant,44,auto,15,14,nnClassifier,10,3,adam,distance,0.5702075702075702,1508.8019713640679
relu,auto,18,gini,1,1,1,1,1,1,1,1,1,1,1,1,16,constant,75,auto,18,21,nnClassifier,10,2,adam,distance,0.5653235653235653,1508.8020123338792
relu,auto,22,gini,1,1,1,1,1,1,1,1,1,1,1,1,6,constant,62,auto,12,18,nnClassifier,10,3,adam,distance,0.5714285714285714,1508.8020641240291
relu,auto,15,gini,1,1,1,1,1,1,1,1,1,1,1,1,27,constant,28,auto,14,15,nnClassifier,6,6,adam,distance,0.5811965811965812,1508.8021063630003
relu,auto,19,gini,1,1,1,1,1,1,1,1,1,1,1,1,23,constant,69,auto,14,18,nnClassifier,10,7,adam,distance,0.5677655677655677,1508.8021477430593
relu,auto,13,gini,1,1,1,1,1,1,1,1,1,1,1,1,16,constant,12,auto,14,31,nnClassifier,8,2,adam,distance,0.5726495726495726,1508.8021891820244
relu,auto,13,gini,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,82,auto,17,16,nnClassifier,6,1,adam,distance,0.57997557997558,2625.3475747469347
relu,auto,20,gini,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,13,auto,16,20,nnClassifier,9,5,adam,distance,0.5628815628815629,2625.347638346022
relu,auto,20,gini,1,1,1,1,1,1,1,1,1,1,1,1,10,constant,56,auto,10,37,nnClassifier,1,2,adam,distance,0.5775335775335775,2625.3476810259745
relu,auto,12,gini,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,58,auto,16,22,nnClassifier,6,3,adam,distance,0.5763125763125763,2625.347722894978
relu,auto,17,gini,1,1,1,1,1,1,1,1,1,1,1,1,23,constant,22,auto,19,15,nnClassifier,10,2,adam,distance,0.5714285714285714,2625.347764525097
relu,auto,13,gini,1,1,1,1,1,1,1,1,1,1,1,1,16,constant,12,auto,15,37,nnClassifier,10,2,adam,distance,0.5641025641025641,2625.347806235077
relu,auto,22,gini,1,1,1,1,1,1,1,1,1,1,1,1,15,constant,63,auto,12,29,nnClassifier,9,2,adam,distance,0.5665445665445665,2625.347847644007
relu,auto,13,gini,1,1,1,1,1,1,1,1,1,1,1,1,30,constant,65,auto,14,20,nnClassifier,6,2,adam,distance,0.5641025641025641,2625.347888794029
relu,auto,15,gini,1,1,1,1,1,1,1,1,1,1,1,1,18,constant,28,auto,16,31,nnClassifier,10,3,adam,distance,0.5641025641025641,2625.3479356039315
relu,auto,12,gini,1,1,1,1,1,1,1,1,1,1,1,1,20,constant,47,auto,11,19,nnClassifier,7,1,adam,distance,0.5714285714285714,2625.347976953024
relu,auto,11,gini,1,1,1,1,1,1,1,1,1,1,1,1,11,constant,65,auto,19,19,nnClassifier,10,2,adam,distance,0.5775335775335775,2625.3480185430963
relu,auto,23,gini,1,1,1,1,1,1,1,1,1,1,1,1,10,constant,77,auto,17,25,nnClassifier,9,5,adam,distance,0.5714285714285714,2625.3480599119794
relu,auto,17,gini,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,4,auto,12,25,nnClassifier,9,4,adam,distance,0.5641025641025641,2625.348101152107
relu,auto,10,gini,1,1,1,1,1,1,1,1,1,1,1,1,16,constant,27,auto,17,37,nnClassifier,10,8,adam,distance,0.5702075702075702,2625.348142681876
relu,auto,19,gini,1,1,1,1,1,1,1,1,1,1,1,1,24,constant,40,auto,19,13,nnClassifier,10,3,adam,distance,0.5726495726495726,2625.3481836710125
relu,auto,22,gini,1,1,1,1,1,1,1,1,1,1,1,1,18,constant,71,auto,16,25,nnClassifier,10,2,adam,distance,0.5714285714285714,2625.34822485107
relu,auto,26,gini,1,1,1,1,1,1,1,1,1,1,1,1,7,constant,58,auto,16,22,nnClassifier,8,7,adam,distance,0.5653235653235653,2625.348265910987
relu,auto,19,gini,1,1,1,1,1,1,1,1,1,1,1,1,23,constant,25,auto,10,16,nnClassifier,2,5,adam,distance,0.5653235653235653,2625.348307129927
relu,auto,21,gini,1,1,1,1,1,1,1,1,1,1,1,1,26,constant,65,auto,15,22,nnClassifier,6,5,adam,distance,0.5738705738705738,2625.3483482101
relu,auto,11,gini,1,1,1,1,1,1,1,1,1,1,1,1,14,constant,10,auto,12,29,nnClassifier,9,2,adam,distance,0.568986568986569,2625.3483891799115
relu,auto,13,gini,1,1,1,1,1,1,1,1,1,1,1,1,20,constant,78,auto,17,20,nnClassifier,10,3,adam,distance,0.5641025641025641,3685.026002167957
relu,auto,16,gini,1,1,1,1,1,1,1,1,1,1,1,1,16,constant,13,auto,13,16,nnClassifier,9,2,adam,distance,0.568986568986569,3685.0260661079083
relu,auto,24,gini,1,1,1,1,1,1,1,1,1,1,1,1,9,constant,52,auto,6,38,nnClassifier,5,2,adam,distance,0.5836385836385837,3685.026109938044
relu,auto,12,gini,1,1,1,1,1,1,1,1,1,1,1,1,21,constant,61,auto,17,25,nnClassifier,6,1,adam,distance,0.568986568986569,3685.0261522470973
relu,auto,17,gini,1,1,1,1,1,1,1,1,1,1,1,1,19,constant,21,auto,19,11,nnClassifier,10,2,adam,distance,0.5726495726495726,3685.026193646947
relu,auto,13,gini,1,1,1,1,1,1,1,1,1,1,1,1,15,constant,11,auto,19,35,nnClassifier,10,2,adam,distance,0.5641025641025641,3685.0262351459824
relu,auto,24,gini,1,1,1,1,1,1,1,1,1,1,1,1,14,constant,59,auto,10,26,nnClassifier,5,6,adam,distance,0.5653235653235653,3685.0262763660867
relu,auto,13,gini,1,1,1,1,1,1,1,1,1,1,1,1,33,constant,61,auto,13,24,nnClassifier,8,2,adam,distance,0.5641025641025641,3685.026317805983
relu,auto,15,gini,1,1,1,1,1,1,1,1,1,1,1,1,20,constant,24,auto,19,27,nnClassifier,10,1,adam,distance,0.5726495726495726,3685.0263589350507
relu,auto,14,gini,1,1,1,1,1,1,1,1,1,1,1,1,24,constant,43,auto,8,23,nnClassifier,10,3,adam,distance,0.5726495726495726,3685.026400314877
relu,auto,14,gini,1,1,1,1,1,1,1,1,1,1,1,1,15,constant,62,auto,19,23,nnClassifier,10,2,adam,distance,0.5775335775335775,3685.0264417449944
relu,auto,19,gini,1,1,1,1,1,1,1,1,1,1,1,1,10,constant,73,auto,17,21,nnClassifier,10,5,adam,distance,0.557997557997558,3685.0264833238907
relu,auto,21,gini,1,1,1,1,1,1,1,1,1,1,1,1,15,constant,5,auto,14,21,nnClassifier,5,8,adam,distance,0.5604395604395604,3685.0265250438824
relu,auto,14,gini,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,26,auto,14,33,nnClassifier,10,7,adam,distance,0.5628815628815629,3685.0265671540983
relu,auto,15,gini,1,1,1,1,1,1,1,1,1,1,1,1,26,constant,36,auto,17,9,nnClassifier,6,3,adam,distance,0.5738705738705738,3685.0266085129697
relu,auto,18,gini,1,1,1,1,1,1,1,1,1,1,1,1,14,constant,67,auto,18,29,nnClassifier,10,2,adam,distance,0.5653235653235653,3685.0266500129364
relu,auto,22,gini,1,1,1,1,1,1,1,1,1,1,1,1,11,constant,54,auto,19,18,nnClassifier,8,5,adam,distance,0.5665445665445665,3685.026691512903
relu,auto,23,gini,1,1,1,1,1,1,1,1,1,1,1,1,21,constant,21,auto,6,20,nnClassifier,6,2,adam,distance,0.5714285714285714,3685.0267326419707
relu,auto,17,gini,1,1,1,1,1,1,1,1,1,1,1,1,26,constant,69,auto,17,18,nnClassifier,10,2,adam,distance,0.5677655677655677,3685.0267739219125
relu,auto,14,gini,1,1,1,1,1,1,1,1,1,1,1,1,14,constant,7,auto,15,28,nnClassifier,10,2,adam,distance,0.5531135531135531,3685.026815431891
