activation,algorithm,batchSize,criterion,feature_0,feature_1,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_2,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_3,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_4,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_5,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_6,feature_60,feature_61,feature_62,feature_63,feature_7,feature_8,feature_9,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,model,nLayers,n_neighbors,optimizer,weights,loss,time
relu,auto,22,entropy,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,39,constant,14,auto,7,14,kneighborsClassifier,7,7,adam,distance,0.9857651245551602,215.84809248684905
relu,auto,20,gini,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,19,invscaling,7,auto,15,37,kneighborsClassifier,6,7,adam,distance,0.9768683274021353,215.84819160588086
relu,auto,20,entropy,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,38,invscaling,69,auto,11,20,nnClassifier,7,9,adam,uniform,0.891459074733096,215.84829158498906
relu,auto,28,gini,1,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,39,constant,76,auto,14,39,kneighborsClassifier,7,8,adam,uniform,0.9572953736654805,215.84839090378955
relu,auto,19,gini,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,9,constant,53,auto,4,33,nnClassifier,6,7,adam,uniform,0.800711743772242,215.84849064378068
relu,auto,12,gini,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,13,constant,68,auto,13,22,kneighborsClassifier,6,6,adam,uniform,0.9911032028469751,215.8485908829607
relu,auto,13,entropy,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,11,invscaling,7,auto,5,33,nnClassifier,10,5,adam,uniform,0.797153024911032,215.8486908019986
relu,auto,30,entropy,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,12,invscaling,93,auto,4,12,nnClassifier,5,7,adam,distance,0.8078291814946619,215.8488068608567
relu,auto,16,entropy,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,8,constant,97,auto,6,35,kneighborsClassifier,7,6,adam,distance,0.9661921708185054,215.84891002997756
relu,auto,19,entropy,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,39,invscaling,97,auto,4,40,kneighborsClassifier,7,7,adam,uniform,0.994661921708185,215.84901034878567
relu,auto,31,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,constant,42,auto,3,24,nnClassifier,6,7,adam,distance,0.7935943060498221,280.52897412492894
relu,auto,22,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,constant,48,auto,2,25,nnClassifier,8,6,adam,distance,0.994661921708185,280.52909644390456
relu,auto,23,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,constant,15,auto,11,13,nnClassifier,10,9,adam,distance,0.994661921708185,280.52919747284614
relu,auto,25,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,38,constant,30,auto,2,39,nnClassifier,9,5,adam,distance,0.99644128113879,280.5292978619691
relu,auto,23,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,constant,23,auto,2,37,nnClassifier,9,8,adam,distance,0.7935943060498221,280.5293984909076
relu,auto,16,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,37,constant,34,auto,3,17,nnClassifier,5,7,adam,distance,0.7953736654804271,280.5294975808356
relu,auto,24,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,constant,46,auto,2,12,nnClassifier,6,6,adam,distance,0.9928825622775801,280.5295970099978
relu,auto,18,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,constant,59,auto,10,39,nnClassifier,8,6,adam,distance,0.7953736654804271,280.5296961788554
relu,auto,24,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,constant,51,auto,11,29,nnClassifier,10,8,adam,distance,0.994661921708185,280.5298069079872
relu,auto,26,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,constant,70,auto,7,21,nnClassifier,9,6,adam,distance,0.9928825622775801,280.52990667684935
relu,auto,26,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,constant,18,auto,3,18,nnClassifier,10,8,adam,distance,0.9928825622775801,280.53001925582066
relu,auto,23,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,constant,11,auto,11,37,nnClassifier,10,9,adam,distance,0.994661921708185,280.53011792479083
relu,auto,21,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,constant,65,auto,7,24,nnClassifier,10,5,adam,distance,0.7953736654804271,280.5302166938782
relu,auto,24,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,constant,72,auto,10,38,nnClassifier,8,7,adam,distance,0.99644128113879,280.53031524294056
relu,auto,23,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,constant,49,auto,4,31,nnClassifier,10,5,adam,distance,0.7953736654804271,280.5304142618552
relu,auto,16,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,64,auto,9,26,nnClassifier,10,4,adam,distance,0.994661921708185,280.5305139909033
relu,auto,17,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,constant,11,auto,3,37,nnClassifier,8,6,adam,distance,0.7953736654804271,280.5306140908506
relu,auto,30,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,constant,89,auto,4,16,nnClassifier,4,6,adam,distance,0.797153024911032,280.5307129798457
relu,auto,20,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,constant,93,auto,2,39,nnClassifier,7,4,adam,distance,0.994661921708185,280.5308249988593
relu,auto,19,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,constant,93,auto,3,38,nnClassifier,10,7,adam,distance,0.994661921708185,280.53092402778566
relu,auto,30,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35,constant,38,auto,2,28,nnClassifier,5,7,adam,distance,0.7935943060498221,393.2287864568643
relu,auto,26,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,constant,44,auto,3,29,nnClassifier,10,6,adam,distance,0.7953736654804271,393.2289060559124
relu,auto,27,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,constant,19,auto,7,17,nnClassifier,10,5,adam,distance,0.7935943060498221,393.22900956496596
relu,auto,25,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,38,constant,26,auto,3,38,nnClassifier,9,7,adam,distance,0.7935943060498221,393.22911248379387
relu,auto,19,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,constant,24,auto,6,34,nnClassifier,10,9,adam,distance,0.7953736654804271,393.22921438282356
relu,auto,20,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,37,constant,30,auto,6,21,nnClassifier,6,9,adam,distance,0.7935943060498221,393.22931533283554
relu,auto,27,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,constant,42,auto,3,16,nnClassifier,10,6,adam,distance,0.7935943060498221,393.2294164218474
relu,auto,22,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,constant,55,auto,6,35,nnClassifier,10,6,adam,distance,0.7953736654804271,393.2295176407788
relu,auto,28,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,constant,47,auto,7,33,nnClassifier,6,6,adam,distance,0.7935943060498221,393.22961782990023
relu,auto,27,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,constant,66,auto,4,25,nnClassifier,7,7,adam,distance,0.7953736654804271,393.22972860885784
relu,auto,26,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,38,constant,22,auto,5,22,nnClassifier,8,5,adam,distance,0.7953736654804271,393.2298293279018
relu,auto,21,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,constant,15,auto,7,37,nnClassifier,7,6,adam,distance,0.7935943060498221,393.2299294169061
relu,auto,21,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35,constant,61,auto,11,24,nnClassifier,7,7,adam,distance,0.7935943060498221,393.23002956598066
relu,auto,27,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,37,constant,68,auto,6,37,nnClassifier,8,8,adam,distance,0.7953736654804271,393.23013049480505
relu,auto,25,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,45,auto,3,35,nnClassifier,10,5,adam,distance,0.7935943060498221,393.2302306338679
relu,auto,20,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,constant,60,auto,5,30,nnClassifier,8,8,adam,distance,0.7935943060498221,393.2303307328839
relu,auto,21,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,constant,15,auto,6,39,nnClassifier,9,3,adam,distance,0.7953736654804271,393.23043119185604
relu,auto,27,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,constant,85,auto,3,20,nnClassifier,6,6,adam,distance,0.7953736654804271,393.23053141194396
relu,auto,21,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,constant,89,auto,2,40,nnClassifier,10,8,adam,distance,0.7935943060498221,393.23063216079026
relu,auto,20,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,constant,89,auto,3,39,nnClassifier,8,7,adam,distance,0.7935943060498221,393.2307430198416
relu,auto,27,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,constant,37,auto,4,24,nnClassifier,9,9,adam,distance,0.7953736654804271,500.6558244628832
relu,auto,22,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29,constant,40,auto,5,28,nnClassifier,8,6,adam,distance,0.7953736654804271,500.6559446118772
relu,auto,23,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,37,constant,23,auto,4,18,nnClassifier,9,8,adam,distance,0.7935943060498221,500.6560480608605
relu,auto,29,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,constant,30,auto,3,35,nnClassifier,9,6,adam,distance,0.7935943060498221,500.656150479801
relu,auto,23,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,38,constant,20,auto,9,38,nnClassifier,10,6,adam,distance,0.7935943060498221,500.65625315881334
relu,auto,16,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,38,constant,32,auto,10,25,nnClassifier,5,9,adam,distance,0.7935943060498221,500.65636441786774
relu,auto,25,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,constant,38,auto,4,19,nnClassifier,10,6,adam,distance,0.7935943060498221,500.6564673969988
relu,auto,26,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,constant,51,auto,2,38,nnClassifier,6,4,adam,distance,0.7953736654804271,500.6565694459714
relu,auto,24,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,constant,43,auto,11,29,nnClassifier,8,5,adam,distance,0.7935943060498221,500.65667213499546
relu,auto,26,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,constant,62,auto,7,29,nnClassifier,10,6,adam,distance,0.7935943060498221,500.6567832939327
