activation,algorithm,batchSize,criterion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,model,nLayers,n_neighbors,optimizer,weights,loss
tanh,auto,31,entropy,0,1,0,1,1,0,1,1,34,adaptive,100,auto,13,10,randomForestClassifier,8,9,adam,distance,0.6886446886446886
tanh,brute,26,entropy,1,1,1,1,1,0,0,0,6,adaptive,5,log2,19,25,nnClassifier,6,8,sgd,uniform,0.5299145299145299
tanh,kd_tree,15,gini,0,0,1,0,0,0,0,1,16,invscaling,61,sqrt,13,28,kneighborsClassifier,1,1,sgd,distance,0.5592185592185592
tanh,brute,29,gini,0,0,0,0,1,0,0,0,18,invscaling,75,auto,5,12,nnClassifier,9,8,sgd,distance,0.38217338217338215
tanh,brute,16,gini,0,0,0,0,1,0,0,1,20,invscaling,26,auto,2,22,nnClassifier,10,2,adam,distance,0.4456654456654457
relu,brute,29,entropy,1,1,0,1,1,0,0,1,20,invscaling,31,sqrt,18,27,kneighborsClassifier,1,6,sgd,distance,0.6666666666666666
tanh,ball_tree,21,entropy,0,1,0,1,0,1,0,0,2,invscaling,93,auto,3,15,kneighborsClassifier,6,2,adam,distance,0.6019536019536019
tanh,brute,16,entropy,1,0,0,1,0,1,1,1,33,adaptive,94,auto,18,39,kneighborsClassifier,9,4,adam,distance,0.518925518925519
tanh,kd_tree,9,entropy,1,1,1,0,1,0,0,1,38,constant,38,auto,13,10,nnClassifier,2,6,sgd,uniform,0.5311355311355311
relu,ball_tree,24,gini,0,0,1,0,0,0,1,0,13,constant,21,auto,18,20,randomForestClassifier,6,9,adam,distance,0.6471306471306472
relu,kd_tree,9,gini,0,0,1,1,0,0,0,0,24,adaptive,66,sqrt,9,9,kneighborsClassifier,6,8,lbfgs,distance,0.5860805860805861
relu,kd_tree,30,gini,1,0,1,1,1,1,1,1,4,constant,79,log2,7,33,nnClassifier,7,3,adam,distance,0.4822954822954823
tanh,kd_tree,24,gini,1,1,0,0,1,1,0,0,15,adaptive,33,auto,19,4,nnClassifier,3,5,sgd,uniform,0.49694749694749696
identity,auto,8,gini,1,0,0,1,0,1,0,0,23,invscaling,20,log2,19,8,kneighborsClassifier,1,6,sgd,uniform,0.4932844932844933
logistic,auto,20,gini,1,0,0,0,0,1,0,0,34,constant,75,log2,14,2,nnClassifier,5,5,sgd,uniform,0.33821733821733824
tanh,kd_tree,21,entropy,1,1,0,1,1,0,1,0,25,invscaling,82,log2,20,28,nnClassifier,3,4,lbfgs,distance,0.5152625152625152
identity,ball_tree,8,entropy,1,0,1,0,0,0,1,1,9,invscaling,64,log2,19,34,randomForestClassifier,8,7,sgd,distance,0.6361416361416361
relu,auto,32,entropy,1,1,1,1,1,1,1,1,28,invscaling,49,sqrt,2,39,randomForestClassifier,4,3,adam,uniform,0.811965811965812
relu,ball_tree,29,gini,0,0,0,0,1,1,1,0,6,constant,25,log2,17,40,kneighborsClassifier,2,9,sgd,distance,0.5238095238095238
logistic,auto,14,entropy,0,0,0,0,1,1,0,1,35,adaptive,52,auto,2,17,kneighborsClassifier,4,5,lbfgs,distance,0.4810744810744811
relu,kd_tree,18,gini,0,1,0,1,1,0,0,1,30,invscaling,5,log2,17,39,kneighborsClassifier,5,7,adam,uniform,0.645909645909646
identity,auto,23,entropy,0,0,1,0,0,1,1,1,6,invscaling,67,log2,13,13,kneighborsClassifier,2,8,sgd,uniform,0.6385836385836385
identity,ball_tree,15,entropy,0,0,1,0,1,0,0,0,31,adaptive,36,log2,5,2,randomForestClassifier,9,6,sgd,distance,0.6263736263736264
relu,ball_tree,30,gini,0,1,1,1,1,0,1,1,19,adaptive,17,auto,11,25,nnClassifier,7,4,sgd,uniform,0.5311355311355311
tanh,brute,12,entropy,0,0,0,0,0,1,1,0,15,invscaling,6,auto,2,15,kneighborsClassifier,3,1,sgd,uniform,0.5177045177045178
logistic,ball_tree,21,entropy,0,0,0,0,0,0,0,1,8,adaptive,71,log2,18,24,randomForestClassifier,3,5,sgd,uniform,0.518925518925519
identity,brute,12,entropy,1,0,0,1,0,1,1,1,30,invscaling,91,log2,19,3,randomForestClassifier,3,4,sgd,distance,0.525030525030525
logistic,kd_tree,16,entropy,1,1,0,0,1,1,1,1,15,adaptive,27,auto,15,10,randomForestClassifier,2,7,sgd,distance,0.6923076923076923
tanh,kd_tree,9,gini,0,1,0,0,1,0,0,1,32,constant,75,auto,3,29,kneighborsClassifier,9,10,lbfgs,uniform,0.6556776556776557
relu,ball_tree,24,gini,0,1,0,1,1,0,0,1,9,invscaling,76,sqrt,6,3,nnClassifier,4,3,sgd,distance,0.43833943833943834
identity,brute,32,entropy,1,0,0,0,1,1,0,1,5,adaptive,89,log2,16,4,randomForestClassifier,5,5,sgd,uniform,0.5091575091575091
identity,kd_tree,22,gini,1,0,0,0,0,0,1,0,18,adaptive,56,log2,5,9,randomForestClassifier,3,3,sgd,distance,0.5091575091575091
relu,kd_tree,8,entropy,1,1,0,1,1,1,0,1,4,adaptive,27,sqrt,7,24,nnClassifier,9,7,sgd,distance,0.5067155067155067
relu,kd_tree,27,gini,1,0,1,1,0,0,1,0,15,constant,75,sqrt,14,2,nnClassifier,1,10,sgd,distance,0.5177045177045178
logistic,brute,28,entropy,1,0,1,1,0,1,1,0,26,invscaling,83,sqrt,20,10,randomForestClassifier,3,7,lbfgs,distance,0.6410256410256411
tanh,ball_tree,31,entropy,1,1,0,1,1,0,1,0,39,constant,96,auto,5,5,randomForestClassifier,9,3,adam,distance,0.6776556776556777
relu,ball_tree,32,entropy,1,1,1,1,0,1,1,0,13,constant,49,auto,15,10,randomForestClassifier,4,4,adam,distance,0.8229548229548229
relu,ball_tree,19,gini,0,1,1,1,0,0,1,1,13,constant,28,sqrt,9,23,kneighborsClassifier,10,9,lbfgs,uniform,0.8083028083028083
tanh,kd_tree,8,gini,1,0,1,0,0,0,0,1,3,invscaling,99,auto,7,25,kneighborsClassifier,9,4,adam,distance,0.5677655677655677
identity,kd_tree,29,entropy,0,1,0,1,0,1,1,1,10,adaptive,14,log2,3,21,randomForestClassifier,1,7,sgd,distance,0.6825396825396826
identity,auto,24,entropy,0,0,1,1,1,1,1,0,24,invscaling,48,auto,17,20,nnClassifier,1,4,sgd,distance,0.2454212454212454
relu,ball_tree,11,gini,0,1,0,0,0,1,0,1,25,adaptive,10,sqrt,18,34,randomForestClassifier,10,9,sgd,distance,0.6800976800976801
relu,ball_tree,9,gini,1,1,0,1,1,0,0,0,27,adaptive,46,log2,17,27,kneighborsClassifier,2,2,adam,uniform,0.6043956043956044
relu,brute,22,gini,0,0,1,0,0,1,0,0,17,constant,34,log2,7,17,randomForestClassifier,10,2,sgd,uniform,0.6312576312576312
relu,kd_tree,14,gini,1,0,0,0,1,1,0,0,7,constant,44,sqrt,20,3,kneighborsClassifier,10,9,sgd,distance,0.5091575091575091
identity,brute,17,gini,1,0,1,1,1,1,0,1,39,constant,46,log2,10,22,nnClassifier,8,2,sgd,distance,0.5164835164835165
identity,auto,22,entropy,0,0,0,1,1,0,1,0,23,constant,5,log2,20,35,randomForestClassifier,1,5,adam,distance,0.4993894993894994
logistic,kd_tree,31,gini,1,0,0,1,1,0,1,0,16,adaptive,67,log2,18,37,nnClassifier,7,9,sgd,uniform,0.43833943833943834
logistic,ball_tree,15,entropy,0,1,1,1,0,1,0,1,25,constant,4,log2,14,9,randomForestClassifier,2,1,sgd,uniform,0.8021978021978022
tanh,kd_tree,14,gini,1,0,0,1,1,1,0,0,21,adaptive,31,auto,4,33,kneighborsClassifier,6,2,adam,distance,0.47741147741147744
relu,auto,21,gini,1,0,0,0,1,1,1,1,22,invscaling,13,log2,19,5,nnClassifier,9,8,adam,uniform,0.4981684981684982
