activation,algorithm,batchSize,criterion,feature_0,feature_1,feature_2,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,model,nLayers,n_neighbors,optimizer,weights,loss
relu,kd_tree,12,gini,0,1,1,6,constant,69,auto,12,16,randomForestClassifier,6,4,adam,distance,0.9684106614017769
tanh,auto,27,gini,0,0,1,2,invscaling,63,auto,20,19,kneighborsClassifier,8,10,lbfgs,distance,0.9624876604146101
identity,kd_tree,17,gini,1,1,1,24,constant,100,auto,3,37,kneighborsClassifier,4,4,lbfgs,uniform,0.9693978282329714
logistic,brute,32,entropy,0,0,1,15,invscaling,22,auto,11,7,kneighborsClassifier,3,9,sgd,uniform,0.9703849950641659
tanh,ball_tree,31,gini,1,1,1,15,constant,41,auto,5,12,randomForestClassifier,1,1,adam,uniform,0.9664363277393879
identity,ball_tree,21,gini,0,0,0,31,invscaling,70,sqrt,9,4,nnClassifier,3,2,lbfgs,uniform,0
tanh,auto,30,gini,1,1,0,25,constant,4,log2,4,35,nnClassifier,5,9,lbfgs,uniform,0.9605133267522211
tanh,brute,23,gini,0,1,1,16,invscaling,82,log2,16,11,randomForestClassifier,6,2,lbfgs,distance,0.9684106614017769
logistic,ball_tree,10,entropy,1,1,1,21,constant,72,auto,12,15,randomForestClassifier,10,1,lbfgs,distance,0.9703849950641659
logistic,kd_tree,25,gini,0,0,0,19,adaptive,32,auto,16,24,kneighborsClassifier,4,10,adam,uniform,0
logistic,auto,8,gini,1,0,0,25,constant,54,log2,18,36,randomForestClassifier,9,8,adam,uniform,0.9693978282329714
relu,brute,27,entropy,1,0,0,30,constant,57,log2,20,32,randomForestClassifier,3,2,lbfgs,uniform,0.9693978282329714
relu,kd_tree,26,entropy,1,0,1,31,adaptive,5,sqrt,2,22,kneighborsClassifier,10,7,adam,uniform,0.9693978282329714
identity,brute,24,gini,1,0,0,33,constant,6,log2,19,21,kneighborsClassifier,10,7,adam,distance,0.9693978282329714
identity,auto,19,gini,0,0,1,18,adaptive,11,log2,16,38,kneighborsClassifier,9,10,sgd,uniform,0.9693978282329714
relu,ball_tree,12,gini,0,1,0,21,invscaling,19,log2,5,36,randomForestClassifier,8,8,sgd,distance,0.9693978282329714
logistic,ball_tree,11,entropy,1,1,0,34,adaptive,60,log2,3,37,nnClassifier,3,3,sgd,uniform,0.9605133267522211
tanh,brute,19,gini,0,0,0,29,adaptive,32,auto,8,30,nnClassifier,8,4,lbfgs,distance,0
relu,brute,17,gini,1,1,0,2,constant,78,log2,3,5,kneighborsClassifier,6,4,sgd,distance,0.9644619940769991
tanh,kd_tree,32,gini,1,0,0,14,adaptive,34,log2,16,25,nnClassifier,5,4,sgd,uniform,0.9605133267522211
identity,brute,27,gini,0,1,0,15,constant,92,sqrt,5,35,kneighborsClassifier,4,9,lbfgs,distance,0.9684106614017769
logistic,ball_tree,31,gini,1,0,1,28,invscaling,96,log2,4,39,nnClassifier,9,4,lbfgs,distance,0.9368213228035538
relu,ball_tree,24,entropy,0,0,1,17,invscaling,26,sqrt,2,15,nnClassifier,3,10,adam,distance,0.9378084896347483
logistic,auto,14,entropy,0,1,1,29,constant,22,log2,9,37,kneighborsClassifier,5,4,adam,uniform,0.9693978282329714
relu,brute,12,entropy,0,0,1,16,invscaling,81,log2,15,3,nnClassifier,3,9,sgd,distance,0.9605133267522211
tanh,brute,32,gini,1,0,0,26,constant,8,auto,9,22,kneighborsClassifier,4,9,sgd,distance,0.9693978282329714
logistic,brute,27,gini,1,1,0,6,adaptive,26,auto,20,3,randomForestClassifier,6,2,lbfgs,uniform,0.9693978282329714
identity,brute,31,gini,0,1,0,23,invscaling,12,log2,15,24,randomForestClassifier,2,5,adam,uniform,0.9693978282329714
identity,ball_tree,15,gini,0,0,1,39,constant,98,sqrt,11,21,randomForestClassifier,9,10,adam,uniform,0.9674234945705824
relu,brute,31,gini,1,1,0,34,invscaling,35,auto,17,6,kneighborsClassifier,6,3,sgd,distance,0.9605133267522211
relu,auto,10,gini,0,1,1,27,adaptive,95,auto,20,18,kneighborsClassifier,2,5,sgd,distance,0.9605133267522211
tanh,kd_tree,16,gini,1,1,1,23,constant,61,sqrt,20,17,kneighborsClassifier,4,4,adam,distance,0.9644619940769991
logistic,ball_tree,30,gini,1,0,0,22,invscaling,97,sqrt,17,25,kneighborsClassifier,6,5,adam,distance,0.9693978282329714
identity,kd_tree,24,gini,0,0,1,9,adaptive,51,sqrt,10,5,kneighborsClassifier,4,3,adam,uniform,0.9654491609081934
relu,auto,25,entropy,0,0,0,24,adaptive,21,sqrt,9,34,randomForestClassifier,2,7,adam,distance,0
tanh,auto,16,gini,1,1,1,16,adaptive,4,auto,11,18,kneighborsClassifier,1,6,adam,uniform,0.9693978282329714
logistic,kd_tree,19,entropy,1,1,0,7,adaptive,54,sqrt,16,16,kneighborsClassifier,3,2,adam,distance,0.9368213228035538
logistic,brute,30,gini,0,1,0,35,adaptive,58,log2,5,12,nnClassifier,6,2,adam,uniform,0.9605133267522211
identity,brute,27,gini,1,1,0,40,invscaling,65,auto,19,6,kneighborsClassifier,8,8,adam,uniform,0.9693978282329714
relu,auto,31,entropy,1,1,1,10,constant,73,auto,9,24,nnClassifier,1,2,adam,distance,0.9397828232971372
relu,auto,25,entropy,1,0,0,33,invscaling,37,sqrt,7,25,randomForestClassifier,5,1,adam,uniform,0.9693978282329714
identity,auto,20,entropy,1,0,0,19,constant,12,log2,10,4,nnClassifier,9,10,lbfgs,distance,0.9605133267522211
logistic,brute,11,gini,1,0,1,12,adaptive,57,log2,3,29,nnClassifier,4,7,lbfgs,distance,0.9348469891411648
identity,ball_tree,18,gini,1,0,0,27,constant,43,log2,20,35,nnClassifier,8,7,sgd,uniform,0.9605133267522211
relu,kd_tree,18,entropy,0,0,0,39,constant,44,log2,3,14,nnClassifier,4,9,lbfgs,distance,0
tanh,auto,32,entropy,0,1,0,2,constant,8,auto,4,13,kneighborsClassifier,2,3,adam,distance,0.9684106614017769
logistic,brute,29,gini,1,0,1,29,adaptive,14,auto,14,22,randomForestClassifier,4,1,lbfgs,uniform,0.9644619940769991
relu,brute,20,entropy,0,1,1,31,constant,73,log2,15,38,randomForestClassifier,10,4,sgd,uniform,0.9684106614017769
identity,ball_tree,23,gini,0,1,1,34,adaptive,41,auto,5,2,randomForestClassifier,2,4,sgd,uniform,0.9654491609081934
tanh,brute,14,entropy,0,0,1,32,adaptive,27,auto,10,10,kneighborsClassifier,1,2,lbfgs,uniform,0.9624876604146101
tanh,ball_tree,26,gini,1,0,1,35,adaptive,29,log2,2,29,nnClassifier,3,6,adam,uniform,0.9378084896347483
tanh,ball_tree,19,entropy,1,1,1,6,constant,23,log2,10,31,randomForestClassifier,7,9,sgd,distance,0.9703849950641659
logistic,ball_tree,30,entropy,0,1,0,10,constant,34,log2,12,23,kneighborsClassifier,4,7,lbfgs,distance,0.9684106614017769
relu,brute,30,gini,1,0,0,36,constant,8,log2,10,9,nnClassifier,7,8,lbfgs,distance,0.9605133267522211
identity,kd_tree,14,entropy,0,1,1,31,invscaling,64,auto,13,38,kneighborsClassifier,9,9,adam,uniform,0.9693978282329714
identity,brute,28,gini,1,0,1,30,adaptive,65,auto,8,33,nnClassifier,6,2,adam,uniform,0.9397828232971372
tanh,ball_tree,11,entropy,0,0,0,26,constant,43,log2,7,33,kneighborsClassifier,8,10,adam,uniform,0
relu,auto,15,gini,0,0,0,36,invscaling,62,auto,19,17,kneighborsClassifier,6,4,adam,distance,0
relu,ball_tree,24,gini,1,1,1,8,adaptive,9,log2,4,16,kneighborsClassifier,9,5,lbfgs,uniform,0.9693978282329714
relu,kd_tree,28,entropy,0,0,1,21,invscaling,26,auto,11,13,randomForestClassifier,1,4,adam,distance,0.9674234945705824
identity,brute,31,gini,0,0,0,13,constant,69,sqrt,14,8,randomForestClassifier,10,3,sgd,distance,0
relu,brute,10,entropy,0,0,1,16,invscaling,16,log2,8,5,kneighborsClassifier,4,6,lbfgs,uniform,0.9703849950641659
relu,kd_tree,19,gini,0,1,1,10,invscaling,8,auto,2,21,nnClassifier,8,5,sgd,uniform,0.9605133267522211
logistic,ball_tree,24,entropy,1,1,0,38,constant,80,log2,18,2,nnClassifier,8,4,adam,uniform,0.9605133267522211
identity,ball_tree,12,gini,0,1,0,17,constant,89,log2,2,37,kneighborsClassifier,10,5,lbfgs,uniform,0.9693978282329714
tanh,auto,28,gini,0,0,1,26,adaptive,60,sqrt,7,7,randomForestClassifier,5,8,adam,distance,0.9674234945705824
logistic,ball_tree,17,entropy,1,0,1,14,constant,40,sqrt,11,5,kneighborsClassifier,2,1,sgd,uniform,0.9605133267522211
logistic,ball_tree,30,entropy,0,0,0,7,constant,82,auto,12,4,nnClassifier,8,4,sgd,distance,0
relu,brute,13,gini,1,0,0,31,constant,56,log2,4,19,kneighborsClassifier,1,1,lbfgs,distance,0.9180651530108588
logistic,ball_tree,30,gini,0,0,0,8,constant,13,auto,10,13,nnClassifier,8,6,adam,distance,0
relu,kd_tree,11,gini,1,1,0,40,invscaling,41,auto,10,6,kneighborsClassifier,10,1,lbfgs,distance,0.9338598223099703
tanh,ball_tree,13,entropy,0,1,1,36,constant,24,sqrt,8,14,nnClassifier,8,8,sgd,distance,0.9378084896347483
identity,auto,32,entropy,0,1,1,27,adaptive,89,sqrt,11,11,kneighborsClassifier,5,6,sgd,uniform,0.9693978282329714
relu,ball_tree,29,entropy,1,0,1,22,constant,28,sqrt,5,33,randomForestClassifier,9,10,adam,distance,0.9684106614017769
tanh,ball_tree,11,entropy,1,1,1,14,constant,48,log2,12,39,kneighborsClassifier,10,7,sgd,distance,0.9693978282329714
tanh,ball_tree,27,gini,1,0,1,36,invscaling,50,auto,12,24,kneighborsClassifier,1,4,sgd,distance,0.9664363277393879
tanh,kd_tree,25,gini,1,1,0,17,invscaling,8,log2,17,33,kneighborsClassifier,8,9,lbfgs,distance,0.9703849950641659
tanh,kd_tree,17,gini,0,1,0,3,adaptive,21,sqrt,12,5,nnClassifier,4,7,sgd,distance,0.9605133267522211
relu,kd_tree,14,gini,1,1,1,16,invscaling,31,log2,16,3,randomForestClassifier,10,9,adam,distance,0.9693978282329714
relu,ball_tree,11,entropy,1,0,1,13,adaptive,79,auto,19,6,nnClassifier,3,9,sgd,uniform,0.9387956564659428
relu,kd_tree,10,gini,1,1,1,10,constant,17,log2,20,16,randomForestClassifier,3,7,lbfgs,distance,0.9693978282329714
