activation,algorithm,batchSize,criterion,feature_0,feature_1,feature_10,feature_11,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,model,nLayers,n_neighbors,optimizer,weights,loss,time
tanh,ball_tree,16,mse,1,1,1,0,1,0,1,1,0,1,1,0,31,invscaling,62,sqrt,2,21,nnRegressor,3,6,adam,distance,0.5707328549037651,132.5574228549376
tanh,auto,22,mse,1,1,1,1,1,0,1,1,0,0,1,1,6,adaptive,12,sqrt,8,8,nnRegressor,1,8,lbfgs,distance,0.9711042715386422,132.55746292392723
relu,auto,18,mse,1,1,1,1,1,1,1,1,1,1,1,1,21,constant,72,auto,6,14,nnRegressor,5,6,adam,distance,-1.213779498820955e-05,378.95728613901883
relu,auto,19,mse,1,1,1,1,1,1,1,1,1,1,1,1,28,constant,20,auto,3,22,nnRegressor,1,4,adam,distance,0.9986708557949218,378.9573516480159
relu,auto,21,mse,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,59,auto,6,21,nnRegressor,4,6,adam,distance,0.9991978328337882,378.9573962970171
relu,auto,20,mse,1,1,1,1,1,1,1,1,1,1,1,1,28,constant,69,auto,4,22,nnRegressor,1,8,adam,distance,0.9999999999880056,378.95743837580085
relu,auto,23,mse,1,1,1,1,1,1,1,1,1,1,1,1,21,constant,85,auto,4,25,nnRegressor,2,7,adam,distance,0.9946909389318747,378.9574798448011
relu,auto,18,mse,1,1,1,1,1,1,1,1,1,1,1,1,38,constant,68,auto,9,21,nnRegressor,2,1,adam,distance,0.9996173515624542,378.9575224749278
relu,auto,20,mse,1,1,1,1,1,1,1,1,1,1,1,1,10,constant,42,auto,3,22,nnRegressor,1,5,adam,distance,0.990469207356889,378.9575640738476
relu,auto,18,mse,1,1,1,1,1,1,1,1,1,1,1,1,28,constant,60,auto,3,22,nnRegressor,3,6,adam,distance,0.9999999703168491,378.9576054329518
relu,auto,14,mse,1,1,1,1,1,1,1,1,1,1,1,1,14,constant,70,auto,2,15,nnRegressor,1,5,adam,distance,0.99999999963408,378.9576473319903
relu,auto,18,mse,1,1,1,1,1,1,1,1,1,1,1,1,30,constant,70,auto,2,16,nnRegressor,1,7,adam,distance,0.9999999999895861,378.9576888419688
relu,auto,20,mse,1,1,1,1,1,1,1,1,1,1,1,1,30,constant,67,auto,3,23,nnRegressor,2,8,adam,distance,0.9943867956942414,378.95773073099554
relu,auto,19,mse,1,1,1,1,1,1,1,1,1,1,1,1,22,constant,23,auto,2,17,nnRegressor,1,4,adam,distance,0.9994279795862243,378.95777239999734
relu,auto,22,mse,1,1,1,1,1,1,1,1,1,1,1,1,27,constant,91,auto,3,12,nnRegressor,6,5,adam,distance,0.9993773520866254,378.95781351882033
relu,auto,17,mse,1,1,1,1,1,1,1,1,1,1,1,1,13,constant,11,auto,2,16,nnRegressor,1,6,adam,distance,0.9999998610231238,378.9578637778759
relu,auto,15,mse,1,1,1,1,1,1,1,1,1,1,1,1,28,constant,63,auto,2,28,nnRegressor,1,8,adam,distance,0.9999999999364273,378.95790556794964
relu,auto,18,mse,1,1,1,1,1,1,1,1,1,1,1,1,29,constant,56,auto,10,16,nnRegressor,1,6,adam,distance,0.9974726939939575,378.95794732682407
relu,auto,16,mse,1,1,1,1,1,1,1,1,1,1,1,1,22,constant,64,auto,2,12,nnRegressor,2,8,adam,distance,0.9999568581430471,378.95798891596496
relu,auto,18,mse,1,1,1,1,1,1,1,1,1,1,1,1,30,constant,65,auto,12,20,nnRegressor,2,8,adam,distance,0.7518702627541813,378.95803023595363
relu,auto,19,mse,1,1,1,1,1,1,1,1,1,1,1,1,27,constant,66,auto,2,18,nnRegressor,3,3,adam,distance,0.998876833227421,378.9580716849305
relu,auto,18,mse,1,1,1,1,1,1,1,1,1,1,1,1,10,constant,16,auto,4,12,nnRegressor,2,4,adam,distance,0.9991047426961533,378.9581127939746
relu,auto,19,mse,1,1,1,1,1,1,1,1,1,1,1,1,25,constant,70,auto,2,12,nnRegressor,7,5,adam,distance,0.9997054909004468,601.3331801078748
relu,auto,16,mse,1,1,1,1,1,1,1,1,1,1,1,1,32,constant,24,auto,3,18,nnRegressor,2,4,adam,distance,0.9833553053783557,601.3332460068632
relu,auto,21,mse,1,1,1,1,1,1,1,1,1,1,1,1,21,constant,63,auto,7,21,nnRegressor,1,6,adam,distance,0.9990141616122649,601.3332905659918
relu,auto,21,mse,1,1,1,1,1,1,1,1,1,1,1,1,31,constant,70,auto,6,23,nnRegressor,5,6,adam,distance,0.9926697533485886,601.3333327649161
relu,auto,20,mse,1,1,1,1,1,1,1,1,1,1,1,1,25,constant,81,auto,4,21,nnRegressor,3,6,adam,distance,0.9987264527258211,601.3333762048278
relu,auto,22,mse,1,1,1,1,1,1,1,1,1,1,1,1,34,constant,68,auto,9,17,nnRegressor,6,1,adam,distance,0.9986581897494813,601.333418513881
relu,auto,22,mse,1,1,1,1,1,1,1,1,1,1,1,1,14,constant,46,auto,2,19,nnRegressor,3,3,adam,distance,0.9926697533485886,601.3334608029108
relu,auto,19,mse,1,1,1,1,1,1,1,1,1,1,1,1,29,constant,64,auto,3,18,nnRegressor,3,5,adam,distance,0.9960941843609038,601.3335028518923
relu,auto,10,mse,1,1,1,1,1,1,1,1,1,1,1,1,18,constant,68,auto,3,14,nnRegressor,1,9,adam,distance,0.9934418809538845,601.33354551089
relu,auto,19,mse,1,1,1,1,1,1,1,1,1,1,1,1,27,constant,73,auto,2,17,nnRegressor,2,4,adam,distance,0.9935241803816064,601.3335871398449
relu,auto,18,mse,1,1,1,1,1,1,1,1,1,1,1,1,28,constant,70,auto,3,19,nnRegressor,1,4,adam,distance,0.9983598672497758,601.3336298298091
relu,auto,19,mse,1,1,1,1,1,1,1,1,1,1,1,1,23,constant,27,auto,3,13,nnRegressor,1,7,adam,distance,0.9833553053783557,601.3336716988124
relu,auto,23,mse,1,1,1,1,1,1,1,1,1,1,1,1,30,constant,87,auto,2,8,nnRegressor,6,8,adam,distance,0.9796421887589392,601.3337145280093
relu,auto,21,mse,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,15,auto,6,12,nnRegressor,3,5,adam,distance,0.9888248610059506,601.3337568768766
relu,auto,13,mse,1,1,1,1,1,1,1,1,1,1,1,1,29,constant,67,auto,6,24,nnRegressor,3,4,adam,distance,0.9932075897781684,601.3337987558916
relu,auto,21,mse,1,1,1,1,1,1,1,1,1,1,1,1,29,constant,60,auto,13,13,nnRegressor,1,3,adam,distance,0.9935241803816064,601.3338523849379
relu,auto,19,mse,1,1,1,1,1,1,1,1,1,1,1,1,26,constant,68,auto,3,12,nnRegressor,1,5,adam,distance,0.998759620612864,601.3338940839749
relu,auto,20,mse,1,1,1,1,1,1,1,1,1,1,1,1,27,constant,69,auto,8,16,nnRegressor,2,4,adam,distance,0.9986581897494813,601.3339353639167
relu,auto,18,mse,1,1,1,1,1,1,1,1,1,1,1,1,30,constant,70,auto,3,14,nnRegressor,2,7,adam,distance,0.9985392386290446,601.3339908330236
relu,auto,22,mse,1,1,1,1,1,1,1,1,1,1,1,1,14,constant,20,auto,7,15,nnRegressor,2,8,adam,distance,0.9986581897494813,601.3340322019067
relu,auto,20,mse,1,1,1,1,1,1,1,1,1,1,1,1,21,constant,71,auto,2,15,nnRegressor,3,5,adam,distance,0.9995917407100103,847.1783913190011
relu,auto,20,mse,1,1,1,1,1,1,1,1,1,1,1,1,33,constant,28,auto,3,14,nnRegressor,3,4,adam,distance,0.998759620612864,847.1784562568646
relu,auto,23,mse,1,1,1,1,1,1,1,1,1,1,1,1,21,constant,67,auto,9,19,nnRegressor,3,8,adam,distance,0.9923259476016767,847.1785006069113
relu,auto,25,mse,1,1,1,1,1,1,1,1,1,1,1,1,30,constant,72,auto,8,21,nnRegressor,3,6,adam,distance,0.9931022726146028,847.1785431560129
relu,auto,18,mse,1,1,1,1,1,1,1,1,1,1,1,1,28,constant,77,auto,3,17,nnRegressor,3,4,adam,distance,0.999645799202835,847.1785860050004
relu,auto,18,mse,1,1,1,1,1,1,1,1,1,1,1,1,34,constant,67,auto,13,16,nnRegressor,2,4,adam,distance,0.9796421887589392,847.1786331739277
relu,auto,22,mse,1,1,1,1,1,1,1,1,1,1,1,1,18,constant,50,auto,2,15,nnRegressor,4,2,adam,distance,0.9995876547549312,847.1786763428245
relu,auto,21,mse,1,1,1,1,1,1,1,1,1,1,1,1,32,constant,60,auto,3,18,nnRegressor,1,8,adam,distance,0.9985392386290446,847.1787185720168
relu,auto,14,mse,1,1,1,1,1,1,1,1,1,1,1,1,14,constant,68,auto,5,17,nnRegressor,2,5,adam,distance,0.9994541358753445,847.1787607218139
relu,auto,21,mse,1,1,1,1,1,1,1,1,1,1,1,1,27,constant,69,auto,4,13,nnRegressor,3,5,adam,distance,0.9989357585881586,847.1788023409899
relu,auto,21,mse,1,1,1,1,1,1,1,1,1,1,1,1,28,constant,67,auto,3,15,nnRegressor,2,6,adam,distance,0.9935241803816064,847.1788615498226
relu,auto,18,mse,1,1,1,1,1,1,1,1,1,1,1,1,25,constant,31,auto,4,17,nnRegressor,3,5,adam,distance,0.9833553053783557,847.1789036488626
relu,auto,19,mse,1,1,1,1,1,1,1,1,1,1,1,1,29,constant,83,auto,3,11,nnRegressor,6,10,adam,distance,0.9872577295539261,847.178945147898
relu,auto,18,mse,1,1,1,1,1,1,1,1,1,1,1,1,13,constant,19,auto,5,16,nnRegressor,2,3,adam,distance,0.998632619226835,847.1789872068912
relu,auto,16,mse,1,1,1,1,1,1,1,1,1,1,1,1,29,constant,68,auto,3,20,nnRegressor,3,2,adam,distance,0.998795125811689,847.1790290859062
relu,auto,19,mse,1,1,1,1,1,1,1,1,1,1,1,1,30,constant,64,auto,11,15,nnRegressor,5,5,adam,distance,0.9923259476016767,847.1790713148657
relu,auto,15,mse,1,1,1,1,1,1,1,1,1,1,1,1,22,constant,68,auto,7,8,nnRegressor,5,6,adam,distance,0.9833553053783557,847.1791133349761
relu,auto,21,mse,1,1,1,1,1,1,1,1,1,1,1,1,29,constant,69,auto,8,16,nnRegressor,2,8,adam,distance,0.9983598672497758,847.179154783953
relu,auto,17,mse,1,1,1,1,1,1,1,1,1,1,1,1,32,constant,69,auto,2,15,nnRegressor,1,5,adam,distance,0.9986581897494813,847.1791964028962
relu,auto,22,mse,1,1,1,1,1,1,1,1,1,1,1,1,18,constant,24,auto,5,16,nnRegressor,2,8,adam,distance,0.9995414883398401,847.1792378718965
relu,auto,18,mse,1,1,1,1,1,1,1,1,1,1,1,1,25,constant,72,auto,6,16,nnRegressor,1,6,adam,distance,0.999645799202835,1083.8079731860198
relu,auto,22,mse,1,1,1,1,1,1,1,1,1,1,1,1,31,constant,32,auto,3,12,nnRegressor,3,5,adam,distance,0.999645799202835,1083.808044303907
relu,auto,26,mse,1,1,1,1,1,1,1,1,1,1,1,1,25,constant,63,auto,7,21,nnRegressor,5,4,adam,distance,0.9986438131882878,1083.8080897929613
relu,auto,21,mse,1,1,1,1,1,1,1,1,1,1,1,1,30,constant,71,auto,4,21,nnRegressor,1,6,adam,distance,0.9897247817026762,1083.8081325120293
relu,auto,22,mse,1,1,1,1,1,1,1,1,1,1,1,1,26,constant,73,auto,4,14,nnRegressor,2,7,adam,distance,0.9960941843609038,1083.808175441809
relu,auto,19,mse,1,1,1,1,1,1,1,1,1,1,1,1,31,constant,70,auto,9,20,nnRegressor,1,6,adam,distance,0.9986581897494813,1083.8082186209504
relu,auto,20,mse,1,1,1,1,1,1,1,1,1,1,1,1,22,constant,54,auto,3,12,nnRegressor,1,5,adam,distance,0.9992853682174521,1083.8082613400184
relu,auto,17,mse,1,1,1,1,1,1,1,1,1,1,1,1,31,constant,57,auto,3,16,nnRegressor,1,4,adam,distance,0.9923259476016767,1083.8083043189254
relu,auto,17,mse,1,1,1,1,1,1,1,1,1,1,1,1,16,constant,72,auto,3,16,nnRegressor,2,3,adam,distance,0.9996900495299413,1083.80834726803
relu,auto,19,mse,1,1,1,1,1,1,1,1,1,1,1,1,29,constant,71,auto,3,12,nnRegressor,1,6,adam,distance,0.998632619226835,1083.8083902068902
relu,auto,23,mse,1,1,1,1,1,1,1,1,1,1,1,1,28,constant,68,auto,3,12,nnRegressor,2,6,adam,distance,0.9988520596463899,1083.8084322658833
relu,auto,20,mse,1,1,1,1,1,1,1,1,1,1,1,1,25,constant,35,auto,2,21,nnRegressor,2,7,adam,distance,0.9960941843609038,1083.8084740459453
relu,auto,23,mse,1,1,1,1,1,1,1,1,1,1,1,1,28,constant,82,auto,3,7,nnRegressor,2,10,adam,distance,0.9995493720519176,1083.8085161049385
relu,auto,14,mse,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,23,auto,4,15,nnRegressor,2,5,adam,distance,0.9986581897494813,1083.808557933895
relu,auto,20,mse,1,1,1,1,1,1,1,1,1,1,1,1,29,constant,69,auto,7,24,nnRegressor,1,6,adam,distance,0.9998006327134521,1083.8085997528397
relu,auto,20,mse,1,1,1,1,1,1,1,1,1,1,1,1,27,constant,68,auto,7,16,nnRegressor,5,6,adam,distance,0.9987032381580205,1083.8086419918109
relu,auto,14,mse,1,1,1,1,1,1,1,1,1,1,1,1,23,constant,66,auto,5,6,nnRegressor,8,7,adam,distance,0.993325803123545,1083.8086838210002
relu,auto,19,mse,1,1,1,1,1,1,1,1,1,1,1,1,29,constant,73,auto,4,15,nnRegressor,2,8,adam,distance,0.9988520596463899,1083.8087265708018
relu,auto,17,mse,1,1,1,1,1,1,1,1,1,1,1,1,28,constant,65,auto,3,19,nnRegressor,2,5,adam,distance,0.9888248610059506,1083.8087677699514
relu,auto,22,mse,1,1,1,1,1,1,1,1,1,1,1,1,22,constant,28,auto,6,13,nnRegressor,2,6,adam,distance,0.9995414883398401,1083.8088089888915
