activation,algorithm,batchSize,criterion,feature_0,feature_1,feature_10,feature_11,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,model,nLayers,n_neighbors,optimizer,weights,loss,time
relu,auto,23,mse,1,1,1,1,1,1,1,1,1,1,1,1,18,constant,17,auto,2,13,nnRegressor,6,10,adam,distance,0.9965906908614041,774.8170679721516
relu,auto,20,mse,1,1,1,1,1,1,1,1,1,1,1,1,14,constant,84,auto,3,10,nnRegressor,6,10,adam,distance,0.9965345150548474,774.8171299910173
relu,auto,23,mse,1,1,1,1,1,1,1,1,1,1,1,1,27,constant,58,auto,6,9,nnRegressor,8,10,adam,distance,0.9922875421776727,774.817173571093
relu,auto,22,mse,1,1,1,1,1,1,1,1,1,1,1,1,13,constant,15,auto,4,12,nnRegressor,7,10,adam,distance,0.999146475727855,774.8172166100703
relu,auto,23,mse,1,1,1,1,1,1,1,1,1,1,1,1,16,constant,76,auto,4,13,nnRegressor,10,10,adam,distance,0.9959101313314884,774.8172590190079
relu,auto,19,mse,1,1,1,1,1,1,1,1,1,1,1,1,14,constant,27,auto,2,26,nnRegressor,7,9,adam,distance,0.9987316944958495,774.8173006391153
relu,auto,22,mse,1,1,1,1,1,1,1,1,1,1,1,1,23,constant,90,auto,4,25,nnRegressor,9,10,adam,distance,0.9993725618298271,774.8173429081216
relu,auto,20,mse,1,1,1,1,1,1,1,1,1,1,1,1,13,constant,91,auto,3,7,nnRegressor,9,9,adam,distance,0.9985557584953798,774.817384678172
relu,auto,24,mse,1,1,1,1,1,1,1,1,1,1,1,1,9,constant,71,auto,6,8,nnRegressor,8,6,adam,distance,0.9979774979183176,774.8174262170214
relu,auto,23,mse,1,1,1,1,1,1,1,1,1,1,1,1,5,constant,91,auto,4,13,nnRegressor,7,9,adam,distance,0.9987823074170726,774.8174672261812
relu,auto,21,mse,1,1,1,1,1,1,1,1,1,1,1,1,23,constant,73,auto,4,9,nnRegressor,8,6,adam,distance,0.9997392564697015,774.8175088460557
relu,auto,23,mse,1,1,1,1,1,1,1,1,1,1,1,1,14,constant,80,auto,4,11,nnRegressor,8,9,adam,distance,0.9996129598410302,774.8175649452023
relu,auto,23,mse,1,1,1,1,1,1,1,1,1,1,1,1,26,constant,37,auto,5,25,nnRegressor,7,10,adam,distance,0.9965906908614041,774.8176066540182
relu,auto,22,mse,1,1,1,1,1,1,1,1,1,1,1,1,27,constant,40,auto,4,11,nnRegressor,8,10,adam,distance,0.9994746926415762,774.8176474741194
relu,auto,21,mse,1,1,1,1,1,1,1,1,1,1,1,1,13,constant,44,auto,4,24,nnRegressor,8,10,adam,distance,0.9975501584234389,774.8176882930566
relu,auto,19,mse,1,1,1,1,1,1,1,1,1,1,1,1,28,constant,73,auto,6,21,nnRegressor,6,10,adam,distance,0.9991816159168486,774.8177293830086
relu,auto,20,mse,1,1,1,1,1,1,1,1,1,1,1,1,9,constant,31,auto,4,9,nnRegressor,6,10,adam,distance,0.9990957887501871,774.8177704720292
relu,auto,21,mse,1,1,1,1,1,1,1,1,1,1,1,1,14,constant,53,auto,4,16,nnRegressor,6,10,adam,distance,0.9997518127570262,774.8178112711757
relu,auto,25,mse,1,1,1,1,1,1,1,1,1,1,1,1,7,constant,55,auto,5,12,nnRegressor,9,10,adam,distance,0.9991303267758914,774.8178611211479
relu,auto,21,mse,1,1,1,1,1,1,1,1,1,1,1,1,12,constant,26,auto,8,10,nnRegressor,10,10,adam,distance,0.998564795758822,774.8179028402083
relu,auto,19,mse,1,1,1,1,1,1,1,1,1,1,1,1,14,constant,21,auto,2,10,nnRegressor,7,10,adam,distance,0.9987823074170726,1006.1540415741038
relu,auto,20,mse,1,1,1,1,1,1,1,1,1,1,1,1,10,constant,88,auto,2,12,nnRegressor,7,10,adam,distance,0.9997073364174132,1006.1541051841341
relu,auto,22,mse,1,1,1,1,1,1,1,1,1,1,1,1,23,constant,62,auto,5,9,nnRegressor,9,10,adam,distance,0.9996974947753284,1006.1541486631613
relu,auto,20,mse,1,1,1,1,1,1,1,1,1,1,1,1,10,constant,19,auto,2,11,nnRegressor,8,9,adam,distance,0.9996522960891012,1006.1541913521942
relu,auto,23,mse,1,1,1,1,1,1,1,1,1,1,1,1,12,constant,80,auto,4,9,nnRegressor,10,9,adam,distance,0.9997354829786169,1006.1542329920921
relu,auto,20,mse,1,1,1,1,1,1,1,1,1,1,1,1,11,constant,31,auto,2,22,nnRegressor,7,10,adam,distance,0.9995826621004061,1006.1542748510838
relu,auto,26,mse,1,1,1,1,1,1,1,1,1,1,1,1,19,constant,92,auto,3,21,nnRegressor,7,6,adam,distance,0.9959101313314884,1006.1543162711896
relu,auto,19,mse,1,1,1,1,1,1,1,1,1,1,1,1,9,constant,90,auto,4,10,nnRegressor,6,9,adam,distance,0.9993902701144093,1006.1543574400712
relu,auto,28,mse,1,1,1,1,1,1,1,1,1,1,1,1,13,constant,67,auto,5,12,nnRegressor,4,10,adam,distance,0.9976462643938447,1006.1543985791504
relu,auto,20,mse,1,1,1,1,1,1,1,1,1,1,1,1,7,constant,92,auto,4,11,nnRegressor,8,9,adam,distance,0.9975501584234389,1006.1544398891274
relu,auto,23,mse,1,1,1,1,1,1,1,1,1,1,1,1,19,constant,69,auto,8,9,nnRegressor,8,9,adam,distance,0.9987316944958495,1006.1544814880472
relu,auto,20,mse,1,1,1,1,1,1,1,1,1,1,1,1,10,constant,84,auto,4,11,nnRegressor,6,9,adam,distance,0.9996974947753284,1006.1545338172
relu,auto,20,mse,1,1,1,1,1,1,1,1,1,1,1,1,22,constant,41,auto,5,21,nnRegressor,7,10,adam,distance,0.9975501584234389,1006.1545756170526
relu,auto,25,mse,1,1,1,1,1,1,1,1,1,1,1,1,23,constant,44,auto,4,11,nnRegressor,7,10,adam,distance,0.999327105171508,1006.1546169761568
relu,auto,23,mse,1,1,1,1,1,1,1,1,1,1,1,1,9,constant,48,auto,6,20,nnRegressor,7,6,adam,distance,0.9987316944958495,1006.15465820604
relu,auto,18,mse,1,1,1,1,1,1,1,1,1,1,1,1,24,constant,77,auto,2,19,nnRegressor,10,6,adam,distance,0.9994315711415136,1006.1546995451208
relu,auto,18,mse,1,1,1,1,1,1,1,1,1,1,1,1,6,constant,35,auto,5,9,nnRegressor,5,10,adam,distance,0.9997073364174132,1006.1547414350789
relu,auto,17,mse,1,1,1,1,1,1,1,1,1,1,1,1,10,constant,57,auto,4,17,nnRegressor,8,9,adam,distance,0.9962425957042962,1006.154782694066
relu,auto,22,mse,1,1,1,1,1,1,1,1,1,1,1,1,8,constant,59,auto,4,9,nnRegressor,8,6,adam,distance,0.998564795758822,1006.1548241029959
relu,auto,25,mse,1,1,1,1,1,1,1,1,1,1,1,1,15,constant,30,auto,9,10,nnRegressor,6,10,adam,distance,0.9961982388719584,1006.1548654630315
relu,auto,18,mse,1,1,1,1,1,1,1,1,1,1,1,1,10,constant,25,auto,4,9,nnRegressor,7,8,adam,distance,0.9995826621004061,1254.320105736144
relu,auto,21,mse,1,1,1,1,1,1,1,1,1,1,1,1,7,constant,91,auto,6,9,nnRegressor,7,9,adam,distance,0.999056243249755,1254.3201676351018
relu,auto,21,mse,1,1,1,1,1,1,1,1,1,1,1,1,19,constant,66,auto,4,12,nnRegressor,6,10,adam,distance,0.9959101313314884,1254.3202120040078
relu,auto,21,mse,1,1,1,1,1,1,1,1,1,1,1,1,7,constant,23,auto,4,12,nnRegressor,6,9,adam,distance,0.9993648733789411,1254.3202545740642
relu,auto,23,mse,1,1,1,1,1,1,1,1,1,1,1,1,9,constant,84,auto,4,13,nnRegressor,6,9,adam,distance,0.9997354829786169,1254.3202968931291
relu,auto,21,mse,1,1,1,1,1,1,1,1,1,1,1,1,9,constant,35,auto,2,18,nnRegressor,7,8,adam,distance,0.999056243249755,1254.3203383430373
relu,auto,24,mse,1,1,1,1,1,1,1,1,1,1,1,1,15,constant,90,auto,2,17,nnRegressor,9,10,adam,distance,0.9979774979183176,1254.3203805421945
relu,auto,23,mse,1,1,1,1,1,1,1,1,1,1,1,1,5,constant,90,auto,4,12,nnRegressor,5,9,adam,distance,0.9994315711415136,1254.3204220510088
relu,auto,24,mse,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,71,auto,5,8,nnRegressor,6,10,adam,distance,0.9970205670884951,1254.3204633311834
relu,auto,21,mse,1,1,1,1,1,1,1,1,1,1,1,1,8,constant,90,auto,4,10,nnRegressor,5,9,adam,distance,0.9993648733789411,1254.3205047301017
relu,auto,21,mse,1,1,1,1,1,1,1,1,1,1,1,1,15,constant,73,auto,7,10,nnRegressor,7,8,adam,distance,0.9996974947753284,1254.3205613091122
relu,auto,20,mse,1,1,1,1,1,1,1,1,1,1,1,1,6,constant,88,auto,4,11,nnRegressor,5,9,adam,distance,0.9997073364174132,1254.3206027790438
relu,auto,20,mse,1,1,1,1,1,1,1,1,1,1,1,1,18,constant,45,auto,3,17,nnRegressor,7,9,adam,distance,0.999056243249755,1254.3206440880895
relu,auto,25,mse,1,1,1,1,1,1,1,1,1,1,1,1,22,constant,48,auto,4,9,nnRegressor,6,9,adam,distance,0.9977264442591801,1254.3206851880532
relu,auto,22,mse,1,1,1,1,1,1,1,1,1,1,1,1,13,constant,52,auto,7,16,nnRegressor,8,9,adam,distance,0.9975501584234389,1254.3207265671808
relu,auto,20,mse,1,1,1,1,1,1,1,1,1,1,1,1,20,constant,81,auto,2,15,nnRegressor,6,7,adam,distance,0.9993622256774047,1254.3207677670289
relu,auto,22,mse,1,1,1,1,1,1,1,1,1,1,1,1,7,constant,39,auto,5,10,nnRegressor,8,9,adam,distance,0.999348076193306,1254.3208087361418
relu,auto,16,mse,1,1,1,1,1,1,1,1,1,1,1,1,14,constant,61,auto,6,13,nnRegressor,7,8,adam,distance,0.9975883312644954,1254.3208499751054
relu,auto,20,mse,1,1,1,1,1,1,1,1,1,1,1,1,7,constant,63,auto,4,8,nnRegressor,7,6,adam,distance,0.999327105171508,1254.3208920450415
relu,auto,21,mse,1,1,1,1,1,1,1,1,1,1,1,1,11,constant,34,auto,5,12,nnRegressor,4,9,adam,distance,0.9990866973501683,1254.32093350403
