,feature_0,feature_1,feature_2,feature_3,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,loss,status,time
19,0,1,1,0,randomForestClassifier,None,None,None,entropy,None,None,79.0,log2,17.0,27.0,None,None,None,None,0.7708333333333334,ok,87.80494103603996
20,1,1,0,1,randomForestClassifier,None,None,None,gini,None,None,99.0,auto,5.0,40.0,None,None,None,None,1.0,ok,88.3500674769748
21,1,0,0,1,randomForestClassifier,None,None,None,entropy,None,None,99.0,auto,3.0,40.0,None,None,None,None,1.0,ok,88.7748405719176
22,1,0,0,1,kneighborsClassifier,None,kd_tree,None,None,39,None,None,None,None,None,None,6,None,distance,1.0,ok,88.81927184690721
23,1,1,0,1,randomForestClassifier,None,None,None,gini,None,None,99.0,sqrt,7.0,40.0,None,None,None,None,1.0,ok,89.2975852030795
24,1,0,0,1,randomForestClassifier,None,None,None,entropy,None,None,97.0,sqrt,7.0,39.0,None,None,None,None,1.0,ok,89.72311400994658
25,1,0,0,1,kneighborsClassifier,None,kd_tree,None,None,29,None,None,None,None,None,None,7,None,distance,1.0,ok,89.76843856391497
26,1,1,0,1,randomForestClassifier,None,None,None,gini,None,None,41.0,sqrt,20.0,29.0,None,None,None,None,0.9988425925925926,ok,90.2464095139876
27,1,1,0,1,kneighborsClassifier,None,kd_tree,None,None,29,None,None,None,None,None,None,8,None,distance,1.0,ok,90.29119805502705
28,1,1,0,1,kneighborsClassifier,None,auto,None,None,26,None,None,None,None,None,None,8,None,distance,1.0,ok,90.33632683102041
29,1,1,0,1,kneighborsClassifier,None,auto,None,None,27,None,None,None,None,None,None,8,None,distance,1.0,ok,90.38057384896092
30,1,0,0,1,kneighborsClassifier,None,auto,None,None,36,None,None,None,None,None,None,4,None,distance,1.0,ok,90.42544193798676
31,1,1,0,1,kneighborsClassifier,None,auto,None,None,33,None,None,None,None,None,None,1,None,distance,1.0,ok,90.4679756751284
32,1,1,0,1,kneighborsClassifier,None,auto,None,None,24,None,None,None,None,None,None,10,None,distance,1.0,ok,90.51281431596726
33,1,0,0,1,kneighborsClassifier,None,brute,None,None,34,None,None,None,None,None,None,4,None,distance,1.0,ok,90.65933558694087
34,1,0,0,1,kneighborsClassifier,None,kd_tree,None,None,33,None,None,None,None,None,None,1,None,distance,1.0,ok,90.70439247507602
35,1,0,0,1,kneighborsClassifier,None,kd_tree,None,None,40,None,None,None,None,None,None,6,None,distance,1.0,ok,90.74985120794736
36,1,1,0,1,randomForestClassifier,None,None,None,gini,None,None,67.0,auto,6.0,32.0,None,None,None,None,1.0,ok,91.2247236231342
37,1,1,0,1,randomForestClassifier,None,None,None,gini,None,None,67.0,sqrt,8.0,32.0,None,None,None,None,1.0,ok,91.69937259098515
38,1,0,0,1,randomForestClassifier,None,None,None,entropy,None,None,80.0,sqrt,9.0,34.0,None,None,None,None,1.0,ok,92.1236514521297
39,1,0,0,1,randomForestClassifier,None,None,None,entropy,None,None,21.0,log2,10.0,18.0,None,None,None,None,1.0,ok,92.54836307908408
40,1,1,0,1,randomForestClassifier,None,None,None,entropy,None,None,22.0,log2,10.0,17.0,None,None,None,None,1.0,ok,93.09308111504652
41,0,1,1,0,nnClassifier,relu,None,8.0,None,None,invscaling,None,None,None,None,1.0,None,sgd,None,0.5451388888888888,ok,96.63696485408582
42,1,1,0,1,nnClassifier,relu,None,24.0,None,None,invscaling,None,None,None,None,2.0,None,adam,None,0.5150462962962963,ok,106.46046001813374
43,1,0,1,0,randomForestClassifier,None,None,None,entropy,None,None,53.0,auto,3.0,24.0,None,None,None,None,0.9375,ok,107.50058143096976
44,0,0,0,1,nnClassifier,logistic,None,9.0,None,None,invscaling,None,None,None,None,4.0,None,adam,None,0.4756944444444444,ok,114.79204844706692
45,1,0,1,1,kneighborsClassifier,None,auto,None,None,10,None,None,None,None,None,None,7,None,distance,0.9780092592592593,ok,114.83616618602537
46,1,1,0,0,randomForestClassifier,None,None,None,gini,None,None,89.0,auto,16.0,12.0,None,None,None,None,0.9722222222222222,ok,115.49622818501666
47,0,0,1,1,randomForestClassifier,None,None,None,entropy,None,None,98.0,sqrt,2.0,38.0,None,None,None,None,0.7743055555555556,ok,116.80786001007073
48,1,1,0,0,nnClassifier,identity,None,12.0,None,None,adaptive,None,None,None,None,1.0,None,sgd,None,0.5208333333333334,ok,128.98860843898728
49,0,0,0,1,kneighborsClassifier,None,brute,None,None,9,None,None,None,None,None,None,1,None,uniform,0.7106481481481481,ok,129.15880735591054
50,1,1,1,1,kneighborsClassifier,None,auto,None,None,11,None,None,None,None,None,None,10,None,distance,0.9780092592592593,ok,129.20595498010516
51,1,0,0,0,nnClassifier,logistic,None,25.0,None,None,constant,None,None,None,None,5.0,None,adam,None,0.5104166666666666,ok,137.91148993512616
52,0,0,0,1,kneighborsClassifier,None,brute,None,None,32,None,None,None,None,None,None,5,None,distance,0.5300925925925926,ok,138.00615275790915
53,1,0,1,1,kneighborsClassifier,None,kd_tree,None,None,40,None,None,None,None,None,None,6,None,distance,0.9803240740740741,ok,138.04885222297162
54,1,1,0,1,randomForestClassifier,None,None,None,gini,None,None,56.0,auto,5.0,22.0,None,None,None,None,1.0,ok,138.5294109650422
55,0,1,0,0,kneighborsClassifier,None,kd_tree,None,None,23,None,None,None,None,None,None,7,None,distance,0.6018518518518519,ok,138.57057588803582
56,1,1,0,1,randomForestClassifier,None,None,None,entropy,None,None,34.0,auto,20.0,36.0,None,None,None,None,0.9988425925925926,ok,139.1150320789311
57,1,0,1,1,nnClassifier,relu,None,13.0,None,None,invscaling,None,None,None,None,7.0,None,lbfgs,None,0.5150462962962963,ok,139.84300245391205
58,1,1,0,0,randomForestClassifier,None,None,None,gini,None,None,2.0,auto,18.0,3.0,None,None,None,None,0.9016203703703703,ok,140.28569411393255
59,0,1,0,1,kneighborsClassifier,None,auto,None,None,22,None,None,None,None,None,None,10,None,distance,0.6377314814814815,ok,140.33893692702986
60,1,0,0,1,randomForestClassifier,None,None,None,entropy,None,None,87.0,log2,2.0,27.0,None,None,None,None,1.0,ok,140.7708712629974
61,1,0,0,1,randomForestClassifier,None,None,None,gini,None,None,74.0,sqrt,15.0,13.0,None,None,None,None,1.0,ok,141.17302757292055
62,1,1,1,1,nnClassifier,identity,None,26.0,None,None,adaptive,None,None,None,None,10.0,None,sgd,None,0.5150462962962963,ok,153.95046615600586
63,1,1,0,0,kneighborsClassifier,None,ball_tree,None,None,17,None,None,None,None,None,None,2,None,uniform,0.9733796296296297,ok,154.01457890309393
64,0,1,0,1,kneighborsClassifier,None,auto,None,None,30,None,None,None,None,None,None,9,None,distance,0.6365740740740741,ok,154.06943718809634
65,1,1,0,1,randomForestClassifier,None,None,None,entropy,None,None,90.0,sqrt,7.0,37.0,None,None,None,None,1.0,ok,154.62847557011992
66,1,0,0,1,kneighborsClassifier,None,kd_tree,None,None,25,None,None,None,None,None,None,7,None,distance,1.0,ok,154.67666230211034
67,1,0,0,1,kneighborsClassifier,None,brute,None,None,35,None,None,None,None,None,None,3,None,distance,1.0,ok,154.78241291595623
68,1,0,0,1,kneighborsClassifier,None,brute,None,None,29,None,None,None,None,None,None,8,None,distance,1.0,ok,154.93494252907112
69,1,0,0,1,kneighborsClassifier,None,kd_tree,None,None,29,None,None,None,None,None,None,7,None,distance,1.0,ok,154.9843435259536
70,1,1,0,1,kneighborsClassifier,None,kd_tree,None,None,26,None,None,None,None,None,None,9,None,distance,1.0,ok,155.03308117203414
71,1,1,0,1,kneighborsClassifier,None,kd_tree,None,None,20,None,None,None,None,None,None,5,None,distance,1.0,ok,155.0814589210786
72,1,1,0,1,kneighborsClassifier,None,auto,None,None,26,None,None,None,None,None,None,8,None,distance,1.0,ok,155.1304551230278
73,1,1,0,1,kneighborsClassifier,None,auto,None,None,12,None,None,None,None,None,None,9,None,uniform,1.0,ok,155.20052768103778
74,1,1,0,1,kneighborsClassifier,None,ball_tree,None,None,36,None,None,None,None,None,None,4,None,uniform,1.0,ok,155.2703326831106
75,1,1,0,1,randomForestClassifier,None,None,None,gini,None,None,10.0,sqrt,9.0,32.0,None,None,None,None,1.0,ok,155.74830754403956
76,1,1,0,1,kneighborsClassifier,None,auto,None,None,38,None,None,None,None,None,None,3,None,uniform,1.0,ok,155.8148707530927
77,1,0,0,1,randomForestClassifier,None,None,None,entropy,None,None,31.0,sqrt,11.0,34.0,None,None,None,None,1.0,ok,156.24429141706787
78,1,0,1,1,nnClassifier,relu,None,15.0,None,None,adaptive,None,None,None,None,2.0,None,lbfgs,None,0.5150462962962963,ok,157.0250420800876
79,1,0,0,0,kneighborsClassifier,None,kd_tree,None,None,18,None,None,None,None,None,None,8,None,uniform,0.9479166666666666,ok,157.08826568792574
80,0,0,0,1,randomForestClassifier,None,None,None,entropy,None,None,59.0,log2,11.0,17.0,None,None,None,None,0.7106481481481481,ok,157.41120877605863
81,1,0,0,1,randomForestClassifier,None,None,None,entropy,None,None,26.0,log2,4.0,15.0,None,None,None,None,1.0,ok,157.90559441712685
82,1,1,0,1,kneighborsClassifier,None,auto,None,None,6,None,None,None,None,None,None,2,None,distance,1.0,ok,157.95475373696536
83,1,1,1,1,kneighborsClassifier,None,ball_tree,None,None,14,None,None,None,None,None,None,2,None,distance,0.9768518518518519,ok,158.0004528281279
84,1,0,0,0,nnClassifier,logistic,None,31.0,None,None,invscaling,None,None,None,None,8.0,None,sgd,None,0.5451388888888888,ok,159.18284655711614
85,0,0,0,1,kneighborsClassifier,None,brute,None,None,37,None,None,None,None,None,None,4,None,distance,0.7106481481481481,ok,159.28067275392823
86,1,0,0,1,randomForestClassifier,None,None,None,entropy,None,None,63.0,sqrt,13.0,2.0,None,None,None,None,1.0,ok,159.71046288311481
87,1,1,1,1,kneighborsClassifier,None,ball_tree,None,None,31,None,None,None,None,None,None,9,None,uniform,0.9594907407407407,ok,159.778843321139
88,1,0,0,0,randomForestClassifier,None,None,None,entropy,None,None,99.0,sqrt,7.0,40.0,None,None,None,None,0.9467592592592593,ok,160.84236791799776
89,0,0,0,1,kneighborsClassifier,None,brute,None,None,34,None,None,None,None,None,None,4,None,distance,0.7106481481481481,ok,160.93787995097227
90,1,0,0,1,kneighborsClassifier,None,brute,None,None,27,None,None,None,None,None,None,5,None,distance,1.0,ok,161.08833734691143
91,1,0,0,1,nnClassifier,logistic,None,21.0,None,None,constant,None,None,None,None,5.0,None,adam,None,0.5150462962962963,ok,170.2273651510477
92,1,1,1,0,kneighborsClassifier,None,auto,None,None,33,None,None,None,None,None,None,1,None,distance,0.8460648148148148,ok,170.27303311112337
93,0,1,0,1,randomForestClassifier,None,None,None,gini,None,None,92.0,sqrt,6.0,29.0,None,None,None,None,0.6539351851851852,ok,171.3505141560454
94,1,1,0,1,kneighborsClassifier,None,auto,None,None,24,None,None,None,None,None,None,3,None,distance,1.0,ok,171.4019041710999
95,1,1,0,1,kneighborsClassifier,None,auto,None,None,21,None,None,None,None,None,None,3,None,distance,1.0,ok,171.45007774303667
96,1,1,0,1,randomForestClassifier,None,None,None,gini,None,None,46.0,sqrt,15.0,7.0,None,None,None,None,0.9988425925925926,ok,171.93370780791156
97,1,1,1,0,nnClassifier,identity,None,9.0,None,None,adaptive,None,None,None,None,10.0,None,adam,None,0.5254629629629629,ok,178.28603337192908
98,0,1,0,1,randomForestClassifier,None,None,None,entropy,None,None,6.0,log2,18.0,5.0,None,None,None,None,0.7083333333333334,ok,178.97328912909143
99,1,1,0,1,kneighborsClassifier,None,auto,None,None,32,None,None,None,None,None,None,1,None,distance,1.0,ok,179.0218082559295
