activation,algorithm,batchSize,criterion,feature_0,feature_1,feature_10,feature_11,feature_12,feature_13,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,model,nLayers,n_neighbors,optimizer,weights,loss
relu,brute,27,mae,1,1,1,1,1,0,1,1,1,0,0,1,1,1,37,invscaling,97,auto,18,38,randomForestRegressor,6,5,sgd,distance,0.7675784127874983
tanh,brute,31,mse,1,1,1,1,1,0,0,1,0,1,0,0,1,1,16,invscaling,57,auto,12,9,nnRegressor,3,8,sgd,distance,0.6493215748104753
relu,brute,23,mse,0,1,1,1,1,0,0,0,0,1,1,1,0,1,35,constant,15,auto,18,40,nnRegressor,2,5,lbfgs,uniform,0.7399154267412722
relu,ball_tree,17,mse,1,1,1,1,0,0,0,1,0,0,0,0,0,1,25,constant,75,sqrt,16,40,randomForestRegressor,5,4,lbfgs,distance,0.6671723993766043
identity,brute,28,mse,1,1,1,0,1,0,1,1,0,1,0,1,0,0,38,adaptive,55,sqrt,14,34,randomForestRegressor,9,6,sgd,uniform,0.6952648542993723
tanh,brute,26,mae,1,1,0,0,1,1,1,1,0,0,0,0,0,0,38,adaptive,42,auto,2,22,nnRegressor,9,2,adam,distance,0.5954991172351254
relu,auto,14,mae,0,0,1,0,0,1,0,1,1,0,1,0,1,0,36,constant,95,log2,12,26,randomForestRegressor,7,6,adam,distance,0.6791633245859361
relu,auto,17,mae,0,0,0,1,1,1,0,1,1,0,0,0,0,1,18,adaptive,65,log2,11,17,randomForestRegressor,1,8,lbfgs,distance,0.6425087175799535
relu,kd_tree,8,poisson,1,0,0,1,0,1,1,0,1,0,1,0,0,0,10,adaptive,63,auto,4,20,kneighborsRegressor,5,8,sgd,distance,0.6068801066732421
relu,kd_tree,28,mse,1,0,0,1,1,0,0,0,1,1,0,0,1,1,27,constant,64,auto,4,27,kneighborsRegressor,8,5,sgd,uniform,0.7254449931868248
relu,ball_tree,19,poisson,1,0,0,1,0,1,0,0,0,0,0,1,0,1,27,constant,100,sqrt,4,29,randomForestRegressor,6,8,adam,distance,0.640464757005047
logistic,kd_tree,17,mae,1,1,1,1,0,1,0,0,1,1,1,0,0,1,35,constant,98,sqrt,18,17,nnRegressor,4,7,lbfgs,uniform,0.7497334472558115
logistic,ball_tree,13,mse,1,0,0,1,0,0,1,1,0,1,1,0,0,0,32,constant,39,sqrt,11,18,randomForestRegressor,2,7,adam,uniform,0.6935913326295382
identity,kd_tree,25,mse,1,1,0,0,1,1,1,1,0,0,1,1,0,1,28,invscaling,51,auto,14,27,kneighborsRegressor,5,3,lbfgs,distance,0.6935355095883329
identity,brute,31,mse,1,0,1,0,0,1,1,0,1,0,0,0,1,0,13,invscaling,51,sqrt,7,10,kneighborsRegressor,9,8,sgd,uniform,0.6709108064371785
tanh,ball_tree,8,mae,1,1,1,0,0,0,0,0,0,0,1,0,0,0,10,adaptive,84,log2,3,21,kneighborsRegressor,7,7,sgd,uniform,0.6198323804672918
identity,auto,14,mae,0,0,0,0,1,1,0,1,1,0,1,1,1,0,2,constant,49,log2,8,35,randomForestRegressor,7,2,sgd,uniform,0.712828937179981
tanh,auto,25,mae,1,1,1,1,1,0,1,1,0,1,1,1,0,1,39,constant,13,log2,6,31,nnRegressor,6,3,sgd,uniform,0.7490824286729616
logistic,ball_tree,32,poisson,1,1,0,1,0,1,1,1,0,0,1,1,0,1,20,adaptive,12,auto,16,2,randomForestRegressor,7,8,sgd,uniform,0.2808700823543928
logistic,auto,27,mse,1,1,0,1,1,1,1,1,1,0,0,1,0,0,4,constant,53,sqrt,19,9,kneighborsRegressor,6,5,sgd,uniform,0.636673646889079
relu,kd_tree,29,mse,1,1,0,0,1,0,1,1,1,0,0,1,0,1,32,constant,73,log2,9,9,nnRegressor,9,5,adam,uniform,0.7587864142695733
relu,brute,11,mse,1,0,0,0,0,1,1,1,0,0,1,1,1,0,33,invscaling,75,auto,8,9,randomForestRegressor,3,2,adam,uniform,0.737768655903784
tanh,brute,29,poisson,0,1,0,1,0,0,0,0,1,1,1,0,0,0,39,invscaling,95,sqrt,10,9,kneighborsRegressor,6,8,lbfgs,distance,0.673980167917902
relu,ball_tree,11,poisson,0,0,1,0,0,0,0,0,1,1,0,0,0,1,4,adaptive,20,log2,16,7,kneighborsRegressor,2,1,sgd,distance,0.4060265191605458
logistic,ball_tree,19,mae,1,1,1,1,1,0,0,0,1,0,1,1,1,0,34,constant,48,log2,20,22,randomForestRegressor,7,10,lbfgs,uniform,0.743380412924256
identity,brute,25,mse,1,1,0,0,0,0,1,0,1,0,1,1,0,1,19,constant,15,sqrt,13,11,nnRegressor,4,3,sgd,uniform,0.6964340525407051
identity,ball_tree,8,poisson,0,1,0,1,0,0,0,1,0,1,1,0,1,1,34,invscaling,63,auto,8,6,kneighborsRegressor,3,6,lbfgs,uniform,0.7165402695665609
relu,ball_tree,8,mae,0,1,1,1,1,1,1,1,1,1,1,0,1,0,27,invscaling,33,auto,2,16,kneighborsRegressor,8,6,adam,distance,0.6940009177447701
logistic,ball_tree,21,poisson,0,1,0,0,0,0,0,1,0,1,0,0,0,0,11,adaptive,14,auto,19,34,randomForestRegressor,3,4,lbfgs,distance,0.4011069459214015
tanh,brute,31,mse,1,1,0,1,0,0,0,1,1,0,1,1,1,1,34,invscaling,62,sqrt,11,20,kneighborsRegressor,4,6,sgd,distance,0.7529032605265973
logistic,kd_tree,17,mae,0,1,1,1,0,1,0,1,1,0,1,0,0,0,32,constant,80,log2,11,4,nnRegressor,8,4,sgd,uniform,0.6468397241834736
logistic,ball_tree,30,poisson,0,0,1,1,0,1,0,0,1,1,1,1,1,1,35,invscaling,53,log2,8,26,kneighborsRegressor,6,8,adam,uniform,0.7230920520490438
relu,ball_tree,14,mae,1,0,1,1,1,0,0,0,1,0,1,0,0,0,15,adaptive,28,log2,3,18,kneighborsRegressor,7,5,lbfgs,distance,0.537212838855863
tanh,auto,11,mae,1,0,1,0,0,1,1,1,1,0,0,0,0,1,26,invscaling,13,auto,3,10,randomForestRegressor,5,2,sgd,uniform,0.6502103819188731
tanh,kd_tree,32,mse,1,0,1,0,0,1,1,1,0,1,1,1,1,0,11,adaptive,56,auto,13,23,nnRegressor,2,3,adam,distance,0.754407588428504
identity,brute,29,mse,1,1,1,1,1,1,1,1,0,0,0,1,0,1,4,invscaling,43,log2,9,32,nnRegressor,2,7,adam,distance,0.7033620090137691
logistic,ball_tree,28,mse,0,1,1,1,0,1,1,1,0,1,1,0,0,0,10,invscaling,82,log2,13,11,kneighborsRegressor,2,7,lbfgs,distance,0.6635623515026954
identity,auto,10,mse,0,0,0,0,0,1,1,0,1,0,1,0,1,0,34,invscaling,99,log2,17,27,nnRegressor,6,10,lbfgs,distance,0.6827370394818084
relu,brute,22,mse,1,0,0,0,1,0,1,1,1,0,1,1,0,1,5,constant,61,sqrt,18,21,randomForestRegressor,9,9,sgd,distance,0.7027368531653886
relu,ball_tree,30,mae,1,1,1,1,1,1,0,0,0,1,0,1,1,0,5,adaptive,87,log2,4,37,randomForestRegressor,8,7,adam,distance,0.7587601666734602
relu,kd_tree,10,poisson,0,1,1,0,0,0,1,1,1,0,1,1,1,1,35,adaptive,75,log2,11,19,randomForestRegressor,7,4,sgd,distance,0.6858701586639769
tanh,auto,15,poisson,1,0,0,0,0,1,0,0,0,0,0,1,0,0,35,adaptive,43,sqrt,19,30,kneighborsRegressor,3,8,adam,distance,0.6056530496545751
identity,kd_tree,19,mse,0,0,0,0,1,1,1,0,1,1,0,0,0,1,36,constant,71,log2,15,29,nnRegressor,10,5,lbfgs,distance,0.7009726133342296
tanh,brute,21,mae,0,0,0,0,1,0,1,0,1,1,0,1,0,1,32,invscaling,78,sqrt,12,15,randomForestRegressor,5,9,adam,uniform,0.7259042231255863
tanh,kd_tree,24,poisson,0,1,1,0,0,1,0,0,0,0,0,0,0,0,12,adaptive,52,auto,8,25,nnRegressor,2,4,adam,distance,0.29939852146104085
identity,brute,28,mse,1,1,1,1,1,0,0,0,1,1,1,1,0,0,11,constant,77,auto,15,26,nnRegressor,6,4,adam,distance,0.6945792920777303
tanh,ball_tree,8,mse,1,1,0,0,0,1,1,0,0,1,1,1,0,0,25,adaptive,7,auto,2,24,nnRegressor,8,6,lbfgs,uniform,0.7343615078862633
tanh,brute,24,mae,1,1,0,0,0,0,0,0,0,0,0,1,0,1,21,constant,84,log2,7,24,kneighborsRegressor,4,5,lbfgs,uniform,0.7072653257403739
relu,ball_tree,11,mse,0,1,0,0,1,1,0,0,1,1,1,0,0,1,2,constant,59,sqrt,9,32,randomForestRegressor,7,1,adam,distance,0.727396334997921
identity,brute,12,poisson,1,0,0,0,1,0,0,0,1,0,1,0,1,1,40,adaptive,45,sqrt,12,13,nnRegressor,5,9,sgd,distance,0.7240175625723859
logistic,brute,11,poisson,0,1,0,1,0,1,1,1,1,0,1,1,1,0,32,adaptive,75,log2,18,18,kneighborsRegressor,10,3,sgd,uniform,0.6814985987888931
relu,brute,32,poisson,0,0,1,1,1,1,0,1,1,0,0,1,1,0,27,adaptive,94,log2,11,28,kneighborsRegressor,9,10,adam,distance,0.6723420004931049
logistic,kd_tree,26,poisson,1,1,1,1,0,1,0,0,0,1,0,0,1,0,19,invscaling,40,sqrt,2,26,nnRegressor,1,10,adam,distance,0.6301794333992539
logistic,ball_tree,17,mse,1,1,1,1,0,1,1,0,1,1,0,0,0,0,30,constant,3,auto,19,12,kneighborsRegressor,3,10,adam,distance,0.6692704981939244
logistic,brute,27,poisson,0,0,0,1,0,1,1,1,1,0,1,0,1,1,18,invscaling,15,auto,9,21,kneighborsRegressor,9,9,adam,uniform,0.7033502870400248
logistic,brute,24,mse,0,0,1,1,0,0,0,1,0,0,0,0,1,1,21,constant,5,sqrt,12,16,randomForestRegressor,4,7,sgd,uniform,0.6906746639922516
logistic,ball_tree,13,mae,0,1,0,0,1,1,1,0,0,0,1,1,0,1,6,invscaling,71,auto,10,13,randomForestRegressor,10,7,sgd,distance,0.7394792795047825
identity,auto,11,mae,0,1,1,1,0,0,1,0,1,1,1,1,1,1,39,invscaling,4,auto,5,17,kneighborsRegressor,3,6,sgd,uniform,0.7253516468286203
identity,brute,23,mae,0,0,1,1,1,1,0,1,1,0,1,1,0,1,25,invscaling,94,log2,20,6,nnRegressor,6,8,sgd,distance,0.7043708056813659
tanh,auto,32,mse,0,1,0,0,0,1,0,1,1,1,0,0,0,1,36,adaptive,8,auto,3,23,nnRegressor,6,2,lbfgs,uniform,0.7310981869032607
logistic,ball_tree,13,mae,0,1,1,0,1,0,0,0,1,1,0,0,0,0,3,constant,19,auto,2,30,nnRegressor,3,3,sgd,uniform,0.6380869432258084
identity,ball_tree,25,mse,1,1,1,1,1,1,1,0,1,1,0,1,0,1,8,invscaling,84,sqrt,2,29,randomForestRegressor,4,4,adam,uniform,0.750482419982268
relu,brute,28,mae,0,1,1,0,0,1,0,1,1,0,0,0,0,1,20,constant,2,sqrt,17,37,randomForestRegressor,5,2,lbfgs,distance,0.5547987663050431
identity,auto,26,poisson,1,0,1,0,1,0,1,1,1,1,0,0,1,1,8,invscaling,32,auto,17,20,kneighborsRegressor,10,6,sgd,distance,0.7424221152550425
identity,auto,29,poisson,1,1,1,1,1,0,1,0,1,0,0,0,0,0,17,adaptive,95,sqrt,7,30,randomForestRegressor,3,3,lbfgs,distance,0.5446020406547538
logistic,brute,27,mse,0,0,1,0,0,0,1,0,0,0,1,0,0,0,8,invscaling,92,log2,18,39,nnRegressor,4,4,adam,distance,0.5837039994948117
relu,auto,15,mae,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6,constant,14,log2,2,34,randomForestRegressor,9,9,sgd,uniform,0.5868839886717795
relu,ball_tree,28,mae,1,1,0,0,0,0,1,1,1,0,0,1,0,1,37,constant,19,auto,6,40,randomForestRegressor,1,10,lbfgs,uniform,0.7388646754369688
