,feature_0,feature_1,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_2,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_3,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_4,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_5,feature_50,feature_6,feature_7,feature_8,feature_9,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,loss,status,time
10,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,7.0,auto,17.0,14.0,None,None,None,None,0.5,ok,31.23093789909035
11,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,randomForestClassifier,None,None,None,gini,None,None,4.0,sqrt,7.0,8.0,None,None,None,None,0.4869281045751634,ok,31.914148485986516
12,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,kneighborsClassifier,None,auto,None,None,6,None,None,None,None,None,None,4,None,uniform,0.5179738562091504,ok,32.023048046045005
13,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,randomForestClassifier,None,None,None,gini,None,None,95.0,log2,4.0,33.0,None,None,None,None,0.5718954248366013,ok,32.99119429802522
14,0,1,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,24.0,log2,15.0,35.0,None,None,None,None,0.5441176470588235,ok,34.803565979003906
15,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,randomForestClassifier,None,None,None,entropy,None,None,84.0,auto,10.0,13.0,None,None,None,None,0.5620915032679739,ok,36.76940142409876
16,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,kneighborsClassifier,None,kd_tree,None,None,15,None,None,None,None,None,None,5,None,uniform,0.5506535947712419,ok,36.88086546608247
17,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,kneighborsClassifier,None,kd_tree,None,None,19,None,None,None,None,None,None,3,None,distance,0.5866013071895425,ok,36.99569199606776
18,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,kneighborsClassifier,None,auto,None,None,14,None,None,None,None,None,None,7,None,distance,0.6127450980392157,ok,37.09134789207019
19,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,kneighborsClassifier,None,ball_tree,None,None,32,None,None,None,None,None,None,6,None,distance,0.5931372549019608,ok,37.21963653201237
20,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,nnClassifier,identity,None,31.0,None,None,adaptive,None,None,None,None,10.0,None,lbfgs,None,0.08496732026143791,ok,38.04617635998875
21,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,nnClassifier,logistic,None,31.0,None,None,invscaling,None,None,None,None,1.0,None,sgd,None,0.0,ok,47.74089996912517
22,0,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,kneighborsClassifier,None,auto,None,None,10,None,None,None,None,None,None,9,None,distance,0.5947712418300654,ok,47.878152003046125
23,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,nnClassifier,tanh,None,8.0,None,None,invscaling,None,None,None,None,10.0,None,adam,None,0.20751633986928106,ok,86.84405423002318
24,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,kneighborsClassifier,None,auto,None,None,23,None,None,None,None,None,None,10,None,distance,0.6078431372549019,ok,86.9767968680244
25,0,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,kneighborsClassifier,None,auto,None,None,24,None,None,None,None,None,None,10,None,distance,0.6078431372549019,ok,87.10895922710188
26,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,kneighborsClassifier,None,brute,None,None,24,None,None,None,None,None,None,10,None,distance,0.6062091503267973,ok,87.32740510394797
27,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,nnClassifier,identity,None,21.0,None,None,adaptive,None,None,None,None,1.0,None,sgd,None,0.09477124183006536,ok,96.10371269797906
28,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,kneighborsClassifier,None,auto,None,None,19,None,None,None,None,None,None,9,None,distance,0.6111111111111112,ok,96.23573372000828
29,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,kneighborsClassifier,None,auto,None,None,19,None,None,None,None,None,None,8,None,distance,0.6127450980392157,ok,96.36785491905175
30,0,0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,kneighborsClassifier,None,auto,None,None,9,None,None,None,None,None,None,7,None,distance,0.6062091503267973,ok,96.49995630909689
31,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,kneighborsClassifier,None,brute,None,None,17,None,None,None,None,None,None,8,None,distance,0.6094771241830066,ok,96.71320783998817
32,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,kneighborsClassifier,None,auto,None,None,28,None,None,None,None,None,None,9,None,distance,0.6078431372549019,ok,96.84601502702571
33,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,nnClassifier,relu,None,21.0,None,None,constant,None,None,None,None,6.0,None,lbfgs,None,0.17647058823529413,ok,99.47184675605968
34,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,kneighborsClassifier,None,auto,None,None,10,None,None,None,None,None,None,5,None,distance,0.6029411764705882,ok,99.60276242694817
35,0,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,kneighborsClassifier,None,kd_tree,None,None,40,None,None,None,None,None,None,7,None,distance,0.5931372549019608,ok,99.72185336216353
36,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,kneighborsClassifier,None,ball_tree,None,None,21,None,None,None,None,None,None,6,None,distance,0.6160130718954249,ok,99.96065083215944
37,1,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,nnClassifier,tanh,None,14.0,None,None,constant,None,None,None,None,6.0,None,lbfgs,None,0.1781045751633987,ok,104.17478962196037
38,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,kneighborsClassifier,None,ball_tree,None,None,27,None,None,None,None,None,None,1,None,distance,0.5637254901960784,ok,104.31876135710627
39,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,randomForestClassifier,None,None,None,entropy,None,None,64.0,sqrt,20.0,24.0,None,None,None,None,0.5424836601307189,ok,106.77828871412203
40,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,kneighborsClassifier,None,ball_tree,None,None,20,None,None,None,None,None,None,6,None,distance,0.6013071895424836,ok,106.94613411696628
41,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,kneighborsClassifier,None,ball_tree,None,None,22,None,None,None,None,None,None,3,None,distance,0.5751633986928104,ok,107.19963312102482
42,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,randomForestClassifier,None,None,None,gini,None,None,40.0,log2,19.0,3.0,None,None,None,None,0.545751633986928,ok,108.3663256210275
43,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,kneighborsClassifier,None,ball_tree,None,None,12,None,None,None,None,None,None,5,None,distance,0.5915032679738562,ok,108.5332117411308
44,0,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,nnClassifier,logistic,None,26.0,None,None,invscaling,None,None,None,None,3.0,None,sgd,None,0.0,ok,120.07062009512447
45,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,randomForestClassifier,None,None,None,entropy,None,None,75.0,sqrt,9.0,26.0,None,None,None,None,0.565359477124183,ok,122.71538418112323
46,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,kneighborsClassifier,None,brute,None,None,16,None,None,None,None,None,None,4,None,uniform,0.5375816993464052,ok,122.96095353807323
47,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,1,kneighborsClassifier,None,ball_tree,None,None,26,None,None,None,None,None,None,8,None,distance,0.5800653594771242,ok,123.13363684294745
48,1,0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,randomForestClassifier,None,None,None,entropy,None,None,35.0,sqrt,2.0,2.0,None,None,None,None,0.6078431372549019,ok,126.44686164404266
49,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,kneighborsClassifier,None,ball_tree,None,None,33,None,None,None,None,None,None,9,None,uniform,0.5310457516339869,ok,126.62941899104044
50,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,kneighborsClassifier,None,brute,None,None,18,None,None,None,None,None,None,6,None,distance,0.5866013071895425,ok,126.766230216017
51,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,nnClassifier,tanh,None,16.0,None,None,adaptive,None,None,None,None,8.0,None,adam,None,0.1895424836601307,ok,148.77184950513765
52,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,randomForestClassifier,None,None,None,gini,None,None,100.0,log2,13.0,39.0,None,None,None,None,0.5441176470588235,ok,149.80416637007147
53,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,kneighborsClassifier,None,ball_tree,None,None,35,None,None,None,None,None,None,8,None,uniform,0.5424836601307189,ok,149.9603362120688
54,0,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,kneighborsClassifier,None,kd_tree,None,None,6,None,None,None,None,None,None,3,None,distance,0.5964052287581699,ok,150.1057626849506
55,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,kneighborsClassifier,None,ball_tree,None,None,21,None,None,None,None,None,None,2,None,distance,0.5866013071895425,ok,150.2661534200888
56,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,0,1,nnClassifier,identity,None,26.0,None,None,invscaling,None,None,None,None,3.0,None,sgd,None,0.0915032679738562,ok,160.10502153611742
57,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,randomForestClassifier,None,None,None,entropy,None,None,63.0,auto,7.0,20.0,None,None,None,None,0.565359477124183,ok,162.0946462659631
58,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,kneighborsClassifier,None,brute,None,None,38,None,None,None,None,None,None,8,None,uniform,0.5588235294117647,ok,162.24757694010623
59,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,kneighborsClassifier,None,auto,None,None,25,None,None,None,None,None,None,7,None,distance,0.5898692810457516,ok,162.37644926295616
60,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,kneighborsClassifier,None,kd_tree,None,None,29,None,None,None,None,None,None,6,None,uniform,0.5441176470588235,ok,162.52789315395057
61,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,nnClassifier,relu,None,9.0,None,None,adaptive,None,None,None,None,8.0,None,lbfgs,None,0.1715686274509804,ok,165.14067523297854
62,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,kneighborsClassifier,None,ball_tree,None,None,12,None,None,None,None,None,None,5,None,distance,0.5996732026143791,ok,165.3766261760611
63,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,randomForestClassifier,None,None,None,gini,None,None,87.0,log2,17.0,40.0,None,None,None,None,0.5277777777777778,ok,166.25661183707416
64,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,kneighborsClassifier,None,auto,None,None,30,None,None,None,None,None,None,4,None,distance,0.5866013071895425,ok,166.40113520505838
65,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,kneighborsClassifier,None,auto,None,None,13,None,None,None,None,None,None,7,None,distance,0.6127450980392157,ok,166.5381232390646
66,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,kneighborsClassifier,None,auto,None,None,8,None,None,None,None,None,None,8,None,distance,0.6127450980392157,ok,166.67572676297277
67,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,kneighborsClassifier,None,auto,None,None,5,None,None,None,None,None,None,7,None,distance,0.6127450980392157,ok,166.8958059239667
68,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,kneighborsClassifier,None,auto,None,None,3,None,None,None,None,None,None,6,None,distance,0.6143790849673203,ok,167.03410634514876
69,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,kneighborsClassifier,None,auto,None,None,3,None,None,None,None,None,None,6,None,distance,0.6143790849673203,ok,167.17218438000418
70,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,kneighborsClassifier,None,auto,None,None,7,None,None,None,None,None,None,5,None,distance,0.6045751633986928,ok,167.31037221313454
71,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,kneighborsClassifier,None,auto,None,None,2,None,None,None,None,None,None,4,None,distance,0.5996732026143791,ok,167.44854477606714
72,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,kneighborsClassifier,None,kd_tree,None,None,3,None,None,None,None,None,None,6,None,distance,0.6127450980392157,ok,167.69242812413722
73,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,kneighborsClassifier,None,auto,None,None,4,None,None,None,None,None,None,6,None,distance,0.6143790849673203,ok,167.8310019399505
74,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,kneighborsClassifier,None,ball_tree,None,None,15,None,None,None,None,None,None,5,None,uniform,0.565359477124183,ok,167.99874652503058
75,0,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,kneighborsClassifier,None,auto,None,None,5,None,None,None,None,None,None,4,None,distance,0.5980392156862745,ok,168.13554071309045
76,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,nnClassifier,logistic,None,25.0,None,None,constant,None,None,None,None,3.0,None,adam,None,0.15196078431372548,ok,182.0609171180986
77,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,kneighborsClassifier,None,brute,None,None,11,None,None,None,None,None,None,6,None,distance,0.6045751633986928,ok,182.28106766799465
78,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,kneighborsClassifier,None,auto,None,None,22,None,None,None,None,None,None,7,None,distance,0.5931372549019608,ok,182.42137745209038
