feature_0,feature_1,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_2,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_3,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,objective,elapsed_sec
1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,kneighborsClassifier,NA,auto,nan,NA,40,NA,nan,NA,nan,nan,nan,1,NA,distance,0.9947201689545935,79.88815689086914
0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,kneighborsClassifier,NA,auto,nan,NA,18,NA,nan,NA,nan,nan,nan,2,NA,distance,0.9926082365364308,85.33048486709595
1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,kneighborsClassifier,NA,brute,nan,NA,27,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.9915522703273495,91.06201815605164
1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,kneighborsClassifier,NA,auto,nan,NA,16,NA,nan,NA,nan,nan,nan,6,NA,uniform,0.9926082365364308,96.35548448562622
1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,63,sqrt,20,21,nan,nan,NA,NA,0.9904963041182682,102.737233877182
1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,kneighborsClassifier,NA,brute,nan,NA,6,NA,nan,NA,nan,nan,nan,1,NA,distance,0.9947201689545935,108.2526867389679
0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,51,auto,19,33,nan,nan,NA,NA,0.9904963041182682,114.08879828453064
0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,52,auto,20,36,nan,nan,NA,NA,0.9904963041182682,119.74701189994812
0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,kneighborsClassifier,NA,auto,nan,NA,35,NA,nan,NA,nan,nan,nan,1,NA,uniform,0.9947201689545935,125.2081446647644
0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,kneighborsClassifier,NA,kd_tree,nan,NA,22,NA,nan,NA,nan,nan,nan,1,NA,distance,0.9947201689545935,130.34886622428894
1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,kneighborsClassifier,NA,brute,nan,NA,7,NA,nan,NA,nan,nan,nan,1,NA,distance,0.9947201689545935,136.26675152778625
0,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,67,log2,6,38,nan,nan,NA,NA,0.9926082365364308,142.25141501426697
0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,kneighborsClassifier,NA,brute,nan,NA,17,NA,nan,NA,nan,nan,nan,6,NA,distance,0.9947201689545935,147.70757865905762
1,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,kneighborsClassifier,NA,auto,nan,NA,32,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.9926082365364308,153.9731080532074
0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,kneighborsClassifier,NA,auto,nan,NA,4,NA,nan,NA,nan,nan,nan,7,NA,distance,0.9957761351636748,159.7584822177887
1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,kneighborsClassifier,NA,brute,nan,NA,2,NA,nan,NA,nan,nan,nan,7,NA,distance,0.9957761351636748,165.61950159072876
1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,kneighborsClassifier,NA,brute,nan,NA,31,NA,nan,NA,nan,nan,nan,7,NA,distance,0.9957761351636748,171.03324365615845
0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,kneighborsClassifier,NA,brute,nan,NA,4,NA,nan,NA,nan,nan,nan,7,NA,distance,0.9957761351636748,176.6956582069397
1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,40,NA,nan,NA,nan,nan,nan,10,NA,distance,0.9957761351636748,181.96606397628784
0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,kneighborsClassifier,NA,brute,nan,NA,12,NA,nan,NA,nan,nan,nan,10,NA,distance,0.9957761351636748,187.09542059898376
1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,kneighborsClassifier,NA,auto,nan,NA,9,NA,nan,NA,nan,nan,nan,6,NA,distance,0.9957761351636748,192.7981300354004
1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,27,auto,17,22,nan,nan,NA,NA,0.9926082365364308,198.6660439968109
1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,kneighborsClassifier,NA,brute,nan,NA,12,NA,nan,NA,nan,nan,nan,1,NA,distance,0.9947201689545935,204.5079939365387
1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,26,NA,nan,NA,nan,nan,nan,4,NA,uniform,0.9926082365364308,210.25782918930054
1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,kneighborsClassifier,NA,auto,nan,NA,10,NA,nan,NA,nan,nan,nan,10,NA,distance,0.9947201689545935,215.6650104522705
0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,kneighborsClassifier,NA,ball_tree,nan,NA,14,NA,nan,NA,nan,nan,nan,8,NA,distance,0.9957761351636748,221.10796356201172
0,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,kneighborsClassifier,NA,auto,nan,NA,20,NA,nan,NA,nan,nan,nan,7,NA,distance,0.9947201689545935,226.46859192848206
1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,kneighborsClassifier,NA,brute,nan,NA,5,NA,nan,NA,nan,nan,nan,9,NA,distance,0.9936642027455121,232.06722569465637
1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,kneighborsClassifier,NA,auto,nan,NA,23,NA,nan,NA,nan,nan,nan,7,NA,distance,0.9957761351636748,237.78301334381104
0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,kneighborsClassifier,NA,auto,nan,NA,20,NA,nan,NA,nan,nan,nan,4,NA,distance,0.9947201689545935,242.99092626571655
1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,1,1,kneighborsClassifier,NA,brute,nan,NA,33,NA,nan,NA,nan,nan,nan,2,NA,uniform,0.9904963041182682,248.0123953819275
0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,kneighborsClassifier,NA,auto,nan,NA,9,NA,nan,NA,nan,nan,nan,10,NA,distance,0.9957761351636748,253.58490300178528
1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,kneighborsClassifier,NA,ball_tree,nan,NA,34,NA,nan,NA,nan,nan,nan,3,NA,uniform,0.9915522703273495,259.0764262676239
0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,kneighborsClassifier,NA,auto,nan,NA,27,NA,nan,NA,nan,nan,nan,7,NA,distance,0.9957761351636748,264.9113700389862
1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,35,NA,nan,NA,nan,nan,nan,5,NA,distance,0.9957761351636748,270.64698910713196
0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,kneighborsClassifier,NA,brute,nan,NA,33,NA,nan,NA,nan,nan,nan,4,NA,distance,0.9957761351636748,276.4963426589966
0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,31,NA,nan,NA,nan,nan,nan,4,NA,distance,0.9957761351636748,282.1676015853882
1,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,kneighborsClassifier,NA,auto,nan,NA,7,NA,nan,NA,nan,nan,nan,5,NA,distance,0.9957761351636748,288.39001631736755
0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,kneighborsClassifier,NA,ball_tree,nan,NA,2,NA,nan,NA,nan,nan,nan,8,NA,distance,0.9936642027455121,293.94650387763977
1,0,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,kneighborsClassifier,NA,brute,nan,NA,8,NA,nan,NA,nan,nan,nan,8,NA,distance,0.9926082365364308,300.1934802532196
0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,kneighborsClassifier,NA,auto,nan,NA,19,NA,nan,NA,nan,nan,nan,9,NA,distance,0.9957761351636748,305.35304713249207
1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1,kneighborsClassifier,NA,brute,nan,NA,35,NA,nan,NA,nan,nan,nan,4,NA,distance,0.9957761351636748,310.57606649398804
0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,3,NA,nan,NA,nan,nan,nan,9,NA,distance,0.9936642027455121,316.24647426605225
0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,kneighborsClassifier,NA,auto,nan,NA,10,NA,nan,NA,nan,nan,nan,7,NA,distance,0.9947201689545935,321.7003884315491
1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,kneighborsClassifier,NA,brute,nan,NA,12,NA,nan,NA,nan,nan,nan,8,NA,distance,0.9947201689545935,327.1165008544922
0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,26,NA,nan,NA,nan,nan,nan,3,NA,distance,0.9957761351636748,332.8660728931427
1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,kneighborsClassifier,NA,auto,nan,NA,22,NA,nan,NA,nan,nan,nan,6,NA,distance,0.9957761351636748,338.90250611305237
1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,kneighborsClassifier,NA,ball_tree,nan,NA,9,NA,nan,NA,nan,nan,nan,10,NA,distance,0.9957761351636748,344.0763328075409
1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,kneighborsClassifier,NA,brute,nan,NA,21,NA,nan,NA,nan,nan,nan,4,NA,distance,0.9957761351636748,349.4233820438385
1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,kneighborsClassifier,NA,auto,nan,NA,34,NA,nan,NA,nan,nan,nan,1,NA,distance,0.9936642027455121,355.0019142627716
1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,kneighborsClassifier,NA,kd_tree,nan,NA,39,NA,nan,NA,nan,nan,nan,9,NA,distance,0.9957761351636748,360.2120592594147
0,1,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,kneighborsClassifier,NA,ball_tree,nan,NA,5,NA,nan,NA,nan,nan,nan,3,NA,distance,0.9957761351636748,366.0693531036377
1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,kneighborsClassifier,NA,auto,nan,NA,36,NA,nan,NA,nan,nan,nan,2,NA,uniform,0.9926082365364308,371.4543786048889
1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,kneighborsClassifier,NA,ball_tree,nan,NA,37,NA,nan,NA,nan,nan,nan,4,NA,distance,0.9947201689545935,376.6021409034729
0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,kneighborsClassifier,NA,auto,nan,NA,26,NA,nan,NA,nan,nan,nan,8,NA,distance,0.9957761351636748,381.7904644012451
1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,kneighborsClassifier,NA,auto,nan,NA,37,NA,nan,NA,nan,nan,nan,10,NA,distance,0.9936642027455121,386.9986050128937
0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,kneighborsClassifier,NA,auto,nan,NA,33,NA,nan,NA,nan,nan,nan,8,NA,distance,0.9947201689545935,392.75480341911316
0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,5,NA,nan,NA,nan,nan,nan,7,NA,distance,0.9957761351636748,398.47627782821655
0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,1,kneighborsClassifier,NA,ball_tree,nan,NA,15,NA,nan,NA,nan,nan,nan,4,NA,distance,0.9947201689545935,403.9430847167969
1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,kneighborsClassifier,NA,auto,nan,NA,33,NA,nan,NA,nan,nan,nan,3,NA,distance,0.9915522703273495,409.81120014190674
1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,kneighborsClassifier,NA,kd_tree,nan,NA,36,NA,nan,NA,nan,nan,nan,5,NA,uniform,0.9915522703273495,415.4131495952606
0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,kneighborsClassifier,NA,brute,nan,NA,20,NA,nan,NA,nan,nan,nan,3,NA,distance,0.9957761351636748,420.58680272102356
0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,kneighborsClassifier,NA,ball_tree,nan,NA,21,NA,nan,NA,nan,nan,nan,6,NA,distance,0.9947201689545935,426.0601894855499
0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,nnClassifier,identity,NA,20,NA,nan,constant,nan,NA,nan,nan,3,nan,sgd,NA,1.0,434.00370383262634
1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,nnClassifier,identity,NA,21,NA,nan,constant,nan,NA,nan,nan,10,nan,lbfgs,NA,1.0,440.10600233078003
1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,nnClassifier,logistic,NA,10,NA,nan,constant,nan,NA,nan,nan,9,nan,adam,NA,1.0,452.8943154811859
0,0,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,nnClassifier,relu,NA,18,NA,nan,constant,nan,NA,nan,nan,3,nan,lbfgs,NA,1.0,458.47005820274353
0,0,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,1,0,nnClassifier,identity,NA,10,NA,nan,adaptive,nan,NA,nan,nan,5,nan,sgd,NA,1.0,480.89507484436035
1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,1,kneighborsClassifier,NA,ball_tree,nan,NA,10,NA,nan,NA,nan,nan,nan,3,NA,distance,0.9957761351636748,485.89866638183594
1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,kneighborsClassifier,NA,ball_tree,nan,NA,29,NA,nan,NA,nan,nan,nan,4,NA,distance,0.9947201689545935,491.2680079936981
0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,kneighborsClassifier,NA,ball_tree,nan,NA,22,NA,nan,NA,nan,nan,nan,1,NA,distance,0.9926082365364308,497.01385045051575
1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,nnClassifier,logistic,NA,17,NA,nan,adaptive,nan,NA,nan,nan,7,nan,adam,NA,1.0,508.2547936439514
0,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,nnClassifier,identity,NA,30,NA,nan,invscaling,nan,NA,nan,nan,5,nan,sgd,NA,1.0,521.2862930297852
0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,nnClassifier,relu,NA,27,NA,nan,adaptive,nan,NA,nan,nan,2,nan,sgd,NA,1.0,535.6983110904694
1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,nnClassifier,logistic,NA,17,NA,nan,constant,nan,NA,nan,nan,5,nan,lbfgs,NA,1.0,542.5373604297638
0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0,kneighborsClassifier,NA,brute,nan,NA,22,NA,nan,NA,nan,nan,nan,7,NA,distance,0.9936642027455121,548.0306732654572
0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,kneighborsClassifier,NA,kd_tree,nan,NA,32,NA,nan,NA,nan,nan,nan,7,NA,distance,0.9947201689545935,553.1269333362579
0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,17,NA,nan,NA,nan,nan,nan,2,NA,distance,0.9926082365364308,558.0500731468201
0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,kneighborsClassifier,NA,brute,nan,NA,38,NA,nan,NA,nan,nan,nan,6,NA,uniform,0.9926082365364308,563.0968697071075
1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,1,nnClassifier,tanh,NA,10,NA,nan,adaptive,nan,NA,nan,nan,3,nan,adam,NA,1.0,575.4003076553345
