feature_0,feature_1,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,objective,elapsed_sec
1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,nnClassifier,identity,NA,30,NA,nan,invscaling,nan,NA,nan,nan,2,nan,lbfgs,NA,0.98046875,560.6050539016724
0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,nnClassifier,logistic,NA,29,NA,nan,constant,nan,NA,nan,nan,10,nan,sgd,NA,0.986328125,566.9695723056793
1,0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,nnClassifier,relu,NA,24,NA,nan,invscaling,nan,NA,nan,nan,7,nan,lbfgs,NA,0.974609375,573.8171262741089
0,1,0,1,0,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,nnClassifier,tanh,NA,14,NA,nan,invscaling,nan,NA,nan,nan,2,nan,lbfgs,NA,0.978515625,580.712543964386
0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,nnClassifier,relu,NA,29,NA,nan,adaptive,nan,NA,nan,nan,4,nan,lbfgs,NA,0.98046875,586.2363665103912
0,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,nnClassifier,tanh,NA,20,NA,nan,invscaling,nan,NA,nan,nan,9,nan,sgd,NA,0.986328125,602.8790650367737
1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,nnClassifier,logistic,NA,29,NA,nan,invscaling,nan,NA,nan,nan,7,nan,adam,NA,0.984375,611.9583172798157
1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,nnClassifier,identity,NA,26,NA,nan,constant,nan,NA,nan,nan,9,nan,lbfgs,NA,0.982421875,616.1027588844299
1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,nnClassifier,logistic,NA,16,NA,nan,invscaling,nan,NA,nan,nan,6,nan,sgd,NA,0.986328125,632.4498574733734
0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,nnClassifier,logistic,NA,20,NA,nan,invscaling,nan,NA,nan,nan,5,nan,sgd,NA,0.986328125,647.6269373893738
0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,0,nnClassifier,relu,NA,9,NA,nan,adaptive,nan,NA,nan,nan,10,nan,lbfgs,NA,0.982421875,653.1227207183838
1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,nnClassifier,relu,NA,28,NA,nan,invscaling,nan,NA,nan,nan,3,nan,adam,NA,0.982421875,663.8877685070038
0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,nnClassifier,tanh,NA,21,NA,nan,invscaling,nan,NA,nan,nan,9,nan,sgd,NA,0.986328125,680.0640299320221
0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,nnClassifier,relu,NA,15,NA,nan,invscaling,nan,NA,nan,nan,8,nan,lbfgs,NA,0.9765625,685.8972907066345
1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,nnClassifier,tanh,NA,21,NA,nan,invscaling,nan,NA,nan,nan,10,nan,sgd,NA,0.986328125,701.7964792251587
0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,nnClassifier,identity,NA,26,NA,nan,invscaling,nan,NA,nan,nan,5,nan,adam,NA,0.98046875,708.5611186027527
1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,77,log2,3,28,nan,nan,NA,NA,0.595703125,717.8582439422607
1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,nnClassifier,identity,NA,24,NA,nan,adaptive,nan,NA,nan,nan,8,nan,sgd,NA,0.986328125,726.6532497406006
0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,nnClassifier,tanh,NA,15,NA,nan,adaptive,nan,NA,nan,nan,9,nan,sgd,NA,0.98046875,745.5039618015289
0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,nnClassifier,relu,NA,14,NA,nan,invscaling,nan,NA,nan,nan,5,nan,sgd,NA,0.986328125,762.8661463260651
1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,nnClassifier,relu,NA,9,NA,nan,invscaling,nan,NA,nan,nan,3,nan,adam,NA,0.986328125,773.6272249221802
0,1,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,23,auto,2,32,nan,nan,NA,NA,0.6171875,780.6847314834595
0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,nnClassifier,identity,NA,26,NA,nan,invscaling,nan,NA,nan,nan,3,nan,lbfgs,NA,0.984375,784.7237083911896
0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,nnClassifier,logistic,NA,8,NA,nan,adaptive,nan,NA,nan,nan,3,nan,adam,NA,0.974609375,817.5579719543457
1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,nnClassifier,relu,NA,19,NA,nan,invscaling,nan,NA,nan,nan,4,nan,sgd,NA,0.986328125,827.7926113605499
0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,0,nnClassifier,identity,NA,14,NA,nan,constant,nan,NA,nan,nan,7,nan,sgd,NA,0.982421875,834.9700667858124
1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,1,nnClassifier,logistic,NA,23,NA,nan,adaptive,nan,NA,nan,nan,10,nan,sgd,NA,0.986328125,844.4995913505554
1,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,nnClassifier,relu,NA,18,NA,nan,invscaling,nan,NA,nan,nan,7,nan,sgd,NA,0.986328125,852.5974547863007
0,1,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,nnClassifier,logistic,NA,8,NA,nan,adaptive,nan,NA,nan,nan,8,nan,sgd,NA,0.986328125,868.8777039051056
0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,nnClassifier,logistic,NA,19,NA,nan,adaptive,nan,NA,nan,nan,2,nan,adam,NA,0.986328125,886.0429291725159
1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,nnClassifier,logistic,NA,29,NA,nan,invscaling,nan,NA,nan,nan,7,nan,adam,NA,0.982421875,897.46630692482
1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,nnClassifier,relu,NA,15,NA,nan,constant,nan,NA,nan,nan,2,nan,adam,NA,0.982421875,907.9837501049042
1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,nnClassifier,logistic,NA,15,NA,nan,adaptive,nan,NA,nan,nan,4,nan,adam,NA,0.98046875,920.531167268753
0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,nnClassifier,logistic,NA,8,NA,nan,adaptive,nan,NA,nan,nan,3,nan,adam,NA,0.982421875,945.1608986854553
0,1,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,57,auto,17,35,nan,nan,NA,NA,0.494140625,950.7779974937439
0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,nnClassifier,identity,NA,32,NA,nan,adaptive,nan,NA,nan,nan,10,nan,sgd,NA,0.984375,958.7775120735168
0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,nnClassifier,logistic,NA,13,NA,nan,adaptive,nan,NA,nan,nan,8,nan,sgd,NA,0.986328125,970.6027266979218
0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,nnClassifier,logistic,NA,13,NA,nan,constant,nan,NA,nan,nan,6,nan,sgd,NA,0.986328125,977.2873294353485
0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,nnClassifier,tanh,NA,29,NA,nan,adaptive,nan,NA,nan,nan,1,nan,adam,NA,0.982421875,988.8330066204071
0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,nnClassifier,identity,NA,25,NA,nan,adaptive,nan,NA,nan,nan,9,nan,lbfgs,NA,0.986328125,992.711996793747
1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,86,log2,6,4,nan,nan,NA,NA,0.501953125,1003.6542494297028
1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,nnClassifier,logistic,NA,16,NA,nan,invscaling,nan,NA,nan,nan,2,nan,adam,NA,0.9765625,1022.5230281352997
0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,2,log2,4,16,nan,nan,NA,NA,0.0546875,1029.766753435135
1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,nnClassifier,logistic,NA,29,NA,nan,adaptive,nan,NA,nan,nan,3,nan,adam,NA,0.98046875,1043.012676000595
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,44,sqrt,4,9,nan,nan,NA,NA,0.5,1053.1152648925781
