,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,loss,status,time
14,1,0,1,0,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,11,sqrt,5,21,None,None,None,None,0.673992673992674,ok,21.24233896797523
15,1,1,0,1,1,0,1,0,nnClassifier,identity,None,13.0,None,None,adaptive,None,None,None,None,4.0,None,lbfgs,None,0.49572649572649574,ok,21.332266055978835
16,1,1,1,0,0,1,1,0,kneighborsClassifier,None,brute,None,None,39.0,None,None,None,None,None,None,3.0,None,distance,0.8046398046398047,ok,21.4141053869389
17,1,1,0,0,1,1,0,1,kneighborsClassifier,None,ball_tree,None,None,14.0,None,None,None,None,None,None,5.0,None,uniform,0.7008547008547008,ok,21.53573820600286
18,0,1,0,0,1,1,1,0,kneighborsClassifier,None,brute,None,None,9.0,None,None,None,None,None,None,10.0,None,distance,0.6935286935286935,ok,21.65149695589207
19,0,1,0,0,0,1,0,0,kneighborsClassifier,None,auto,None,None,6.0,None,None,None,None,None,None,6.0,None,uniform,0.6605616605616605,ok,21.69955898798071
20,1,1,1,1,0,0,1,0,randomForestClassifier,None,None,None,gini,None,None,39,log2,20,4,None,None,None,None,0.8363858363858364,ok,22.905973932007328
21,1,1,1,1,0,0,1,0,randomForestClassifier,None,None,None,gini,None,None,38,log2,18,2,None,None,None,None,0.8388278388278388,ok,24.134432337014005
22,0,1,1,1,0,0,1,0,randomForestClassifier,None,None,None,gini,None,None,34,log2,12,28,None,None,None,None,0.8473748473748474,ok,25.360507035860792
23,0,1,1,1,0,0,1,0,randomForestClassifier,None,None,None,gini,None,None,26,log2,11,28,None,None,None,None,0.8498168498168498,ok,26.600968048907816
24,0,1,1,1,0,0,1,0,randomForestClassifier,None,None,None,gini,None,None,28,log2,8,29,None,None,None,None,0.8473748473748474,ok,27.90029376000166
25,0,1,1,1,0,0,1,0,randomForestClassifier,None,None,None,gini,None,None,59,auto,7,39,None,None,None,None,0.8461538461538461,ok,29.193881348939613
26,0,1,1,1,0,0,1,0,randomForestClassifier,None,None,None,entropy,None,None,42,log2,14,26,None,None,None,None,0.8449328449328449,ok,30.980751958908513
27,0,1,1,1,0,0,1,0,randomForestClassifier,None,None,None,gini,None,None,21,log2,8,12,None,None,None,None,0.8498168498168498,ok,32.31351676303893
28,0,1,1,1,0,0,1,0,randomForestClassifier,None,None,None,gini,None,None,19,log2,9,12,None,None,None,None,0.8498168498168498,ok,33.62757748202421
29,0,1,1,1,0,0,1,0,randomForestClassifier,None,None,None,gini,None,None,15,auto,15,14,None,None,None,None,0.8461538461538461,ok,34.87283116299659
30,0,1,1,1,0,0,1,0,randomForestClassifier,None,None,None,entropy,None,None,52,log2,6,7,None,None,None,None,0.8522588522588522,ok,36.88385783904232
31,0,0,1,1,0,0,1,0,randomForestClassifier,None,None,None,entropy,None,None,82,log2,3,8,None,None,None,None,0.6495726495726496,ok,38.76044611306861
32,0,1,1,1,0,0,1,1,randomForestClassifier,None,None,None,entropy,None,None,68,log2,6,8,None,None,None,None,0.8437118437118437,ok,40.83897785888985
33,0,1,1,1,0,0,1,0,nnClassifier,relu,None,19.0,None,None,constant,None,None,None,None,10.0,None,sgd,None,0.5152625152625152,ok,49.9123988118954
34,0,0,1,1,0,0,1,0,randomForestClassifier,None,None,None,entropy,None,None,53,log2,2,9,None,None,None,None,0.6471306471306472,ok,51.84622743004002
35,0,1,1,1,0,0,1,1,randomForestClassifier,None,None,None,entropy,None,None,68,auto,9,5,None,None,None,None,0.8473748473748474,ok,53.80762401805259
36,0,1,1,1,0,0,1,0,nnClassifier,tanh,None,8.0,None,None,constant,None,None,None,None,7.0,None,adam,None,0.5238095238095238,ok,95.69131066487171
37,0,1,1,1,0,0,0,0,randomForestClassifier,None,None,None,entropy,None,None,93,sqrt,6,11,None,None,None,None,0.8376068376068376,ok,96.96337254787795
38,0,0,1,1,0,0,1,1,randomForestClassifier,None,None,None,entropy,None,None,48,log2,2,17,None,None,None,None,0.652014652014652,ok,100.06754380487837
39,0,1,1,1,0,0,0,0,nnClassifier,relu,None,20.0,None,None,constant,None,None,None,None,6.0,None,lbfgs,None,0.5213675213675214,ok,102.8736634280067
40,0,1,1,1,0,0,1,0,randomForestClassifier,None,None,None,entropy,None,None,70,log2,4,5,None,None,None,None,0.8437118437118437,ok,104.93254139390774
41,0,0,1,1,0,0,1,1,randomForestClassifier,None,None,None,entropy,None,None,45,auto,9,24,None,None,None,None,0.6593406593406593,ok,107.31473035505041
42,0,1,1,1,0,0,0,0,nnClassifier,tanh,None,19.0,None,None,adaptive,None,None,None,None,9.0,None,sgd,None,0.5091575091575091,ok,127.19157138001174
43,0,1,0,0,0,0,1,0,randomForestClassifier,None,None,None,entropy,None,None,56,log2,7,2,None,None,None,None,0.706959706959707,ok,128.7391854089219
44,0,0,1,1,1,0,0,1,randomForestClassifier,None,None,None,gini,None,None,12,sqrt,5,13,None,None,None,None,0.6605616605616605,ok,130.12615558505058
45,0,1,1,1,0,1,1,0,nnClassifier,relu,None,32.0,None,None,adaptive,None,None,None,None,4.0,None,sgd,None,0.5152625152625152,ok,142.03322043595836
46,1,1,0,0,1,0,1,0,randomForestClassifier,None,None,None,entropy,None,None,32,log2,10,9,None,None,None,None,0.7130647130647131,ok,144.34591099293903
47,0,0,1,1,0,1,1,1,kneighborsClassifier,None,kd_tree,None,None,39.0,None,None,None,None,None,None,7.0,None,distance,0.6336996336996337,ok,144.3966932350304
48,1,1,0,0,1,0,0,0,randomForestClassifier,None,None,None,gini,None,None,6,log2,16,32,None,None,None,None,0.7203907203907204,ok,145.04559604008682
49,0,1,1,1,0,1,1,0,kneighborsClassifier,None,kd_tree,None,None,33.0,None,None,None,None,None,None,8.0,None,uniform,0.8131868131868132,ok,145.11721923202276
50,1,1,0,1,1,0,1,0,nnClassifier,logistic,None,9.0,None,None,invscaling,None,None,None,None,1.0,None,adam,None,0.48473748473748474,ok,156.93569133686833
51,0,0,1,0,0,0,0,1,randomForestClassifier,None,None,None,entropy,None,None,27,log2,12,22,None,None,None,None,0.6642246642246642,ok,158.2695644099731
52,0,1,1,1,0,1,1,0,kneighborsClassifier,None,auto,None,None,20.0,None,None,None,None,None,None,10.0,None,distance,0.8217338217338217,ok,158.32359063089825
53,1,1,0,0,1,0,1,0,randomForestClassifier,None,None,None,gini,None,None,77,auto,13,17,None,None,None,None,0.7277167277167277,ok,159.71395767107606
54,0,1,1,1,0,0,1,0,randomForestClassifier,None,None,None,gini,None,None,98,log2,4,14,None,None,None,None,0.851037851037851,ok,161.0684473349247
55,0,0,1,1,0,1,0,1,kneighborsClassifier,None,kd_tree,None,None,18.0,None,None,None,None,None,None,6.0,None,distance,0.6190476190476191,ok,161.11772370198742
56,1,1,1,1,0,0,1,0,randomForestClassifier,None,None,None,gini,None,None,95,sqrt,3,15,None,None,None,None,0.8437118437118437,ok,162.55071374191903
57,0,1,0,0,1,0,1,0,nnClassifier,tanh,None,24.0,None,None,constant,None,None,None,None,8.0,None,lbfgs,None,0.4835164835164835,ok,167.25625085597858
58,0,1,1,1,0,1,1,0,randomForestClassifier,None,None,None,entropy,None,None,87,log2,4,19,None,None,None,None,0.8473748473748474,ok,169.37323079397902
59,1,1,1,1,0,0,0,0,randomForestClassifier,None,None,None,gini,None,None,99,sqrt,3,6,None,None,None,None,0.8351648351648352,ok,170.79205679986626
60,0,0,1,1,0,0,1,1,kneighborsClassifier,None,auto,None,None,26.0,None,None,None,None,None,None,1.0,None,uniform,0.5702075702075702,ok,170.85737027297728
61,0,1,0,0,1,0,1,0,randomForestClassifier,None,None,None,entropy,None,None,75,auto,5,19,None,None,None,None,0.7167277167277167,ok,172.4781330889091
62,0,1,1,1,0,1,1,0,randomForestClassifier,None,None,None,gini,None,None,63,log2,6,3,None,None,None,None,0.8473748473748474,ok,173.86012625903822
63,1,1,1,1,0,0,1,0,nnClassifier,identity,None,15.0,None,None,constant,None,None,None,None,5.0,None,sgd,None,0.5091575091575091,ok,177.243277749978
64,0,1,1,1,0,0,0,0,randomForestClassifier,None,None,None,entropy,None,None,2,sqrt,7,10,None,None,None,None,0.8046398046398047,ok,177.75146985705942
65,0,1,1,1,0,0,1,0,randomForestClassifier,None,None,None,gini,None,None,7,log2,11,33,None,None,None,None,0.8449328449328449,ok,178.83078523585573
66,0,1,1,1,0,0,1,0,randomForestClassifier,None,None,None,gini,None,None,21,log2,9,16,None,None,None,None,0.8473748473748474,ok,180.10695413290523
67,0,1,1,1,0,0,1,0,randomForestClassifier,None,None,None,gini,None,None,50,log2,8,7,None,None,None,None,0.8498168498168498,ok,181.40008482686244
68,0,1,1,1,0,0,1,0,randomForestClassifier,None,None,None,gini,None,None,50,log2,8,7,None,None,None,None,0.8498168498168498,ok,182.6933816098608
69,0,1,1,1,0,0,1,0,randomForestClassifier,None,None,None,gini,None,None,35,log2,5,12,None,None,None,None,0.8449328449328449,ok,184.04188637295738
70,0,1,1,1,0,0,1,0,randomForestClassifier,None,None,None,gini,None,None,62,log2,10,4,None,None,None,None,0.8498168498168498,ok,185.30281710997224
71,0,1,1,1,0,0,1,0,randomForestClassifier,None,None,None,gini,None,None,63,log2,19,3,None,None,None,None,0.8437118437118437,ok,186.48034657002427
72,0,1,1,1,0,0,1,0,randomForestClassifier,None,None,None,gini,None,None,41,log2,7,14,None,None,None,None,0.8485958485958486,ok,187.78977255988866
73,0,1,1,1,0,0,1,0,randomForestClassifier,None,None,None,gini,None,None,87,log2,10,4,None,None,None,None,0.8498168498168498,ok,189.05118872202002
74,0,1,1,1,0,0,1,0,randomForestClassifier,None,None,None,gini,None,None,88,log2,13,10,None,None,None,None,0.8461538461538461,ok,190.2728009270504
75,0,1,1,1,0,0,1,0,kneighborsClassifier,None,auto,None,None,34.0,None,None,None,None,None,None,8.0,None,uniform,0.8217338217338217,ok,190.3400429598987
76,0,0,1,1,0,0,1,0,randomForestClassifier,None,None,None,gini,None,None,98,log2,12,21,None,None,None,None,0.6666666666666666,ok,191.29470534599386
77,0,1,1,1,0,0,1,1,randomForestClassifier,None,None,None,gini,None,None,16,auto,6,24,None,None,None,None,0.8473748473748474,ok,192.64436927787028
78,0,1,0,0,1,0,1,0,nnClassifier,logistic,None,30.0,None,None,invscaling,None,None,None,None,2.0,None,lbfgs,None,0.48595848595848595,ok,196.58094733697362
79,0,1,1,1,0,1,1,0,randomForestClassifier,None,None,None,gini,None,None,73,log2,14,6,None,None,None,None,0.8400488400488401,ok,197.83955861604773
80,1,0,1,1,0,0,0,1,randomForestClassifier,None,None,None,entropy,None,None,24,sqrt,8,18,None,None,None,None,0.6678876678876678,ok,200.27985336491838
81,0,1,1,1,0,0,1,0,randomForestClassifier,None,None,None,gini,None,None,56,log2,4,8,None,None,None,None,0.8485958485958486,ok,201.64677196089178
82,0,1,0,0,1,0,1,0,kneighborsClassifier,None,kd_tree,None,None,2.0,None,None,None,None,None,None,4.0,None,distance,0.652014652014652,ok,201.69898850889876
83,0,1,1,1,0,1,1,0,nnClassifier,tanh,None,22.0,None,None,adaptive,None,None,None,None,9.0,None,adam,None,0.5103785103785103,ok,222.48516175989062
84,0,0,1,1,0,0,0,0,randomForestClassifier,None,None,None,entropy,None,None,80,log2,2,12,None,None,None,None,0.6373626373626373,ok,224.3509785309434
85,1,1,1,1,0,0,1,1,randomForestClassifier,None,None,None,entropy,None,None,30,auto,17,40,None,None,None,None,0.8376068376068376,ok,226.20552769093774
86,0,1,0,1,0,0,1,0,kneighborsClassifier,None,brute,None,None,24.0,None,None,None,None,None,None,7.0,None,uniform,0.6923076923076923,ok,226.3583445190452
87,0,1,1,0,1,0,1,0,randomForestClassifier,None,None,None,gini,None,None,38,log2,12,30,None,None,None,None,0.8461538461538461,ok,227.5839926758781
88,0,1,1,1,0,1,1,0,randomForestClassifier,None,None,None,entropy,None,None,58,log2,3,14,None,None,None,None,0.8485958485958486,ok,229.74919233401306
89,1,1,1,1,0,0,0,0,nnClassifier,relu,None,16.0,None,None,constant,None,None,None,None,5.0,None,sgd,None,0.5042735042735043,ok,238.53581944596954
90,0,0,1,1,0,0,1,1,randomForestClassifier,None,None,None,gini,None,None,10,sqrt,11,38,None,None,None,None,0.6727716727716728,ok,239.75850364100188
91,0,1,0,0,1,0,1,0,randomForestClassifier,None,None,None,entropy,None,None,45,log2,15,27,None,None,None,None,0.717948717948718,ok,241.03828586591408
92,0,1,1,1,0,1,1,0,kneighborsClassifier,None,ball_tree,None,None,16.0,None,None,None,None,None,None,9.0,None,distance,0.8192918192918193,ok,241.09405225887895
93,1,0,1,1,0,0,0,0,randomForestClassifier,None,None,None,gini,None,None,25,auto,14,30,None,None,None,None,0.6556776556776557,ok,242.00956739205867
94,0,1,1,1,0,0,1,1,nnClassifier,identity,None,28.0,None,None,adaptive,None,None,None,None,6.0,None,adam,None,0.5091575091575091,ok,246.2658377229236
95,0,1,0,1,0,0,1,0,randomForestClassifier,None,None,None,entropy,None,None,16,log2,7,36,None,None,None,None,0.7118437118437119,ok,247.65965152787976
96,0,1,1,0,1,0,1,0,randomForestClassifier,None,None,None,gini,None,None,65,log2,10,2,None,None,None,None,0.8437118437118437,ok,248.94613841106184
97,0,1,1,1,0,1,1,0,randomForestClassifier,None,None,None,gini,None,None,71,log2,5,10,None,None,None,None,0.8522588522588522,ok,250.36400936800055
98,0,1,1,1,0,1,1,0,kneighborsClassifier,None,kd_tree,None,None,36.0,None,None,None,None,None,None,2.0,None,distance,0.7509157509157509,ok,250.41716486494988
99,1,0,1,1,0,1,0,1,randomForestClassifier,None,None,None,entropy,None,None,92,sqrt,2,10,None,None,None,None,0.6776556776556777,ok,253.60418069106527
